Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
34,Agustín Almendra,ar ARG,MF,Racing Club,25-083,2000,13,826,64,57.4,9.2,12,67,0,1,26,3,1.69,14,9,+5,+0.54,-0.19,11.8,11.5,+0.3,+0.03,-0.38,Matches
35,Antony Alonso,ar ARG,"MF,FW",Deportivo Riestra,26-359,1998,14,566,40,39.3,6.3,9,55,0,5,15,2,1.43,5,3,+2,+0.32,-0.09,5.1,6.5,-1.4,-0.22,-0.15,Matches
36,Facundo Altamira,,"FW,MF",Godoy Cruz,,,10,526,53,36.5,5.8,7,64,1,3,27,3,0.90,4,4,0,0.00,+0.98,1.8,5.4,-3.5,-0.66,-0.32,Matches
37,Pablo Altamirano,ar ARG,MF,Newell's OB,20-095,2005,2,16,8,1.1,0.2,0,,0,2,8,1,0.00,0,1,-1,-5.63,-5.50,0.1,1.1,-1.0,-5.88,-5.88,Matches
38,Francisco Álvarez,ar ARG,DF,Arg Juniors,25-068,2000,16,1435,90,99.7,15.9,16,90,15,0,,0,2.06,24,9,+15,+0.94,+0.94,20.6,12.3,+8.3,+0.52,+8.60,Matches
39,Luis Álvarez,ar ARG,MF,Arg Juniors,20-313,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
40,Franco Amarfil,ar ARG,MF,Ind. Rivadavia,24-055,2001,15,1309,87,90.9,14.5,15,87,10,0,,0,1.60,17,16,+1,+0.07,-1.31,16.2,21.3,-5.1,-0.35,-0.87,Matches
41,Fabricio Amato,ar ARG,MF,Ind. Rivadavia,20-335,2004,1,27,27,1.9,0.3,0,,0,1,27,13,1.00,0,1,-1,-3.33,-3.59,0.0,1.3,-1.3,-4.33,-4.13,Matches
42,Mikel Amondarain,ar ARG,MF,Estudiantes–LP,20-119,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
43,Santino Andino,ar ARG,"MF,FW",Godoy Cruz,19-192,2005,11,630,57,43.8,7.0,7,77,1,4,22,0,1.09,5,6,-1,-0.14,+0.86,5.0,7.3,-2.3,-0.33,+0.20,Matches
44,Isaías Andrada,ar ARG,"DF,MF",Vélez Sarsfield,22-082,2003,4,165,41,11.5,1.8,1,64,0,3,34,7,1.50,2,2,0,0.00,+1.06,1.5,2.2,-0.7,-0.41,-0.10,Matches
45,Juan Andrada,ar ARG,MF,Sarmiento,30-121,1995,3,101,34,7.0,1.1,1,62,0,2,20,7,1.33,2,2,0,0.00,+0.54,2.0,1.8,+0.2,+0.22,+0.66,Matches
46,Álvaro Angulo,co COL,DF,Independiente,27-336,1997,14,779,56,54.1,8.7,7,90,7,7,21,1,2.00,14,6,+8,+0.92,+0.52,9.4,8.6,+0.8,+0.10,-0.07,Matches
47,Luis Angulo,co COL,"FW,MF",Cen. Córdoba–SdE,21-043,2004,16,989,62,68.7,11.0,13,68,2,3,35,0,1.13,13,12,+1,+0.09,+0.49,14.5,11.1,+3.4,+0.31,+0.40,Matches
48,Federico Anselmo,ar ARG,FW,San Martín de San Juan,31-018,1994,12,805,67,55.9,8.9,8,80,2,4,42,0,0.50,3,8,-5,-0.56,+0.57,7.6,10.9,-3.3,-0.36,+0.27,Matches
49,Mateo Antoni,uy URU,MF,Arg Juniors,22-013,2003,1,1,1,0.1,0.0,0,,0,1,1,12,3.00,0,0,0,0.00,-0.94,0.0,0.0,0.0,-3.51,-4.00,Matches
50,Dylan Aquino,ar ARG,FW,Lanús,19-335,2005,15,635,42,44.1,7.1,5,74,0,10,26,0,1.33,6,1,+5,+0.71,+1.04,10.8,5.1,+5.7,+0.81,+1.06,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
51,Ignacio Arce,ar ARG,GK,Deportivo Riestra,33-027,1992,16,1440,90,100.0,16.0,16,90,16,0,,0,1.50,13,7,+6,+0.37,,14.4,16.4,-2.0,-0.12,,Matches
52,Lucas Arce,ar ARG,DF,Godoy Cruz,27-264,1997,14,872,62,60.6,9.7,9,81,7,5,28,2,1.07,4,11,-7,-0.72,-0.25,6.9,8.5,-1.6,-0.17,+0.71,Matches
53,Joaquín Ardaiz,uy URU,FW,Arg Juniors,26-114,1999,1,5,5,0.3,0.1,0,,0,1,5,5,1.00,0,0,0,0.00,-0.94,0.3,0.2,+0.1,+2.10,+1.62,Matches
54,Facundo Ardiles,ar ARG,DF,Godoy Cruz,26-225,1998,1,45,45,3.1,0.5,0,,0,1,45,0,0.00,0,1,-1,-2.00,-1.42,0.1,0.6,-0.4,-0.87,-0.43,Matches
55,Gabriel Arias,cl CHI,GK,Racing Club,37-234,1987,12,1016,85,70.6,11.3,12,85,11,0,,1,2.08,18,9,+9,+0.80,+0.58,15.9,12.4,+3.6,+0.32,+0.42,Matches
56,Oscar Arias,ar ARG,DF,San Lorenzo,20-123,2005,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
57,Ramón Arias,uy URU,DF,Tigre,32-282,1992,5,203,41,14.1,2.3,2,87,0,3,10,7,2.00,3,3,0,0.00,-0.44,3.3,2.8,+0.6,+0.24,-0.03,Matches
58,Franco Armani,ar ARG,GK,River Plate,38-201,1986,16,1440,90,100.0,16.0,16,90,16,0,,0,1.94,21,9,+12,+0.75,,24.2,14.9,+9.4,+0.59,,Matches
59,Blas Armoa,py PAR,FW,Tigre,25-091,2000,8,282,35,19.6,3.1,3,67,0,5,16,6,1.13,1,2,-1,-0.32,-0.86,3.9,3.0,+0.9,+0.28,+0.01,Matches
60,Gaston Arturia,ar ARG,DF,Unión,25-188,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
61,Marcos Arturia,ar ARG,FW,Banfield,27-086,1998,13,470,36,32.6,5.2,5,81,3,8,8,3,0.54,9,6,+3,+0.57,+1.32,7.7,7.4,+0.3,+0.05,+0.76,Matches
62,Santiago Arzamendia,py PAR,DF,Estudiantes–LP,27-000,1998,12,883,74,61.3,9.8,10,83,6,2,26,1,1.58,11,11,0,0.00,+0.16,11.5,11.1,+0.3,+0.03,-0.39,Matches
63,Santiago Ascacíbar,ar ARG,MF,Estudiantes–LP,28-069,1997,13,1170,90,81.3,13.0,13,90,13,0,,0,1.54,17,13,+4,+0.31,+1.97,16.1,13.1,+3.0,+0.23,+0.24,Matches
64,Jorge de Asís,ar ARG,MF,Gimnasia–LP,19-096,2006,1,1,1,0.1,0.0,0,,0,1,1,0,0.00,0,0,0,0.00,+0.56,0.0,0.1,0.0,-1.93,-1.66,Matches
65,Agustín Auzmendi,ar ARG,FW,Godoy Cruz,28-093,1997,7,259,37,18.0,2.9,2,80,1,5,20,4,1.14,1,3,-2,-0.69,-0.09,3.0,2.6,+0.5,+0.17,+0.75,Matches
66,Carlos Auzqui,ar ARG,MF,Atlé Tucumán,34-050,1991,9,536,60,37.2,6.0,6,75,1,3,30,5,1.11,4,8,-4,-0.67,-0.67,7.4,9.8,-2.4,-0.40,-0.30,Matches
67,Gabriel Ávalos,py PAR,FW,Independiente,34-205,1990,14,944,67,65.6,10.5,12,74,2,2,30,0,2.07,17,6,+11,+1.05,+1.05,13.3,9.1,+4.3,+0.41,+0.81,Matches
68,Manuel Avellaneda,ar ARG,FW,Instituto,19-213,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
69,Thyago Ayala,ar ARG,GK,Sarmiento,23-240,2001,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
70,Luca Babino,ar ARG,MF,Huracán,19-248,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
71,Elías Báez,ar ARG,DF,San Lorenzo,20-199,2004,16,1368,86,95.0,15.2,16,86,13,0,,0,1.69,12,9,+3,+0.20,-1.05,15.3,12.4,+3.0,+0.20,+1.11,Matches
72,Claudio Baeza,cl CHI,MF,Vélez Sarsfield,31-133,1993,6,318,53,22.1,3.5,3,69,0,3,37,5,1.17,1,3,-2,-0.57,+0.48,1.7,3.2,-1.5,-0.43,-0.13,Matches
73,Mateo Bajamich,ar ARG,"FW,MF",Atlé Tucumán,25-275,1999,15,706,47,49.0,7.8,7,68,1,8,29,1,1.07,5,12,-7,-0.89,-1.26,7.7,10.9,-3.1,-0.40,-0.36,Matches
74,Kevin Balanta,co COL,DF,Defensa y Just,28-007,1997,5,421,84,29.2,4.7,5,84,4,0,,2,1.00,4,7,-3,-0.64,-0.55,2.9,5.5,-2.7,-0.57,-0.24,Matches
75,Adrián Balboa,uy URU,FW,Racing Club,31-106,1994,13,556,43,38.6,6.2,5,82,2,8,18,2,1.62,10,9,+1,+0.16,-0.75,8.2,6.6,+1.6,+0.26,+0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
76,Franco Baldassarra,ar ARG,MF,Platense,26-218,1998,4,155,39,10.8,1.7,1,90,1,3,22,5,1.25,2,2,0,0.00,-0.14,2.5,1.9,+0.7,+0.39,+0.51,Matches
77,Éver Banega,ar ARG,MF,Newell's OB,36-310,1988,15,1246,83,86.5,13.8,14,86,11,1,45,0,1.20,10,14,-4,-0.29,-0.75,15.7,17.3,-1.6,-0.11,-0.31,Matches
78,Nahuel Banegas,ar ARG,DF,Tigre,28-211,1996,14,1205,86,83.7,13.4,14,86,12,0,,0,1.64,15,10,+5,+0.37,-0.01,16.6,13.6,+3.0,+0.22,-0.27,Matches
79,Juan Barbieri,ar ARG,FW,Ind. Rivadavia,28-230,1996,11,440,40,30.6,4.9,3,75,0,8,27,2,1.73,10,6,+4,+0.82,+0.91,6.6,6.1,+0.5,+0.10,+0.54,Matches
80,David Barbona,ar ARG,"MF,FW",Defensa y Just,30-072,1995,8,231,29,16.0,2.6,1,82,0,7,21,0,1.75,6,3,+3,+1.17,+1.69,4.2,1.7,+2.5,+0.96,+1.61,Matches
81,Juan Barinaga,ar ARG,DF,Boca Juniors,24-207,2000,3,204,68,14.2,2.3,2,80,0,1,45,11,1.33,1,2,-1,-0.44,-1.46,2.8,2.4,+0.5,+0.20,-0.11,Matches
82,Williams Barlasina,ar ARG,GK,Aldosivi,26-310,1998,4,360,90,25.0,4.0,4,90,4,0,,9,0.50,5,8,-3,-0.75,-0.17,4.0,4.5,-0.4,-0.10,+0.17,Matches
83,Daniel Barrea,ar ARG,"FW,MF",Godoy Cruz,23-287,2001,10,448,45,31.1,5.0,5,67,0,5,22,1,1.10,3,7,-4,-0.80,-0.26,4.3,4.8,-0.5,-0.10,+0.50,Matches
84,Diego Barrera,ar ARG,"MF,FW",Cen. Córdoba–SdE,20-317,2004,11,339,31,23.5,3.8,1,59,0,10,28,1,1.64,10,5,+5,+1.33,+1.82,7.6,4.5,+3.2,+0.84,+0.86,Matches
85,Alan Barrionuevo,ar ARG,DF,Tigre,28-123,1997,3,96,32,6.7,1.1,1,90,1,2,3,7,2.00,1,0,+1,+0.94,+0.60,1.7,0.6,+1.1,+1.03,+0.81,Matches
86,Martín Barrios,uy URU,MF,Racing Club,26-101,1999,13,438,34,30.4,4.9,3,75,2,10,21,3,1.92,10,7,+3,+0.62,-0.01,6.8,5.6,+1.2,+0.25,+0.08,Matches
87,Nahuel Barrios,ar ARG,"MF,FW",Barracas Central,26-363,1998,15,664,44,46.1,7.4,9,54,0,6,30,1,1.53,9,9,0,0.00,-0.23,8.5,5.9,+2.7,+0.36,+0.37,Matches
88,Rafael Barrios,ar ARG,DF,Barracas Central,31-347,1993,10,364,36,25.3,4.0,3,85,2,7,15,6,1.50,7,7,0,0.00,-0.17,6.6,5.0,+1.7,+0.41,+0.33,Matches
89,Bautista Barros Schelotto,ar ARG,DF,Platense,25-112,2000,6,405,68,28.1,4.5,3,90,3,3,45,9,1.17,2,3,-1,-0.22,-0.48,4.2,5.8,-1.6,-0.39,-0.44,Matches
90,Bruno Barticciotto,cl CHI,"FW,MF",Talleres,23-363,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
91,Damián Batallini,ar ARG,"MF,FW",Instituto,28-315,1996,12,717,60,49.8,8.0,10,68,2,2,18,1,1.17,6,9,-3,-0.38,-0.25,7.7,7.7,0.0,0.00,+0.25,Matches
92,Rodrigo Battaglia,ar ARG,"DF,MF",Boca Juniors,33-297,1991,12,907,76,63.0,10.1,9,90,9,3,32,3,1.75,14,8,+6,+0.60,-0.59,12.2,10.8,+1.4,+0.14,-0.42,Matches
93,Juan Bautista Cejas,ar ARG,"FW,MF",Godoy Cruz,27-060,1998,2,72,36,5.0,0.8,1,60,0,1,12,6,1.00,0,0,0,0.00,+0.66,0.4,0.7,-0.3,-0.40,+0.05,Matches
94,Jonathan Bay,ar ARG,DF,Platense,32-093,1993,6,481,80,33.4,5.3,6,80,5,0,,0,1.33,4,4,0,0.00,-0.19,3.4,6.2,-2.8,-0.53,-0.70,Matches
95,Tomás Belmonte,ar ARG,MF,Boca Juniors,26-343,1998,11,857,78,59.5,9.5,10,79,7,1,65,0,1.82,14,10,+4,+0.42,-0.97,10.2,9.9,+0.2,+0.03,-0.67,Matches
96,Emanuel Beltrán,uy URU,DF,Instituto,27-102,1998,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
97,Gastón Benavídez,ar ARG,DF,Talleres,29-194,1995,11,886,81,61.5,9.8,10,86,9,1,31,4,0.73,7,11,-4,-0.41,-0.41,11.5,8.9,+2.6,+0.26,-0.06,Matches
98,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,24-037,2001,9,541,60,37.6,6.0,6,82,5,3,16,6,1.33,7,6,+1,+0.17,+0.37,7.1,4.3,+2.9,+0.48,+0.47,Matches
99,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,29-065,1996,16,912,57,63.3,10.1,11,68,0,5,32,0,1.50,6,3,+3,+0.30,-0.22,7.5,10.6,-3.1,-0.30,-0.49,Matches
100,Bernardo Benítez,py PAR,MF,Tigre,22-172,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
101,Rubén Bentancourt,uy URU,FW,Arg Juniors,32-064,1993,5,99,20,6.9,1.1,0,,0,5,20,3,1.60,1,2,-1,-0.91,-1.98,2.5,2.1,+0.4,+0.34,-0.15,Matches
102,Lucas Besozzi,ar ARG,FW,Tigre,22-103,2003,5,47,9,3.3,0.5,0,,0,5,9,2,1.80,1,2,-1,-1.91,-2.37,1.4,1.8,-0.4,-0.83,-1.14,Matches
103,Juan Bisanz,ar ARG,"FW,MF",Banfield,23-250,2001,10,513,51,35.6,5.7,6,69,2,4,25,5,0.80,1,4,-3,-0.53,-0.33,4.1,8.5,-4.4,-0.80,-0.54,Matches
104,Lautaro Blanco,ar ARG,DF,Boca Juniors,26-075,1999,11,969,88,67.3,10.8,11,88,9,0,,3,2.27,19,7,+12,+1.11,+0.92,13.3,9.7,+3.7,+0.34,+0.13,Matches
105,Nicolás Blandi,ar ARG,FW,Barracas Central,35-112,1990,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
106,Pablo de Blasis,ar ARG,MF,Gimnasia–LP,37-090,1988,12,691,58,48.0,7.7,8,73,3,4,27,0,1.17,5,9,-4,-0.52,+0.08,7.4,7.8,-0.4,-0.05,+0.43,Matches
107,Joaquín Blázquez,ar ARG,GK,Independiente,24-097,2001,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
108,Lucas Blondel,ch SUI,"DF,MF",Boca Juniors,28-233,1996,9,545,61,37.8,6.1,7,70,3,2,28,4,2.22,14,4,+10,+1.65,+1.35,7.9,4.2,+3.7,+0.61,+0.51,Matches
109,Roberto Bochi,ar ARG,MF,Aldosivi,35-140,1989,14,944,67,65.6,10.5,10,85,6,4,25,2,1.00,14,18,-4,-0.38,+0.71,11.1,13.9,-2.8,-0.27,-0.10,Matches
110,Luciano Boggio,it ITA,MF,Lanús,26-056,1999,1,9,9,0.6,0.1,0,,0,1,9,0,0.00,0,1,-1,-10.00,-10.19,0.1,0.1,+0.1,+0.58,+0.36,Matches
111,Enrique Bologna,ar ARG,GK,Defensa y Just,43-081,1982,16,1440,90,100.0,16.0,16,90,16,0,,0,1.19,18,22,-4,-0.25,,14.2,20.6,-6.4,-0.40,,Matches
112,Federico Bonansea,ar ARG,GK,San Martín de San Juan,27-053,1998,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
113,Gonzalo Bordón,ar ARG,DF,Independiente,19-316,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
114,Matías Borgogno,ar ARG,GK,San Martín de San Juan,26-257,1998,16,1440,90,100.0,16.0,16,90,16,0,,0,0.56,5,18,-13,-0.81,,11.9,19.6,-7.7,-0.48,,Matches
115,Miguel Borja,co COL,FW,River Plate,32-099,1993,16,920,58,63.9,10.2,8,83,5,8,32,0,1.94,13,4,+9,+0.88,+0.36,16.9,6.4,+10.5,+1.03,+1.23,Matches
116,Rodrigo Borzone,ar ARG,GK,Estudiantes–LP,20-196,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
117,Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,19-324,2005,2,106,53,7.4,1.2,1,61,0,1,45,4,1.50,0,1,-1,-0.85,+0.10,0.2,1.9,-1.7,-1.43,-1.20,Matches
118,Sebastián Boselli,uy URU,DF,Estudiantes–LP,21-152,2003,13,1044,80,72.5,11.6,11,90,11,2,27,1,1.54,17,14,+3,+0.26,+1.17,14.2,12.2,+2.0,+0.17,-0.05,Matches
119,Rubén Botta,ar ARG,MF,Talleres,35-094,1990,12,638,53,44.3,7.1,8,66,2,4,27,1,1.00,4,5,-1,-0.14,+0.20,7.7,4.3,+3.4,+0.48,+0.35,Matches
120,Tomás Bottari,ar ARG,MF,Ind. Rivadavia,24-009,2001,13,744,57,51.7,8.3,9,71,3,4,26,0,1.77,11,10,+1,+0.12,-0.14,10.3,10.9,-0.6,-0.07,+0.41,Matches
121,Walter Bou,ar ARG,FW,Lanús,31-253,1993,14,1022,73,71.0,11.4,12,80,5,2,30,0,1.29,9,9,0,0.00,-0.43,12.0,9.9,+2.1,+0.18,-0.13,Matches
122,Agustín Bouzat,ar ARG,MF,Vélez Sarsfield,31-038,1994,15,1220,81,84.7,13.6,14,84,9,1,45,0,0.93,6,19,-13,-0.96,-0.14,8.9,13.6,-4.7,-0.35,-0.17,Matches
123,Mariano Bracamonte,ar ARG,DF,Deportivo Riestra,26-011,1999,12,583,49,40.5,6.5,7,69,1,5,20,3,1.33,5,5,0,0.00,-0.63,5.8,7.0,-1.2,-0.18,-0.10,Matches
124,Malcom Braida,ar ARG,"FW,MF",San Lorenzo,27-353,1997,15,1330,89,92.4,14.8,15,89,13,0,,0,1.73,13,8,+5,+0.34,+1.16,15.0,12.4,+2.5,+0.17,+0.40,Matches
125,Moisés Brandán,ar ARG,DF,Atlé Tucumán,25-086,2000,6,310,52,21.5,3.4,3,68,0,3,35,5,1.00,3,6,-3,-0.87,-0.79,4.5,6.7,-2.2,-0.63,-0.53,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,Agustin Bravo,ar ARG,"DF,FW",Rosario Central,23-359,2001,3,198,66,13.8,2.2,2,90,2,1,18,8,1.67,2,3,-1,-0.45,-1.54,2.0,1.6,+0.4,+0.20,-0.27,Matches
127,Gonzalo Bravo,ar ARG,"FW,MF",Deportivo Riestra,34-352,1990,4,128,32,8.9,1.4,1,70,0,3,19,12,0.75,0,1,-1,-0.70,-1.18,1.0,1.0,0.0,-0.02,+0.11,Matches
128,Néstor Breitenbruch,ar ARG,DF,Aldosivi,29-234,1995,15,1339,89,93.0,14.9,15,89,14,0,,1,0.93,16,26,-10,-0.67,-0.67,13.9,18.0,-4.1,-0.28,-0.61,Matches
129,Leandro Brey,ar ARG,GK,Boca Juniors,22-226,2002,2,180,90,12.5,2.0,2,90,2,0,,14,1.00,1,1,0,0.00,-0.93,1.3,0.6,+0.7,+0.33,+0.04,Matches
130,Norberto Briasco,am ARM,"FW,MF",Gimnasia–LP,29-065,1996,7,238,34,16.5,2.6,2,74,1,5,18,2,1.14,0,5,-5,-1.89,-1.59,1.3,3.7,-2.5,-0.93,-0.78,Matches
131,Elías Brito,ar ARG,DF,Lanús,19-272,2005,1,3,3,0.2,0.0,0,,0,1,3,4,0.00,0,0,0,0.00,-0.13,0.0,0.0,0.0,+0.34,+0.12,Matches
132,Miguel Brizuela,ar ARG,DF,Atlé Tucumán,28-120,1997,15,1067,71,74.1,11.9,11,86,10,4,31,0,0.87,10,20,-10,-0.84,-2.29,12.0,15.6,-3.6,-0.30,-0.35,Matches
133,Manuel Brondo,ar ARG,"FW,MF",Arg Juniors,23-069,2002,4,67,17,4.7,0.7,0,,0,4,17,5,2.00,1,0,+1,+1.34,+0.43,1.4,0.4,+1.0,+1.29,+0.85,Matches
134,Jorge Broun,ar ARG,GK,Rosario Central,38-344,1986,14,1260,90,87.5,14.0,14,90,14,0,,1,2.21,19,8,+11,+0.79,-0.71,15.2,10.6,+4.6,+0.33,-0.76,Matches
135,Facundo Bruera,ar ARG,"FW,MF",Barracas Central,26-224,1998,16,643,40,44.7,7.1,4,75,2,12,29,0,1.63,11,10,+1,+0.14,+0.03,9.5,6.9,+2.6,+0.37,+0.37,Matches
136,Valentín Burgoa,ar ARG,"MF,FW",Sarmiento,25-117,2000,15,615,41,42.7,6.8,5,74,2,10,25,1,1.00,6,5,+1,+0.15,+1.13,8.6,9.0,-0.4,-0.06,+0.59,Matches
137,Esteban Burgos,ar ARG,DF,San Martín de San Juan,33-116,1992,9,733,81,50.9,8.1,9,81,7,0,,5,0.67,2,5,-3,-0.37,+0.90,6.3,9.0,-2.6,-0.32,+0.32,Matches
138,Joaquín Burgos,ar ARG,"FW,MF",Estudiantes–LP,20-142,2004,10,475,48,33.0,5.3,6,62,1,4,26,0,1.50,10,6,+4,+0.76,+1.22,6.4,4.0,+2.3,+0.44,+0.38,Matches
139,Javier Burrai,ec ECU,GK,Talleres,34-208,1990,2,135,68,9.4,1.5,1,90,1,1,45,14,1.50,2,1,+1,+0.67,+1.01,2.5,1.5,+1.1,+0.71,+0.46,Matches
140,Lautaro Bursich,ar ARG,GK,Cen. Córdoba–SdE,22-222,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
141,Felipe Bussio,ar ARG,MF,Vélez Sarsfield,20-323,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
142,Fabricio Bustos,ar ARG,DF,River Plate,29-007,1996,7,474,68,32.9,5.3,4,90,4,3,38,8,1.86,8,4,+4,+0.76,+0.01,5.8,5.9,-0.1,-0.01,-0.89,Matches
143,Nahuel Bustos,ar ARG,"FW,MF",Talleres,26-305,1998,12,739,62,51.3,8.2,10,66,1,2,39,4,0.67,5,7,-2,-0.24,+0.01,9.3,6.1,+3.2,+0.42,+0.25,Matches
144,Bryan Cabezas,ec ECU,MF,Sarmiento,28-046,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
145,Favio Cabral,ar ARG,FW,Cen. Córdoba–SdE,24-089,2001,13,345,27,24.0,3.8,3,54,0,10,18,2,1.15,6,5,+1,+0.26,+0.43,3.1,5.2,-2.1,-0.54,-0.95,Matches
146,Luciano Cabral,cl CHI,MF,Independiente,30-009,1995,14,755,54,52.4,8.4,8,68,0,6,35,1,2.00,14,4,+10,+1.19,+1.06,9.9,7.0,+2.9,+0.33,+0.45,Matches
147,Rodrigo Cabral,ar ARG,"FW,MF",Huracán,24-270,2000,9,226,25,15.7,2.5,3,53,0,6,11,3,2.00,4,3,+1,+0.40,-0.05,2.5,2.1,+0.4,+0.17,-0.06,Matches
148,Yonathan Cabral,ar ARG,"DF,FW",Aldosivi,32-360,1992,9,305,34,21.2,3.4,3,72,1,6,15,4,1.33,5,6,-1,-0.30,+0.42,4.0,3.5,+0.5,+0.15,+0.48,Matches
149,Bruno Cabrera,ar ARG,FW,Lanús,21-318,2003,5,201,40,14.0,2.2,2,67,0,3,23,9,1.80,2,1,+1,+0.45,+0.38,4.1,2.4,+1.8,+0.79,+0.66,Matches
150,Elías Cabrera,ar ARG,"MF,FW",Tigre,22-069,2003,14,985,70,68.4,10.9,14,70,1,0,,1,1.86,14,8,+6,+0.55,+0.55,13.3,9.2,+4.1,+0.37,+0.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
151,Lisandro Cabrera,ar ARG,"FW,MF",Atlé Tucumán,27-121,1998,9,374,42,26.0,4.2,3,86,2,6,20,7,0.67,4,6,-2,-0.48,-0.31,5.9,5.7,+0.3,+0.06,+0.37,Matches
152,Juan Cáceres,py PAR,DF,Lanús,24-338,2000,3,270,90,18.8,3.0,3,90,3,0,,1,2.00,3,2,+1,+0.33,+0.26,2.1,2.1,0.0,+0.01,-0.26,Matches
153,Brian Calderara,ar ARG,DF,Newell's OB,26-217,1998,2,70,35,4.9,0.8,1,56,0,1,14,3,1.50,0,1,-1,-1.29,-1.15,0.1,0.7,-0.6,-0.74,-0.71,Matches
154,Facundo Cambeses,ar ARG,GK,Racing Club,28-026,1997,5,421,84,29.2,4.7,4,90,4,1,61,10,1.17,9,8,+1,+0.21,-0.58,6.1,6.6,-0.5,-0.10,-0.42,Matches
155,Juan Camilo Portilla,co COL,MF,Talleres,26-235,1998,12,836,70,58.1,9.3,10,79,3,2,21,3,0.75,5,7,-2,-0.22,+0.08,9.2,7.3,+1.9,+0.22,-0.15,Matches
156,Jaminton Campaz,co COL,"FW,MF",Rosario Central,24-346,2000,11,872,79,60.6,9.7,11,79,1,0,,0,2.18,16,6,+10,+1.03,+0.40,13.1,8.2,+4.9,+0.51,+0.21,Matches
157,Ignacio Campo,ar ARG,DF,Huracán,20-036,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
158,Jhonatan Candia,uy URU,"FW,MF",Barracas Central,30-051,1995,14,945,68,65.6,10.5,12,74,3,2,28,1,1.64,11,9,+2,+0.19,+0.19,9.5,8.5,+1.0,+0.10,-0.18,Matches
159,Alexis Canelo,ar ARG,FW,Lanús,33-091,1992,11,229,21,15.9,2.5,1,76,0,10,15,1,1.27,3,1,+2,+0.79,+0.79,5.6,3.7,+2.0,+0.77,+0.65,Matches
