Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
92,Jasper Dahlhaus,nl NED,"DF,FW",Fortuna Sittard,23-159,2001,28,17,1563,17.4,2,2,4,2,0,0,4,0,1.1,1.1,1.6,2.7,49,32,97,0.12,0.12,0.23,0.12,0.23,0.06,0.09,0.15,0.06,0.15,Matches
93,Matteo Dams,be BEL,DF,PSV Eindhoven,21-057,2004,15,11,916,10.2,0,0,0,0,0,0,1,1,0.3,0.3,1.2,1.5,20,46,65,0.00,0.00,0.00,0.00,0.00,0.03,0.12,0.15,0.03,0.15,Matches
94,Damil Dankerlui,sr SUR,"DF,FW",Almere City,28-254,1996,7,0,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,11,7,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
95,Argyrios Darelas,gr GRE,"MF,FW",NEC Nijmegen,21-201,2003,5,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
96,Brynjolfur Darri Willumsson,is ISL,"FW,MF",Groningen,24-266,2000,26,6,887,9.9,4,1,5,4,0,0,2,1,1.9,1.9,1.7,3.6,6,18,59,0.41,0.10,0.51,0.41,0.51,0.19,0.18,0.37,0.19,0.37,Matches
97,Jari De Busser,be BEL,GK,Go Ahead Eag,25-196,1999,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
98,Brian De Keersmaecker,be BEL,MF,Heracles Almelo,24-364,2000,28,28,2486,27.6,5,3,8,2,3,3,3,1,3.9,1.5,3.2,4.7,42,160,42,0.18,0.11,0.29,0.07,0.18,0.14,0.12,0.26,0.05,0.17,Matches
99,Mats Deijl,nl NED,DF,Go Ahead Eag,27-294,1997,31,31,2790,31.0,4,1,5,2,2,2,2,0,4.5,2.9,2.3,5.2,28,105,94,0.13,0.03,0.16,0.06,0.10,0.14,0.07,0.22,0.09,0.17,Matches
100,Maxim Dekker,nl NED,DF,AZ Alkmaar,21-014,2004,10,6,499,5.5,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,12,31,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Logan Delaurier Chaubet,fr FRA,FW,Almere City,23-013,2002,12,6,556,6.2,1,0,1,1,0,0,1,0,0.9,0.9,1.0,2.0,10,13,32,0.16,0.00,0.16,0.16,0.16,0.15,0.17,0.32,0.15,0.32,Matches
102,Branco van den Boomen,nl NED,MF,Ajax,29-288,1995,12,7,631,7.0,0,0,0,0,0,1,0,0,1.4,0.6,1.5,2.1,7,68,13,0.00,0.00,0.00,0.00,0.00,0.20,0.21,0.41,0.08,0.30,Matches
103,Damian van der Haar,nl NED,DF,Zwolle,21-109,2004,26,22,1794,19.9,2,2,4,2,0,0,1,0,1.0,1.0,3.0,4.0,17,50,79,0.10,0.10,0.20,0.10,0.20,0.05,0.15,0.20,0.05,0.20,Matches
104,Mickey van der Hart,nl NED,GK,Heerenveen,30-326,1994,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
105,Mike van der Hoorn,nl NED,DF,Utrecht,32-202,1992,29,28,2374,26.4,3,2,5,3,0,0,5,0,2.4,2.4,1.3,3.8,18,118,12,0.11,0.08,0.19,0.11,0.19,0.09,0.05,0.14,0.09,0.14,Matches
106,Djevencio van der Kust,sr SUR,DF,Sparta R'dam,24-005,2001,13,10,923,10.3,0,0,0,0,0,0,3,1,0.1,0.1,0.3,0.4,11,27,55,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
107,Richard van der Venne,nl NED,"MF,FW",RKC Waalwijk,32-354,1992,17,8,734,8.2,4,1,5,4,0,0,3,0,2.1,2.1,1.8,3.9,9,31,31,0.49,0.12,0.61,0.49,0.61,0.26,0.22,0.48,0.26,0.48,Matches
108,Silvester van der Water,nl NED,"FW,MF",RKC Waalwijk,28-217,1996,16,9,619,6.9,3,0,3,3,0,0,0,0,1.5,1.5,0.1,1.5,13,13,39,0.44,0.00,0.44,0.44,0.44,0.21,0.01,0.22,0.21,0.22,Matches
109,David van der Werff,nl NED,MF,Groningen,20-247,2004,2,0,20,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,0,5,0.00,0.00,0.00,0.00,0.00,0.91,0.24,1.16,0.91,1.16,Matches
110,Anthony Descotte,be BEL,"FW,MF",Utrecht,21-275,2003,9,5,398,4.4,2,0,2,1,1,1,0,0,1.8,1.0,0.6,1.6,5,9,20,0.45,0.00,0.45,0.23,0.23,0.41,0.13,0.55,0.24,0.37,Matches
111,Sergiño Dest,us USA,DF,PSV Eindhoven,24-183,2000,4,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,8,4,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
112,Matisse Didden,be BEL,DF,Utrecht,23-209,2001,14,3,416,4.6,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,0,11,0,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches
113,Thomas Didillon,fr FRA,GK,Willem II,29-158,1995,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
114,Mitchell Dijks,nl NED,DF,Fortuna Sittard,32-085,1993,23,18,1546,17.2,0,3,3,0,0,0,3,1,0.0,0.0,1.1,1.1,35,61,44,0.00,0.17,0.17,0.00,0.17,0.00,0.06,0.06,0.00,0.06,Matches
115,Elijah Dijkstra,nl NED,DF,AZ Alkmaar,18-273,2006,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
116,Julius Dirksen,nl NED,"DF,MF",Go Ahead Eag,22-092,2003,6,0,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,6,0,0.00,0.00,0.00,0.00,0.00,0.10,0.22,0.32,0.10,0.32,Matches
117,Nick Doodeman,nl NED,"FW,MF",Willem II,28-195,1996,24,18,1301,14.5,0,3,3,0,0,0,0,0,0.3,0.3,2.4,2.7,24,28,93,0.00,0.21,0.21,0.00,0.21,0.02,0.17,0.19,0.02,0.19,Matches
118,Couhaib Driouech,ma MAR,FW,PSV Eindhoven,23-018,2002,15,0,273,3.0,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,32,9,69,0.66,0.33,0.99,0.66,0.99,0.34,0.20,0.54,0.34,0.54,Matches
119,Joel Drommel,nl NED,GK,PSV Eindhoven,28-170,1996,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
120,Laros Duarte,cv CPV,MF,Groningen,28-066,1997,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.07,0.54,0.61,0.07,0.61,Matches
121,Oliver Edvardsen,no NOR,FW,Ajax,26-047,1999,11,1,290,3.2,4,0,4,4,0,0,1,0,2.4,2.4,0.5,2.8,7,15,31,1.24,0.00,1.24,1.24,1.24,0.74,0.14,0.88,0.74,0.88,Matches
122,Oliver Edvardsen,no NOR,"FW,MF",Go Ahead Eag,26-047,1999,14,10,888,9.9,8,3,11,8,0,0,1,0,6.1,6.1,1.4,7.5,24,28,56,0.81,0.30,1.11,0.81,1.11,0.62,0.14,0.76,0.62,0.76,Matches
123,Victor Edvardsen,se SWE,"FW,MF",Go Ahead Eag,29-111,1996,31,29,2470,27.4,8,6,14,8,0,0,4,0,9.1,9.1,5.8,14.9,41,77,177,0.29,0.22,0.51,0.29,0.51,0.33,0.21,0.54,0.33,0.54,Matches
124,Espen van Ee,nl NED,MF,Heerenveen,21-304,2003,29,23,2116,23.5,1,2,3,1,0,0,5,0,1.4,1.4,1.1,2.5,23,100,43,0.04,0.09,0.13,0.04,0.13,0.06,0.05,0.11,0.06,0.11,Matches
125,Mike Eerdhuijzen,nl NED,DF,Sparta R'dam,24-296,2000,29,29,2539,28.2,0,0,0,0,0,0,7,1,0.8,0.8,0.5,1.3,30,186,10,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Roshon van Eijma,cw CUW,DF,RKC Waalwijk,26-330,1998,21,19,1612,17.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,10,40,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
127,Carel Eiting,nl NED,MF,Sparta R'dam,27-083,1998,12,11,882,9.8,1,3,4,1,0,0,0,0,1.0,1.0,2.0,3.0,11,43,25,0.10,0.31,0.41,0.10,0.41,0.10,0.20,0.30,0.10,0.30,Matches
128,Carel Eiting,nl NED,MF,Twente,27-083,1998,16,6,589,6.5,2,0,2,2,0,0,2,0,1.2,1.2,2.3,3.5,18,52,21,0.31,0.00,0.31,0.31,0.31,0.19,0.35,0.53,0.19,0.53,Matches
129,Hjalmar Ekdal,se SWE,DF,Groningen,26-196,1998,11,11,990,11.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,10,32,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
130,Úmaro Embaló,pt POR,FW,Fortuna Sittard,23-364,2001,2,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52,Matches
131,Noam Emeran,fr FRA,"DF,MF",Groningen,22-223,2002,3,0,66,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,3,4,1.36,0.00,1.36,1.36,1.36,0.08,0.00,0.08,0.08,0.08,Matches
132,Mario Engels,de GER,"FW,MF",Heracles Almelo,31-195,1993,28,23,2099,23.3,3,4,7,3,0,0,2,0,4.3,4.3,3.7,8.1,59,42,137,0.13,0.17,0.30,0.13,0.30,0.19,0.16,0.35,0.19,0.35,Matches
133,Alonzo Engwanda,be BEL,"MF,DF",Utrecht,22-098,2003,18,12,1000,11.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,35,12,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
134,Ante Erceg,hr CRO,"FW,MF",Fortuna Sittard,35-144,1989,14,2,287,3.2,0,0,0,0,0,0,3,0,1.2,1.2,0.0,1.2,1,3,12,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.38,0.38,Matches
135,Luca Everink,nl NED,DF,Go Ahead Eag,24-085,2001,3,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
136,Juan Familia-Castillo,nl NED,DF,RKC Waalwijk,25-112,2000,21,15,1300,14.4,0,2,2,0,0,0,2,0,0.1,0.1,1.9,2.0,34,55,60,0.00,0.14,0.14,0.00,0.14,0.01,0.13,0.14,0.01,0.14,Matches
137,Kevin Felida,cw CUW,"MF,FW",RKC Waalwijk,25-175,1999,8,5,421,4.7,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,17,24,16,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
138,Saná Fernandes,pt POR,"FW,MF",NAC Breda,19-056,2006,14,4,470,5.2,1,0,1,1,0,0,0,1,0.3,0.3,0.4,0.7,19,23,34,0.19,0.00,0.19,0.19,0.19,0.06,0.07,0.13,0.06,0.13,Matches
139,Nick Fichtinger,nl NED,MF,Zwolle,21-029,2004,22,8,853,9.5,0,0,0,0,0,0,4,0,0.2,0.2,0.5,0.7,6,36,12,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches
140,Kolbeinn Finnsson,is ISL,DF,Utrecht,25-253,1999,3,0,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18,Matches
141,Kian Fitz-Jim,nl NED,MF,Ajax,21-304,2003,25,11,1146,12.7,2,1,3,2,0,0,2,0,2.1,2.1,0.7,2.8,24,78,63,0.16,0.08,0.24,0.16,0.24,0.16,0.06,0.22,0.16,0.22,Matches
142,Ryan Flamingo,nl NED,DF,PSV Eindhoven,22-125,2002,31,30,2669,29.7,0,2,2,0,0,0,2,0,2.1,2.1,0.9,3.0,24,185,10,0.00,0.07,0.07,0.00,0.07,0.07,0.03,0.10,0.07,0.10,Matches
143,Sherel Floranus,cw CUW,DF,Almere City,26-255,1998,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,9,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
144,Sherel Floranus,cw CUW,DF,Zwolle,26-255,1998,19,18,1527,17.0,0,1,1,0,0,0,2,0,0.8,0.8,1.0,1.8,15,41,50,0.00,0.06,0.06,0.00,0.06,0.04,0.06,0.10,0.04,0.10,Matches
145,Carlos Forbs,pt POR,FW,Ajax,21-047,2004,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,0.00,0.45,Matches
146,Ryan Fosso,ch SUI,MF,Fortuna Sittard,22-322,2002,28,28,2371,26.3,1,0,1,1,0,0,6,0,1.5,1.5,1.8,3.3,17,75,19,0.04,0.00,0.04,0.04,0.04,0.06,0.07,0.13,0.06,0.13,Matches
147,Oscar Fraulo,dk DEN,MF,Utrecht,21-150,2003,24,16,1465,16.3,3,3,6,3,0,0,2,0,1.7,1.7,2.3,4.1,22,57,58,0.18,0.18,0.37,0.18,0.37,0.11,0.14,0.25,0.11,0.25,Matches
148,Anton Gaaei,dk DEN,DF,Ajax,22-167,2002,23,17,1601,17.8,2,4,6,2,0,0,3,1,1.7,1.7,4.2,5.9,63,78,145,0.11,0.22,0.34,0.11,0.34,0.09,0.24,0.33,0.09,0.33,Matches
149,Matt Garbett,nz NZL,"FW,MF",NAC Breda,23-022,2002,12,8,580,6.4,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,10,13,22,0.16,0.00,0.16,0.16,0.16,0.11,0.01,0.13,0.11,0.13,Matches
150,Anselmo García MacNulty,ie IRL,DF,Zwolle,22-075,2003,31,31,2790,31.0,1,0,1,1,0,0,2,0,2.3,2.3,0.6,2.9,20,121,16,0.03,0.00,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Stijn van Gassel,nl NED,GK,NEC Nijmegen,28-199,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
152,Lutsharel Geertruida,nl NED,DF,Feyenoord,24-291,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,26,8,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.17,0.10,0.17,Matches
153,Liam van Gelderen,nl NED,DF,RKC Waalwijk,24-043,2001,29,26,2427,27.0,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,29,68,21,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
154,Djomar Giersthove,nl NED,DF,Feyenoord,20-061,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
155,Teun Gijselhart,nl NED,MF,Zwolle,20-029,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
156,Santiago Giménez,mx MEX,FW,Feyenoord,24-017,2001,11,10,765,8.5,7,1,8,5,2,2,1,0,7.2,5.6,1.4,7.0,7,8,51,0.82,0.12,0.94,0.59,0.71,0.85,0.17,1.01,0.66,0.83,Matches
157,Mika Godts,be BEL,FW,Ajax,19-332,2005,26,19,1510,16.8,4,2,6,4,0,0,2,0,4.4,4.4,2.3,6.7,75,66,160,0.24,0.12,0.36,0.24,0.36,0.26,0.14,0.40,0.26,0.40,Matches
158,Wouter Goes,nl NED,DF,AZ Alkmaar,20-329,2004,24,21,1872,20.8,1,3,4,1,0,0,8,1,0.5,0.5,1.0,1.4,33,102,5,0.05,0.14,0.19,0.05,0.19,0.02,0.05,0.07,0.02,0.07,Matches
159,Facundo González,uy URU,DF,Feyenoord,21-333,2003,6,0,85,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,0,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches
160,Roberto González,es ESP,"MF,FW",NEC Nijmegen,24-119,2001,17,12,985,10.9,2,1,3,2,0,0,1,0,3.0,3.0,0.6,3.5,21,22,42,0.18,0.09,0.27,0.18,0.27,0.27,0.05,0.32,0.27,0.32,Matches
161,Tristan Gooijer,nl NED,DF,Zwolle,20-245,2004,1,1,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
162,Marvin da Graça,lu LUX,DF,Almere City,30-077,1995,9,5,541,6.0,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.7,5,14,14,0.17,0.00,0.17,0.17,0.17,0.08,0.04,0.12,0.08,0.12,Matches
163,Simon Graves Jensen,dk DEN,DF,Zwolle,25-348,1999,24,24,2044,22.7,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,12,91,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
164,Leo Greiml,at AUT,DF,NAC Breda,23-306,2001,27,27,2406,26.7,2,0,2,2,0,0,9,2,1.1,1.1,0.9,2.0,16,68,2,0.07,0.00,0.07,0.07,0.07,0.04,0.03,0.08,0.04,0.08,Matches
165,Dario Grujcic,at AUT,"DF,MF",Fortuna Sittard,25-351,1999,11,2,257,2.9,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,3,13,2,0.00,0.35,0.35,0.00,0.35,0.03,0.03,0.06,0.03,0.06,Matches
166,Baptiste Guillaume,be BEL,"FW,MF",Almere City,29-323,1995,15,5,391,4.3,1,0,1,1,0,0,0,1,1.0,1.0,0.4,1.5,2,8,17,0.23,0.00,0.23,0.23,0.23,0.24,0.10,0.33,0.24,0.33,Matches
167,Eser Gürbüz,nl NED,FW,Heerenveen,18-060,2007,9,0,138,1.5,2,1,3,2,0,0,0,0,1.5,1.5,0.1,1.6,5,4,25,1.30,0.65,1.96,1.30,1.96,0.98,0.06,1.04,0.98,1.04,Matches
168,Rodrigo Guth,br BRA,DF,Fortuna Sittard,24-176,2000,28,28,2474,27.5,3,0,3,3,0,0,3,1,1.3,1.3,1.2,2.5,11,56,12,0.11,0.00,0.11,0.11,0.11,0.05,0.04,0.09,0.05,0.09,Matches
169,Jonathan de Guzmán,nl NED,MF,Sparta R'dam,37-234,1987,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
170,Anis Hadj Moussa,dz ALG,"FW,MF",Feyenoord,23-083,2002,27,19,1745,19.4,8,1,9,8,0,0,4,0,3.0,3.0,3.6,6.7,105,87,193,0.41,0.05,0.46,0.41,0.46,0.16,0.19,0.34,0.16,0.34,Matches
171,Alen Halilović,hr CRO,"MF,FW",Fortuna Sittard,28-321,1996,27,23,1770,19.7,2,3,5,2,0,1,2,0,4.4,3.6,2.8,6.4,37,64,60,0.10,0.15,0.25,0.10,0.25,0.23,0.14,0.37,0.19,0.33,Matches
172,Denzel Hall,nl NED,DF,Heerenveen,23-348,2001,17,5,558,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.4,4,38,9,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
173,Sébastien Haller,ci CIV,FW,Utrecht,30-317,1994,14,13,1101,12.2,4,1,5,4,0,0,0,0,5.1,5.1,1.7,6.8,8,37,59,0.33,0.08,0.41,0.33,0.41,0.41,0.14,0.56,0.41,0.56,Matches
174,Dávid Hancko,sk SVK,DF,Feyenoord,27-143,1997,29,29,2610,29.0,3,1,4,3,0,0,5,0,4.6,4.6,2.4,7.0,58,213,54,0.10,0.03,0.14,0.10,0.14,0.16,0.08,0.24,0.16,0.24,Matches
175,Kornelius Hansen,no NOR,"FW,MF",Almere City,23-364,2001,30,20,1819,20.2,2,2,4,2,0,0,0,0,4.6,4.6,1.5,6.0,45,32,130,0.10,0.10,0.20,0.10,0.20,0.23,0.07,0.30,0.23,0.30,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Sontje Hansen,nl NED,"FW,MF",NEC Nijmegen,22-358,2002,28,20,1662,18.5,4,3,7,4,0,0,3,0,3.6,3.6,2.7,6.3,74,55,149,0.22,0.16,0.38,0.22,0.38,0.19,0.15,0.34,0.19,0.34,Matches
177,Quilindschy Hartman,nl NED,DF,Feyenoord,23-172,2001,11,7,557,6.2,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,12,46,22,0.00,0.16,0.16,0.00,0.16,0.03,0.10,0.13,0.03,0.13,Matches
178,Jorrel Hato,nl NED,DF,Ajax,19-059,2006,28,27,2336,26.0,2,6,8,2,0,0,5,0,1.3,1.3,3.3,4.6,38,114,83,0.08,0.23,0.31,0.08,0.31,0.05,0.13,0.18,0.05,0.18,Matches
179,Mike Hauptmeijer,nl NED,GK,Zwolle,28-048,1997,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
180,Thom Haye,id IDN,MF,Almere City,30-085,1995,26,22,1770,19.7,0,2,2,0,0,0,5,0,1.3,1.3,3.5,4.8,23,148,28,0.00,0.10,0.10,0.00,0.10,0.07,0.18,0.24,0.07,0.24,Matches
181,Jordan Henderson,eng ENG,MF,Ajax,34-322,1990,25,18,1602,17.8,0,4,4,0,0,0,5,0,0.5,0.5,2.8,3.3,31,151,29,0.00,0.22,0.22,0.00,0.22,0.03,0.16,0.18,0.03,0.18,Matches
182,Lucas Vennegoor of Hesselink,nl NED,"FW,MF",Twente,19-052,2006,6,0,62,0.7,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0,1,6,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.83,0.83,Matches
183,Mees Hilgers,id IDN,DF,Twente,23-357,2001,22,20,1654,18.4,1,1,2,1,0,0,5,0,2.7,2.7,0.2,2.9,22,92,5,0.05,0.05,0.11,0.05,0.11,0.15,0.01,0.16,0.15,0.16,Matches
184,Mees Hoedemakers,nl NED,MF,NEC Nijmegen,27-076,1998,25,19,1731,19.2,0,1,1,0,0,0,1,0,1.1,1.1,0.9,2.0,15,90,15,0.00,0.05,0.05,0.00,0.05,0.06,0.05,0.10,0.06,0.10,Matches
185,Justin Hoogma,nl NED,DF,Heracles Almelo,26-328,1998,9,1,254,2.8,2,0,2,2,0,0,0,0,1.2,1.2,0.2,1.5,3,9,2,0.71,0.00,0.71,0.71,0.71,0.44,0.09,0.52,0.44,0.52,Matches
186,Sydney van Hooijdonk,nl NED,FW,NAC Breda,25-088,2000,14,10,883,9.8,1,0,1,1,0,0,0,0,2.4,2.4,0.6,3.0,5,9,53,0.10,0.00,0.10,0.10,0.10,0.24,0.06,0.30,0.24,0.30,Matches
187,Nikolai Hopland,no NOR,DF,Heerenveen,20-285,2004,27,26,2329,25.9,2,0,2,2,0,0,0,0,1.7,1.7,0.2,1.9,24,140,2,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,Matches
188,Siebe Horemans,be BEL,DF,Utrecht,26-337,1998,29,26,2362,26.2,1,4,5,1,0,0,1,0,0.4,0.4,2.8,3.2,18,117,80,0.04,0.15,0.19,0.04,0.19,0.02,0.11,0.12,0.02,0.12,Matches
189,Jizz Hornkamp,nl NED,"FW,MF",Heracles Almelo,27-059,1998,23,16,1377,15.3,7,2,9,6,1,1,5,0,4.8,4.1,1.6,5.6,10,26,56,0.46,0.13,0.59,0.39,0.52,0.32,0.10,0.42,0.27,0.37,Matches
190,Jeroen Houwen,nl NED,GK,RKC Waalwijk,29-076,1996,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
191,Johan Hove,no NOR,MF,Groningen,24-240,2000,20,20,1748,19.4,0,0,0,0,0,0,0,0,1.5,1.5,1.1,2.6,8,98,32,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14,Matches
