Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
123,Yonathan Cabral,ar ARG,"DF,FW",Aldosivi,32-360,1992,3.4,0,1,0,0.0,0.30,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
124,Bruno Cabrera,ar ARG,FW,Lanús,21-318,2003,2.2,0,2,2,100.0,0.90,0.90,0.00,0.00,10.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
125,Elías Cabrera,ar ARG,"MF,FW",Tigre,22-069,2003,10.9,0,22,9,40.9,2.01,0.82,0.00,0.00,25.3,6,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Lisandro Cabrera,ar ARG,"FW,MF",Atlé Tucumán,27-121,1998,4.2,0,9,1,11.1,2.17,0.24,0.00,0.00,13.8,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
127,Juan Cáceres,py PAR,DF,Lanús,24-338,2000,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
128,Brian Calderara,ar ARG,DF,Newell's OB,26-217,1998,0.8,0,1,0,0.0,1.29,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
129,Facundo Cambeses,ar ARG,GK,Racing Club,28-026,1997,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
130,Juan Camilo Portilla,co COL,MF,Talleres,26-235,1998,9.3,0,14,1,7.1,1.51,0.11,0.00,0.00,28.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
131,Jaminton Campaz,co COL,"FW,MF",Rosario Central,24-346,2000,9.7,4,18,7,38.9,1.86,0.72,0.22,0.57,21.9,0,0,0,1.3,1.3,0.07,+2.7,+2.7,Matches
132,Jhonatan Candia,uy URU,"FW,MF",Barracas Central,30-051,1995,10.5,6,24,10,41.7,2.29,0.95,0.25,0.60,17.9,0,0,0,3.4,3.4,0.14,+2.6,+2.6,Matches
133,Alexis Canelo,ar ARG,FW,Lanús,33-091,1992,2.5,1,16,5,31.3,6.29,1.97,0.06,0.20,14.3,0,0,0,2.9,2.9,0.20,-1.9,-1.9,Matches
134,Ezequiel Cañete,ar ARG,MF,Unión,25-322,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
135,Ezequiel Cannavo,ar ARG,DF,Defensa y Just,22-327,2002,12.4,1,9,3,33.3,0.72,0.24,0.11,0.33,11.7,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
136,Víctor Cantillo,co COL,"MF,FW",Huracán,31-202,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,Giovanni Cantizano,ar ARG,FW,Rosario Central,18-045,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
138,Nicolás Capraro,ar ARG,DF,Barracas Central,27-063,1998,1.5,0,1,0,0.0,0.68,0.00,0.00,,10.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
139,Gabriel Carabajal,ar ARG,"MF,FW",Sarmiento,33-147,1991,8.4,2,16,5,31.3,1.91,0.60,0.00,0.00,30.1,1,2,2,2.2,0.6,0.04,-0.2,-0.6,Matches
140,Mauricio Cardillo,ar ARG,MF,Ind. Rivadavia,22-055,2003,9.0,2,15,4,26.7,1.67,0.45,0.13,0.50,13.9,0,0,0,2.0,2.0,0.13,0.0,0.0,Matches
141,Tomás Cardona,ar ARG,DF,Talleres,29-207,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
142,Agustín Cardozo,ar ARG,MF,Lanús,27-340,1997,13.4,0,6,2,33.3,0.45,0.15,0.00,0.00,19.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
143,Juan Cardozo,py PAR,MF,Arg Juniors,21-070,2004,1.3,0,1,0,0.0,0.75,0.00,0.00,,30.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
144,Leonel Cardozo,ar ARG,DF,Lanús,21-116,2004,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
145,Thiago Cardozo,uy URU,GK,Unión,28-278,1996,14.0,0,1,0,0.0,0.07,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
146,Jan Carlos Hurtado,ve VEN,FW,Gimnasia–LP,25-061,2000,4.0,0,13,1,7.7,3.27,0.25,0.00,0.00,17.0,2,0,0,1.1,1.1,0.09,-1.1,-1.1,Matches
147,Nicolás Caro,ar ARG,DF,Deportivo Riestra,30-001,1995,8.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148,Jorge Carranza,ar ARG,GK,Aldosivi,43-363,1981,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,Ramiro Carrera,ar ARG,"MF,FW",Lanús,31-193,1993,8.5,1,20,8,40.0,2.36,0.94,0.05,0.13,20.7,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
150,Guido Carrillo,ar ARG,FW,Estudiantes–LP,33-345,1991,8.2,0,23,9,39.1,2.79,1.09,0.00,0.00,12.5,0,0,0,1.9,1.9,0.08,-1.9,-1.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
151,Maher Carrizo,ar ARG,"FW,MF",Vélez Sarsfield,19-075,2006,8.0,3,14,6,42.9,1.76,0.75,0.21,0.50,17.9,3,0,0,1.5,1.5,0.11,+1.5,+1.5,Matches
152,Maximiliano Casa,ar ARG,MF,San Martín de San Juan,32-076,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
153,Milton Casco,ar ARG,DF,River Plate,37-024,1988,5.1,0,3,1,33.3,0.59,0.20,0.00,0.00,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
154,Rodrigo Cáseres,ar ARG,DF,San Martín de San Juan,27-249,1997,13.1,0,11,1,9.1,0.84,0.08,0.00,0.00,14.8,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
155,Yuri Casermeiro,ar ARG,DF,Cen. Córdoba–SdE,23-054,2002,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,12.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
156,Kevin Castaño,co COL,MF,River Plate,24-218,2000,4.5,0,5,0,0.0,1.11,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
157,Rodrigo Castillo,ar ARG,FW,Gimnasia–LP,26-068,1999,15.4,4,37,9,24.3,2.40,0.58,0.11,0.44,13.3,0,0,0,4.5,4.5,0.12,-0.5,-0.5,Matches
158,Alexis Castro,ar ARG,"FW,MF",Estudiantes–LP,30-199,1994,3.4,1,3,1,33.3,0.89,0.30,0.33,1.00,13.8,0,0,0,1.8,1.8,0.61,-0.8,-0.8,Matches
159,Lucas Castro,ar ARG,MF,Gimnasia–LP,36-026,1989,11.7,1,14,4,28.6,1.20,0.34,0.07,0.25,15.9,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
160,Nicolás Castro,ar ARG,MF,Atlé Tucumán,34-263,1990,2.9,1,6,1,16.7,2.10,0.35,0.17,1.00,24.2,1,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
161,Juan Cavallaro,ar ARG,"MF,FW",San Martín de San Juan,30-311,1994,4.9,0,5,2,40.0,1.03,0.41,0.00,0.00,19.1,1,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
162,Tomás Cavanagh,ar ARG,DF,Vélez Sarsfield,24-120,2001,1.8,0,1,0,0.0,0.55,0.00,0.00,,14.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
163,Edinson Cavani,uy URU,FW,Boca Juniors,38-080,1987,9.2,2,13,5,38.5,1.41,0.54,0.15,0.40,15.3,1,0,2,3.6,2.0,0.15,-1.6,0.0,Matches
164,Emanuel Cecchini,ar ARG,MF,San Lorenzo,28-132,1996,6.5,1,5,2,40.0,0.77,0.31,0.20,0.50,22.3,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
165,Milton Céliz,ar ARG,MF,Deportivo Riestra,32-284,1992,14.8,1,15,5,33.3,1.01,0.34,0.07,0.20,17.5,0,0,1,2.0,1.0,0.07,-1.0,0.0,Matches
166,Ezequiel Centurión,ar ARG,GK,Ind. Rivadavia,27-350,1997,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,Giuliano Cerato,ar ARG,"MF,DF",Aldosivi,26-329,1998,10.4,0,16,4,25.0,1.53,0.38,0.00,0.00,24.1,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
168,Ezequiel Cerutti,ar ARG,FW,San Lorenzo,33-108,1992,7.3,1,6,2,33.3,0.83,0.28,0.17,0.50,22.6,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
169,Tobías Cervera,sy SYR,"FW,MF",Platense,22-272,2002,0.5,0,1,0,0.0,1.96,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
170,Edwuin Cetré,co COL,"FW,MF",Estudiantes–LP,27-124,1998,5.6,1,18,5,27.8,3.19,0.89,0.06,0.20,20.3,3,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
171,Jeremías Chavero,ar ARG,FW,Lanús,18-340,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
172,Lautaro Chávez,ar ARG,"FW,MF",Aldosivi,24-108,2001,4.1,0,9,4,44.4,2.18,0.97,0.00,0.00,25.4,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
173,Giovani Chiaverano,ar ARG,"FW,MF",Newell's OB,19-349,2005,1.9,0,4,1,25.0,2.11,0.53,0.00,0.00,13.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
174,Agustín Colazo,ar ARG,FW,Unión,24-171,2000,5.0,0,19,5,26.3,3.81,1.00,0.00,0.00,14.1,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
175,Facundo Colidio,ar ARG,FW,River Plate,25-121,2000,9.9,4,27,10,37.0,2.72,1.01,0.15,0.40,17.5,0,0,0,2.6,2.6,0.10,+1.4,+1.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
176,Nazareno Colombo,ar ARG,DF,Racing Club,26-046,1999,11.5,0,7,1,14.3,0.61,0.09,0.00,0.00,22.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
177,Gabriel Compagnucci,ar ARG,DF,Belgrano,33-249,1991,8.9,0,3,0,0.0,0.34,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
178,Germán Conti,ar ARG,DF,Racing Club,30-336,1994,2.8,0,2,1,50.0,0.73,0.36,0.00,0.00,7.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
179,Enzo Copetti,ar ARG,FW,Rosario Central,29-109,1996,12.5,3,13,8,61.5,1.04,0.64,0.23,0.38,10.9,0,0,0,2.9,2.9,0.22,+0.1,+0.1,Matches
180,Fabricio Corbalan,ar ARG,"DF,FW",Gimnasia–LP,21-218,2003,3.1,0,2,0,0.0,0.65,0.00,0.00,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
181,Nicolás Cordero,ar ARG,FW,Arg Juniors,26-024,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
182,Nicolás Cordero,ar ARG,FW,Instituto,26-024,1999,4.9,0,11,2,18.2,2.25,0.41,0.00,0.00,13.3,0,0,0,1.5,1.5,0.14,-1.5,-1.5,Matches
183,Emanuel Coronel,ar ARG,DF,Rosario Central,28-093,1997,12.9,0,2,1,50.0,0.16,0.08,0.00,0.00,22.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
184,Kevin Coronel,ar ARG,DF,Arg Juniors,20-267,2004,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
185,Mateo Coronel,ar ARG,FW,Atlé Tucumán,26-193,1998,9.4,4,25,11,44.0,2.67,1.17,0.16,0.36,19.7,0,0,0,4.9,4.9,0.21,-0.9,-0.9,Matches
186,Claudio Corvalán,ar ARG,DF,Unión,36-043,1989,11.0,0,5,0,0.0,0.45,0.00,0.00,,17.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
187,Ayrton Costa,ar ARG,DF,Boca Juniors,25-297,1999,7.1,0,6,2,33.3,0.85,0.28,0.00,0.00,10.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
188,Leonard Costa,uy URU,DF,Ind. Rivadavia,27-007,1998,4.1,0,1,0,0.0,0.24,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
189,Giorgio Costantini,br BRA,FW,River Plate,19-019,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
190,Juan Cozzani,ar ARG,GK,Platense,26-208,1998,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
191,Thiago Cravero,ar ARG,MF,Belgrano,22-214,2002,2.0,0,2,1,50.0,1.01,0.50,0.00,0.00,37.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
192,Sebastián Cristóforo,uy URU,"MF,FW",Cen. Córdoba–SdE,31-255,1993,3.4,0,2,0,0.0,0.58,0.00,0.00,,20.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
193,Juan Cruz Komar,ar ARG,DF,Rosario Central,28-265,1996,7.7,0,2,0,0.0,0.26,0.00,0.00,,11.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
194,Alexis Cuello,ar ARG,"FW,MF",San Lorenzo,25-076,2000,9.9,0,26,11,42.3,2.64,1.12,0.00,0.00,14.0,0,0,0,3.6,3.6,0.14,-3.6,-3.6,Matches
195,Víctor Cuesta,ar ARG,DF,Newell's OB,36-167,1988,9.9,1,4,1,25.0,0.40,0.10,0.25,1.00,8.9,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
196,Braian Cufré,ar ARG,DF,Cen. Córdoba–SdE,28-141,1996,8.5,0,11,2,18.2,1.29,0.23,0.00,0.00,24.2,5,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
197,Santiago Dalmasso,ar ARG,MF,Boca Juniors,20-321,2004,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
198,Leonel Dante Álvarez,ar ARG,DF,San Martín de San Juan,29-041,1996,9.0,0,2,1,50.0,0.22,0.11,0.00,0.00,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
199,Agustín Dáttola,ar ARG,DF,Belgrano,26-015,1999,4.0,0,2,0,0.0,0.50,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
200,Fernando David Cardozo,py PAR,"MF,FW",Newell's OB,24-086,2001,5.4,0,6,1,16.7,1.10,0.18,0.00,0.00,21.2,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
201,Jonathan David Gómez,ar ARG,MF,Rosario Central,35-135,1989,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
202,Hernán De La Fuente,ar ARG,DF,Huracán,28-118,1997,5.0,0,4,0,0.0,0.80,0.00,0.00,,23.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
203,Matías De los Santos,uy URU,DF,Atlé Tucumán,32-164,1992,10.0,0,9,3,33.3,0.90,0.30,0.00,0.00,17.2,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
204,Mathías De Ritis,uy URU,DF,Banfield,22-094,2003,11.8,0,10,0,0.0,0.85,0.00,0.00,,25.3,4,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
205,Ramiro Degregorio,ar ARG,"FW,MF",Racing Club,22-085,2003,0.7,0,2,1,50.0,2.81,1.41,0.00,0.00,23.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
206,Ronaldo Dejesús,py PAR,DF,Lanús,,,11.0,0,16,2,12.5,1.46,0.18,0.00,0.00,12.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
207,Mateo Del Blanco,ar ARG,"DF,MF",Unión,21-186,2003,11.7,0,12,4,33.3,1.02,0.34,0.00,0.00,20.5,1,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
208,Milton Delgado,ar ARG,MF,Boca Juniors,19-323,2005,9.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
209,Jonathan Dellarossa,ar ARG,FW,Instituto,25-107,2000,1.9,0,5,2,40.0,2.66,1.07,0.00,0.00,16.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
210,Nicolás Demartini,ar ARG,DF,Barracas Central,25-182,1999,10.4,0,1,0,0.0,0.10,0.00,0.00,,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
211,Valentín Depietri,ar ARG,FW,Talleres,24-186,2000,7.2,2,25,11,44.0,3.47,1.53,0.08,0.18,15.1,0,0,0,2.3,2.3,0.09,-0.3,-0.3,Matches
212,Facundo Di Biasi,ar ARG,"MF,FW",Gimnasia–LP,19-317,2005,9.7,0,10,0,0.0,1.03,0.00,0.00,,27.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
213,Marco Di Cesare,ar ARG,DF,Racing Club,23-095,2002,11.1,1,9,2,22.2,0.81,0.18,0.11,0.50,14.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
214,Lautaro Di Lollo,ar ARG,DF,Boca Juniors,21-056,2004,8.0,1,5,2,40.0,0.62,0.25,0.20,0.50,15.0,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
215,Ramiro Di Luciano,ar ARG,DF,Banfield,21-104,2004,12.4,0,5,2,40.0,0.40,0.16,0.00,0.00,21.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
216,Lucas Diarte,ar ARG,DF,San Martín de San Juan,31-335,1993,6.6,0,4,0,0.0,0.61,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
217,Alexander Díaz,ar ARG,"FW,MF",Deportivo Riestra,25-103,2000,4.3,0,5,1,20.0,1.17,0.23,0.00,0.00,22.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
218,Damián Díaz,ec ECU,"MF,FW",Banfield,39-004,1986,2.1,0,2,0,0.0,0.97,0.00,0.00,,15.1,1,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
219,Diego Díaz,ar ARG,FW,Unión,23-115,2002,1.4,1,7,2,28.6,4.85,1.38,0.14,0.50,17.6,0,0,0,1.1,1.1,0.15,-0.1,-0.1,Matches
220,Franco Díaz,ar ARG,MF,Instituto,24-250,2000,2.9,0,7,2,28.6,2.43,0.69,0.00,0.00,13.5,0,0,0,1.3,1.3,0.18,-1.3,-1.3,Matches
221,Gabriel Díaz,ar ARG,"DF,FW",Sarmiento,25-016,2000,8.5,0,10,0,0.0,1.18,0.00,0.00,,21.7,1,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
222,Leandro Díaz,ar ARG,FW,Atlé Tucumán,32-333,1992,9.2,3,19,5,26.3,2.07,0.55,0.16,0.60,14.8,0,0,1,3.8,3.0,0.16,-0.8,0.0,Matches
223,Paulo Díaz,cl CHI,DF,River Plate,30-253,1994,8.1,0,7,2,28.6,0.87,0.25,0.00,0.00,14.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
224,Jerónimo Domina,ar ARG,"FW,MF",Unión,19-200,2005,7.3,0,27,9,33.3,3.71,1.24,0.00,0.00,16.2,0,0,0,2.7,2.7,0.10,-2.7,-2.7,Matches
225,Alexis Dominguez,ar ARG,"FW,MF",Aldosivi,28-187,1996,2.5,0,3,1,33.3,1.19,0.40,0.00,0.00,14.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
226,Nery Domínguez,ar ARG,"MF,DF",San Lorenzo,35-026,1990,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
227,Sebastián Driussi,ar ARG,"FW,MF",River Plate,29-085,1996,7.7,3,19,6,31.6,2.48,0.78,0.16,0.50,11.4,0,0,0,2.8,2.8,0.15,+0.2,+0.2,Matches
228,Gaspar Duarte,ar ARG,"FW,MF",Rosario Central,22-119,2003,8.2,2,13,8,61.5,1.58,0.97,0.15,0.25,13.5,0,0,0,3.3,3.3,0.26,-1.3,-1.3,Matches
229,Tomás Durso,ar ARG,GK,Atlé Tucumán,26-068,1999,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
230,Edgar Elizalde,uy URU,DF,Platense,25-067,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
231,Gastón Emanuel Moreyra,ar ARG,MF,San Martín de San Juan,25-141,1999,0.8,0,3,1,33.3,3.60,1.20,0.00,0.00,30.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
232,José Enrique Angulo,ec ECU,FW,Unión,30-091,1995,0.6,0,2,1,50.0,3.16,1.58,0.00,0.00,19.7,0,0,0,0.5,0.5,0.25,-0.5,-0.5,Matches
233,Lautaro Escalante,ar ARG,MF,San Martín de San Juan,25-307,1999,1.6,0,3,0,0.0,1.82,0.00,0.00,,21.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
234,Valentín Escalante,ar ARG,FW,San Lorenzo,20-307,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
235,Gonzalo Escudero,ar ARG,DF,Racing Club,18-034,2007,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
236,Juan Espínola,py PAR,GK,Belgrano,30-184,1994,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
237,Marcelo Esponda,ar ARG,MF,Aldosivi,22-111,2003,9.4,0,12,2,16.7,1.28,0.21,0.00,0.00,29.7,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
238,Santiago Esquivel,ar ARG,"MF,FW",Banfield,21-123,2004,2.2,0,2,2,100.0,0.90,0.90,0.00,0.00,7.9,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
239,Marcelo Estigarribia,ar ARG,FW,Atlé Tucumán,29-360,1995,1.0,0,3,1,33.3,3.00,1.00,0.00,0.00,15.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
240,Marcelo Estigarribia,ar ARG,FW,Unión,29-360,1995,9.6,1,32,7,21.9,3.32,0.73,0.03,0.14,13.3,1,0,0,3.4,3.4,0.11,-2.4,-2.4,Matches
241,Yair Ezequiel Arismendi,ar ARG,"DF,MF",Sarmiento,27-030,1998,1.4,0,2,0,0.0,1.42,0.00,0.00,,26.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
242,Frank Fabra,co COL,DF,Boca Juniors,34-072,1991,1.2,0,2,1,50.0,1.62,0.81,0.00,0.00,10.7,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
243,Kevin Facundo Gutiérrez,ar ARG,MF,Defensa y Just,27-336,1997,13.6,0,16,4,25.0,1.18,0.29,0.00,0.00,28.5,2,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
244,Franco Fagundez,uy URU,FW,Deportivo Riestra,26-142,1998,0.4,0,1,0,0.0,2.65,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
245,Lucio Falasco,ar ARG,"MF,FW",Aldosivi,21-075,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
246,Facundo Farías,ar ARG,"MF,FW",Estudiantes–LP,22-250,2002,1.9,0,1,0,0.0,0.53,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
247,Valentín Fascendini,ar ARG,DF,Unión,22-053,2003,3.8,0,3,0,0.0,0.79,0.00,0.00,,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
248,Federico Fattori,ar ARG,MF,Arg Juniors,32-287,1992,13.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
249,Adrián Fernández,ar ARG,"FW,MF",Racing Club,23-350,2001,2.6,0,4,0,0.0,1.55,0.00,0.00,,25.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
250,Damián Fernández,ar ARG,DF,Vélez Sarsfield,24-123,2001,10.5,0,2,1,50.0,0.19,0.10,0.00,0.00,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
251,Gustavo Fernández,ar ARG,FW,Deportivo Riestra,34-274,1990,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
252,Ignacio Fernández,ar ARG,MF,River Plate,35-113,1990,2.4,1,1,1,100.0,0.42,0.42,1.00,1.00,25.6,0,0,0,0.0,0.0,0.04,+1.0,+1.0,Matches
253,Manuel Fernández,ar ARG,FW,Vélez Sarsfield,20-209,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,Martín Fernández,uy URU,MF,Gimnasia–LP,23-362,2001,7.5,0,4,1,25.0,0.53,0.13,0.00,0.00,28.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
255,Matías Fernández,ar ARG,MF,Ind. Rivadavia,23-316,2001,5.6,0,8,1,12.5,1.42,0.18,0.00,0.00,23.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
