Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
140,Ricardo Chávez Soto,mx MEX,DF,Monterrey,30-167,1994,11.3,36,23,16,18,2,11,19,57.9,8,12,3,9,8,44,36,0,Matches
141,Ronaldo Cisneros,mx MEX,FW,Querétaro,28-117,1997,8.2,8,3,2,4,2,4,6,66.7,2,3,1,2,6,14,7,0,Matches
142,Matías Cóccaro,uy URU,"FW,MF",Atlas,27-171,1997,2.4,2,0,0,1,1,1,1,100.0,0,2,0,2,0,2,4,0,Matches
143,Josué Colmán,py PAR,"MF,FW",Querétaro,26-284,1998,8.4,14,8,4,9,1,7,13,53.8,6,2,1,1,5,19,8,0,Matches
144,Josué Colmán,py PAR,"MF,DF",Mazatlán,26-284,1998,6.1,4,2,1,1,2,2,11,18.2,9,6,1,5,2,6,2,0,Matches
145,Bryan Colula,mx MEX,DF,Mazatlán,29-029,1996,24.5,59,44,34,20,5,33,68,48.5,35,28,6,22,22,81,58,0,Matches
146,Francisco Contreras,mx MEX,"DF,MF",Tijuana,25-324,1999,7.3,29,21,14,13,2,16,24,66.7,8,12,3,9,13,42,15,0,Matches
147,Mario Cordero,mx MEX,FW,Santos,21-156,2003,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
148,Jesús Corona,mx MEX,"FW,MF",Monterrey,32-119,1993,14.6,26,21,6,8,12,7,14,50.0,7,10,0,10,7,33,4,0,Matches
149,Joe Corona,us USA,MF,Tijuana,34-300,1990,10.9,23,15,8,15,0,9,19,47.4,10,10,5,5,15,38,20,1,Matches
150,José Corona,mx MEX,GK,Tijuana,44-099,1981,10.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Rogelio Cortéz Pineda,mx MEX,"FW,MF",Necaxa,20-302,2004,1.9,3,3,0,2,1,0,3,0.0,3,5,0,5,0,3,1,0,Matches
152,Jordi Cortizo,mx MEX,"MF,FW",Monterrey,28-309,1996,10.2,24,16,7,15,2,11,28,39.3,17,7,0,7,7,31,3,0,Matches
153,Rodolfo Cota,mx MEX,GK,América,37-306,1987,5.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
154,Cade Cowell,us USA,"FW,MF",Guadalajara,21-203,2003,13.6,18,12,3,7,8,10,15,66.7,5,10,1,9,2,20,9,0,Matches
155,Aldo Cruz,mx MEX,DF,Atlético,27-223,1997,26.7,48,34,32,15,1,29,40,72.5,11,23,8,15,19,67,83,2,Matches
156,Cristián Dajome,co COL,"FW,MF",Santos,31-122,1994,7.6,14,8,7,3,4,5,22,22.7,17,12,1,11,4,18,5,0,Matches
157,Jürgen Damm,mx MEX,DF,Atlético,32-179,1992,0.3,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0,Matches
158,Jesús David Murillo,co COL,DF,FC Juárez,31-076,1994,8.7,23,16,22,1,0,12,18,66.7,6,15,7,8,11,34,53,1,Matches
159,José David Ramírez,mx MEX,"MF,DF",León,29-142,1995,13.4,28,16,10,18,0,14,26,53.8,12,19,3,16,12,40,29,1,Matches
160,Víctor Dávila,cl CHI,"FW,MF",América,27-182,1997,12.8,15,7,4,9,2,7,8,87.5,1,4,1,3,1,16,9,0,Matches
161,Diego De Buen,mx MEX,MF,Puebla,33-306,1991,15.9,26,13,9,13,4,11,26,42.3,15,22,11,11,21,47,55,0,Matches
162,Diego De Buen,mx MEX,"MF,DF",Necaxa,33-306,1991,8.1,11,8,6,5,0,6,12,50.0,6,2,0,2,7,18,27,1,Matches
163,Sergio De los Ríos,mx MEX,"MF,DF",Pachuca,21-311,2003,1.2,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0,Matches
164,Gustavo Del Prete,ar ARG,"MF,FW",Atlas,28-327,1996,6.2,11,8,2,9,0,3,6,50.0,3,11,0,11,5,16,0,0,Matches
165,Gustavo Del Prete,ar ARG,"MF,FW",Mazatlán,28-327,1996,2.6,2,2,0,1,1,1,3,33.3,2,3,0,3,0,2,0,0,Matches
166,Everardo Del Villar,mx MEX,DF,Toluca,20-043,2005,8.6,18,12,9,9,0,7,11,63.6,4,9,8,1,9,27,29,0,Matches
167,Diego Delgadillo,mx MEX,FW,Guadalajara,21-104,2004,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
168,Arturo Delgado,mx MEX,GK,FC Juárez,23-076,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
169,Nelson Deossa,co COL,MF,Pachuca,25-088,2000,13.5,31,18,8,18,5,14,24,58.3,10,21,6,15,9,40,15,1,Matches
170,Nelson Deossa,co COL,"MF,FW",Monterrey,25-088,2000,12.1,40,29,12,25,3,16,21,76.2,5,14,2,12,7,47,9,0,Matches
171,Benny Díaz,mx MEX,GK,FC Juárez,26-141,1998,11.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,3,Matches
172,Nicolás Díaz Huincales,cl CHI,DF,Tijuana,25-350,1999,7.5,18,13,12,6,0,8,9,88.9,1,8,1,7,6,24,14,0,Matches
173,Jair Díaz,mx MEX,DF,Mazatlán,26-257,1998,22.7,42,28,23,17,2,26,42,61.9,16,19,7,12,19,61,89,0,Matches
174,Javairô Dilrosun,nl NED,"FW,MF",América,26-317,1998,11.7,13,10,4,7,2,8,19,42.1,11,19,0,19,5,18,9,0,Matches
175,Willer Ditta,co COL,DF,Cruz Azul,28-102,1997,32.7,52,27,20,27,5,24,39,61.5,15,48,25,23,35,87,106,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Alexei Dominguez,mx MEX,"FW,MF",Pachuca,20-122,2005,1.9,10,9,4,5,1,3,4,75.0,1,2,0,2,4,14,1,0,Matches
177,Idekel Domínguez,mx MEX,DF,Atlas,24-337,2000,6.5,20,15,9,8,3,13,22,59.1,9,7,1,6,8,28,21,0,Matches
178,Joel Domínguez,mx MEX,MF,Monterrey,20-116,2005,0.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
179,Jose Domínguez,py PAR,DF,Querétaro,28-289,1996,20.5,25,19,13,10,2,12,18,66.7,6,28,19,9,18,43,130,1,Matches
180,Juan Domínguez,mx MEX,"FW,MF",Toluca,26-187,1998,16.4,20,14,9,9,2,7,13,53.8,6,9,1,8,6,26,7,0,Matches
181,Julio Domínguez,mx MEX,DF,Atlético,37-178,1987,19.9,19,10,10,7,2,10,14,71.4,4,18,11,7,18,37,69,0,Matches
182,Misael Domínguez,mx MEX,"FW,MF",Querétaro,25-190,1999,0.9,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,Matches
183,Dória,br BRA,DF,Atlas,30-178,1994,29.0,35,22,20,13,2,16,29,55.2,13,43,32,11,35,70,121,0,Matches
184,Jonathan dos Santos,mx MEX,MF,América,35-009,1990,12.5,38,25,20,17,1,20,38,52.6,18,13,2,11,18,56,18,0,Matches
185,Rodrigo Dourado,br BRA,MF,Atlético,30-322,1994,32.7,81,53,34,35,12,37,80,46.3,43,51,17,34,48,129,61,0,Matches
186,Anderson Duarte,uy URU,"MF,FW",Toluca,21-043,2004,1.5,4,1,2,2,0,1,4,25.0,3,2,0,2,1,5,1,0,Matches
187,Anderson Duarte,uy URU,"FW,MF",Mazatlán,21-043,2004,6.5,13,10,4,4,5,8,13,61.5,5,5,1,4,1,14,3,0,Matches
188,Rubén Duarte,es ESP,DF,UNAM,29-199,1995,25.5,54,29,26,23,5,27,39,69.2,12,30,10,20,36,90,82,1,Matches
189,Jeyson Duran,mx MEX,MF,Cruz Azul,20-099,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
190,Rafael Durán,mx MEX,"MF,FW",Puebla,27-258,1997,1.7,2,2,0,2,0,0,0,,0,2,0,2,0,2,1,0,Matches
191,Emmanuel Echeverría,mx MEX,DF,Santos,21-213,2003,24.0,32,24,22,8,2,19,44,43.2,25,29,9,20,17,49,66,1,Matches
192,Rodrigo Echeverría,cl CHI,"MF,FW",León,30-018,1995,13.9,32,25,18,12,2,16,32,50.0,16,20,5,15,17,49,23,1,Matches
193,Edson,br BRA,DF,FC Juárez,27-011,1998,5.8,20,14,13,7,0,13,19,68.4,6,4,1,3,6,26,19,0,Matches
194,José Eduardo Castillo,mx MEX,DF,Pachuca,21-078,2004,1.0,2,1,1,1,0,0,0,,0,3,0,3,0,2,2,0,Matches
195,Javier Eduardo López,mx MEX,"MF,FW",Pachuca,30-230,1994,4.7,3,3,1,2,0,1,8,12.5,7,0,0,0,2,5,0,0,Matches
196,Jorge Eduardo Sánchez,mx MEX,"DF,FW",Cruz Azul,27-146,1997,25.5,62,30,27,24,11,32,61,52.5,29,29,7,22,19,81,53,1,Matches
197,Francisco Eduardo Venegas,mx MEX,DF,Querétaro,26-293,1998,21.5,46,28,26,16,4,23,47,48.9,24,17,6,11,18,64,72,0,Matches
198,Luis Enrique Quiñones,co COL,"FW,MF",Puebla,33-313,1991,15.2,26,19,8,16,2,5,15,33.3,10,16,1,15,5,31,1,0,Matches
199,Luis Enrique Quiñones,co COL,"FW,MF",UANL,33-313,1991,1.9,6,3,2,2,2,2,7,28.6,5,4,1,3,1,7,3,0,Matches
200,Robert Ergas,uy URU,DF,UNAM,27-110,1998,25.0,68,44,36,26,6,39,72,54.2,33,26,2,24,19,87,44,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
201,Carlos Ernesto Cisneros,mx MEX,"FW,MF",Guadalajara,31-248,1993,3.6,5,3,2,0,3,3,4,75.0,1,2,1,1,1,6,1,0,Matches
202,Carlos Ernesto Cisneros,mx MEX,"FW,MF",León,31-248,1993,2.2,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,3,0,Matches
203,Kevin Escamilla,mx MEX,"MF,DF",Querétaro,31-073,1994,22.1,34,19,18,14,2,18,36,50.0,18,22,12,10,36,70,65,1,Matches
204,Alonso Escoboza,mx MEX,"DF,MF",Mazatlán,32-103,1993,9.6,6,5,3,3,0,1,7,14.3,6,3,0,3,6,12,15,1,Matches
205,Dagoberto Espinoza,mx MEX,"DF,MF",América,21-018,2004,11.0,25,19,15,8,2,16,28,57.1,12,13,1,12,8,33,25,0,Matches
206,Luis Espinoza,mx MEX,"DF,FW",Santos,21-101,2004,1.8,3,2,3,0,0,1,3,33.3,2,6,0,6,2,5,2,0,Matches
207,Ángel Estrada,mx MEX,MF,León,22-105,2003,14.6,34,23,21,11,2,15,26,57.7,11,20,10,10,15,49,21,0,Matches
208,Oscar Estupiñan,co COL,FW,FC Juárez,28-127,1996,21.1,10,3,0,6,4,7,12,58.3,5,11,3,8,1,11,20,1,Matches
209,José Eulogio,mx MEX,GK,Pachuca,21-083,2004,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
210,Franco Fagúndez,uy URU,"MF,FW",Santos,24-290,2000,9.1,28,18,9,12,7,14,32,43.8,18,14,2,12,4,32,18,0,Matches
211,Lorenzo Faravelli,ar ARG,MF,Cruz Azul,32-037,1993,23.1,46,33,10,28,8,29,51,56.9,22,16,1,15,16,62,5,0,Matches
212,Juan Fedorco,ar ARG,DF,Puebla,24-158,2000,9.2,19,14,12,7,0,7,8,87.5,1,16,13,3,18,37,71,0,Matches
213,Carlos Felipe Rodríguez,mx MEX,GK,UANL,36-032,1989,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
214,Gabriel Fernández,uy URU,FW,Cruz Azul,30-357,1994,7.6,8,2,2,5,1,2,5,40.0,3,3,0,3,1,9,5,0,Matches
215,Joaquín Fernández,uy URU,DF,Tijuana,26-103,1999,2.2,4,4,3,1,0,3,5,60.0,2,5,1,4,3,7,3,0,Matches
216,Rafael Fernández,mx MEX,DF,Tijuana,24-273,2000,19.5,45,33,26,17,2,22,38,57.9,16,24,6,18,33,78,71,0,Matches
217,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,29-123,1996,23.2,43,29,27,13,3,28,59,47.5,31,27,8,19,26,69,60,0,Matches
218,Álvaro Fidalgo,es ESP,MF,América,28-026,1997,23.8,35,23,13,17,5,10,29,34.5,19,22,4,18,17,52,18,1,Matches
219,Sebastián Fierro,mx MEX,MF,León,23-261,2001,2.1,4,3,2,2,0,0,2,0.0,2,2,0,2,3,7,7,0,Matches
220,Iker Fimbres,mx MEX,MF,Monterrey,19-337,2005,14.3,28,16,7,14,7,15,36,41.7,21,10,0,10,15,43,12,0,Matches
221,Daniel Flores,us USA,DF,Guadalajara,21-359,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
222,Jonathan Flores,mx MEX,DF,UNAM,18-295,2006,1.0,3,1,2,1,0,2,2,100.0,0,2,0,2,0,3,3,0,Matches
223,Leonardo Flores,mx MEX,"FW,MF",Atlas,22-014,2003,7.4,20,13,8,8,4,14,26,53.8,12,9,0,9,7,27,12,0,Matches
224,Marcelo Flores,mx MEX,"FW,MF",UANL,21-216,2003,11.3,13,9,5,3,5,6,9,66.7,3,11,1,10,9,22,4,1,Matches
225,Nicolas Fonseca,uy URU,MF,León,26-198,1998,13.3,36,18,10,22,4,22,48,45.8,26,10,0,10,13,49,12,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
226,Alexis Francisco Peña,mx MEX,DF,Necaxa,29-112,1996,17.0,13,7,12,1,0,7,10,70.0,3,18,16,2,16,29,127,0,Matches
227,Ramiro Franco,mx MEX,DF,Tijuana,21-192,2003,7.1,17,12,10,6,1,13,22,59.1,9,9,4,5,8,25,36,1,Matches
228,Ramiro Franco,mx MEX,DF,Mazatlán,21-192,2003,4.1,11,7,6,4,1,5,10,50.0,5,5,1,4,9,20,8,0,Matches
229,Adonis Frías,ar ARG,"DF,MF",León,27-049,1998,9.5,10,3,7,3,0,5,15,33.3,10,5,3,2,15,25,26,0,Matches
230,Raymundo Fulgencio,mx MEX,"FW,MF",Atlas,25-082,2000,11.7,13,7,1,8,4,5,14,35.7,9,9,0,9,4,17,4,0,Matches
231,Raymundo Fulgencio,mx MEX,FW,UANL,25-082,2000,1.8,2,2,1,1,0,2,2,100.0,0,4,0,4,4,6,0,0,Matches
232,Rogelio Funes Mori,mx MEX,FW,UNAM,34-061,1991,13.3,3,1,1,2,0,1,2,50.0,1,5,0,5,2,5,9,0,Matches
233,Eduardo Gabriel,br BRA,DF,Pachuca,29-081,1996,14.4,20,13,12,7,1,11,15,73.3,4,16,10,6,25,45,59,0,Matches
234,Benjamín Galdames,mx MEX,"MF,FW",Atlético,24-070,2001,5.6,10,7,2,6,2,6,14,42.9,8,11,0,11,5,15,5,0,Matches
235,José Galindo,mx MEX,"DF,MF",UNAM,27-112,1998,0.6,1,0,0,1,0,0,0,,0,0,0,0,2,3,3,0,Matches
236,Jesús Gallardo,mx MEX,DF,Toluca,30-263,1994,28.2,50,29,25,21,4,29,52,55.8,23,31,6,25,20,70,101,0,Matches
237,Bryan Gamboa,mx MEX,"MF,FW",Cruz Azul,23-053,2002,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,Matches
238,Aitor García,es ESP,"FW,MF",FC Juárez,31-041,1994,4.7,9,5,6,2,1,3,9,33.3,6,4,1,3,5,14,8,0,Matches
239,Amaury García,mx MEX,"MF,FW",Cruz Azul,23-137,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
240,Brian García,mx MEX,DF,Toluca,27-186,1997,17.1,31,19,10,19,2,17,24,70.8,7,20,5,15,18,49,39,0,Matches
241,Denzell García,mx MEX,"DF,MF",FC Juárez,21-263,2003,16.6,53,36,20,24,9,27,53,50.9,26,32,5,27,24,77,54,1,Matches
242,Eduardo García,mx MEX,GK,Guadalajara,22-298,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
243,Francisco García,mx MEX,FW,América,21-209,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
244,Gael García,mx MEX,FW,Guadalajara,16-335,2008,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
245,Jorge García,mx MEX,"MF,FW",Cruz Azul,23-103,2002,0.9,1,1,0,1,0,0,1,0.0,1,2,1,1,3,4,1,0,Matches
246,José García,mx MEX,DF,FC Juárez,28-317,1996,14.3,13,10,7,6,0,11,15,73.3,4,16,8,8,27,40,80,0,Matches
247,Luan Garcia,br BRA,DF,Toluca,31-360,1993,24.5,32,18,23,8,1,20,29,69.0,9,28,18,10,36,68,90,1,Matches
248,Luis García,mx MEX,"MF,FW",Puebla,32-041,1993,1.3,3,0,2,0,1,2,2,100.0,0,0,0,0,0,3,6,0,Matches
249,Mateo García,ar ARG,"MF,FW",Atlas,28-237,1996,4.5,12,7,4,4,4,7,22,31.8,15,14,0,14,5,17,2,0,Matches
250,Miguel Garcia,mx MEX,"DF,MF",Atlético,23-203,2001,9.5,19,15,11,8,0,2,7,28.6,5,10,5,5,13,32,32,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
251,Bryan Garnica,mx MEX,"FW,DF",Puebla,28-343,1996,2.3,10,8,4,4,2,3,4,75.0,1,4,0,4,3,13,5,0,Matches
252,Bryan Garnica,mx MEX,"FW,DF",Necaxa,28-343,1996,11.1,27,22,13,12,2,9,26,34.6,17,14,2,12,6,33,10,0,Matches
253,César Garza,mx MEX,MF,Monterrey,19-308,2005,0.2,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
254,Jesús Garza,mx MEX,DF,UANL,24-333,2000,14.0,47,29,23,18,6,22,37,59.5,15,12,2,10,24,71,20,0,Matches
255,Giorgos Giakoumakis,gr GRE,FW,Cruz Azul,30-147,1994,14.8,12,8,2,6,4,4,9,44.4,5,12,1,11,4,16,8,0,Matches
256,André-Pierre Gignac,fr FRA,FW,UANL,39-151,1985,12.3,2,2,1,1,0,1,4,25.0,3,4,2,2,2,4,8,0,Matches
257,Faber Gil,co COL,"FW,MF",Pachuca,30-052,1995,3.1,4,4,1,3,0,0,1,0.0,1,2,0,2,1,5,3,0,Matches
258,Said Godínez,mx MEX,MF,Mazatlán,20-191,2004,2.3,3,3,1,2,0,3,6,50.0,3,0,0,0,4,7,1,0,Matches
259,Alejandro Gómez,mx MEX,"DF,MF",Tijuana,23-094,2002,22.8,47,22,30,16,1,17,33,51.5,16,28,10,18,37,84,73,0,Matches
260,Diego Gómez,mx MEX,"MF,FW",Necaxa,21-237,2003,5.1,18,13,12,6,0,11,16,68.8,5,1,0,1,12,30,9,1,Matches
261,Emiliano Gómez,uy URU,"FW,MF",Puebla,23-229,2001,22.8,11,5,1,7,3,3,14,21.4,11,7,0,7,2,13,11,0,Matches
262,Luis Gómez,mx MEX,"DF,FW",Santos,18-123,2007,0.3,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
263,Miguel Gómez,mx MEX,DF,Guadalajara,22-218,2002,6.2,13,7,3,8,2,5,8,62.5,3,8,3,5,6,19,18,0,Matches
264,Jaime Gómez Valencia,mx MEX,"DF,MF",Querétaro,31-292,1993,11.8,19,15,11,6,2,11,26,42.3,15,7,3,4,11,30,37,0,Matches
265,Alfonso González,mx MEX,"FW,MF",Pachuca,30-242,1994,7.7,24,14,5,13,6,4,15,26.7,11,6,1,5,5,29,10,1,Matches
266,Armando González,mx MEX,FW,Guadalajara,22-015,2003,7.2,8,4,2,5,1,3,5,60.0,2,7,1,6,1,9,9,0,Matches
267,Bryan González,mx MEX,DF,Pachuca,22-025,2003,28.6,73,52,40,28,5,37,62,59.7,25,31,7,24,59,132,98,0,Matches
268,Pablo González Díaz,mx MEX,MF,Puebla,32-302,1992,21.1,37,24,16,20,1,17,32,53.1,15,31,14,17,23,60,29,0,Matches
269,Diego González,py PAR,"MF,FW",Atlas,22-118,2003,8.6,20,15,8,5,7,6,12,50.0,6,10,1,9,3,23,6,0,Matches
270,Hugo González Durán,mx MEX,GK,Mazatlán,34-277,1990,33.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,0,Matches
271,Carlos González Espínola,py PAR,FW,Tijuana,32-090,1993,6.4,5,4,2,0,3,1,1,100.0,0,2,0,2,1,6,10,0,Matches
272,Fernando González,mx MEX,"FW,MF",Querétaro,24-009,2001,2.0,5,4,1,3,1,1,5,20.0,4,3,0,3,0,5,4,0,Matches
273,Jair González,mx MEX,"MF,FW",Puebla,23-062,2002,1.9,2,1,0,0,2,1,5,20.0,4,1,0,1,0,2,0,0,Matches
274,Jonathan González,mx MEX,MF,FC Juárez,26-022,1999,12.4,18,12,9,9,0,4,8,50.0,4,10,4,6,25,43,31,0,Matches
275,Mateo González Mora,mx MEX,DF,Puebla,16-101,2009,0.2,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
276,Owen González,mx MEX,FW,Pachuca,21-289,2003,12.7,11,5,6,4,1,4,11,36.4,7,14,1,13,4,15,7,0,Matches
277,Fernando Gorriarán,uy URU,MF,UANL,30-159,1994,28.6,49,34,15,27,7,15,50,30.0,35,49,6,43,25,74,23,0,Matches
278,Ismael Govea,mx MEX,DF,Santos,28-074,1997,11.2,23,15,18,5,0,15,21,71.4,6,16,3,13,8,31,65,0,Matches
279,Omar Govea,mx MEX,MF,Guadalajara,29-107,1996,5.0,11,5,2,7,2,5,8,62.5,3,10,3,7,5,16,7,0,Matches
280,Andrés Guardado,mx MEX,MF,León,38-219,1986,15.3,27,17,14,13,0,6,24,25.0,18,15,6,9,11,38,19,1,Matches
281,Andrés Gudiño,mx MEX,GK,Cruz Azul,28-098,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
282,Javier Güemez,mx MEX,MF,Santos,33-200,1991,15.4,40,25,16,22,2,17,28,60.7,11,15,6,9,11,51,29,0,Matches
283,Javier Güemez,mx MEX,MF,Atlético,33-200,1991,10.0,23,14,7,14,2,11,20,55.0,9,9,1,8,10,33,11,0,Matches
284,Edgar Guerra,co COL,"DF,MF",León,24-057,2001,11.9,35,18,23,10,2,22,39,56.4,17,14,4,10,11,46,16,1,Matches
285,Carlos Guillen,mx MEX,"MF,FW",Atlas,21-115,2004,3.3,8,7,0,4,4,4,7,57.1,3,3,1,2,0,8,1,0,Matches
286,Daniel Guillén,mx MEX,DF,Atlético,23-273,2001,7.6,10,7,7,2,1,6,9,66.7,3,17,13,4,13,23,21,2,Matches
287,Emanuel Gularte,uy URU,DF,Puebla,27-217,1997,27.9,41,24,28,13,0,21,30,70.0,9,29,17,12,47,88,163,0,Matches
288,Alex Gutiérrez,mx MEX,MF,Necaxa,16-308,2008,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
289,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,25-068,2000,18.8,20,12,4,13,3,6,19,31.6,13,14,0,14,11,31,10,0,Matches
290,Luis Gutiérrez Castellanos,mx MEX,MF,Santos,23-093,2002,6.0,5,3,1,4,0,3,11,27.3,8,7,1,6,7,12,9,0,Matches
291,Edson Gutiérrez,mx MEX,DF,Santos,29-106,1996,11.7,14,10,9,5,0,6,8,75.0,2,17,13,4,15,29,61,0,Matches
292,Edson Gutiérrez,mx MEX,DF,Monterrey,29-106,1996,6.5,18,10,11,6,1,12,14,85.7,2,8,1,7,9,27,23,0,Matches
293,Erick Gutiérrez,mx MEX,MF,Guadalajara,29-324,1995,24.5,83,53,28,47,8,36,62,58.1,26,22,9,13,31,114,29,0,Matches
294,Luis Gutiérrez,mx MEX,DF,Cruz Azul,23-200,2001,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
295,Ricardo Gutiérrez,mx MEX,GK,Mazatlán,27-322,1997,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
296,Jorge Guzmán,mx MEX,"MF,DF",Atlas,21-143,2003,4.2,8,6,1,6,1,3,3,100.0,0,4,0,4,2,10,8,0,Matches
297,Nahuel Guzmán,ar ARG,GK,UANL,39-084,1986,28.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,9,3,Matches
298,Víctor Guzmán,mx MEX,"FW,MF",Guadalajara,30-091,1995,7.8,8,7,3,4,1,5,12,41.7,7,6,3,3,3,11,7,0,Matches
299,Víctor Guzmán,mx MEX,DF,Monterrey,23-059,2002,15.6,32,23,22,10,0,16,19,84.2,3,11,3,8,27,59,47,0,Matches
300,Helinho,br BRA,"FW,MF",Toluca,25-010,2000,8.1,11,8,6,3,2,6,13,46.2,7,7,1,6,6,17,3,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
301,Diego Hernández,uy URU,"MF,FW",León,24-317,2000,8.6,11,9,6,4,1,3,10,30.0,7,3,0,3,4,15,5,0,Matches
302,Illian Hernandez,mx MEX,"FW,DF",América,25-023,2000,1.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
303,Illian Hernandez,mx MEX,"FW,MF",Pachuca,25-023,2000,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
304,Javier Hernández,mx MEX,FW,Guadalajara,36-338,1988,10.1,6,4,2,3,1,1,6,16.7,5,3,1,2,2,8,7,0,Matches
305,Jesús Hernández,mx MEX,FW,Tijuana,21-116,2004,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
306,Jesús Hernández,mx MEX,"FW,MF",León,23-277,2001,1.9,2,2,0,2,0,1,3,33.3,2,2,0,2,0,2,0,0,Matches
307,Jorge Hernández,mx MEX,GK,Querétaro,26-149,1998,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
308,Pedro Hernández,mx MEX,MF,León,24-186,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
309,Sebastián Hernández,mx MEX,"MF,FW",Querétaro,21-053,2004,6.5,20,15,14,6,0,11,14,78.6,3,6,2,4,7,27,11,0,Matches
