Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
84,Ousseni Bouda,bf BFA,"FW,MF",SJ Earthquakes,25-006,2000,11,4,423,4.7,2,1,3,2,0,0,1,0,2.3,2.3,1.0,3.3,19,17,49,0.43,0.21,0.64,0.43,0.64,0.49,0.21,0.70,0.49,0.70,Matches
85,Giuseppe Bovalina,au AUS,DF,Vancouver W'caps,20-174,2004,2,1,115,1.3,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,2,3,10,0.00,0.78,0.78,0.00,0.78,0.24,0.05,0.30,0.24,0.30,Matches
86,Michael Boxall,nz NZL,DF,Minnesota Utd,36-259,1988,9,9,810,9.0,0,1,1,0,0,0,2,0,0.0,0.0,0.6,0.6,2,8,7,0.00,0.11,0.11,0.00,0.11,0.00,0.07,0.07,0.00,0.07,Matches
87,Christopher Brady,us USA,GK,Chicago Fire,21-062,2004,11,11,935,10.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
88,Claudio Bravo,ar ARG,DF,Portland Timbers,28-052,1997,4,1,125,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,3,8,5,0.00,0.00,0.00,0.00,0.00,0.25,0.02,0.27,0.25,0.27,Matches
89,David Brekalo,si SVN,DF,Orlando City,26-152,1998,8,6,574,6.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,5,27,8,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
90,Luke Brennan,us USA,FW,Atlanta Utd,20-069,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
91,Sebastian Breza,ca CAN,GK,CF Montréal,27-050,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
92,Yannick Bright,it ITA,MF,Inter Miami,23-243,2001,9,6,515,5.7,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,6,17,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
93,Andrew Brody,us USA,DF,Sporting KC,30-001,1995,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Brandt Bronico,us USA,MF,Charlotte,29-318,1995,11,10,828,9.2,1,0,1,1,0,0,4,0,1.1,1.1,0.3,1.4,16,45,26,0.11,0.00,0.11,0.11,0.11,0.12,0.04,0.15,0.12,0.15,Matches
95,Lachlan Brook,au AUS,FW,Real Salt Lake,24-085,2001,4,0,99,1.1,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,0,4,5,0.00,0.00,0.00,0.00,0.00,0.15,0.27,0.42,0.15,0.42,Matches
96,Javain Brown,jm JAM,DF,Real Salt Lake,26-056,1999,3,3,194,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,6,1,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches
97,Tristan Brown,us USA,DF,Columbus Crew,17-199,2007,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
98,Gastón Brugman,uy URU,MF,Nashville SC,32-239,1992,8,4,359,4.0,0,0,0,0,0,0,1,0,0.3,0.3,1.0,1.4,1,33,10,0.00,0.00,0.00,0.00,0.00,0.08,0.26,0.34,0.08,0.34,Matches
99,Ola Brynhildsen,no NOR,"FW,MF",Toronto FC,26-007,1999,6,3,245,2.7,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,4,3,11,0.00,0.00,0.00,0.00,0.00,0.18,0.01,0.19,0.18,0.19,Matches
100,Pavel Bucha,cz CZE,MF,FC Cincinnati,27-054,1998,10,9,842,9.4,0,2,2,0,0,0,0,0,0.6,0.6,1.5,2.1,9,51,23,0.00,0.21,0.21,0.00,0.21,0.06,0.16,0.22,0.06,0.22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Noel Buck,eng ENG,"MF,DF",NE Revolution,20-029,2005,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
102,Noel Buck,eng ENG,MF,SJ Earthquakes,20-029,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
103,Dawid Bugaj,pl POL,DF,CF Montréal,20-299,2004,3,2,221,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,5,9,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06,Matches
104,Osman Bukari,gh GHA,"MF,FW",Austin,26-142,1998,11,9,741,8.2,1,1,2,1,0,0,0,0,1.6,1.6,1.2,2.9,28,21,84,0.12,0.12,0.24,0.12,0.24,0.20,0.15,0.35,0.20,0.35,Matches
105,Teal Bunbury,us USA,"FW,MF",Nashville SC,35-066,1990,7,0,57,0.6,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,0,1,8,0.00,0.00,0.00,0.00,0.00,1.30,0.00,1.30,1.30,1.30,Matches
106,Roman Bürki,ch SUI,GK,St. Louis,34-171,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
107,Evan Bush,us USA,GK,Columbus Crew,39-059,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
108,Sergio Busquets,es ESP,MF,Inter Miami,36-292,1988,9,9,801,8.9,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,4,54,11,0.00,0.11,0.11,0.00,0.11,0.00,0.08,0.08,0.00,0.08,Matches
109,Brandon Bye,us USA,DF,NE Revolution,29-156,1995,8,3,276,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,11,13,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
110,Nathan Byrne,eng ENG,DF,Charlotte,32-333,1992,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,17,40,33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
111,Kevin Cabral,fr FRA,"FW,MF",Colorado Rapids,25-298,1999,11,8,565,6.3,0,0,0,0,0,0,1,0,1.0,1.0,0.1,1.0,10,6,43,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches
112,Rafael Cabral,br BRA,GK,Real Salt Lake,34-349,1990,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
113,Noel Caliskan,de GER,"DF,MF",Real Salt Lake,24-248,2000,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
114,Drake Callender,us USA,GK,Inter Miami,27-209,1997,3,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
115,Leonardo Campana,ec ECU,FW,NE Revolution,24-284,2000,7,6,441,4.9,2,0,2,2,0,0,1,0,1.5,1.5,0.4,1.9,3,13,19,0.41,0.00,0.41,0.41,0.41,0.31,0.08,0.39,0.31,0.39,Matches
116,George Campbell,us USA,DF,CF Montréal,23-316,2001,9,9,803,8.9,0,1,1,0,0,0,2,0,0.3,0.3,1.1,1.4,4,38,5,0.00,0.11,0.11,0.00,0.11,0.03,0.12,0.15,0.03,0.15,Matches
117,Reggie Cannon,us USA,DF,Colorado Rapids,26-327,1998,8,8,660,7.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,8,24,20,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
118,Gustavo Caraballo,us USA,"MF,FW",Orlando City,16-248,2008,4,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,2,3,0,0.00,0.00,0.00,0.00,0.00,0.88,1.49,2.37,0.88,2.37,Matches
119,Felipe Carballo,uy URU,MF,NY Red Bulls,28-212,1996,10,5,527,5.9,0,1,1,0,0,0,3,1,0.3,0.3,0.9,1.2,7,57,14,0.00,0.17,0.17,0.00,0.17,0.06,0.15,0.21,0.06,0.21,Matches
120,Wikelman Carmona,ve VEN,"FW,MF",NY Red Bulls,22-069,2003,11,4,443,4.9,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,8,11,33,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
121,Maximo Carrizo,us USA,FW,NYCFC,17-065,2008,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
122,Julio Cascante,cr CRC,DF,Austin,31-213,1993,6,4,311,3.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,20,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
123,Nico Cavallo,us USA,DF,NYCFC,23-128,2001,5,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
124,Brayan Ceballos,co COL,DF,NE Revolution,23-345,2001,9,9,810,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,2,12,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
125,Roman Celentano,us USA,GK,FC Cincinnati,24-232,2000,10,10,900,10.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Edwin Cerrillo,us USA,"MF,DF",LA Galaxy,24-213,2000,10,10,775,8.6,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,3,56,4,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches
127,Dylan Chambost,fr FRA,"MF,FW",Columbus Crew,27-258,1997,11,11,974,10.8,1,1,2,1,0,0,1,0,1.4,1.4,1.6,3.0,16,88,42,0.09,0.09,0.18,0.09,0.18,0.13,0.15,0.28,0.13,0.28,Matches
128,Tomás Chancalay,ar ARG,FW,NE Revolution,26-123,1999,4,0,72,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,6,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Matches
129,Maxime Chanot,lu LUX,DF,LAFC,35-164,1989,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
130,Diego Chará,co COL,MF,Portland Timbers,39-029,1986,9,6,621,6.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,3,31,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
131,Gabriel Chaves,br BRA,"FW,MF",LA Galaxy,24-082,2001,9,9,810,9.0,1,0,1,1,0,0,3,0,2.6,2.6,0.4,3.0,44,29,82,0.11,0.00,0.11,0.11,0.11,0.28,0.05,0.33,0.28,0.33,Matches
132,Yevhen Cheberko,ua UKR,DF,Columbus Crew,27-101,1998,9,8,765,8.5,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,13,51,7,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08,Matches
133,Ștefan Chirilă,ro ROU,MF,FC Cincinnati,18-109,2007,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.14,1.14,0.00,1.14,Matches
134,Dominik Chong Qui,us USA,DF,Atlanta Utd,17-126,2007,2,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,4,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
135,Léo Chú,br BRA,"FW,MF",FC Dallas,25-028,2000,4,3,210,2.3,1,0,1,1,0,0,0,0,1.0,1.0,0.3,1.2,2,6,15,0.43,0.00,0.43,0.43,0.43,0.41,0.11,0.52,0.41,0.52,Matches
136,Markus Cimermancic,ca CAN,"DF,MF",Toronto FC,20-215,2004,4,3,219,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,2,14,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08,Matches
137,Caden Clark,us USA,"FW,MF",CF Montréal,21-342,2003,11,7,682,7.6,0,0,0,0,0,0,4,0,1.1,1.1,0.8,1.9,9,19,47,0.00,0.00,0.00,0.00,0.00,0.14,0.10,0.25,0.14,0.25,Matches
138,Noah Cobb,us USA,"DF,FW",Atlanta Utd,19-288,2005,6,2,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,11,5,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
139,Alonso Coello,es ESP,MF,Toronto FC,25-204,1999,10,6,538,6.0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,6,49,8,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.02,0.14,Matches
140,Michael Collodi,us USA,GK,FC Dallas,23-344,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
141,Theo Corbeanu,ca CAN,"FW,MF",Toronto FC,22-352,2002,9,7,590,6.6,1,0,1,1,0,0,0,0,1.2,1.2,1.3,2.5,39,9,60,0.15,0.00,0.15,0.15,0.15,0.18,0.20,0.38,0.18,0.38,Matches
142,Matthew Corcoran,us USA,MF,Nashville SC,19-076,2006,2,2,147,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
143,Carlos Coronel,py PAR,GK,NY Red Bulls,28-126,1996,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
144,David Costa,pt POR,"MF,FW",Portland Timbers,24-119,2001,11,10,925,10.3,2,3,5,2,0,0,2,0,2.0,2.0,2.4,4.4,61,66,67,0.19,0.29,0.49,0.19,0.49,0.19,0.23,0.43,0.19,0.43,Matches
145,Vitor Costa,br BRA,DF,SJ Earthquakes,30-307,1994,8,5,436,4.8,1,0,1,1,0,0,2,0,1.0,1.0,0.7,1.7,11,13,27,0.21,0.00,0.21,0.21,0.21,0.22,0.14,0.35,0.22,0.35,Matches
146,Brandan Craig,us USA,DF,CF Montréal,21-027,2004,2,1,107,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
147,Ben Cremaschi,us USA,"MF,FW",Inter Miami,20-063,2005,9,7,587,6.5,1,2,3,1,0,0,4,0,0.8,0.8,1.9,2.7,8,14,38,0.15,0.31,0.46,0.15,0.46,0.12,0.29,0.41,0.12,0.41,Matches
148,Maxime Crépeau,ca CAN,GK,Portland Timbers,30-358,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
149,Andrés Cubas,py PAR,MF,Vancouver W'caps,28-347,1996,9,9,711,7.9,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,2,49,7,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
150,Mauricio Cuevas,us USA,MF,LA Galaxy,22-083,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,7,0.00,0.00,0.00,0.00,0.00,0.00,1.25,1.25,0.00,1.25,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Christopher Cupps,us USA,DF,Chicago Fire,16-343,2008,2,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
152,Hugo Cuypers,be BEL,FW,Chicago Fire,28-086,1997,11,11,891,9.9,7,1,8,6,1,1,0,0,8.5,7.8,0.9,8.7,14,18,47,0.71,0.10,0.81,0.61,0.71,0.86,0.09,0.95,0.78,0.87,Matches
153,Bruno Damiani,uy URU,FW,Philadelphia Union,23-016,2002,10,4,476,5.3,2,0,2,2,0,0,2,0,4.6,3.8,0.6,4.5,3,12,27,0.38,0.00,0.38,0.38,0.38,0.88,0.12,1.00,0.72,0.85,Matches
154,Dagur Dan Þórhallsson,is ISL,"MF,DF",Orlando City,25-002,2000,11,4,398,4.4,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.4,5,14,15,0.23,0.00,0.23,0.23,0.23,0.05,0.03,0.08,0.05,0.08,Matches
155,Daniel,br BRA,GK,SJ Earthquakes,30-363,1994,10,10,830,9.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
156,Jesús Daniel Bueno,ve VEN,MF,Philadelphia Union,26-019,1999,4,1,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
157,Héctor David Martínez,py PAR,"DF,FW",Inter Miami,27-103,1998,3,1,103,1.1,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,1,5,1,0.87,0.00,0.87,0.87,0.87,0.20,0.16,0.35,0.20,0.35,Matches
158,Juan David Mosquera,co COL,DF,Portland Timbers,22-241,2002,7,6,526,5.8,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,19,21,26,0.00,0.00,0.00,0.00,0.00,0.08,0.05,0.13,0.08,0.13,Matches
159,Bode Davis,us USA,DF,Real Salt Lake,23-071,2002,9,5,521,5.8,0,0,0,0,0,0,3,1,0.3,0.3,0.2,0.5,13,36,12,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
160,Jake Davis,us USA,"DF,MF",Sporting KC,23-121,2002,8,8,676,7.5,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,19,53,37,0.00,0.13,0.13,0.00,0.13,0.04,0.06,0.10,0.04,0.10,Matches
161,Pedro De la Vega,ar ARG,"MF,FW",Seattle Sounders,24-086,2001,8,5,349,3.9,1,0,1,1,0,0,0,0,0.8,0.8,0.4,1.1,10,14,20,0.26,0.00,0.26,0.26,0.26,0.20,0.09,0.29,0.20,0.29,Matches
162,Osaze De Rosario,gy GUY,FW,Seattle Sounders,23-289,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0,0,0,0.00,0.00,0.00,0.00,0.00,7.18,0.00,7.18,7.18,7.18,Matches
163,Jonathan Dean,us USA,DF,Chicago Fire,27-354,1997,6,5,386,4.3,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,6,14,23,0.00,0.00,0.00,0.00,0.00,0.03,0.11,0.14,0.03,0.14,Matches
164,Marky Delgado,us USA,MF,LAFC,29-353,1995,11,9,741,8.2,0,2,2,0,0,0,1,0,0.5,0.5,1.9,2.4,10,81,28,0.00,0.24,0.24,0.00,0.24,0.06,0.23,0.29,0.06,0.29,Matches
165,Patrickson Delgado,ec ECU,"FW,MF",FC Dallas,21-199,2003,9,4,300,3.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,10,17,11,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
166,Kévin Denkey,tg TOG,FW,FC Cincinnati,24-155,2000,9,8,742,8.2,6,0,6,4,2,2,3,0,4.5,2.9,0.5,3.5,15,10,48,0.73,0.00,0.73,0.49,0.49,0.54,0.07,0.61,0.36,0.42,Matches
167,Mikkel Desler,dk DEN,DF,Austin,30-074,1995,3,3,238,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,6,7,9,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14,Matches
168,Djibril Diani,fr FRA,MF,Charlotte,27-082,1998,8,2,220,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,9,11,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches
169,Jefferson Díaz,co COL,DF,Minnesota Utd,24-150,2000,9,7,606,6.7,0,2,2,0,0,0,1,0,0.1,0.1,0.4,0.5,3,15,7,0.00,0.30,0.30,0.00,0.30,0.02,0.06,0.07,0.02,0.07,Matches
170,Luis Díaz,cr CRC,"FW,MF",NE Revolution,26-149,1998,6,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,15,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.14,0.10,0.14,Matches
171,Hamady Diop,sn SEN,DF,San Diego FC,22-332,2002,7,0,196,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,18,2,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches
172,Innocent Dje,ci CIV,MF,Chicago Fire,21-364,2003,4,0,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
173,Derek Dodson,us USA,"DF,MF",D.C. United,26-182,1998,6,1,184,2.0,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,2,5,10,0.00,0.49,0.49,0.00,0.49,0.04,0.22,0.26,0.04,0.26,Matches
174,Maxime Dominguez,ch SUI,MF,Toronto FC,29-092,1996,4,1,128,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,7,7,6,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.02,0.14,Matches
175,Ronald Donkor,ml MLI,MF,NY Red Bulls,20-165,2004,4,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Christopher Donovan,us USA,FW,Philadelphia Union,24-269,2000,8,1,132,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,5,2,16,0.00,0.00,0.00,0.00,0.00,0.19,0.05,0.24,0.19,0.24,Matches
177,Griffin Dorsey,us USA,DF,Houston Dynamo,26-060,1999,11,11,984,10.9,0,2,2,0,0,0,4,0,0.8,0.8,1.4,2.2,42,14,90,0.00,0.18,0.18,0.00,0.18,0.07,0.13,0.20,0.07,0.20,Matches
178,C.J. dos Santos,us USA,GK,San Diego FC,24-253,2000,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
179,Hassani Dotson,us USA,MF,Minnesota Utd,27-271,1997,5,5,373,4.1,1,0,1,1,0,0,2,0,0.1,0.1,1.0,1.0,1,12,8,0.24,0.00,0.24,0.24,0.24,0.02,0.23,0.25,0.02,0.25,Matches
180,Souleyman Doumbia,ci CIV,DF,Charlotte,28-222,1996,5,4,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11,14,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
181,Anders Dreyer,dk DEN,FW,San Diego FC,27-002,1998,11,11,956,10.6,4,5,9,4,0,0,0,0,4.6,4.6,4.3,8.9,27,39,97,0.38,0.47,0.85,0.38,0.85,0.43,0.41,0.84,0.43,0.84,Matches
182,Nicolás Dubersarsky,ar ARG,MF,Austin,20-134,2004,6,0,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
183,Erik Duenas,us USA,"MF,FW",Houston Dynamo,20-198,2004,5,0,72,0.8,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,4,8,7,0.00,1.25,1.25,0.00,1.25,0.07,0.41,0.47,0.07,0.47,Matches
184,Morris Duggan,de GER,DF,Minnesota Utd,24-192,2000,8,6,576,6.4,0,1,1,0,0,0,0,0,0.3,0.3,0.4,0.8,2,12,3,0.00,0.16,0.16,0.00,0.16,0.05,0.07,0.12,0.05,0.12,Matches
