Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
151,Rogelio Cortéz Pineda,mx MEX,"FW,MF",Necaxa,20-302,2004,1.9,11,5.79,8,1,0,0,1,1,1,0.53,0,0,0,0,1,0,Matches
152,Jordi Cortizo,mx MEX,"MF,FW",Monterrey,28-309,1996,10.2,45,4.44,35,3,5,1,1,0,3,0.30,3,0,0,0,0,0,Matches
153,Rodolfo Cota,mx MEX,GK,América,37-306,1987,5.5,1,0.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
154,Cade Cowell,us USA,"FW,MF",Guadalajara,21-203,2003,13.6,37,2.73,24,1,9,2,1,0,2,0.15,1,0,1,0,0,0,Matches
155,Aldo Cruz,mx MEX,DF,Atlético,27-223,1997,26.7,35,1.31,33,1,0,0,1,0,2,0.07,2,0,0,0,0,0,Matches
156,Cristián Dajome,co COL,"FW,MF",Santos,31-122,1994,7.6,11,1.45,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
157,Jürgen Damm,mx MEX,DF,Atlético,32-179,1992,0.3,2,7.20,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
158,Jesús David Murillo,co COL,DF,FC Juárez,31-076,1994,8.7,5,0.58,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
159,José David Ramírez,mx MEX,"MF,DF",León,29-142,1995,13.4,31,2.32,29,0,0,1,1,0,4,0.30,4,0,0,0,0,0,Matches
160,Víctor Dávila,cl CHI,"FW,MF",América,27-182,1997,12.8,35,2.73,22,3,2,4,3,1,3,0.23,0,0,0,3,0,0,Matches
161,Diego De Buen,mx MEX,MF,Puebla,33-306,1991,15.9,25,1.58,19,1,1,3,0,1,0,0.00,0,0,0,0,0,0,Matches
162,Diego De Buen,mx MEX,"MF,DF",Necaxa,33-306,1991,8.1,9,1.11,7,0,1,1,0,0,2,0.25,1,0,0,1,0,0,Matches
163,Sergio De los Ríos,mx MEX,"MF,DF",Pachuca,21-311,2003,1.2,6,5.00,3,1,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
164,Gustavo Del Prete,ar ARG,"MF,FW",Atlas,28-327,1996,6.2,20,3.21,11,5,0,1,3,0,1,0.16,0,1,0,0,0,0,Matches
165,Gustavo Del Prete,ar ARG,"MF,FW",Mazatlán,28-327,1996,2.6,7,2.74,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
166,Everardo Del Villar,mx MEX,DF,Toluca,20-043,2005,8.6,5,0.58,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
167,Diego Delgadillo,mx MEX,FW,Guadalajara,21-104,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
168,Arturo Delgado,mx MEX,GK,FC Juárez,23-076,2002,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
169,Nelson Deossa,co COL,MF,Pachuca,25-088,2000,13.5,45,3.34,30,4,6,3,2,0,4,0.30,3,0,0,1,0,0,Matches
170,Nelson Deossa,co COL,"MF,FW",Monterrey,25-088,2000,12.1,50,4.11,33,1,6,2,7,1,2,0.16,1,0,0,0,1,0,Matches
171,Benny Díaz,mx MEX,GK,FC Juárez,26-141,1998,11.0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Nicolás Díaz Huincales,cl CHI,DF,Tijuana,25-350,1999,7.5,8,1.06,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
173,Jair Díaz,mx MEX,DF,Mazatlán,26-257,1998,22.7,19,0.83,12,4,0,2,0,1,2,0.09,1,1,0,0,0,0,Matches
174,Javairô Dilrosun,nl NED,"FW,MF",América,26-317,1998,11.7,40,3.43,25,5,3,1,6,0,5,0.43,4,1,0,0,0,0,Matches
175,Willer Ditta,co COL,DF,Cruz Azul,28-102,1997,32.7,44,1.35,39,1,1,2,0,1,3,0.09,3,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
176,Alexei Dominguez,mx MEX,"FW,MF",Pachuca,20-122,2005,1.9,5,2.65,5,0,0,0,0,0,1,0.53,1,0,0,0,0,0,Matches
177,Idekel Domínguez,mx MEX,DF,Atlas,24-337,2000,6.5,12,1.86,6,4,1,0,0,1,2,0.31,2,0,0,0,0,0,Matches
178,Joel Domínguez,mx MEX,MF,Monterrey,20-116,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
179,Jose Domínguez,py PAR,DF,Querétaro,28-289,1996,20.5,11,0.54,8,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
180,Juan Domínguez,mx MEX,"FW,MF",Toluca,26-187,1998,16.4,44,2.68,36,2,3,1,2,0,5,0.30,5,0,0,0,0,0,Matches
181,Julio Domínguez,mx MEX,DF,Atlético,37-178,1987,19.9,14,0.70,11,0,0,2,0,1,2,0.10,2,0,0,0,0,0,Matches
182,Misael Domínguez,mx MEX,"FW,MF",Querétaro,25-190,1999,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
183,Dória,br BRA,DF,Atlas,30-178,1994,29.0,20,0.69,14,3,0,2,1,0,3,0.10,1,0,0,1,1,0,Matches
184,Jonathan dos Santos,mx MEX,MF,América,35-009,1990,12.5,17,1.36,15,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
185,Rodrigo Dourado,br BRA,MF,Atlético,30-322,1994,32.7,51,1.56,43,0,2,3,0,3,2,0.06,1,0,0,1,0,0,Matches
186,Anderson Duarte,uy URU,"MF,FW",Toluca,21-043,2004,1.5,7,4.63,4,0,0,0,2,1,0,0.00,0,0,0,0,0,0,Matches
187,Anderson Duarte,uy URU,"FW,MF",Mazatlán,21-043,2004,6.5,8,1.23,5,0,1,0,2,0,1,0.15,1,0,0,0,0,0,Matches
188,Rubén Duarte,es ESP,DF,UNAM,29-199,1995,25.5,38,1.49,29,6,0,2,0,1,4,0.16,3,0,0,1,0,0,Matches
189,Jeyson Duran,mx MEX,MF,Cruz Azul,20-099,2005,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
190,Rafael Durán,mx MEX,"MF,FW",Puebla,27-258,1997,1.7,3,1.79,1,0,1,1,0,0,1,0.60,0,0,0,1,0,0,Matches
191,Emmanuel Echeverría,mx MEX,DF,Santos,21-213,2003,24.0,35,1.46,24,0,4,3,4,0,0,0.00,0,0,0,0,0,0,Matches
192,Rodrigo Echeverría,cl CHI,"MF,FW",León,30-018,1995,13.9,19,1.37,17,0,0,0,0,2,2,0.14,2,0,0,0,0,0,Matches
193,Edson,br BRA,DF,FC Juárez,27-011,1998,5.8,10,1.73,7,1,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
194,José Eduardo Castillo,mx MEX,DF,Pachuca,21-078,2004,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
195,Javier Eduardo López,mx MEX,"MF,FW",Pachuca,30-230,1994,4.7,36,7.70,24,12,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
196,Jorge Eduardo Sánchez,mx MEX,"DF,FW",Cruz Azul,27-146,1997,25.5,68,2.67,57,4,1,6,0,0,8,0.31,7,0,0,1,0,0,Matches
197,Francisco Eduardo Venegas,mx MEX,DF,Querétaro,26-293,1998,21.5,44,2.04,32,3,1,6,0,2,2,0.09,2,0,0,0,0,0,Matches
198,Luis Enrique Quiñones,co COL,"FW,MF",Puebla,33-313,1991,15.2,55,3.68,37,5,4,4,5,0,6,0.40,3,0,1,1,1,0,Matches
199,Luis Enrique Quiñones,co COL,"FW,MF",UANL,33-313,1991,1.9,11,5.79,10,1,0,0,0,0,1,0.53,1,0,0,0,0,0,Matches
200,Robert Ergas,uy URU,DF,UNAM,27-110,1998,25.0,59,2.36,48,6,3,2,0,0,8,0.32,6,1,1,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
201,Carlos Ernesto Cisneros,mx MEX,"FW,MF",Guadalajara,31-248,1993,3.6,15,4.21,7,4,0,3,1,0,1,0.28,0,0,0,1,0,0,Matches
202,Carlos Ernesto Cisneros,mx MEX,"FW,MF",León,31-248,1993,2.2,7,3.23,4,0,0,1,2,0,1,0.46,1,0,0,0,0,0,Matches
203,Kevin Escamilla,mx MEX,"MF,DF",Querétaro,31-073,1994,22.1,30,1.36,28,0,0,2,0,0,5,0.23,4,0,0,1,0,0,Matches
204,Alonso Escoboza,mx MEX,"DF,MF",Mazatlán,32-103,1993,9.6,34,3.56,19,13,1,1,0,0,2,0.21,2,0,0,0,0,0,Matches
205,Dagoberto Espinoza,mx MEX,"DF,MF",América,21-018,2004,11.0,22,1.99,17,0,1,0,2,2,1,0.09,1,0,0,0,0,0,Matches
206,Luis Espinoza,mx MEX,"DF,FW",Santos,21-101,2004,1.8,2,1.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
207,Ángel Estrada,mx MEX,MF,León,22-105,2003,14.6,16,1.10,12,1,1,1,1,0,4,0.28,3,0,1,0,0,0,Matches
208,Oscar Estupiñan,co COL,FW,FC Juárez,28-127,1996,21.1,42,1.99,26,0,3,6,6,1,3,0.14,0,0,0,2,1,0,Matches
209,José Eulogio,mx MEX,GK,Pachuca,21-083,2004,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
210,Franco Fagúndez,uy URU,"MF,FW",Santos,24-290,2000,9.1,57,6.25,26,20,2,4,5,0,2,0.22,0,1,1,0,0,0,Matches
211,Lorenzo Faravelli,ar ARG,MF,Cruz Azul,32-037,1993,23.1,60,2.59,51,0,2,2,3,2,6,0.26,5,0,0,0,0,1,Matches
212,Juan Fedorco,ar ARG,DF,Puebla,24-158,2000,9.2,3,0.33,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
213,Carlos Felipe Rodríguez,mx MEX,GK,UANL,36-032,1989,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
214,Gabriel Fernández,uy URU,FW,Cruz Azul,30-357,1994,7.6,21,2.75,14,0,1,4,2,0,2,0.26,1,0,0,1,0,0,Matches
215,Joaquín Fernández,uy URU,DF,Tijuana,26-103,1999,2.2,1,0.46,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
216,Rafael Fernández,mx MEX,DF,Tijuana,24-273,2000,19.5,17,0.87,11,4,0,0,0,2,1,0.05,0,1,0,0,0,0,Matches
217,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,29-123,1996,23.2,43,1.85,29,7,2,1,3,1,2,0.09,0,1,0,0,1,0,Matches
218,Álvaro Fidalgo,es ESP,MF,América,28-026,1997,23.8,97,4.08,81,2,6,5,2,1,11,0.46,7,1,1,1,1,0,Matches
219,Sebastián Fierro,mx MEX,MF,León,23-261,2001,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
220,Iker Fimbres,mx MEX,MF,Monterrey,19-337,2005,14.3,32,2.24,27,0,4,1,0,0,4,0.28,4,0,0,0,0,0,Matches
221,Daniel Flores,us USA,DF,Guadalajara,21-359,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
222,Jonathan Flores,mx MEX,DF,UNAM,18-295,2006,1.0,2,2.00,0,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
223,Leonardo Flores,mx MEX,"FW,MF",Atlas,22-014,2003,7.4,14,1.89,11,0,0,0,3,0,2,0.27,2,0,0,0,0,0,Matches
224,Marcelo Flores,mx MEX,"FW,MF",UANL,21-216,2003,11.3,45,4.00,35,2,5,3,0,0,1,0.09,1,0,0,0,0,0,Matches
225,Nicolas Fonseca,uy URU,MF,León,26-198,1998,13.3,15,1.13,14,0,0,1,0,0,3,0.23,3,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
226,Alexis Francisco Peña,mx MEX,DF,Necaxa,29-112,1996,17.0,9,0.53,7,0,0,0,0,2,3,0.18,2,0,0,0,0,1,Matches
227,Ramiro Franco,mx MEX,DF,Tijuana,21-192,2003,7.1,4,0.56,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
228,Ramiro Franco,mx MEX,DF,Mazatlán,21-192,2003,4.1,6,1.48,3,0,0,1,0,2,0,0.00,0,0,0,0,0,0,Matches
229,Adonis Frías,ar ARG,"DF,MF",León,27-049,1998,9.5,23,2.43,17,0,2,2,2,0,2,0.21,2,0,0,0,0,0,Matches
230,Raymundo Fulgencio,mx MEX,"FW,MF",Atlas,25-082,2000,11.7,58,4.96,28,24,2,2,1,1,7,0.60,4,3,0,0,0,0,Matches
231,Raymundo Fulgencio,mx MEX,FW,UANL,25-082,2000,1.8,5,2.76,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
232,Rogelio Funes Mori,mx MEX,FW,UNAM,34-061,1991,13.3,32,2.40,23,0,1,5,3,0,6,0.45,3,0,0,2,1,0,Matches
233,Eduardo Gabriel,br BRA,DF,Pachuca,29-081,1996,14.4,8,0.56,7,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
234,Benjamín Galdames,mx MEX,"MF,FW",Atlético,24-070,2001,5.6,17,3.02,11,3,2,0,1,0,1,0.18,1,0,0,0,0,0,Matches
235,José Galindo,mx MEX,"DF,MF",UNAM,27-112,1998,0.6,1,1.70,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
236,Jesús Gallardo,mx MEX,DF,Toluca,30-263,1994,28.2,63,2.24,54,4,0,2,2,1,13,0.46,10,1,0,1,1,0,Matches
237,Bryan Gamboa,mx MEX,"MF,FW",Cruz Azul,23-053,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
238,Aitor García,es ESP,"FW,MF",FC Juárez,31-041,1994,4.7,9,1.92,5,0,3,1,0,0,2,0.43,1,0,1,0,0,0,Matches
239,Amaury García,mx MEX,"MF,FW",Cruz Azul,23-137,2001,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
240,Brian García,mx MEX,DF,Toluca,27-186,1997,17.1,43,2.51,38,3,1,1,0,0,5,0.29,5,0,0,0,0,0,Matches
241,Denzell García,mx MEX,"DF,MF",FC Juárez,21-263,2003,16.6,32,1.92,27,4,0,0,0,1,1,0.06,0,1,0,0,0,0,Matches
242,Eduardo García,mx MEX,GK,Guadalajara,22-298,2002,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
243,Francisco García,mx MEX,FW,América,21-209,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
244,Gael García,mx MEX,FW,Guadalajara,16-335,2008,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
245,Jorge García,mx MEX,"MF,FW",Cruz Azul,23-103,2002,0.9,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
246,José García,mx MEX,DF,FC Juárez,28-317,1996,14.3,6,0.42,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
247,Luan Garcia,br BRA,DF,Toluca,31-360,1993,24.5,20,0.82,14,0,2,2,1,1,0,0.00,0,0,0,0,0,0,Matches
248,Luis García,mx MEX,"MF,FW",Puebla,32-041,1993,1.3,3,2.31,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
249,Mateo García,ar ARG,"MF,FW",Atlas,28-237,1996,4.5,10,2.20,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
250,Miguel Garcia,mx MEX,"DF,MF",Atlético,23-203,2001,9.5,7,0.73,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
251,Bryan Garnica,mx MEX,"FW,DF",Puebla,28-343,1996,2.3,6,2.57,3,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
252,Bryan Garnica,mx MEX,"FW,DF",Necaxa,28-343,1996,11.1,48,4.31,35,8,2,1,2,0,3,0.27,2,0,0,0,1,0,Matches
253,César Garza,mx MEX,MF,Monterrey,19-308,2005,0.2,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
254,Jesús Garza,mx MEX,DF,UANL,24-333,2000,14.0,34,2.42,26,4,1,1,1,1,2,0.14,2,0,0,0,0,0,Matches
255,Giorgos Giakoumakis,gr GRE,FW,Cruz Azul,30-147,1994,14.8,32,2.16,18,0,2,6,5,1,6,0.41,5,0,0,0,1,0,Matches
256,André-Pierre Gignac,fr FRA,FW,UANL,39-151,1985,12.3,26,2.12,20,0,2,3,1,0,2,0.16,2,0,0,0,0,0,Matches
257,Faber Gil,co COL,"FW,MF",Pachuca,30-052,1995,3.1,12,3.82,10,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
258,Said Godínez,mx MEX,MF,Mazatlán,20-191,2004,2.3,1,0.44,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
259,Alejandro Gómez,mx MEX,"DF,MF",Tijuana,23-094,2002,22.8,29,1.27,26,0,0,2,1,0,4,0.18,4,0,0,0,0,0,Matches
260,Diego Gómez,mx MEX,"MF,FW",Necaxa,21-237,2003,5.1,2,0.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
261,Emiliano Gómez,uy URU,"FW,MF",Puebla,23-229,2001,22.8,53,2.34,29,1,10,5,8,0,5,0.22,2,0,1,1,1,0,Matches
262,Luis Gómez,mx MEX,"DF,FW",Santos,18-123,2007,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
263,Miguel Gómez,mx MEX,DF,Guadalajara,22-218,2002,6.2,15,2.42,12,0,1,0,2,0,2,0.32,2,0,0,0,0,0,Matches
264,Jaime Gómez Valencia,mx MEX,"DF,MF",Querétaro,31-292,1993,11.8,22,1.87,19,0,2,0,0,1,1,0.08,1,0,0,0,0,0,Matches
265,Alfonso González,mx MEX,"FW,MF",Pachuca,30-242,1994,7.7,27,3.51,18,6,2,1,0,0,1,0.13,1,0,0,0,0,0,Matches
266,Armando González,mx MEX,FW,Guadalajara,22-015,2003,7.2,14,1.95,12,0,0,1,1,0,2,0.28,2,0,0,0,0,0,Matches
267,Bryan González,mx MEX,DF,Pachuca,22-025,2003,28.6,58,2.03,47,4,4,1,2,0,3,0.10,2,0,0,0,1,0,Matches
268,Pablo González Díaz,mx MEX,MF,Puebla,32-302,1992,21.1,20,0.95,18,1,0,0,0,1,1,0.05,1,0,0,0,0,0,Matches
269,Diego González,py PAR,"MF,FW",Atlas,22-118,2003,8.6,36,4.19,17,13,1,0,4,1,3,0.35,2,1,0,0,0,0,Matches
270,Hugo González Durán,mx MEX,GK,Mazatlán,34-277,1990,33.5,8,0.24,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
271,Carlos González Espínola,py PAR,FW,Tijuana,32-090,1993,6.4,16,2.49,11,0,1,3,1,0,0,0.00,0,0,0,0,0,0,Matches
272,Fernando González,mx MEX,"FW,MF",Querétaro,24-009,2001,2.0,12,6.07,10,2,0,0,0,0,1,0.51,1,0,0,0,0,0,Matches
273,Jair González,mx MEX,"MF,FW",Puebla,23-062,2002,1.9,13,6.84,7,0,3,0,3,0,0,0.00,0,0,0,0,0,0,Matches
274,Jonathan González,mx MEX,MF,FC Juárez,26-022,1999,12.4,12,0.97,10,0,0,0,0,2,1,0.08,1,0,0,0,0,0,Matches
275,Mateo González Mora,mx MEX,DF,Puebla,16-101,2009,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
276,Owen González,mx MEX,FW,Pachuca,21-289,2003,12.7,52,4.08,42,1,5,2,2,0,4,0.31,4,0,0,0,0,0,Matches
277,Fernando Gorriarán,uy URU,MF,UANL,30-159,1994,28.6,98,3.43,72,4,2,7,11,2,7,0.24,5,0,0,1,1,0,Matches
278,Ismael Govea,mx MEX,DF,Santos,28-074,1997,11.2,10,0.89,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
279,Omar Govea,mx MEX,MF,Guadalajara,29-107,1996,5.0,15,3.02,11,1,1,2,0,0,1,0.20,0,0,0,1,0,0,Matches
280,Andrés Guardado,mx MEX,MF,León,38-219,1986,15.3,45,2.93,34,3,2,3,3,0,5,0.33,3,0,1,0,1,0,Matches
281,Andrés Gudiño,mx MEX,GK,Cruz Azul,28-098,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
282,Javier Güemez,mx MEX,MF,Santos,33-200,1991,15.4,38,2.47,34,1,0,3,0,0,4,0.26,3,0,0,1,0,0,Matches
283,Javier Güemez,mx MEX,MF,Atlético,33-200,1991,10.0,30,3.00,25,1,0,1,2,1,5,0.50,5,0,0,0,0,0,Matches
284,Edgar Guerra,co COL,"DF,MF",León,24-057,2001,11.9,34,2.87,24,2,6,1,1,0,5,0.42,2,0,2,0,1,0,Matches
285,Carlos Guillen,mx MEX,"MF,FW",Atlas,21-115,2004,3.3,18,5.40,12,4,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
286,Daniel Guillén,mx MEX,DF,Atlético,23-273,2001,7.6,2,0.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
287,Emanuel Gularte,uy URU,DF,Puebla,27-217,1997,27.9,18,0.65,13,1,1,2,0,1,0,0.00,0,0,0,0,0,0,Matches
288,Alex Gutiérrez,mx MEX,MF,Necaxa,16-308,2008,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
289,Alexis Gutiérrez,mx MEX,"MF,FW",Cruz Azul,25-068,2000,18.8,68,3.61,54,10,2,1,0,1,12,0.64,10,2,0,0,0,0,Matches
290,Luis Gutiérrez Castellanos,mx MEX,MF,Santos,23-093,2002,6.0,9,1.51,9,0,0,0,0,0,2,0.33,2,0,0,0,0,0,Matches
291,Edson Gutiérrez,mx MEX,DF,Santos,29-106,1996,11.7,7,0.60,6,0,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
292,Edson Gutiérrez,mx MEX,DF,Monterrey,29-106,1996,6.5,12,1.85,8,1,0,0,2,1,2,0.31,0,0,0,0,1,1,Matches
293,Erick Gutiérrez,mx MEX,MF,Guadalajara,29-324,1995,24.5,56,2.28,45,2,3,2,2,2,4,0.16,4,0,0,0,0,0,Matches
294,Luis Gutiérrez,mx MEX,DF,Cruz Azul,23-200,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
295,Ricardo Gutiérrez,mx MEX,GK,Mazatlán,27-322,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
296,Jorge Guzmán,mx MEX,"MF,DF",Atlas,21-143,2003,4.2,12,2.87,8,0,3,0,1,0,1,0.24,1,0,0,0,0,0,Matches
297,Nahuel Guzmán,ar ARG,GK,UANL,39-084,1986,28.0,5,0.18,5,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
298,Víctor Guzmán,mx MEX,"FW,MF",Guadalajara,30-091,1995,7.8,38,4.89,26,8,0,3,1,0,1,0.13,0,0,0,1,0,0,Matches
299,Víctor Guzmán,mx MEX,DF,Monterrey,23-059,2002,15.6,13,0.83,9,1,0,1,1,1,1,0.06,1,0,0,0,0,0,Matches
300,Helinho,br BRA,"FW,MF",Toluca,25-010,2000,8.1,29,3.57,20,2,3,0,3,1,1,0.12,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
301,Diego Hernández,uy URU,"MF,FW",León,24-317,2000,8.6,37,4.31,16,14,3,3,1,0,2,0.23,2,0,0,0,0,0,Matches
302,Illian Hernandez,mx MEX,"FW,DF",América,25-023,2000,1.4,3,2.14,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
303,Illian Hernandez,mx MEX,"FW,MF",Pachuca,25-023,2000,0.8,4,4.74,2,0,0,1,1,0,1,1.18,0,0,0,1,0,0,Matches
304,Javier Hernández,mx MEX,FW,Guadalajara,36-338,1988,10.1,15,1.48,12,0,1,2,0,0,3,0.30,2,0,1,0,0,0,Matches
305,Jesús Hernández,mx MEX,FW,Tijuana,21-116,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
306,Jesús Hernández,mx MEX,"FW,MF",León,23-277,2001,1.9,6,3.18,3,1,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
307,Jorge Hernández,mx MEX,GK,Querétaro,26-149,1998,9.0,2,0.22,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
308,Pedro Hernández,mx MEX,MF,León,24-186,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
309,Sebastián Hernández,mx MEX,"MF,FW",Querétaro,21-053,2004,6.5,11,1.69,7,0,0,2,2,0,1,0.15,0,0,0,0,1,0,Matches
310,Sergio Hernández,mx MEX,"MF,FW",Pachuca,22-229,2002,7.9,18,2.28,12,1,3,2,0,0,5,0.63,2,0,2,1,0,0,Matches
311,Alberto Herrera,mx MEX,"MF,FW",Puebla,24-071,2001,10.6,23,2.17,14,6,0,2,1,0,2,0.19,1,1,0,0,0,0,Matches
312,Héctor Herrera,mx MEX,MF,Toluca,35-016,1990,5.1,13,2.54,11,1,0,1,0,0,3,0.59,1,1,0,1,0,0,Matches
313,Ozziel Herrera,mx MEX,"FW,MF",UANL,23-347,2001,12.6,42,3.33,27,0,5,2,8,0,5,0.40,3,0,0,0,2,0,Matches
314,Héctor Holguín,mx MEX,GK,Santos,24-011,2001,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
315,Santiago Homenchenko,uy URU,MF,Pachuca,21-248,2003,5.2,11,2.12,10,0,0,1,0,0,1,0.19,1,0,0,0,0,0,Matches
316,César Huerta,mx MEX,"FW,MF",UNAM,24-153,2000,14.3,84,5.86,50,12,5,6,9,2,6,0.42,2,2,0,1,1,0,Matches
