Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
79,Jonathan Bay,ar ARG,DF,Platense,32-093,1993,6,6,481,5.3,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,5,8,5,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
80,Tomás Belmonte,ar ARG,MF,Boca Juniors,26-343,1998,11,10,857,9.5,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.6,1,31,13,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches
81,Gastón Benavídez,ar ARG,DF,Talleres,29-194,1995,11,10,886,9.8,2,1,3,2,0,0,0,0,1.0,1.0,0.7,1.7,21,42,54,0.20,0.10,0.30,0.20,0.30,0.10,0.07,0.18,0.10,0.18,Matches
82,Gastón Benedetti,ar ARG,DF,Estudiantes–LP,24-037,2001,9,6,541,6.0,0,2,2,0,0,0,5,1,0.3,0.3,0.8,1.1,15,40,39,0.00,0.33,0.33,0.00,0.33,0.04,0.14,0.18,0.04,0.18,Matches
83,Nicolás Benegas,ar ARG,FW,Deportivo Riestra,29-065,1996,16,11,912,10.1,1,2,3,1,0,0,3,0,2.1,2.1,1.9,4.0,12,34,54,0.10,0.20,0.30,0.10,0.30,0.21,0.18,0.40,0.21,0.40,Matches
84,Rubén Bentancourt,uy URU,FW,Arg Juniors,32-064,1993,5,0,99,1.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,3,9,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.56,0.56,0.56,Matches
85,Lucas Besozzi,ar ARG,FW,Tigre,22-103,2003,5,0,47,0.5,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,5,3,12,1.91,0.00,1.91,1.91,1.91,1.35,0.54,1.89,1.35,1.89,Matches
86,Juan Bisanz,ar ARG,"FW,MF",Banfield,23-250,2001,10,6,513,5.7,0,0,0,0,0,0,2,0,0.8,0.8,0.6,1.4,8,14,29,0.00,0.00,0.00,0.00,0.00,0.14,0.11,0.25,0.14,0.25,Matches
87,Lautaro Blanco,ar ARG,DF,Boca Juniors,26-075,1999,11,11,969,10.8,0,2,2,0,0,0,3,0,0.3,0.3,1.8,2.2,32,54,87,0.00,0.19,0.19,0.00,0.19,0.03,0.17,0.20,0.03,0.20,Matches
88,Pablo de Blasis,ar ARG,MF,Gimnasia–LP,37-090,1988,12,8,691,7.7,1,0,1,0,1,1,3,0,0.9,0.1,0.2,0.3,6,53,18,0.13,0.00,0.13,0.00,0.00,0.12,0.03,0.15,0.01,0.04,Matches
89,Lucas Blondel,ch SUI,"DF,MF",Boca Juniors,28-233,1996,9,7,545,6.1,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.6,9,22,34,0.00,0.17,0.17,0.00,0.17,0.08,0.02,0.10,0.08,0.10,Matches
90,Roberto Bochi,ar ARG,MF,Aldosivi,35-140,1989,14,10,944,10.5,0,1,1,0,0,0,4,0,0.0,0.0,0.9,1.0,2,24,5,0.00,0.10,0.10,0.00,0.10,0.00,0.09,0.09,0.00,0.09,Matches
91,Luciano Boggio,it ITA,MF,Lanús,26-056,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
92,Enrique Bologna,ar ARG,GK,Defensa y Just,43-081,1982,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
93,Matías Borgogno,ar ARG,GK,San Martín de San Juan,26-257,1998,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
94,Miguel Borja,co COL,FW,River Plate,32-099,1993,16,8,920,10.2,5,1,6,4,1,2,3,0,7.8,6.2,1.5,7.7,14,21,70,0.49,0.10,0.59,0.39,0.49,0.76,0.15,0.91,0.61,0.76,Matches
95,Benjamín Bosch,ar ARG,MF,Vélez Sarsfield,19-324,2005,2,1,106,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,6,11,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
96,Sebastián Boselli,uy URU,DF,Estudiantes–LP,21-152,2003,13,11,1044,11.6,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,7,42,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
97,Rubén Botta,ar ARG,MF,Talleres,35-094,1990,12,8,638,7.1,0,1,1,0,0,0,5,0,0.8,0.8,1.1,1.9,19,50,59,0.00,0.14,0.14,0.00,0.14,0.11,0.16,0.26,0.11,0.26,Matches
98,Tomás Bottari,ar ARG,MF,Ind. Rivadavia,24-009,2001,13,9,744,8.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3,26,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
99,Walter Bou,ar ARG,FW,Lanús,31-253,1993,14,12,1022,11.4,3,0,3,2,1,1,0,0,3.6,2.8,0.6,3.5,6,21,77,0.26,0.00,0.26,0.18,0.18,0.32,0.06,0.37,0.25,0.30,Matches
100,Agustín Bouzat,ar ARG,MF,Vélez Sarsfield,31-038,1994,15,14,1220,13.6,0,2,2,0,0,0,6,0,0.2,0.2,1.4,1.6,25,76,26,0.00,0.15,0.15,0.00,0.15,0.01,0.10,0.12,0.01,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Mariano Bracamonte,ar ARG,DF,Deportivo Riestra,26-011,1999,12,7,583,6.5,0,0,0,0,0,0,4,1,0.1,0.1,0.5,0.5,6,11,6,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
102,Malcom Braida,ar ARG,"FW,MF",San Lorenzo,27-353,1997,15,15,1330,14.8,2,1,3,2,0,0,2,0,1.9,1.9,2.0,3.9,27,44,88,0.14,0.07,0.20,0.14,0.20,0.13,0.14,0.26,0.13,0.26,Matches
103,Moisés Brandán,ar ARG,DF,Atlé Tucumán,25-086,2000,6,3,310,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
104,Agustin Bravo,ar ARG,"DF,FW",Rosario Central,23-359,2001,3,2,198,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
105,Gonzalo Bravo,ar ARG,"FW,MF",Deportivo Riestra,34-352,1990,4,1,128,1.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,3,5,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches
106,Néstor Breitenbruch,ar ARG,DF,Aldosivi,29-234,1995,15,15,1339,14.9,0,0,0,0,0,0,4,0,0.2,0.2,0.2,0.4,4,41,3,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
107,Leandro Brey,ar ARG,GK,Boca Juniors,22-226,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
108,Norberto Briasco,am ARM,"FW,MF",Gimnasia–LP,29-065,1996,7,2,238,2.6,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,2,3,14,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches
109,Elías Brito,ar ARG,DF,Lanús,19-272,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
110,Miguel Brizuela,ar ARG,DF,Atlé Tucumán,28-120,1997,15,11,1067,11.9,1,0,1,1,0,0,3,0,0.7,0.7,0.1,0.8,4,34,12,0.08,0.00,0.08,0.08,0.08,0.06,0.01,0.06,0.06,0.06,Matches
111,Manuel Brondo,ar ARG,"FW,MF",Arg Juniors,23-069,2002,4,0,67,0.7,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,1,4,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48,Matches
112,Jorge Broun,ar ARG,GK,Rosario Central,38-344,1986,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
113,Facundo Bruera,ar ARG,"FW,MF",Barracas Central,26-224,1998,16,4,643,7.1,5,1,6,5,0,0,1,0,3.1,3.1,0.5,3.6,6,16,27,0.70,0.14,0.84,0.70,0.84,0.44,0.07,0.51,0.44,0.51,Matches
114,Valentín Burgoa,ar ARG,"MF,FW",Sarmiento,25-117,2000,15,5,615,6.8,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.1,14,18,35,0.15,0.00,0.15,0.15,0.15,0.12,0.05,0.17,0.12,0.17,Matches
115,Esteban Burgos,ar ARG,DF,San Martín de San Juan,33-116,1992,9,9,733,8.1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,30,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.05,0.06,Matches
116,Joaquín Burgos,ar ARG,"FW,MF",Estudiantes–LP,20-142,2004,10,6,475,5.3,2,1,3,2,0,0,1,0,0.7,0.7,1.1,1.8,17,18,52,0.38,0.19,0.57,0.38,0.57,0.13,0.21,0.33,0.13,0.33,Matches
117,Javier Burrai,ec ECU,GK,Talleres,34-208,1990,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
118,Fabricio Bustos,ar ARG,DF,River Plate,29-007,1996,7,4,474,5.3,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,7,31,41,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
119,Nahuel Bustos,ar ARG,"FW,MF",Talleres,26-305,1998,12,10,739,8.2,0,0,0,0,0,1,3,0,2.6,1.8,0.2,2.1,4,10,31,0.00,0.00,0.00,0.00,0.00,0.34,0.03,0.37,0.24,0.27,Matches
120,Favio Cabral,ar ARG,FW,Cen. Córdoba–SdE,24-089,2001,13,3,345,3.8,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.9,1,7,15,0.26,0.00,0.26,0.26,0.26,0.16,0.07,0.23,0.16,0.23,Matches
121,Luciano Cabral,cl CHI,MF,Independiente,30-009,1995,14,8,755,8.4,2,1,3,2,0,0,4,1,1.8,1.8,0.7,2.6,14,69,46,0.24,0.12,0.36,0.24,0.36,0.21,0.08,0.30,0.21,0.30,Matches
122,Rodrigo Cabral,ar ARG,"FW,MF",Huracán,24-270,2000,9,3,226,2.5,1,1,2,1,0,0,4,0,1.4,1.4,0.4,1.8,9,5,24,0.40,0.40,0.80,0.40,0.80,0.56,0.17,0.73,0.56,0.73,Matches
123,Yonathan Cabral,ar ARG,"DF,FW",Aldosivi,32-360,1992,9,3,305,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,9,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
124,Bruno Cabrera,ar ARG,FW,Lanús,21-318,2003,5,2,201,2.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,4,13,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
125,Elías Cabrera,ar ARG,"MF,FW",Tigre,22-069,2003,14,14,985,10.9,0,3,3,0,0,0,2,0,1.2,1.2,1.7,2.9,11,63,34,0.00,0.27,0.27,0.00,0.27,0.11,0.15,0.26,0.11,0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Lisandro Cabrera,ar ARG,"FW,MF",Atlé Tucumán,27-121,1998,9,3,374,4.2,0,1,1,0,0,0,0,0,0.9,0.9,0.6,1.5,4,7,14,0.00,0.24,0.24,0.00,0.24,0.21,0.15,0.36,0.21,0.36,Matches
127,Juan Cáceres,py PAR,DF,Lanús,24-338,2000,3,3,270,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,2,14,11,0.00,0.33,0.33,0.00,0.33,0.00,0.07,0.07,0.00,0.07,Matches
128,Brian Calderara,ar ARG,DF,Newell's OB,26-217,1998,2,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,9,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
129,Facundo Cambeses,ar ARG,GK,Racing Club,28-026,1997,5,4,421,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
130,Juan Camilo Portilla,co COL,MF,Talleres,26-235,1998,12,10,836,9.3,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.2,10,50,14,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14,Matches
131,Jaminton Campaz,co COL,"FW,MF",Rosario Central,24-346,2000,11,11,872,9.7,4,1,5,4,0,0,5,0,1.3,1.3,2.0,3.2,36,49,89,0.41,0.10,0.52,0.41,0.52,0.13,0.20,0.33,0.13,0.33,Matches
132,Jhonatan Candia,uy URU,"FW,MF",Barracas Central,30-051,1995,14,12,945,10.5,6,1,7,6,0,0,5,0,3.4,3.4,1.7,5.0,10,23,42,0.57,0.10,0.67,0.57,0.67,0.32,0.16,0.48,0.32,0.48,Matches
133,Alexis Canelo,ar ARG,FW,Lanús,33-091,1992,11,1,229,2.5,1,2,3,1,0,0,0,0,2.9,2.9,0.6,3.4,4,11,24,0.39,0.79,1.18,0.39,1.18,1.14,0.22,1.35,1.14,1.35,Matches
134,Ezequiel Cañete,ar ARG,MF,Unión,25-322,1999,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
135,Ezequiel Cannavo,ar ARG,DF,Defensa y Just,22-327,2002,13,13,1118,12.4,1,1,2,1,0,0,2,0,0.4,0.4,0.8,1.2,15,39,45,0.08,0.08,0.16,0.08,0.16,0.03,0.06,0.09,0.03,0.09,Matches
136,Víctor Cantillo,co COL,"MF,FW",Huracán,31-202,1993,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
137,Giovanni Cantizano,ar ARG,FW,Rosario Central,18-045,2007,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
138,Nicolás Capraro,ar ARG,DF,Barracas Central,27-063,1998,4,2,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
139,Gabriel Carabajal,ar ARG,"MF,FW",Sarmiento,33-147,1991,14,10,752,8.4,2,0,2,0,2,2,1,0,2.2,0.6,0.6,1.2,2,42,40,0.24,0.00,0.24,0.00,0.00,0.26,0.07,0.34,0.07,0.15,Matches
140,Mauricio Cardillo,ar ARG,MF,Ind. Rivadavia,22-055,2003,14,12,808,9.0,2,0,2,2,0,0,3,1,2.0,2.0,0.3,2.3,14,19,35,0.22,0.00,0.22,0.22,0.22,0.22,0.04,0.26,0.22,0.26,Matches
141,Tomás Cardona,ar ARG,DF,Talleres,29-207,1995,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
142,Agustín Cardozo,ar ARG,MF,Lanús,27-340,1997,14,14,1206,13.4,0,0,0,0,0,0,7,1,0.3,0.3,0.6,0.9,9,48,13,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07,Matches
143,Juan Cardozo,py PAR,MF,Arg Juniors,21-070,2004,4,1,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,11,2,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
144,Leonel Cardozo,ar ARG,DF,Lanús,21-116,2004,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
145,Thiago Cardozo,uy URU,GK,Unión,28-278,1996,14,14,1256,14.0,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
146,Jan Carlos Hurtado,ve VEN,FW,Gimnasia–LP,25-061,2000,7,4,358,4.0,0,0,0,0,0,0,2,0,1.1,1.1,0.0,1.2,5,6,18,0.00,0.00,0.00,0.00,0.00,0.29,0.01,0.30,0.29,0.30,Matches
147,Nicolás Caro,ar ARG,DF,Deportivo Riestra,30-001,1995,9,8,737,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
148,Jorge Carranza,ar ARG,GK,Aldosivi,43-363,1981,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
149,Ramiro Carrera,ar ARG,"MF,FW",Lanús,31-193,1993,11,10,764,8.5,1,1,2,1,0,0,4,0,0.9,0.9,0.3,1.2,8,40,40,0.12,0.12,0.24,0.12,0.24,0.11,0.03,0.14,0.11,0.14,Matches
150,Guido Carrillo,ar ARG,FW,Estudiantes–LP,33-345,1991,13,8,742,8.2,0,1,1,0,0,0,1,1,1.9,1.9,1.1,3.0,3,10,43,0.00,0.12,0.12,0.00,0.12,0.23,0.13,0.36,0.23,0.36,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Maher Carrizo,ar ARG,"FW,MF",Vélez Sarsfield,19-075,2006,10,9,716,8.0,3,0,3,3,0,0,1,0,1.5,1.5,0.2,1.7,19,14,56,0.38,0.00,0.38,0.38,0.38,0.19,0.02,0.22,0.19,0.22,Matches
152,Maximiliano Casa,ar ARG,MF,San Martín de San Juan,32-076,1993,2,1,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
153,Milton Casco,ar ARG,DF,River Plate,37-024,1988,7,4,457,5.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.5,9,24,8,0.00,0.20,0.20,0.00,0.20,0.03,0.06,0.09,0.03,0.09,Matches
154,Rodrigo Cáseres,ar ARG,DF,San Martín de San Juan,27-249,1997,14,13,1180,13.1,0,0,0,0,0,0,4,0,0.8,0.8,0.0,0.8,5,35,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
155,Yuri Casermeiro,ar ARG,DF,Cen. Córdoba–SdE,23-054,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
156,Kevin Castaño,co COL,MF,River Plate,24-218,2000,6,4,405,4.5,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,2,31,10,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
157,Rodrigo Castillo,ar ARG,FW,Gimnasia–LP,26-068,1999,16,16,1386,15.4,4,0,4,4,0,0,2,0,4.5,4.5,1.0,5.6,20,28,80,0.26,0.00,0.26,0.26,0.26,0.29,0.07,0.36,0.29,0.36,Matches
158,Alexis Castro,ar ARG,"FW,MF",Estudiantes–LP,30-199,1994,8,4,305,3.4,1,0,1,1,0,0,1,0,1.8,1.8,0.1,1.9,4,16,23,0.30,0.00,0.30,0.30,0.30,0.54,0.02,0.56,0.54,0.56,Matches
159,Lucas Castro,ar ARG,MF,Gimnasia–LP,36-026,1989,14,14,1054,11.7,1,1,2,1,0,0,4,0,1.2,1.2,1.2,2.4,13,58,59,0.09,0.09,0.17,0.09,0.17,0.11,0.10,0.21,0.11,0.21,Matches
160,Nicolás Castro,ar ARG,MF,Atlé Tucumán,34-263,1990,4,3,257,2.9,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,1,9,7,0.35,0.00,0.35,0.35,0.35,0.11,0.01,0.12,0.11,0.12,Matches
161,Juan Cavallaro,ar ARG,"MF,FW",San Martín de San Juan,30-311,1994,12,4,437,4.9,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,8,7,25,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.14,0.10,0.14,Matches
162,Tomás Cavanagh,ar ARG,DF,Vélez Sarsfield,24-120,2001,3,2,163,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,2,4,15,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches
163,Edinson Cavani,uy URU,FW,Boca Juniors,38-080,1987,10,10,830,9.2,2,2,4,2,0,2,1,0,3.6,2.0,0.3,2.4,4,11,36,0.22,0.22,0.43,0.22,0.43,0.39,0.04,0.43,0.22,0.26,Matches
164,Emanuel Cecchini,ar ARG,MF,San Lorenzo,28-132,1996,13,5,587,6.5,1,0,1,1,0,0,3,0,0.3,0.3,0.1,0.4,9,26,8,0.15,0.00,0.15,0.15,0.15,0.04,0.01,0.06,0.04,0.06,Matches
165,Milton Céliz,ar ARG,MF,Deportivo Riestra,32-284,1992,15,15,1336,14.8,1,0,1,1,0,1,8,0,2.0,1.0,0.2,1.2,12,49,25,0.07,0.00,0.07,0.07,0.07,0.13,0.01,0.15,0.07,0.08,Matches
166,Ezequiel Centurión,ar ARG,GK,Ind. Rivadavia,27-350,1997,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
167,Giuliano Cerato,ar ARG,"MF,DF",Aldosivi,26-329,1998,14,10,940,10.4,0,0,0,0,0,0,4,0,0.5,0.5,0.6,1.1,12,52,32,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.10,0.05,0.10,Matches
168,Ezequiel Cerutti,ar ARG,FW,San Lorenzo,33-108,1992,12,6,654,7.3,1,1,2,1,0,0,5,0,0.3,0.3,1.0,1.3,16,24,44,0.14,0.14,0.28,0.14,0.28,0.04,0.13,0.17,0.04,0.17,Matches
169,Tobías Cervera,sy SYR,"FW,MF",Platense,22-272,2002,3,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,Matches
170,Edwuin Cetré,co COL,"FW,MF",Estudiantes–LP,27-124,1998,13,4,508,5.6,1,0,1,1,0,0,3,0,1.3,1.3,1.0,2.3,15,15,75,0.18,0.00,0.18,0.18,0.18,0.24,0.18,0.42,0.24,0.42,Matches
171,Jeremías Chavero,ar ARG,FW,Lanús,18-340,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
172,Lautaro Chávez,ar ARG,"FW,MF",Aldosivi,24-108,2001,8,4,372,4.1,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.3,8,7,31,0.00,0.24,0.24,0.00,0.24,0.11,0.20,0.31,0.11,0.31,Matches
173,Giovani Chiaverano,ar ARG,"FW,MF",Newell's OB,19-349,2005,5,0,171,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.5,5,4,20,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24,Matches
174,Agustín Colazo,ar ARG,FW,Unión,24-171,2000,9,5,449,5.0,0,0,0,0,0,0,2,0,1.6,1.6,0.4,2.0,3,5,23,0.00,0.00,0.00,0.00,0.00,0.32,0.08,0.40,0.32,0.40,Matches
175,Facundo Colidio,ar ARG,FW,River Plate,25-121,2000,14,12,892,9.9,4,0,4,4,0,0,2,0,2.6,2.6,2.0,4.6,24,19,98,0.40,0.00,0.40,0.40,0.40,0.26,0.20,0.46,0.26,0.46,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Nazareno Colombo,ar ARG,DF,Racing Club,26-046,1999,13,11,1033,11.5,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,19,40,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
177,Gabriel Compagnucci,ar ARG,DF,Belgrano,33-249,1991,11,8,798,8.9,0,0,0,0,0,0,3,2,0.1,0.1,0.4,0.4,8,22,40,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
178,Germán Conti,ar ARG,DF,Racing Club,30-336,1994,4,3,248,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,7,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
