Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
151,Maher Carrizo,ar ARG,"FW,MF",Vélez Sarsfield,19-075,2006,8.0,9,5,4,5,0,1,6,16.7,5,5,0,5,2,11,1,0,Matches
152,Maximiliano Casa,ar ARG,MF,San Martín de San Juan,32-076,1993,0.6,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
153,Milton Casco,ar ARG,DF,River Plate,37-024,1988,5.1,8,5,2,5,1,7,13,53.8,6,4,1,3,4,12,19,0,Matches
154,Rodrigo Cáseres,ar ARG,DF,San Martín de San Juan,27-249,1997,13.1,12,7,8,3,1,6,9,66.7,3,18,10,8,23,35,105,0,Matches
155,Yuri Casermeiro,ar ARG,DF,Cen. Córdoba–SdE,23-054,2002,5.0,8,4,5,2,1,3,5,60.0,2,10,5,5,9,17,40,0,Matches
156,Kevin Castaño,co COL,MF,River Plate,24-218,2000,4.5,5,1,2,3,0,1,6,16.7,5,4,0,4,2,7,3,0,Matches
157,Rodrigo Castillo,ar ARG,FW,Gimnasia–LP,26-068,1999,15.4,12,8,2,8,2,5,7,71.4,2,19,4,15,1,13,27,0,Matches
158,Alexis Castro,ar ARG,"FW,MF",Estudiantes–LP,30-199,1994,3.4,5,4,3,1,1,3,8,37.5,5,6,0,6,6,11,2,0,Matches
159,Lucas Castro,ar ARG,MF,Gimnasia–LP,36-026,1989,11.7,20,10,7,9,4,9,15,60.0,6,5,2,3,5,25,26,2,Matches
160,Nicolás Castro,ar ARG,MF,Atlé Tucumán,34-263,1990,2.9,15,8,5,9,1,7,12,58.3,5,2,2,0,0,15,4,0,Matches
161,Juan Cavallaro,ar ARG,"MF,FW",San Martín de San Juan,30-311,1994,4.9,9,7,4,5,0,5,9,55.6,4,4,0,4,2,11,4,0,Matches
162,Tomás Cavanagh,ar ARG,DF,Vélez Sarsfield,24-120,2001,1.8,5,4,2,3,0,4,7,57.1,3,1,0,1,2,7,4,0,Matches
163,Edinson Cavani,uy URU,FW,Boca Juniors,38-080,1987,9.2,7,6,3,1,3,3,5,60.0,2,5,1,4,2,9,8,0,Matches
164,Emanuel Cecchini,ar ARG,MF,San Lorenzo,28-132,1996,6.5,14,6,5,7,2,4,18,22.2,14,8,2,6,3,17,12,0,Matches
165,Milton Céliz,ar ARG,MF,Deportivo Riestra,32-284,1992,14.8,35,23,17,16,2,12,38,31.6,26,25,5,20,20,55,33,0,Matches
166,Ezequiel Centurión,ar ARG,GK,Ind. Rivadavia,27-350,1997,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,1,Matches
167,Giuliano Cerato,ar ARG,"MF,DF",Aldosivi,26-329,1998,10.4,29,14,14,11,4,13,24,54.2,11,13,3,10,11,40,41,0,Matches
168,Ezequiel Cerutti,ar ARG,FW,San Lorenzo,33-108,1992,7.3,10,9,4,4,2,6,9,66.7,3,9,0,9,3,13,10,1,Matches
169,Tobías Cervera,sy SYR,"FW,MF",Platense,22-272,2002,0.5,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,Matches
170,Edwuin Cetré,co COL,"FW,MF",Estudiantes–LP,27-124,1998,5.6,5,4,1,2,2,3,6,50.0,3,4,0,4,4,9,4,0,Matches
171,Jeremías Chavero,ar ARG,FW,Lanús,18-340,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
172,Lautaro Chávez,ar ARG,"FW,MF",Aldosivi,24-108,2001,4.1,9,5,6,3,0,5,11,45.5,6,7,1,6,1,10,3,0,Matches
173,Giovani Chiaverano,ar ARG,"FW,MF",Newell's OB,19-349,2005,1.9,4,3,2,2,0,2,5,40.0,3,3,0,3,0,4,2,0,Matches
174,Agustín Colazo,ar ARG,FW,Unión,24-171,2000,5.0,0,0,0,0,0,0,2,0.0,2,4,0,4,0,0,2,0,Matches
175,Facundo Colidio,ar ARG,FW,River Plate,25-121,2000,9.9,14,9,1,8,5,3,8,37.5,5,12,0,12,2,16,5,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Nazareno Colombo,ar ARG,DF,Racing Club,26-046,1999,11.5,17,12,11,6,0,9,20,45.0,11,13,7,6,22,39,67,0,Matches
177,Gabriel Compagnucci,ar ARG,DF,Belgrano,33-249,1991,8.9,13,8,6,5,2,6,10,60.0,4,8,1,7,10,23,18,0,Matches
178,Germán Conti,ar ARG,DF,Racing Club,30-336,1994,2.8,4,3,3,1,0,1,3,33.3,2,6,5,1,6,10,23,0,Matches
179,Enzo Copetti,ar ARG,FW,Rosario Central,29-109,1996,12.5,16,8,3,12,1,5,11,45.5,6,6,0,6,4,20,17,0,Matches
180,Fabricio Corbalan,ar ARG,"DF,FW",Gimnasia–LP,21-218,2003,3.1,8,6,2,3,3,6,8,75.0,2,4,1,3,3,11,4,1,Matches
181,Nicolás Cordero,ar ARG,FW,Arg Juniors,26-024,1999,0.2,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,Matches
182,Nicolás Cordero,ar ARG,FW,Instituto,26-024,1999,4.9,9,5,1,3,5,2,6,33.3,4,5,0,5,2,11,4,0,Matches
183,Emanuel Coronel,ar ARG,DF,Rosario Central,28-093,1997,12.9,37,26,18,19,0,16,28,57.1,12,11,1,10,17,54,51,0,Matches
184,Kevin Coronel,ar ARG,DF,Arg Juniors,20-267,2004,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
185,Mateo Coronel,ar ARG,FW,Atlé Tucumán,26-193,1998,9.4,2,1,0,1,1,1,1,100.0,0,6,0,6,1,3,1,0,Matches
186,Claudio Corvalán,ar ARG,DF,Unión,36-043,1989,11.0,25,11,17,6,2,12,17,70.6,5,11,5,6,21,46,57,0,Matches
187,Ayrton Costa,ar ARG,DF,Boca Juniors,25-297,1999,7.1,20,15,17,3,0,12,14,85.7,2,13,6,7,10,30,55,0,Matches
188,Leonard Costa,uy URU,DF,Ind. Rivadavia,27-007,1998,4.1,6,5,5,1,0,5,7,71.4,2,7,6,1,5,11,35,0,Matches
189,Giorgio Costantini,br BRA,FW,River Plate,19-019,2006,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Matches
190,Juan Cozzani,ar ARG,GK,Platense,26-208,1998,16.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,Matches
191,Thiago Cravero,ar ARG,MF,Belgrano,22-214,2002,2.0,6,3,2,3,1,4,7,57.1,3,2,1,1,3,9,6,0,Matches
192,Sebastián Cristóforo,uy URU,"MF,FW",Cen. Córdoba–SdE,31-255,1993,3.4,7,6,2,5,0,4,10,40.0,6,3,1,2,5,12,5,0,Matches
193,Juan Cruz Komar,ar ARG,DF,Rosario Central,28-265,1996,7.7,11,10,7,4,0,5,9,55.6,4,7,5,2,6,17,74,0,Matches
194,Alexis Cuello,ar ARG,"FW,MF",San Lorenzo,25-076,2000,9.9,11,6,1,4,6,8,17,47.1,9,15,2,13,2,13,11,0,Matches
195,Víctor Cuesta,ar ARG,DF,Newell's OB,36-167,1988,9.9,14,5,8,5,1,11,13,84.6,2,14,7,7,22,36,75,0,Matches
196,Braian Cufré,ar ARG,DF,Cen. Córdoba–SdE,28-141,1996,8.5,8,4,4,2,2,6,7,85.7,1,8,1,7,9,17,17,1,Matches
197,Santiago Dalmasso,ar ARG,MF,Boca Juniors,20-321,2004,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
198,Leonel Dante Álvarez,ar ARG,DF,San Martín de San Juan,29-041,1996,9.0,20,12,12,7,1,11,19,57.9,8,14,3,11,7,27,35,0,Matches
199,Agustín Dáttola,ar ARG,DF,Belgrano,26-015,1999,4.0,3,2,2,1,0,2,3,66.7,1,3,1,2,3,6,20,0,Matches
200,Fernando David Cardozo,py PAR,"MF,FW",Newell's OB,24-086,2001,5.4,8,8,6,2,0,6,14,42.9,8,8,2,6,4,12,11,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
201,Jonathan David Gómez,ar ARG,MF,Rosario Central,35-135,1989,0.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0,Matches
202,Hernán De La Fuente,ar ARG,DF,Huracán,28-118,1997,5.0,5,1,3,2,0,3,5,60.0,2,5,2,3,7,12,11,0,Matches
203,Matías De los Santos,uy URU,DF,Atlé Tucumán,32-164,1992,10.0,10,5,8,2,0,6,8,75.0,2,10,7,3,12,22,65,0,Matches
204,Mathías De Ritis,uy URU,DF,Banfield,22-094,2003,11.8,37,23,21,14,2,22,40,55.0,18,10,2,8,16,53,45,1,Matches
205,Ramiro Degregorio,ar ARG,"FW,MF",Racing Club,22-085,2003,0.7,4,3,1,0,3,0,1,0.0,1,0,0,0,1,5,0,0,Matches
206,Ronaldo Dejesús,py PAR,DF,Lanús,,,11.0,8,5,5,3,0,3,4,75.0,1,15,3,12,14,22,124,2,Matches
207,Mateo Del Blanco,ar ARG,"DF,MF",Unión,21-186,2003,11.7,17,12,7,6,4,7,16,43.8,9,7,1,6,15,32,28,0,Matches
208,Milton Delgado,ar ARG,MF,Boca Juniors,19-323,2005,9.4,28,18,6,20,2,12,22,54.5,10,8,1,7,18,46,11,2,Matches
209,Jonathan Dellarossa,ar ARG,FW,Instituto,25-107,2000,1.9,1,0,0,0,1,0,2,0.0,2,1,0,1,0,1,1,0,Matches
210,Nicolás Demartini,ar ARG,DF,Barracas Central,25-182,1999,10.4,29,16,19,10,0,15,26,57.7,11,16,5,11,20,49,54,1,Matches
211,Valentín Depietri,ar ARG,FW,Talleres,24-186,2000,7.2,5,4,1,3,1,1,4,25.0,3,5,0,5,3,8,10,0,Matches
212,Facundo Di Biasi,ar ARG,"MF,FW",Gimnasia–LP,19-317,2005,9.7,16,11,5,7,4,9,19,47.4,10,9,2,7,12,28,23,1,Matches
213,Marco Di Cesare,ar ARG,DF,Racing Club,23-095,2002,11.1,15,7,10,3,2,9,16,56.3,7,18,13,5,9,24,69,3,Matches
214,Lautaro Di Lollo,ar ARG,DF,Boca Juniors,21-056,2004,8.0,20,13,17,2,1,12,16,75.0,4,13,3,10,8,28,43,0,Matches
215,Ramiro Di Luciano,ar ARG,DF,Banfield,21-104,2004,12.4,19,10,10,7,2,12,18,66.7,6,21,5,16,23,42,50,0,Matches
216,Lucas Diarte,ar ARG,DF,San Martín de San Juan,31-335,1993,6.6,16,9,8,6,2,11,13,84.6,2,9,1,8,5,21,18,1,Matches
217,Alexander Díaz,ar ARG,"FW,MF",Deportivo Riestra,25-103,2000,4.3,4,4,3,1,0,2,8,25.0,6,1,0,1,1,5,7,0,Matches
218,Damián Díaz,ec ECU,"MF,FW",Banfield,39-004,1986,2.1,3,3,1,2,0,0,1,0.0,1,1,0,1,0,3,0,0,Matches
219,Diego Díaz,ar ARG,FW,Unión,23-115,2002,1.4,2,2,0,0,2,1,2,50.0,1,1,0,1,0,2,2,0,Matches
220,Franco Díaz,ar ARG,MF,Instituto,24-250,2000,2.9,2,1,1,0,1,1,5,20.0,4,2,0,2,4,6,1,0,Matches
221,Gabriel Díaz,ar ARG,"DF,FW",Sarmiento,25-016,2000,8.5,19,12,7,9,3,12,20,60.0,8,8,1,7,20,39,26,0,Matches
222,Leandro Díaz,ar ARG,FW,Atlé Tucumán,32-333,1992,9.2,6,5,2,1,3,0,4,0.0,4,2,2,0,2,8,4,0,Matches
223,Paulo Díaz,cl CHI,DF,River Plate,30-253,1994,8.1,11,7,7,4,0,7,9,77.8,2,11,9,2,6,17,63,0,Matches
224,Jerónimo Domina,ar ARG,"FW,MF",Unión,19-200,2005,7.3,4,1,0,3,1,2,4,50.0,2,1,0,1,0,4,5,0,Matches
225,Alexis Dominguez,ar ARG,"FW,MF",Aldosivi,28-187,1996,2.5,2,2,1,1,0,1,1,100.0,0,3,0,3,0,2,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
226,Nery Domínguez,ar ARG,"MF,DF",San Lorenzo,35-026,1990,2.5,6,6,2,4,0,4,6,66.7,2,5,1,4,3,9,19,0,Matches
227,Sebastián Driussi,ar ARG,"FW,MF",River Plate,29-085,1996,7.7,10,8,1,7,2,5,8,62.5,3,9,0,9,0,10,4,0,Matches
228,Gaspar Duarte,ar ARG,"FW,MF",Rosario Central,22-119,2003,8.2,16,7,8,5,3,8,16,50.0,8,8,1,7,2,18,21,0,Matches
229,Tomás Durso,ar ARG,GK,Atlé Tucumán,26-068,1999,11.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,10,1,Matches
230,Edgar Elizalde,uy URU,DF,Platense,25-067,2000,0.9,3,2,3,0,0,2,2,100.0,0,1,1,0,2,5,9,0,Matches
231,Gastón Emanuel Moreyra,ar ARG,MF,San Martín de San Juan,25-141,1999,0.8,3,1,2,1,0,2,4,50.0,2,1,0,1,1,4,1,0,Matches
232,José Enrique Angulo,ec ECU,FW,Unión,30-091,1995,0.6,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,3,0,Matches
233,Lautaro Escalante,ar ARG,MF,San Martín de San Juan,25-307,1999,1.6,5,2,3,2,0,2,4,50.0,2,4,0,4,1,6,2,0,Matches
234,Valentín Escalante,ar ARG,FW,San Lorenzo,20-307,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
235,Gonzalo Escudero,ar ARG,DF,Racing Club,18-034,2007,1.0,4,2,4,0,0,4,5,80.0,1,0,0,0,1,5,4,0,Matches
236,Juan Espínola,py PAR,GK,Belgrano,30-184,1994,11.0,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,6,0,Matches
237,Marcelo Esponda,ar ARG,MF,Aldosivi,22-111,2003,9.4,21,12,4,15,2,11,16,68.8,5,17,1,16,12,33,14,1,Matches
238,Santiago Esquivel,ar ARG,"MF,FW",Banfield,21-123,2004,2.2,7,3,4,2,1,6,7,85.7,1,3,0,3,4,11,0,0,Matches
239,Marcelo Estigarribia,ar ARG,FW,Atlé Tucumán,29-360,1995,1.0,1,0,0,0,1,1,2,50.0,1,4,1,3,1,2,1,0,Matches
240,Marcelo Estigarribia,ar ARG,FW,Unión,29-360,1995,9.6,4,2,1,3,0,0,4,0.0,4,6,2,4,3,7,13,0,Matches
241,Yair Ezequiel Arismendi,ar ARG,"DF,MF",Sarmiento,27-030,1998,1.4,2,2,1,1,0,1,1,100.0,0,0,0,0,3,5,7,1,Matches
242,Frank Fabra,co COL,DF,Boca Juniors,34-072,1991,1.2,2,2,1,0,1,1,2,50.0,1,0,0,0,7,9,2,0,Matches
243,Kevin Facundo Gutiérrez,ar ARG,MF,Defensa y Just,27-336,1997,13.6,17,5,5,10,2,7,15,46.7,8,8,1,7,18,35,46,2,Matches
244,Franco Fagundez,uy URU,FW,Deportivo Riestra,26-142,1998,0.4,3,3,1,0,2,3,3,100.0,0,0,0,0,0,3,0,0,Matches
245,Lucio Falasco,ar ARG,"MF,FW",Aldosivi,21-075,2004,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
246,Facundo Farías,ar ARG,"MF,FW",Estudiantes–LP,22-250,2002,1.9,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,3,0,Matches
247,Valentín Fascendini,ar ARG,DF,Unión,22-053,2003,3.8,3,3,2,1,0,3,6,50.0,3,2,1,1,2,5,17,1,Matches
248,Federico Fattori,ar ARG,MF,Arg Juniors,32-287,1992,13.2,29,15,15,12,2,12,31,38.7,19,9,1,8,20,49,37,0,Matches
249,Adrián Fernández,ar ARG,"FW,MF",Racing Club,23-350,2001,2.6,3,3,1,2,0,0,3,0.0,3,2,0,2,2,5,1,0,Matches
250,Damián Fernández,ar ARG,DF,Vélez Sarsfield,24-123,2001,10.5,22,12,15,7,0,14,17,82.4,3,8,3,5,19,41,70,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
251,Gustavo Fernández,ar ARG,FW,Deportivo Riestra,34-274,1990,0.8,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
252,Ignacio Fernández,ar ARG,MF,River Plate,35-113,1990,2.4,7,4,3,4,0,3,8,37.5,5,4,2,2,2,9,2,0,Matches
253,Manuel Fernández,ar ARG,FW,Vélez Sarsfield,20-209,2004,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
254,Martín Fernández,uy URU,MF,Gimnasia–LP,23-362,2001,7.5,12,8,5,7,0,2,6,33.3,4,6,3,3,5,17,9,1,Matches
255,Matías Fernández,ar ARG,MF,Ind. Rivadavia,23-316,2001,5.6,9,7,2,6,1,6,11,54.5,5,8,2,6,7,16,4,0,Matches
256,Nicolás Fernández,ar ARG,"FW,MF",Belgrano,29-086,1996,12.2,9,6,3,5,1,1,7,14.3,6,4,0,4,2,11,7,0,Matches
257,Rodrigo Fernández,uy URU,MF,Independiente,29-122,1996,2.7,3,1,1,2,0,2,3,66.7,1,4,0,4,3,6,12,0,Matches
258,Santiago Fernández,ar ARG,DF,Talleres,20-036,2005,5.0,12,10,10,2,0,4,5,80.0,1,6,5,1,8,20,36,0,Matches
259,Tomás Fernández,ar ARG,"MF,FW",San Martín de San Juan,26-270,1998,6.1,8,4,4,3,1,1,10,10.0,9,5,0,5,2,10,1,0,Matches
260,Gianluca Ferrari,ar ARG,DF,Atlé Tucumán,27-309,1997,12.0,15,11,9,5,1,7,8,87.5,1,17,11,6,14,29,90,2,Matches
261,Cristian Ferreira,ar ARG,"FW,MF",Arg Juniors,25-235,1999,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
262,Lucas Ferreira,uy URU,DF,Defensa y Just,24-323,2000,11.5,23,15,17,6,0,11,21,52.4,10,22,13,9,21,44,114,1,Matches
263,Sebastián Ferreira,py PAR,FW,Rosario Central,27-081,1998,3.4,2,2,1,0,1,1,2,50.0,1,2,1,1,0,2,5,0,Matches
264,Héctor Fértoli,ar ARG,"MF,FW",Tigre,30-153,1994,4.9,3,3,0,3,0,0,8,0.0,8,1,0,1,5,8,1,0,Matches
265,Jose Florentín,py PAR,MF,Cen. Córdoba–SdE,28-304,1996,13.6,21,10,5,14,2,10,22,45.5,12,18,4,14,11,32,18,0,Matches
266,Santiago Flores,ar ARG,DF,Ind. Rivadavia,24-041,2001,0.9,1,1,1,0,0,0,0,,0,2,1,1,0,1,7,1,Matches
267,Franco Fragapane,ar ARG,"MF,DF",Unión,32-088,1993,6.8,6,5,2,2,2,3,10,30.0,7,8,0,8,7,13,3,0,Matches
268,Juan Franco Arrellaga,py PAR,DF,Instituto,33-084,1992,16.0,26,17,14,11,1,14,27,51.9,13,21,5,16,21,47,40,1,Matches
269,Franco Pardo,ar ARG,DF,Unión,28-030,1997,13.7,18,11,8,9,1,8,17,47.1,9,12,10,2,27,45,94,2,Matches
270,Nicolás Freire,ar ARG,DF,Independiente,31-076,1994,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
271,Franco Frías,ar ARG,"FW,MF",Sarmiento,23-049,2002,5.7,4,3,1,1,2,0,3,0.0,3,3,0,3,1,5,0,0,Matches
272,Ramiro Funes Mori,ar ARG,DF,Estudiantes–LP,34-061,1991,4.0,7,6,3,3,1,4,6,66.7,2,4,2,2,10,17,32,0,Matches
273,Nazareno Funez,ar ARG,FW,Cen. Córdoba–SdE,23-337,2001,2.9,3,2,0,2,1,2,3,66.7,1,1,0,1,0,3,6,0,Matches
274,Nazareno Funez,ar ARG,"FW,DF",Newell's OB,23-337,2001,2.6,1,1,0,0,1,0,0,,0,2,0,2,2,3,7,0,Matches
275,Matías Galarza,py PAR,"FW,MF",Talleres,23-083,2002,9.6,20,12,11,6,3,9,22,40.9,13,14,0,14,3,23,14,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
276,Matías Galarza,ar ARG,MF,Talleres,23-062,2002,6.8,17,14,4,13,0,5,10,50.0,5,4,1,3,6,23,6,0,Matches
277,Pablo Galdames Millán,cl CHI,"MF,FW",Independiente,28-126,1996,4.9,17,9,6,10,1,9,11,81.8,2,4,2,2,4,21,10,0,Matches
278,Hernán Galíndez,ec ECU,GK,Huracán,38-036,1987,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
279,Matías Gallardo,ar ARG,"FW,MF",Instituto,21-163,2003,0.2,3,2,1,2,0,2,2,100.0,0,1,0,1,0,3,1,0,Matches
280,Baltasar Gallego,ar ARG,MF,Racing Club,21-300,2003,1.1,3,1,1,0,2,1,4,25.0,3,1,0,1,2,5,0,0,Matches
281,Rodrigo Gallo,ar ARG,DF,Deportivo Riestra,24-182,2000,4.0,7,5,6,1,0,4,4,100.0,0,2,0,2,7,14,28,0,Matches
282,Giuliano Galoppo,ar ARG,MF,River Plate,25-321,1999,6.3,17,10,4,9,4,8,13,61.5,5,9,0,9,4,21,1,0,Matches
283,Jonathan Galván,ar ARG,"DF,MF",Cen. Córdoba–SdE,32-314,1992,10.0,15,9,8,7,0,9,10,90.0,1,7,4,3,21,36,50,0,Matches
284,Tomás Galván,ar ARG,"MF,FW",Vélez Sarsfield,25-024,2000,5.0,6,4,2,3,1,1,2,50.0,1,3,0,3,4,10,2,0,Matches
285,Ariel Gamarra,py PAR,"DF,MF",Arg Juniors,22-068,2003,0.3,2,1,1,1,0,0,0,,0,1,0,1,1,3,6,1,Matches
286,Lucas Gamba,ar ARG,"FW,MF",Unión,37-315,1987,10.3,3,1,0,1,2,2,4,50.0,2,10,0,10,1,4,1,1,Matches
287,Martín Garay,ar ARG,"DF,MF",Tigre,25-327,1999,7.5,17,11,6,11,0,9,19,47.4,10,11,1,10,5,22,13,0,Matches
288,Nicolás Garayalde,ar ARG,MF,Gimnasia–LP,25-288,1999,3.1,18,8,9,9,0,8,14,57.1,6,3,0,3,6,24,6,0,Matches
289,Agustín García Basso,ar ARG,DF,Racing Club,33-040,1992,3.9,3,1,2,1,0,2,2,100.0,0,1,1,0,1,4,17,0,Matches
290,Joaquín García,ar ARG,DF,Vélez Sarsfield,23-258,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
291,Manuel García,ar ARG,MF,Sarmiento,25-328,1999,6.4,24,19,8,14,2,11,18,61.1,7,8,2,6,8,32,17,0,Matches
292,Matías García,ar ARG,FW,Aldosivi,33-195,1991,0.6,4,4,0,4,0,0,0,,0,0,0,0,0,4,1,0,Matches
293,Mariano Gerez,ar ARG,MF,Lanús,19-106,2006,0.1,2,1,0,1,1,2,2,100.0,0,1,0,1,0,2,0,0,Matches
294,Francisco Gerometta,ar ARG,DF,Unión,25-246,1999,7.6,19,13,7,10,2,10,21,47.6,11,7,0,7,8,27,19,0,Matches
295,Joaquín Gho,ar ARG,"MF,FW",Sarmiento,21-356,2003,12.2,38,26,17,17,4,14,19,73.7,5,16,2,14,6,44,25,0,Matches
296,Laurtaro Giaccone,ar ARG,"FW,MF",Rosario Central,24-093,2001,5.8,5,4,0,5,0,3,6,50.0,3,4,0,4,5,10,5,0,Matches
297,Renzo Giampaoli,ar ARG,DF,Gimnasia–LP,25-118,2000,3.4,8,4,6,2,0,1,2,50.0,1,4,3,1,2,10,30,0,Matches
298,Justo Giani,ar ARG,"MF,FW",Aldosivi,26-028,1999,9.4,24,13,3,15,6,15,27,55.6,12,7,2,5,7,31,15,0,Matches
299,Thiago Gigena,ar ARG,"FW,MF",Newell's OB,19-217,2005,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
300,Leonardo Gil,ar ARG,MF,Huracán,33-339,1991,15.0,31,15,11,17,3,13,44,29.5,31,13,2,11,16,47,15,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
301,Orlando Gil,py PAR,GK,San Lorenzo,24-328,2000,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,Matches
302,Elián Giménez,ar ARG,MF,Sarmiento,21-043,2004,8.2,26,19,15,9,2,14,29,48.3,15,11,1,10,15,41,15,0,Matches
303,Enzo Giménez,py PAR,"DF,MF",Rosario Central,27-077,1998,3.9,13,8,7,5,1,5,11,45.5,6,9,2,7,5,18,24,1,Matches
304,Juan Giménez,ar ARG,DF,Rosario Central,19-008,2006,2.7,2,2,1,1,0,0,0,,0,5,3,2,1,3,11,0,Matches
305,Luciano Giménez,ar ARG,"FW,MF",Estudiantes–LP,25-076,2000,2.3,2,2,0,1,1,1,3,33.3,2,4,0,4,1,3,6,0,Matches
306,Matías Giménez,ar ARG,FW,Independiente,26-060,1999,5.1,3,2,2,1,0,1,1,100.0,0,3,1,2,2,5,6,0,Matches
307,Milton Giménez,ar ARG,FW,Boca Juniors,28-266,1996,8.4,7,5,0,3,4,1,7,14.3,6,8,0,8,2,9,11,0,Matches
308,Federico Girotti,ar ARG,FW,Talleres,25-337,1999,8.4,1,0,0,1,0,0,4,0.0,4,2,0,2,1,2,10,0,Matches
309,Dylan Glaby,ar ARG,MF,Cen. Córdoba–SdE,29-028,1996,6.7,6,5,2,4,0,4,10,40.0,6,6,0,6,9,15,13,0,Matches
310,Erik Godoy,ar ARG,DF,Arg Juniors,31-262,1993,14.3,16,9,9,7,0,8,10,80.0,2,18,10,8,12,28,93,0,Matches
311,Joel Godoy,ar ARG,DF,Sarmiento,20-074,2005,6.7,13,6,8,5,0,9,16,56.3,7,7,3,4,8,21,33,0,Matches
312,Lautaro Godoy,py PAR,"MF,DF",Atlé Tucumán,22-051,2003,0.9,2,1,1,1,0,2,3,66.7,1,0,0,0,3,5,0,0,Matches
313,Matías Godoy,ar ARG,"MF,FW",Instituto,23-115,2002,4.5,9,6,3,3,3,5,9,55.6,4,0,0,0,0,9,2,1,Matches
314,Jonatan Goitía,ar ARG,"MF,DF",Deportivo Riestra,30-276,1994,12.5,27,14,11,13,3,16,28,57.1,12,13,1,12,18,45,32,0,Matches
315,Elías Gómez,ar ARG,DF,Vélez Sarsfield,30-330,1994,13.1,30,19,21,6,3,13,29,44.8,16,12,4,8,11,41,42,2,Matches
316,Iván Gómez,ar ARG,MF,Cen. Córdoba–SdE,28-066,1997,9.7,23,15,9,12,2,10,18,55.6,8,16,1,15,8,31,8,0,Matches
