Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
128,Giorgian De Arrascaeta,uy URU,MF,Flamengo,30-338,1994,6,459,77,72.9,5.1,6,77,1,0,,0,2.17,12,1,+11,+2.16,+1.63,7.5,1.7,+5.8,+1.14,-0.47,Matches
129,Nicolás De La Cruz,uy URU,MF,Flamengo,27-338,1997,6,496,83,78.7,5.5,6,83,3,0,,1,1.83,8,3,+5,+0.91,-3.79,7.2,2.7,+4.5,+0.82,-2.11,Matches
130,Gabriel Delfim,br BRA,GK,Atlético Mineiro,22-299,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
131,Deyverson,br BRA,FW,Fortaleza,33-362,1991,7,314,45,49.8,3.5,3,83,1,4,16,0,1.00,3,3,0,0.00,0.00,3.5,3.5,-0.1,-0.02,+0.43,Matches
132,Leonel Di Plácido,ar ARG,DF,Sport Recife,31-097,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
133,Enzo Díaz,ar ARG,DF,São Paulo,29-149,1995,6,353,59,56.0,3.9,3,85,2,3,32,0,1.33,4,4,0,0.00,-0.32,4.9,4.9,0.0,-0.01,-0.44,Matches
134,Lautaro Díaz,ar ARG,FW,Cruzeiro,26-349,1998,2,59,30,9.4,0.7,0,,0,2,30,4,0.50,0,1,-1,-1.53,-2.00,0.3,1.1,-0.8,-1.25,-1.43,Matches
135,Dieguinho,br BRA,MF,Ceará,29-186,1995,7,618,88,98.1,6.9,7,88,5,0,,0,1.57,9,5,+4,+0.58,+15.58,8.3,7.6,+0.7,+0.10,+7.14,Matches
136,Dieguinho,br BRA,FW,Corinthians,17-293,2007,1,13,13,2.1,0.1,0,,0,1,13,0,3.00,0,0,0,0.00,+0.29,0.0,0.0,0.0,-0.35,-0.46,Matches
137,Dodi,br BRA,MF,Grêmio,29-018,1996,5,331,66,52.5,3.7,3,90,3,2,31,2,1.00,4,4,0,0.00,+1.51,3.9,4.3,-0.4,-0.11,+1.09,Matches
138,Fabricio Domínguez,uy URU,MF,Sport Recife,26-315,1998,4,100,25,15.9,1.1,1,45,0,3,18,3,0.25,0,3,-3,-2.70,-2.19,0.6,2.8,-2.2,-1.99,-1.25,Matches
139,Matheus Donelli,br BRA,GK,Corinthians,22-353,2002,5,450,90,71.4,5.0,5,90,5,0,,2,1.40,6,6,0,0.00,+1.00,4.8,5.0,-0.1,-0.03,-0.45,Matches
140,Thiago dos Santos,br BRA,MF,Fluminense,35-242,1989,3,9,3,1.4,0.1,0,,0,3,3,4,2.33,1,1,0,0.00,-0.14,0.1,0.4,-0.3,-3.30,-3.80,Matches
141,David Duarte,br BRA,DF,Bahia,30-101,1995,5,438,88,69.5,4.9,4,90,4,1,78,2,2.20,6,3,+3,+0.62,+2.02,7.6,5.6,+2.0,+0.40,+0.95,Matches
142,Dudu,br BRA,"FW,MF",Cruzeiro,33-118,1992,5,215,43,34.1,2.4,2,79,0,3,19,0,1.40,2,3,-1,-0.42,-1.07,1.7,4.0,-2.3,-0.98,-1.57,Matches
143,Edenílson,br BRA,"MF,FW",Grêmio,35-138,1989,7,446,64,70.8,5.0,6,67,1,1,45,0,1.14,5,6,-1,-0.20,+1.75,4.3,8.3,-4.0,-0.80,-0.60,Matches
144,Eder,br BRA,DF,Ceará,30-030,1995,1,90,90,14.3,1.0,1,90,1,0,,6,0.00,1,2,-1,-1.00,-1.50,1.3,2.0,-0.7,-0.70,-0.77,Matches
145,EDU,br BRA,DF,Vitória,24-323,2000,2,9,5,1.4,0.1,0,,0,2,5,5,1.50,0,0,0,0.00,+0.43,0.1,0.3,-0.2,-2.06,-1.64,Matches
146,Carlos Eduardo,br BRA,"MF,FW",Cruzeiro,35-200,1989,6,68,11,10.8,0.8,1,26,0,5,8,1,1.67,1,0,+1,+1.32,+1.16,1.0,0.6,+0.4,+0.55,+0.56,Matches
147,Carlos Eduardo,br BRA,FW,Vitória,28-207,1996,1,33,33,5.2,0.4,0,,0,1,33,3,1.00,1,1,0,0.00,+0.45,1.0,0.9,+0.1,+0.32,+0.81,Matches
148,Alysson Edward,br BRA,FW,Grêmio,19-000,2006,4,100,25,15.9,1.1,0,,0,4,25,1,1.00,2,2,0,0.00,+0.85,1.0,0.8,+0.2,+0.17,+0.95,Matches
149,Rodrigo Ely,br BRA,DF,Grêmio,31-183,1993,2,40,20,6.3,0.4,1,26,0,1,14,1,1.50,0,1,-1,-2.25,-1.64,0.1,1.4,-1.3,-2.95,-2.48,Matches
150,Leandro Emmanuel Martínez,ar ARG,MF,Fortaleza,30-335,1994,5,356,71,56.5,4.0,4,83,2,1,26,0,1.20,4,2,+2,+0.51,+1.16,3.7,5.2,-1.5,-0.38,-0.33,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
151,Ênio,br BRA,"MF,FW",Juventude,24-063,2001,5,305,61,56.5,3.4,3,78,0,2,36,0,1.40,6,8,-2,-0.59,+1.32,3.3,5.5,-2.3,-0.67,+0.50,Matches
152,Erick,br BRA,"MF,DF",Bahia,27-172,1997,7,380,54,60.3,4.2,4,79,3,3,22,0,1.71,5,4,+1,+0.24,+0.60,6.2,6.3,0.0,-0.01,-0.31,Matches
153,Erick,br BRA,"FW,MF",Vitória,27-146,1997,7,392,56,62.2,4.4,5,63,0,2,39,0,0.86,3,6,-3,-0.69,-0.69,1.9,4.2,-2.4,-0.55,-0.27,Matches
154,Gonzalo Escobar,ar ARG,DF,Santos,28-050,1997,7,614,88,97.5,6.8,7,88,6,0,,0,0.57,7,9,-2,-0.29,+5.33,8.1,8.4,-0.3,-0.04,+1.25,Matches
155,Lucas Esteves,br BRA,DF,Grêmio,24-315,2000,4,330,83,52.4,3.7,4,83,3,0,,3,0.75,3,8,-5,-1.36,-1.36,2.8,5.3,-2.5,-0.67,-0.10,Matches
156,Vitor Eudes,br BRA,GK,Fluminense,26-196,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
157,Lucas Evangelista,br BRA,MF,Palmeiras,29-364,1995,4,184,46,29.2,2.0,2,81,1,2,11,1,1.75,1,2,-1,-0.49,-1.70,2.8,1.6,+1.3,+0.61,+0.05,Matches
158,Éverson,br BRA,GK,Atlético Mineiro,34-287,1990,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,6,8,-2,-0.33,,9.3,6.3,+3.0,+0.51,,Matches
159,Evertton,br BRA,MF,Flamengo,22-066,2003,1,2,2,0.3,0.0,0,,0,1,2,6,3.00,0,0,0,0.00,-1.72,0.3,0.0,+0.2,+10.15,+8.91,Matches
160,Ewerton,br BRA,DF,Juventude,24-176,2000,6,503,84,93.1,5.6,6,84,4,0,,0,1.17,7,14,-7,-1.25,-1.25,4.7,9.9,-5.2,-0.93,-0.69,Matches
161,Fabinho,br BRA,"MF,FW",RB Bragantino,23-026,2002,4,110,28,20.4,1.2,1,60,0,3,17,1,2.25,3,2,+1,+0.82,+0.40,1.7,1.3,+0.5,+0.40,+0.06,Matches
162,Fábio,br BRA,GK,Fluminense,44-217,1980,7,630,90,100.0,7.0,7,90,7,0,,0,1.86,8,7,+1,+0.14,,8.1,5.1,+3.1,+0.44,,Matches
163,Fabrício,br BRA,"FW,MF",Mirassol,28-043,1997,5,173,35,32.0,1.9,2,58,0,3,19,1,1.20,4,1,+3,+1.56,+1.81,3.8,1.7,+2.1,+1.08,+1.05,Matches
164,Fabrício,br BRA,"FW,MF",Vitória,24-209,2000,6,147,25,23.3,1.6,0,,0,6,25,0,0.83,4,1,+3,+1.84,+2.95,2.6,2.5,+0.1,+0.04,+0.63,Matches
165,Fabrício,br BRA,GK,RB Bragantino,24-324,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
166,Fagner,br BRA,DF,Cruzeiro,35-328,1989,4,314,79,49.8,3.5,4,79,2,0,,2,2.50,5,2,+3,+0.86,+1.14,4.6,1.5,+3.2,+0.90,+1.70,Matches
167,Marcos Felipe,br BRA,GK,Bahia,29-022,1996,4,342,86,54.3,3.8,3,90,3,1,72,3,2.25,3,3,0,0.00,0.00,4.1,5.2,-1.1,-0.29,-0.88,Matches
168,Danilo Fernandes,br BRA,GK,Bahia,37-032,1988,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
169,Matheus Fernandes,br BRA,MF,RB Bragantino,26-309,1998,4,223,56,41.3,2.5,3,72,1,1,7,0,1.75,2,4,-2,-0.81,-2.23,2.3,3.3,-1.0,-0.42,-1.29,Matches
170,Nathan Fernandes,br BRA,MF,Botafogo (RJ),20-078,2005,1,21,21,3.3,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,-0.15,0.4,0.5,0.0,-0.12,-0.07,Matches
171,Fernandinho,br BRA,FW,Ceará,27-290,1997,2,119,60,18.9,1.3,2,60,0,0,,0,2.00,3,1,+2,+1.51,+1.51,1.9,1.2,+0.7,+0.54,+0.72,Matches
172,Fernando,br BRA,"MF,DF",Internacional,37-284,1987,5,393,79,62.4,4.4,5,79,3,0,,0,1.00,6,7,-1,-0.23,-1.37,5.3,7.6,-2.3,-0.53,-1.29,Matches
173,Nahuel Ferraresi,ve VEN,DF,São Paulo,26-167,1998,5,371,74,58.9,4.1,4,89,3,1,14,2,1.40,3,3,0,0.00,-0.35,4.0,4.3,-0.3,-0.07,-0.63,Matches
174,Ferreira,br BRA,"FW,MF",São Paulo,27-125,1997,7,475,68,75.4,5.3,6,72,1,1,45,0,1.29,6,5,+1,+0.19,+0.19,7.3,5.4,+1.9,+0.37,+0.73,Matches
175,Bruno Ferreira,br BRA,GK,Ceará,31-050,1994,4,333,83,52.9,3.7,4,83,3,0,,0,1.75,6,4,+2,+0.54,+0.54,5.0,4.4,+0.6,+0.16,+0.42,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
176,Lucas Ferreira,br BRA,FW,São Paulo,19-007,2006,7,386,55,61.3,4.3,4,85,2,3,16,0,1.29,4,3,+1,+0.23,+0.23,5.3,4.6,+0.6,+0.15,-0.10,Matches
177,Luiz Filipe,br BRA,FW,Mirassol,23-342,2001,1,14,14,2.6,0.2,0,,0,1,14,2,0.00,0,0,0,0.00,-0.34,0.2,0.0,+0.2,+1.38,+1.04,Matches
178,André Filipinho,br BRA,DF,Juventude,28-112,1997,5,303,61,56.1,3.4,3,90,3,2,17,1,1.40,4,9,-5,-1.49,-0.73,3.5,7.2,-3.6,-1.08,-0.46,Matches
179,Fintelman,br BRA,GK,Vitória,23-289,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
180,Caíque França,br BRA,GK,Sport Recife,29-336,1995,7,630,90,100.0,7.0,7,90,7,0,,0,0.29,4,10,-6,-0.86,,5.3,11.9,-6.6,-0.94,,Matches
181,Ryan Francisco,br BRA,"FW,MF",São Paulo,18-165,2006,4,81,20,12.9,0.9,1,59,0,3,7,3,1.00,1,1,0,0.00,-0.16,0.9,0.4,+0.5,+0.52,+0.38,Matches
182,Alan Franco,ec ECU,MF,Atlético Mineiro,26-257,1998,3,225,75,41.7,2.5,3,75,2,0,,0,0.67,1,3,-2,-0.80,-0.80,4.6,2.0,+2.6,+1.03,+0.90,Matches
183,Alan Franco,ar ARG,DF,São Paulo,28-206,1996,6,451,75,71.6,5.0,5,90,5,1,1,1,1.00,3,3,0,0.00,-0.50,6.1,5.3,+0.8,+0.15,-0.13,Matches
184,Lucas Freitas,br BRA,DF,Vasco da Gama,24-105,2001,6,487,81,77.3,5.4,6,81,3,0,,1,0.67,4,7,-3,-0.55,-0.55,4.4,7.1,-2.7,-0.50,+0.28,Matches
185,Marlon Freitas,br BRA,MF,Botafogo (RJ),30-039,1995,7,609,87,96.7,6.8,7,87,4,0,,0,1.14,5,5,0,0.00,-4.29,6.9,7.5,-0.6,-0.09,-1.09,Matches
186,Juan Freytes,ar ARG,DF,Fluminense,25-114,2000,7,630,90,100.0,7.0,7,90,7,0,,0,1.86,8,7,+1,+0.14,,8.1,5.1,+3.1,+0.44,,Matches
187,Bruno Fuchs,br BRA,DF,Palmeiras,26-034,1999,5,233,47,37.0,2.6,3,64,1,2,20,2,2.60,4,1,+3,+1.16,+0.71,3.8,1.9,+1.9,+0.73,+0.25,Matches
188,Gabriel Fuentes,co COL,DF,Fluminense,28-085,1997,1,90,90,14.3,1.0,1,90,1,0,,1,3.00,2,1,+1,+1.00,+1.00,1.9,1.1,+0.8,+0.83,+0.46,Matches
189,Daniel Fuzato,br BRA,GK,Vasco da Gama,27-305,1997,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
190,Gabriel,br BRA,"FW,DF",Bahia,23-364,2001,2,44,22,7.0,0.5,0,,0,2,22,0,2.00,0,1,-1,-2.05,-2.20,0.8,0.8,+0.1,+0.12,+0.01,Matches
191,Gabriel,br BRA,MF,Mirassol,35-119,1990,4,146,37,27.0,1.6,2,46,0,2,27,0,1.50,5,3,+2,+1.23,+1.23,3.4,2.7,+0.7,+0.43,+0.09,Matches
192,Gabriel,br BRA,GK,Vitória,32-220,1992,1,90,90,14.3,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,-1.83,0.6,0.7,-0.2,-0.16,+0.34,Matches
193,Gabriel,br BRA,MF,RB Bragantino,32-299,1992,5,397,79,73.5,4.4,5,79,1,0,,0,2.00,4,3,+1,+0.23,-1.03,6.1,4.6,+1.4,+0.33,-0.06,Matches
194,Phillipe Gabriel,br BRA,GK,Vasco da Gama,19-071,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
195,Victor Gabriel,br BRA,DF,Internacional,21-007,2004,2,180,90,28.6,2.0,2,90,2,0,,1,1.50,5,5,0,0.00,-0.40,2.3,4.1,-1.8,-0.88,-1.16,Matches
196,Antonio Galeano,py PAR,FW,Ceará,25-044,2000,7,561,80,89.0,6.2,7,80,1,0,,0,1.57,8,5,+3,+0.48,+1.79,7.4,6.2,+1.1,+0.18,+1.98,Matches
197,Emerson Galego,br BRA,"FW,MF",Juventude,25-268,1999,2,27,14,5.0,0.3,0,,0,2,14,1,0.00,0,0,0,0.00,+1.23,0.1,0.4,-0.3,-0.96,-0.08,Matches
198,Mateo Gamarra,py PAR,DF,Cruzeiro,24-197,2000,2,154,77,24.4,1.7,1,90,1,1,64,3,1.50,2,4,-2,-1.17,-1.93,1.5,3.8,-2.4,-1.39,-1.91,Matches
199,Ganso,br BRA,MF,Fluminense,35-205,1989,5,241,48,38.3,2.7,3,65,0,2,23,0,2.00,3,3,0,0.00,-0.23,2.7,1.7,+1.0,+0.36,-0.13,Matches
200,Maurício Garcez,br BRA,"MF,FW",Juventude,28-050,1997,2,55,28,10.2,0.6,0,,0,2,28,1,1.50,0,1,-1,-1.64,-0.52,0.2,1.4,-1.3,-2.07,-1.32,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
201,Benjamín Garré,ar ARG,"FW,MF",Vasco da Gama,24-298,2000,6,263,44,41.7,2.9,3,58,0,3,30,0,1.17,3,4,-1,-0.34,+0.15,2.3,5.9,-3.6,-1.23,-1.14,Matches
202,Gerson,br BRA,FW,Flamengo,27-350,1997,6,477,80,75.7,5.3,6,80,1,0,,0,2.17,14,2,+12,+2.26,+2.26,8.5,1.6,+6.9,+1.30,+0.13,Matches
203,Agustín Giay,ar ARG,DF,Palmeiras,21-109,2004,7,520,74,82.5,5.8,5,90,5,2,35,0,2.29,6,3,+3,+0.52,-1.12,8.2,4.3,+3.9,+0.67,+0.56,Matches
204,Gil,br BRA,DF,Santos,37-327,1987,6,540,90,85.7,6.0,6,90,6,0,,1,0.67,7,9,-2,-0.33,+0.67,7.6,8.0,-0.4,-0.06,+0.08,Matches
205,Gilberto,br BRA,DF,Bahia,32-059,1993,6,455,76,72.2,5.1,5,87,4,1,20,0,1.50,6,5,+1,+0.20,+0.71,7.2,4.9,+2.3,+0.45,+1.21,Matches
206,Gilberto,br BRA,FW,Juventude,35-334,1989,3,146,49,27.0,1.6,1,67,0,2,40,0,0.33,1,7,-6,-3.70,-3.47,0.9,4.0,-3.1,-1.94,-1.45,Matches
207,Giovanny,br BRA,"FW,MF",Juventude,27-228,1997,5,209,42,38.7,2.3,2,89,1,3,10,0,0.80,2,7,-5,-2.15,-1.61,2.7,4.9,-2.2,-0.95,-0.11,Matches
208,Daniel Giraldo,co COL,MF,Juventude,32-308,1992,5,415,83,76.9,4.6,5,83,2,0,,0,1.40,7,8,-1,-0.22,+4.10,4.3,6.4,-2.1,-0.46,+1.82,Matches
209,Leonardo Godoy,ar ARG,DF,Santos,30-007,1995,3,210,70,33.3,2.3,3,70,1,0,,4,1.00,3,3,0,0.00,+0.64,2.0,2.7,-0.7,-0.30,-0.34,Matches
210,Davi Goes,br BRA,MF,Juventude,19-317,2005,2,64,32,11.9,0.7,1,59,0,1,5,3,1.50,0,4,-4,-5.63,-5.06,0.2,1.8,-1.6,-2.22,-1.52,Matches
211,Fredi Gomes,br BRA,DF,Bahia,18-347,2006,1,90,90,14.3,1.0,1,90,1,0,,3,0.00,0,3,-3,-3.00,-3.50,0.3,2.3,-2.1,-2.08,-2.56,Matches
212,Igor Gomes,br BRA,"MF,FW",Atlético Mineiro,26-049,1999,4,103,26,19.1,1.1,1,45,0,3,19,1,1.25,1,0,+1,+0.87,+1.49,1.6,1.2,+0.4,+0.35,-0.20,Matches
213,Gustavo Gómez,py PAR,DF,Palmeiras,31-364,1993,5,450,90,71.4,5.0,5,90,5,0,,1,2.40,6,2,+4,+0.80,+0.30,5.8,3.7,+2.1,+0.43,-0.53,Matches
214,Nuno Gonçalo Moreira,pt POR,FW,Vasco da Gama,25-323,1999,7,419,60,66.5,4.7,6,67,0,1,15,0,1.00,3,6,-3,-0.64,-0.64,3.8,6.7,-2.9,-0.63,-0.20,Matches
215,Matheus Gonçalves,br BRA,FW,Flamengo,19-260,2005,2,7,4,1.1,0.1,0,,0,2,4,5,2.00,0,0,0,0.00,-1.73,0.1,0.0,+0.1,+1.13,-0.14,Matches
216,Gregore,br BRA,MF,Botafogo (RJ),31-064,1994,6,503,84,79.8,5.6,6,84,4,0,,0,1.33,5,4,+1,+0.18,+0.18,4.8,5.5,-0.8,-0.14,-0.40,Matches
217,Guga,br BRA,DF,Fluminense,26-249,1998,3,143,48,22.7,1.6,2,71,1,1,1,0,2.00,2,2,0,0.00,-0.18,2.5,1.2,+1.3,+0.81,+0.48,Matches
218,Guilherme,br BRA,FW,Santos,30-022,1995,6,525,88,83.3,5.8,6,88,3,0,,0,0.67,6,8,-2,-0.34,+0.51,7.2,7.4,-0.2,-0.03,+0.25,Matches
219,Guilherme,br BRA,DF,RB Bragantino,23-080,2002,1,23,23,4.3,0.3,0,,0,1,23,5,3.00,0,0,0,0.00,-0.52,0.1,0.5,-0.4,-1.71,-2.14,Matches
220,Gustavinho,br BRA,MF,RB Bragantino,21-012,2004,3,38,13,7.0,0.4,0,,0,3,13,3,2.33,1,0,+1,+2.37,+2.01,0.5,0.6,-0.1,-0.16,-0.54,Matches
221,Gustavo,br BRA,GK,Juventude,32-056,1993,4,360,90,66.7,4.0,4,90,4,0,,0,1.00,5,12,-7,-1.75,-1.75,3.7,8.1,-4.4,-1.09,-0.62,Matches
222,Luiz Gustavo,br BRA,MF,São Paulo,37-286,1987,1,90,90,14.3,1.0,1,90,1,0,,0,1.00,0,0,0,0.00,-0.17,2.4,0.4,+2.0,+1.99,+2.10,Matches
223,Luiz Gustavo,br BRA,DF,Vasco da Gama,19-023,2006,1,49,49,7.8,0.5,0,,0,1,49,4,0.00,0,1,-1,-1.84,-1.53,,,,,,Matches
224,Ryan Gustavo,br BRA,MF,Corinthians,21-294,2003,1,13,13,2.1,0.1,0,,0,1,13,3,3.00,0,0,0,0.00,+0.29,0.0,0.0,0.0,-0.35,-0.46,Matches
225,Lucas Halter,br BRA,DF,Vitória,25-003,2000,7,630,90,100.0,7.0,7,90,7,0,,0,0.86,7,10,-3,-0.43,,5.8,8.9,-3.1,-0.45,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
226,Héctor,es ESP,"FW,MF",Corinthians,29-233,1995,5,61,12,9.7,0.7,0,,0,5,12,2,1.40,2,1,+1,+1.48,+1.95,0.7,1.3,-0.6,-0.89,-1.09,Matches
227,Henrique,br BRA,MF,São Paulo,18-177,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
228,Bruno Henrique,br BRA,"FW,MF",Flamengo,34-126,1990,7,304,43,48.3,3.4,3,71,0,4,23,0,2.00,6,3,+3,+0.89,-1.60,5.7,2.1,+3.5,+1.04,-0.43,Matches
229,Bruno Henrique,br BRA,MF,Internacional,35-196,1989,6,398,66,63.2,4.4,6,66,0,0,,0,1.33,9,5,+4,+0.90,+1.68,6.4,4.4,+2.0,+0.45,+1.36,Matches
230,Dalbert Henrique,br BRA,DF,Sport Recife,31-239,1993,1,3,3,0.5,0.0,0,,0,1,3,0,0.00,0,1,-1,-30.00,-29.28,0.5,0.3,+0.2,+6.60,+7.57,Matches
231,Gustavo Henrique,br BRA,MF,Santos,20-028,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
232,Gustavo Henrique,br BRA,DF,Corinthians,32-042,1993,3,270,90,42.9,3.0,3,90,3,0,,0,1.00,2,7,-5,-1.67,-2.42,3.3,3.8,-0.5,-0.16,-0.46,Matches
233,Matheus Henrique,br BRA,MF,Cruzeiro,27-137,1997,2,180,90,28.6,2.0,2,90,2,0,,0,1.50,2,4,-2,-1.00,-1.80,1.5,4.1,-2.6,-1.31,-1.90,Matches
234,Paulo Henrique,br BRA,DF,Vasco da Gama,28-284,1996,6,534,89,84.8,5.9,6,89,5,0,,1,1.17,6,6,0,0.00,+2.81,5.6,9.1,-3.5,-0.58,-0.12,Matches
235,Pedro Henrique,br BRA,FW,Ceará,34-323,1990,3,150,50,23.8,1.7,2,75,0,1,1,0,1.33,2,2,0,0.00,-0.37,1.9,2.5,-0.7,-0.39,-0.46,Matches
236,Pedro Henrique,br BRA,DF,RB Bragantino,29-215,1995,6,540,90,100.0,6.0,6,90,6,0,,0,2.17,8,5,+3,+0.50,,8.3,6.2,+2.1,+0.34,,Matches
237,Hércules,br BRA,MF,Fluminense,24-197,2000,5,332,66,52.7,3.7,5,66,0,0,,0,2.00,2,4,-2,-0.54,-1.45,4.6,2.4,+2.3,+0.61,+0.37,Matches
238,Diogo Hereda,br BRA,DF,Sport Recife,26-227,1998,7,559,80,88.7,6.2,7,80,5,0,,0,0.29,3,8,-5,-0.81,+0.46,5.0,9.6,-4.7,-0.76,+1.62,Matches
239,Lucca Holanda,br BRA,FW,Internacional,22-033,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
240,Hugo,br BRA,DF,Vitória,23-227,2001,0,,,,,0,,0,0,,4,,,,,,,0.0,0.0,0.0,,,Matches
241,Hugo,br BRA,DF,Corinthians,27-249,1997,3,154,51,24.4,1.7,2,55,0,1,45,1,1.33,1,3,-2,-1.17,-1.17,0.9,3.1,-2.2,-1.30,-1.85,Matches
242,Vitor Hugo,br BRA,DF,Atlético Mineiro,33-350,1991,1,90,90,16.7,1.0,1,90,1,0,,5,1.00,2,2,0,0.00,+0.40,1.6,1.8,-0.2,-0.15,-0.79,Matches
243,Hulk,br BRA,"FW,MF",Atlético Mineiro,38-284,1986,6,507,85,93.9,5.6,6,85,3,0,,0,1.00,5,8,-3,-0.53,-3.26,7.9,5.9,+2.0,+0.35,-2.62,Matches
244,José Hurtado,ec ECU,DF,RB Bragantino,23-133,2001,6,495,83,91.7,5.5,6,83,3,0,,0,2.17,7,4,+3,+0.55,+0.55,8.2,5.3,+2.8,+0.52,+2.08,Matches
245,Hyan,br BRA,MF,Santos,21-042,2004,1,13,13,2.1,0.1,0,,0,1,13,2,0.00,1,1,0,0.00,+0.44,0.3,0.1,+0.2,+1.10,+1.20,Matches
246,Hyoran,br BRA,MF,Sport Recife,31-345,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
247,Iago,br BRA,DF,Bahia,28-043,1997,3,112,37,17.8,1.2,2,52,0,1,9,2,1.67,1,1,0,0.00,0.00,1.9,1.3,+0.6,+0.49,+0.46,Matches
248,Ignácio,br BRA,DF,Fluminense,28-155,1996,4,360,90,57.1,4.0,4,90,4,0,,3,1.75,5,4,+1,+0.25,+0.25,4.5,3.4,+1.1,+0.27,-0.39,Matches
249,Juan Ignacio Dinenno,ar ARG,FW,Cruzeiro,30-250,1994,1,12,12,1.9,0.1,0,,0,1,12,2,0.00,0,0,0,0.00,-0.29,0.1,0.1,+0.1,+0.44,+0.39,Matches
250,Índio,br BRA,MF,Atlético Mineiro,17-032,2008,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
251,Zé Ivaldo,br BRA,DF,Santos,28-073,1997,7,630,90,100.0,7.0,7,90,7,0,,0,0.57,7,10,-3,-0.43,,8.1,8.7,-0.5,-0.08,,Matches
252,Ivan,br BRA,GK,Internacional,27-307,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
253,Jadson,br BRA,MF,Juventude,31-248,1993,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,7,14,-7,-1.17,,5.0,10.3,-5.3,-0.88,,Matches
254,Jair,br BRA,MF,Vasco da Gama,30-252,1994,6,306,51,48.6,3.4,3,74,0,3,28,1,1.17,2,4,-2,-0.59,-0.31,2.9,4.7,-1.7,-0.52,+0.10,Matches
255,Jamerson,br BRA,DF,Vitória,26-238,1998,7,622,89,98.7,6.9,7,89,6,0,,0,0.86,7,10,-3,-0.43,-0.43,5.7,8.7,-2.9,-0.42,+1.89,Matches
256,Leonardo Jance,br BRA,DF,Fluminense,20-043,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
257,Janderson,br BRA,FW,Vitória,25-364,1999,7,588,84,93.3,6.5,7,84,4,0,,0,0.86,5,9,-4,-0.61,-2.76,5.4,7.2,-1.9,-0.28,+2.42,Matches
258,Jandrei,br BRA,GK,São Paulo,32-065,1993,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
