Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0
158,Wouter Goes,nl NED,DF,AZ Alkmaar,20-329,2004,20.8,25,10,12,11,2,14,26,53.8,12,22,14,8,23,48,93,3,Matches
159,Facundo González,uy URU,DF,Feyenoord,21-333,2003,0.9,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,5,0,Matches
160,Roberto González,es ESP,"MF,FW",NEC Nijmegen,24-119,2001,10.9,12,9,5,3,4,7,15,46.7,8,10,0,10,3,15,7,0,Matches
161,Tristan Gooijer,nl NED,DF,Zwolle,20-245,2004,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,5,0,Matches
162,Marvin da Graça,lu LUX,DF,Almere City,30-077,1995,6.0,11,10,5,5,1,7,8,87.5,1,6,3,3,11,22,29,0,Matches
163,Simon Graves Jensen,dk DEN,DF,Zwolle,25-348,1999,22.7,14,8,8,6,0,10,13,76.9,3,33,24,9,17,31,176,0,Matches
164,Leo Greiml,at AUT,DF,NAC Breda,23-306,2001,26.7,56,39,42,12,2,38,57,66.7,19,50,32,18,43,99,216,0,Matches
165,Dario Grujcic,at AUT,"DF,MF",Fortuna Sittard,25-351,1999,2.9,11,8,7,3,1,10,11,90.9,1,8,4,4,4,15,22,0,Matches
166,Baptiste Guillaume,be BEL,"FW,MF",Almere City,29-323,1995,4.3,3,2,0,2,1,0,1,0.0,1,1,0,1,1,4,3,0,Matches
167,Eser Gürbüz,nl NED,FW,Heerenveen,18-060,2007,1.5,5,3,1,4,0,5,9,55.6,4,2,1,1,1,6,4,1,Matches
168,Rodrigo Guth,br BRA,DF,Fortuna Sittard,24-176,2000,27.5,45,24,29,15,1,22,31,71.0,9,37,18,19,22,67,195,2,Matches
169,Jonathan de Guzmán,nl NED,MF,Sparta R'dam,37-234,1987,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
170,Anis Hadj Moussa,dz ALG,"FW,MF",Feyenoord,23-083,2002,19.4,27,19,9,12,6,13,29,44.8,16,30,0,30,8,35,12,3,Matches
171,Alen Halilović,hr CRO,"MF,FW",Fortuna Sittard,28-321,1996,19.7,24,13,8,11,5,11,30,36.7,19,19,0,19,7,31,8,0,Matches
172,Denzel Hall,nl NED,DF,Heerenveen,23-348,2001,6.2,18,7,9,5,4,6,11,54.5,5,7,2,5,11,29,23,0,Matches
173,Sébastien Haller,ci CIV,FW,Utrecht,30-317,1994,12.2,12,5,0,8,4,6,15,40.0,9,9,1,8,0,12,18,0,Matches
174,Dávid Hancko,sk SVK,DF,Feyenoord,27-143,1997,29.0,38,27,20,14,4,20,25,80.0,5,34,16,18,25,63,96,3,Matches
175,Kornelius Hansen,no NOR,"FW,MF",Almere City,23-364,2001,20.2,14,8,6,3,5,8,24,33.3,16,8,1,7,6,20,25,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
176,Sontje Hansen,nl NED,"FW,MF",NEC Nijmegen,22-358,2002,18.5,16,8,3,8,5,10,24,41.7,14,15,2,13,9,25,13,2,Matches
177,Quilindschy Hartman,nl NED,DF,Feyenoord,23-172,2001,6.2,10,6,4,5,1,4,9,44.4,5,7,4,3,6,16,20,0,Matches
178,Jorrel Hato,nl NED,DF,Ajax,19-059,2006,26.0,55,35,25,22,8,31,41,75.6,10,34,9,25,20,75,57,4,Matches
179,Mike Hauptmeijer,nl NED,GK,Zwolle,28-048,1997,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
180,Thom Haye,id IDN,MF,Almere City,30-085,1995,19.7,45,28,19,20,6,23,42,54.8,19,26,3,23,29,74,32,1,Matches
181,Jordan Henderson,eng ENG,MF,Ajax,34-322,1990,17.8,30,16,9,16,5,18,31,58.1,13,22,6,16,22,52,39,1,Matches
182,Lucas Vennegoor of Hesselink,nl NED,"FW,MF",Twente,19-052,2006,0.7,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
183,Mees Hilgers,id IDN,DF,Twente,23-357,2001,18.4,47,29,24,23,0,31,48,64.6,17,15,1,14,14,61,72,0,Matches
184,Mees Hoedemakers,nl NED,MF,NEC Nijmegen,27-076,1998,19.2,50,35,25,17,8,27,47,57.4,20,22,12,10,21,71,43,0,Matches
185,Justin Hoogma,nl NED,DF,Heracles Almelo,26-328,1998,2.8,5,4,5,0,0,4,6,66.7,2,3,1,2,1,6,26,0,Matches
186,Sydney van Hooijdonk,nl NED,FW,NAC Breda,25-088,2000,9.8,8,7,2,4,2,3,6,50.0,3,3,1,2,0,8,10,0,Matches
187,Nikolai Hopland,no NOR,DF,Heerenveen,20-285,2004,25.9,39,21,18,20,1,19,29,65.5,10,22,11,11,24,63,144,4,Matches
188,Siebe Horemans,be BEL,DF,Utrecht,26-337,1998,26.2,68,52,39,20,9,39,74,52.7,35,22,11,11,46,114,130,2,Matches
189,Jizz Hornkamp,nl NED,"FW,MF",Heracles Almelo,27-059,1998,15.3,9,6,2,5,2,2,8,25.0,6,18,2,16,3,12,20,0,Matches
190,Jeroen Houwen,nl NED,GK,RKC Waalwijk,29-076,1996,24.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,9,1,Matches
191,Johan Hove,no NOR,MF,Groningen,24-240,2000,19.4,26,14,9,15,2,15,21,71.4,6,20,5,15,18,44,37,0,Matches
192,Joël Ideho,nl NED,FW,Sparta R'dam,21-292,2003,1.9,7,4,1,4,2,4,7,57.1,3,7,0,7,2,9,2,0,Matches
193,Younes Taha El Idrissi,ma MAR,FW,Twente,,,1.6,7,3,3,0,4,2,7,28.6,5,2,0,2,2,9,1,0,Matches
194,Mohammed Ihattaren,nl NED,"MF,FW",RKC Waalwijk,23-082,2002,14.5,18,11,8,6,4,7,10,70.0,3,11,1,10,7,25,18,1,Matches
195,Hwang In-beom,kr KOR,MF,Feyenoord,28-227,1996,16.2,29,18,8,15,6,19,39,48.7,20,10,2,8,16,45,21,2,Matches
196,Zidane Iqbal,iq IRQ,MF,Utrecht,22-008,2003,16.1,22,15,8,14,0,8,19,42.1,11,6,3,3,18,40,20,0,Matches
197,Luka Ivanušec,hr CRO,"FW,MF",Feyenoord,26-160,1998,5.4,4,3,1,3,0,3,6,50.0,3,7,2,5,1,5,1,0,Matches
198,Joey Jacobs,nl NED,DF,Almere City,25-025,2000,11.7,18,14,11,7,0,9,13,69.2,4,15,13,2,17,35,74,0,Matches
199,Alireza Jahanbakhsh,ir IRN,"FW,MF",Heerenveen,31-267,1993,16.1,31,17,12,15,4,17,32,53.1,15,9,0,9,13,44,26,1,Matches
200,Alexander Jakobsen,eg EGY,"FW,MF",RKC Waalwijk,31-048,1994,0.8,3,3,3,0,0,2,3,66.7,1,0,0,0,0,3,1,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
201,Dean James,id IDN,DF,Go Ahead Eag,25-005,2000,18.3,22,13,11,6,5,10,23,43.5,13,17,6,11,9,31,63,0,Matches
202,Dominik Janošek,cz CZE,MF,NAC Breda,26-326,1998,12.2,7,3,3,3,1,4,13,30.8,9,5,0,5,3,10,15,0,Matches
203,Dies Janse,nl NED,DF,Ajax,19-108,2006,3.0,4,2,3,1,0,3,5,60.0,2,1,0,1,2,6,6,0,Matches
204,Ali Jasim,iq IRQ,"FW,MF",Almere City,21-105,2004,2.5,2,2,0,1,1,1,4,25.0,3,1,0,1,1,3,0,0,Matches
205,Victor Jensen,dk DEN,MF,Utrecht,25-086,2000,11.1,18,13,9,8,1,7,15,46.7,8,4,1,3,2,20,14,2,Matches
206,Owen Johnson,nl NED,MF,Fortuna Sittard,19-244,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
207,Miliano Jonathans,nl NED,"FW,MF",Utrecht,21-030,2004,2.3,3,1,1,2,0,2,3,66.7,1,1,0,1,2,5,4,0,Matches
208,Luuk de Jong,nl NED,FW,PSV Eindhoven,34-251,1990,24.2,21,12,3,11,7,9,25,36.0,16,17,4,13,4,25,34,0,Matches
209,Tika de Jonge,nl NED,MF,Groningen,22-055,2003,13.8,42,21,17,21,4,21,31,67.7,10,18,5,13,19,61,46,0,Matches
210,Patrick Joosten,nl NED,"MF,FW",Willem II,29-021,1996,7.2,3,3,0,2,1,2,6,33.3,4,3,1,2,4,7,3,1,Matches
211,Mauro Júnior,br BRA,"DF,MF",PSV Eindhoven,25-364,1999,19.3,43,28,23,12,8,30,44,68.2,14,20,2,18,14,57,41,0,Matches
212,Hidde Jurjus,nl NED,GK,Groningen,31-085,1994,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
213,Daniël van Kaam,nl NED,MF,Heracles Almelo,24-316,2000,11.6,22,12,12,8,2,9,13,69.2,4,8,2,6,7,29,23,0,Matches
214,Junior Kadile,fr FRA,"FW,MF",Almere City,22-140,2002,22.2,45,22,18,17,10,13,30,43.3,17,22,4,18,11,56,21,0,Matches
215,Jochem van de Kamp,nl NED,"MF,FW",Almere City,21-184,2003,22.2,51,29,16,29,6,20,34,58.8,14,25,6,19,32,83,40,0,Matches
216,Ahmetcan Kaplan,tr TUR,DF,Ajax,22-109,2003,6.2,15,6,8,4,3,7,10,70.0,3,6,3,3,3,18,33,0,Matches
217,Daniel Karlsbakk,no NOR,FW,Heerenveen,22-028,2003,3.0,0,0,0,0,0,0,1,0.0,1,4,0,4,1,1,7,0,Matches
218,Souffian El Karouani,ma MAR,DF,Utrecht,24-198,2000,30.0,71,45,37,27,7,28,41,68.3,13,27,6,21,28,99,93,0,Matches
219,Rick Karsdorp,nl NED,DF,PSV Eindhoven,30-083,1995,7.5,17,12,9,6,2,12,18,66.7,6,2,2,0,4,21,13,0,Matches
220,Neraysho Kasanwirjo,nl NED,DF,Feyenoord,23-076,2002,1.3,1,1,1,0,0,0,0,,0,4,2,2,2,3,4,0,Matches
221,Denso Kasius,nl NED,DF,AZ Alkmaar,22-211,2002,13.1,28,23,19,5,4,19,32,59.4,13,13,5,8,22,50,44,1,Matches
222,Adam Kayed,ps PLE,"MF,DF",NAC Breda,23-064,2002,5.1,18,10,7,8,3,7,13,53.8,6,6,0,6,3,21,12,0,Matches
223,Dennis Kaygin,de GER,"MF,FW",Willem II,21-033,2004,1.5,2,0,0,2,0,0,1,0.0,1,1,0,1,1,3,4,0,Matches
224,Emilio Kehrer,de GER,"FW,MF",Willem II,23-046,2002,8.2,12,8,6,4,2,2,13,15.4,11,11,2,9,2,14,18,0,Matches
225,Fabian de Keijzer,nl NED,GK,Heracles Almelo,24-360,2000,31.0,1,0,1,0,0,1,3,33.3,2,1,0,1,0,1,10,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
226,Boy Kemper,nl NED,DF,NAC Breda,25-318,1999,24.7,41,22,20,19,2,22,35,62.9,13,30,15,15,26,67,87,0,Matches
227,Sam Kersten,nl NED,DF,Heerenveen,27-095,1998,23.9,46,30,30,16,0,26,39,66.7,13,34,19,15,28,74,139,1,Matches
228,Joey Kesting,nl NED,GK,RKC Waalwijk,24-059,2001,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
229,Joshua Kitolano,no NOR,MF,Sparta R'dam,23-275,2001,15.6,29,19,11,16,2,9,25,36.0,16,19,6,13,11,40,22,0,Matches
230,Mathias Kjølø,no NOR,MF,Twente,23-312,2001,6.8,11,9,5,5,1,6,9,66.7,3,4,2,2,6,17,10,1,Matches
231,Davy Klaassen,nl NED,MF,Ajax,32-073,1993,21.8,31,9,13,9,9,15,33,45.5,18,33,14,19,12,43,44,2,Matches
232,Mike Kleijn,nl NED,DF,Sparta R'dam,20-085,2005,1.1,3,3,3,0,0,0,0,,0,1,0,1,3,6,2,0,Matches
233,Mats Köhlert,de GER,DF,Heerenveen,27-003,1998,24.5,54,30,32,16,6,34,63,54.0,29,30,7,23,38,92,65,1,Matches
234,Don-Angelo Konadu,nl NED,FW,Ajax,19-002,2006,0.7,1,0,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,Matches
235,Terence Kongolo,nl NED,DF,NAC Breda,31-080,1994,7.8,17,12,12,3,2,6,9,66.7,3,17,10,7,19,36,49,1,Matches
236,Luuk Koopmans,nl NED,GK,Fortuna Sittard,31-168,1993,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
237,Peer Koopmeiners,nl NED,"MF,DF",AZ Alkmaar,25-001,2000,28.0,103,59,32,53,18,50,87,57.5,37,39,10,29,25,128,67,0,Matches
238,Hasip Korkmazyürek,de GER,MF,Fortuna Sittard,22-004,2003,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
239,Roy Kortsmit,nl NED,GK,NAC Breda,32-252,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
240,Martin Koscelník,sk SVK,DF,NAC Breda,30-064,1995,1.2,7,2,6,1,0,2,4,50.0,2,0,0,0,4,11,7,0,Matches
241,Kacper Kostorz,pl POL,"FW,MF",NAC Breda,25-257,1999,5.9,3,2,1,1,1,2,4,50.0,2,7,2,5,1,4,3,0,Matches
242,Joris Kramer,nl NED,DF,Go Ahead Eag,28-276,1996,30.8,25,14,14,10,1,12,20,60.0,8,35,28,7,26,51,229,2,Matches
243,Michiel Kramer,nl NED,FW,RKC Waalwijk,36-153,1988,7.3,3,1,0,3,0,1,4,25.0,3,4,2,2,1,4,7,0,Matches
244,Filip Krastev,bg BUL,"FW,MF",Zwolle,23-202,2001,21.5,55,40,25,22,8,26,58,44.8,32,46,1,45,35,90,28,1,Matches
245,Wessel Kuhn,nl NED,DF,PSV Eindhoven,18-231,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,Matches
246,Roy Kuijpers,nl NED,"FW,MF",NAC Breda,25-108,2000,2.6,3,3,3,0,0,1,5,20.0,4,1,0,1,2,5,4,0,Matches
247,Bas Kuipers,nl NED,DF,Twente,30-261,1994,16.4,15,11,4,5,6,8,12,66.7,4,29,11,18,15,30,56,0,Matches
248,Luka Kulenović,ba BIH,FW,Heracles Almelo,25-218,1999,14.4,12,8,2,8,2,3,6,50.0,3,9,2,7,2,14,7,0,Matches
249,Harry Kuster,nl NED,"FW,MF",Twente,19-236,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
250,Dave Kwakman,nl NED,"MF,FW",AZ Alkmaar,20-271,2004,1.7,5,1,2,2,1,5,6,83.3,1,0,0,0,2,7,4,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
251,Dave Kwakman,nl NED,"FW,MF",Groningen,20-271,2004,9.0,22,18,7,7,8,14,23,60.9,9,17,2,15,5,27,6,0,Matches
252,Amine Lachkar,nl NED,MF,Willem II,22-017,2003,17.7,54,33,22,29,3,26,40,65.0,14,41,21,20,20,74,42,1,Matches
253,Gustaf Lagerbielke,se SWE,DF,Twente,25-025,2000,16.1,33,22,19,11,3,24,34,70.6,10,18,6,12,16,49,117,0,Matches
254,Mayckel Lahdo,se SWE,FW,AZ Alkmaar,22-126,2002,9.4,10,7,2,4,4,6,18,33.3,12,8,0,8,3,13,5,0,Matches
255,Boris lambert,be BEL,MF,Willem II,25-025,2000,13.7,33,18,18,13,2,16,32,50.0,16,22,7,15,33,66,57,2,Matches
256,Sam Lammers,nl NED,FW,Twente,28-005,1997,16.7,8,4,2,2,4,4,7,57.1,3,9,0,9,4,12,13,0,Matches
257,Tygo Land,nl NED,MF,PSV Eindhoven,19-114,2006,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
258,Noa Lang,nl NED,FW,PSV Eindhoven,25-322,1999,18.0,17,13,5,8,4,6,17,35.3,11,17,1,16,3,20,6,0,Matches
259,Tobias Lauritsen,no NOR,FW,Sparta R'dam,27-248,1997,27.1,11,6,3,3,5,4,13,30.8,9,17,2,15,0,11,31,0,Matches
260,James Lawrence,wls WAL,DF,Almere City,32-256,1992,16.8,20,9,9,9,2,7,19,36.8,12,19,11,8,20,40,93,1,Matches
261,Richy Ledezma,us USA,DF,PSV Eindhoven,24-241,2000,18.7,27,19,10,10,7,14,28,50.0,14,11,3,8,15,42,26,2,Matches
262,Clint Leemans,nl NED,MF,NAC Breda,29-232,1995,17.0,29,15,11,11,7,11,23,47.8,12,12,6,6,4,33,29,0,Matches
263,Julian Lelieveld,nl NED,"DF,MF",RKC Waalwijk,27-162,1997,20.9,60,42,43,12,5,36,56,64.3,20,40,18,22,21,81,104,1,Matches
264,Bryan Limbombe,be BEL,"MF,FW",Heracles Almelo,23-356,2001,4.2,2,2,2,0,0,0,2,0.0,2,2,1,1,0,2,4,0,Matches
265,Marcus Linday,se SWE,MF,Heerenveen,21-337,2003,13.0,32,21,16,16,0,12,25,48.0,13,16,1,15,12,44,16,2,Matches
266,Bryan Linssen,nl NED,FW,NEC Nijmegen,34-209,1990,6.7,9,5,2,6,1,3,11,27.3,8,5,1,4,1,10,9,0,Matches
267,Evert Linthorst,nl NED,MF,Go Ahead Eag,25-063,2000,25.1,20,11,9,7,4,10,21,47.6,11,34,14,20,18,38,58,3,Matches
268,Enric Llansana,nl NED,MF,Go Ahead Eag,24-023,2001,28.2,106,67,54,46,6,37,72,51.4,35,46,8,38,37,143,102,1,Matches
269,Chris Lokesa,be BEL,"FW,MF",RKC Waalwijk,20-179,2004,10.3,13,6,6,5,2,7,16,43.8,9,7,0,7,7,20,6,0,Matches
270,Tim van de Loo,,MF,RKC Waalwijk,,,17.7,42,24,20,17,5,23,36,63.9,13,20,7,13,27,69,37,1,Matches
271,Marcos López,pe PER,MF,Feyenoord,25-166,1999,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,5,0,Matches
272,Jordan Lotomba,ch SUI,DF,Feyenoord,26-218,1998,5.4,11,10,3,6,2,3,4,75.0,1,5,2,3,8,19,7,1,Matches
273,Hirving Lozano,mx MEX,FW,PSV Eindhoven,29-279,1995,3.2,8,7,4,3,1,4,7,57.1,3,5,0,5,1,9,1,0,Matches
274,Sayfallah Ltaief,tn TUN,FW,Twente,25-013,2000,12.8,24,12,9,10,5,10,21,47.6,11,13,0,13,2,26,5,0,Matches
275,Boyd Lucassen,nl NED,"DF,FW",NAC Breda,26-308,1998,13.6,42,26,18,20,4,21,32,65.6,11,21,4,17,16,58,59,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
276,Milos Lukovic,rs SRB,FW,Heerenveen,19-168,2005,5.9,3,2,0,1,2,1,4,25.0,3,8,0,8,0,3,2,0,Matches
277,Thierry Lutonda,be BEL,DF,Zwolle,24-190,2000,5.2,22,11,11,9,2,14,20,70.0,6,11,4,7,8,30,22,0,Matches
278,Leftheris Lyratzis,gr GRE,DF,NEC Nijmegen,25-072,2000,7.4,8,5,3,5,0,6,10,60.0,4,3,1,2,5,13,22,0,Matches
279,Enes Mahmutovic,lu LUX,DF,NAC Breda,27-348,1997,6.2,8,3,6,2,0,7,9,77.8,2,13,8,5,13,21,42,0,Matches
280,Seiya Maikuma,jp JPN,DF,AZ Alkmaar,27-201,1997,20.1,71,44,33,29,9,36,52,69.2,16,30,7,23,25,96,84,1,Matches
281,Tyrell Malacia,nl NED,DF,PSV Eindhoven,25-261,1999,3.8,10,3,6,3,1,6,6,100.0,0,3,0,3,4,14,9,0,Matches
282,Christopher Mamengi,nl NED,DF,Almere City,24-032,2001,2.5,3,3,2,1,0,2,5,40.0,3,2,2,0,4,7,10,0,Matches
283,Sivert Mannsverk,no NOR,MF,Ajax,22-362,2002,2.0,1,1,0,0,1,1,1,100.0,0,2,1,1,1,2,5,0,Matches
284,Braydon Manu,gh GHA,"FW,DF",Zwolle,28-038,1997,0.7,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Matches
285,Elías Már Ómarsson,is ISL,FW,NAC Breda,30-107,1995,24.0,14,10,5,7,2,5,17,29.4,12,13,3,10,5,19,19,0,Matches
286,Richonell Margaret,sr SUR,FW,RKC Waalwijk,24-240,2000,25.1,46,25,18,16,12,15,26,57.7,11,13,0,13,8,54,16,0,Matches
287,Maxim Mariani,nl NED,DF,Groningen,20-183,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
288,Iván Márquez,es ESP,DF,NEC Nijmegen,30-330,1994,21.6,25,15,16,8,1,18,25,72.0,7,27,15,12,27,52,125,0,Matches
289,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,33-086,1992,6.1,3,2,1,2,0,1,1,100.0,0,1,1,0,4,7,26,1,Matches
290,Matheus,br BRA,GK,Ajax,32-290,1992,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
291,Jens Mathijsen,,DF,Willem II,,,0.9,7,4,4,3,0,3,3,100.0,0,3,3,0,0,7,10,0,Matches
292,Faiz Mattoir,km COM,"FW,MF",Almere City,24-297,2000,3.1,5,2,4,1,0,0,3,0.0,3,2,1,1,2,7,3,0,Matches
293,Faissal Al Mazyani,be BEL,DF,RKC Waalwijk,20-107,2005,15.2,43,28,26,12,5,27,47,57.4,20,30,15,15,35,78,61,0,Matches
294,Dylan Mbayo,be BEL,"FW,MF",Zwolle,23-206,2001,20.9,28,18,10,12,6,10,25,40.0,15,10,0,10,8,36,16,0,Matches
295,Mexx Meerdink,nl NED,"FW,MF",AZ Alkmaar,21-285,2003,7.7,9,3,1,4,4,2,7,28.6,5,7,1,6,1,10,5,0,Matches
296,Ringo Meerveld,nl NED,"MF,FW",Willem II,24-135,2000,29.4,21,11,10,9,2,8,23,34.8,15,23,2,21,12,33,32,1,Matches
297,Aaron Meijers,nl NED,DF,RKC Waalwijk,37-189,1987,8.2,15,8,10,4,1,10,21,47.6,11,9,4,5,10,25,24,0,Matches
298,Rick Meissen,nl NED,DF,Sparta R'dam,23-070,2002,8.5,12,7,9,3,0,6,10,60.0,4,17,13,4,13,25,43,1,Matches
299,Rui Mendes,de GER,"MF,FW",Groningen,25-176,1999,5.7,5,3,2,2,1,2,5,40.0,3,5,0,5,0,5,1,0,Matches
300,Julien Mesbahi,ma MAR,FW,Twente,19-094,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
301,Ivan Mesík,sk SVK,DF,Heracles Almelo,23-338,2001,29.3,25,16,15,10,0,10,19,52.6,9,52,42,10,31,56,231,0,Matches
302,Metinho,br BRA,MF,Sparta R'dam,22-012,2003,4.0,9,7,6,2,1,5,8,62.5,3,2,1,1,4,13,14,0,Matches
303,Edouard Michut,fr FRA,"MF,FW",Fortuna Sittard,22-062,2003,9.5,29,21,11,14,4,14,26,53.8,12,15,4,11,11,40,12,0,Matches
304,Sven Mijnans,nl NED,"MF,FW",AZ Alkmaar,25-057,2000,22.0,34,16,8,20,6,18,30,60.0,12,37,7,30,16,50,16,0,Matches
305,Antoni Milambo,nl NED,MF,Feyenoord,20-032,2005,20.1,35,23,9,21,5,14,24,58.3,10,26,4,22,9,44,15,2,Matches
306,Lorenzo Milani,it ITA,DF,Heracles Almelo,23-348,2001,3.1,1,1,1,0,0,1,3,33.3,2,5,1,4,3,4,17,0,Matches
307,Mateja Milovanovic,rs SRB,DF,Heerenveen,21-017,2004,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
308,David Min,nl NED,FW,Utrecht,25-316,1999,13.1,9,7,2,4,3,2,13,15.4,11,12,2,10,2,11,16,0,Matches
309,Damon Mirani,nl NED,DF,Heracles Almelo,28-357,1996,30.5,41,24,29,10,2,22,41,53.7,19,47,29,18,31,72,190,1,Matches
310,Jeyland Mitchell,cr CRC,DF,Feyenoord,20-218,2004,0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,Matches
311,Shunsuke Mito,jp JPN,FW,Sparta R'dam,22-219,2002,15.7,27,19,9,16,2,15,28,53.6,13,16,0,16,13,40,19,1,Matches
312,Josip Mitrović,hr CRO,"DF,MF",Fortuna Sittard,24-328,2000,9.1,19,11,6,11,2,8,22,36.4,14,6,0,6,10,29,20,0,Matches
313,Jakub Moder,pl POL,MF,Feyenoord,26-028,1999,10.3,24,15,6,11,7,11,21,52.4,10,12,4,8,10,34,24,2,Matches
314,Jorthy Mokio,be BEL,"MF,DF",Ajax,17-065,2008,4.4,11,5,6,4,1,5,7,71.4,2,9,2,7,4,15,11,1,Matches
315,Lars Mol,nl NED,MF,NAC Breda,20-232,2004,2.6,3,0,2,0,1,2,3,66.7,1,1,0,1,3,6,5,0,Matches
316,Jamiro Monteiro,cv CPV,MF,Zwolle,31-163,1993,21.2,57,31,26,21,10,22,41,53.7,19,24,2,22,14,71,5,1,Matches
317,Alex Mortensen,se SWE,"FW,MF",Groningen,22-296,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
318,David Møller Wolfe,no NOR,DF,AZ Alkmaar,23-012,2002,24.8,27,23,11,12,4,13,28,46.4,15,18,5,13,24,51,51,0,Matches
319,Chris Nadje,fr FRA,MF,Feyenoord,23-264,2001,2.2,4,2,0,3,1,2,2,100.0,0,2,0,2,0,4,0,0,Matches
320,Adamo Nagalo,bf BFA,DF,PSV Eindhoven,22-225,2002,1.9,5,3,3,2,0,1,1,100.0,0,2,1,1,1,6,11,0,Matches
321,Adi Nalic,ba BIH,"MF,FW",Almere City,27-155,1997,7.7,11,9,6,3,2,4,12,33.3,8,6,1,5,10,21,2,0,Matches
322,Younes Namli,dk DEN,"FW,MF",Zwolle,30-319,1994,9.6,17,11,5,8,4,10,22,45.5,12,17,1,16,5,22,11,1,Matches
323,Mohamed Nassoh,nl NED,FW,Sparta R'dam,22-099,2003,15.8,30,19,17,9,4,19,30,63.3,11,22,4,18,7,37,11,1,Matches
324,Gerrit Nauber,de GER,DF,Go Ahead Eag,33-022,1992,26.7,23,14,17,6,0,8,10,80.0,2,44,38,6,15,38,141,0,Matches
325,Camiel Neghli,nl NED,FW,Sparta R'dam,23-180,2001,15.4,18,12,6,10,2,9,28,32.1,19,19,2,17,15,33,13,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
326,Ion Nicolaescu,md MDA,FW,Heerenveen,26-240,1998,13.2,6,2,2,2,2,2,4,50.0,2,5,1,4,0,6,7,0,Matches
