Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
92,Lazar Carević,me MNE,GK,Famalicão,26-050,1999,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
93,Zé Carlos,pt POR,"MF,DF",Vitória,23-187,2001,7,1,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,7,9,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
94,Zé Carlos,pt POR,MF,Farense,23-187,2001,9,8,670,7.4,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.1,2,27,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
95,Zé Carlos,pt POR,DF,Gil Vicente FC,26-278,1998,29,29,2527,28.1,0,0,0,0,0,0,4,0,0.6,0.6,1.9,2.5,53,86,92,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
96,Álvaro Carreras,es ESP,DF,Benfica,22-043,2003,30,28,2571,28.6,3,1,4,3,0,0,9,0,1.3,1.3,2.9,4.2,84,184,196,0.11,0.04,0.14,0.11,0.14,0.05,0.10,0.15,0.05,0.15,Matches
97,João Carvalho,pt POR,"MF,FW",Estoril,28-057,1997,26,25,2157,24.0,6,2,8,6,0,0,4,1,1.7,1.7,3.3,5.0,36,125,114,0.25,0.08,0.33,0.25,0.33,0.07,0.14,0.21,0.07,0.21,Matches
98,Pedro Carvalho,pt POR,"DF,MF",Estoril,22-080,2003,17,5,642,7.1,0,0,0,0,0,0,1,0,0.9,0.9,0.6,1.4,25,31,49,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
99,Vitor Carvalho,br BRA,MF,Braga,27-343,1997,22,18,1482,16.5,0,0,0,0,0,0,3,0,1.0,1.0,0.6,1.6,13,80,19,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches
100,Facundo Cáseres,ar ARG,MF,Gil Vicente FC,23-342,2001,18,14,1241,13.8,0,0,0,0,0,0,3,0,0.3,0.3,0.7,1.0,7,54,9,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Cassiano,br BRA,FW,Casa Pia,35-323,1989,24,22,1797,20.0,10,1,11,6,4,4,4,0,8.5,5.4,1.2,6.6,20,19,58,0.50,0.05,0.55,0.30,0.35,0.43,0.06,0.49,0.27,0.33,Matches
102,Jesús Castillo,pe PER,MF,Gil Vicente FC,23-328,2001,15,9,822,9.1,0,0,0,0,0,0,1,0,0.7,0.7,0.9,1.6,4,37,10,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.18,0.08,0.18,Matches
103,André Castro,pt POR,MF,Moreirense,37-033,1988,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
104,Cristian Castro,co COL,DF,AVS Futebol,24-100,2001,29,29,2488,27.6,1,1,2,1,0,0,5,0,0.5,0.5,1.3,1.8,9,58,0,0.04,0.04,0.07,0.04,0.07,0.02,0.05,0.07,0.02,0.07,Matches
105,Geny Catamo,mz MOZ,"MF,DF",Sporting CP,24-099,2001,28,18,1734,19.3,5,2,7,5,0,0,2,0,5.3,5.3,4.6,9.8,105,101,233,0.26,0.10,0.36,0.26,0.36,0.27,0.24,0.51,0.27,0.51,Matches
106,Cauê,br BRA,FW,Gil Vicente FC,22-170,2002,15,7,667,7.4,1,0,1,1,0,0,3,1,0.8,0.8,0.1,0.9,7,12,35,0.13,0.00,0.13,0.13,0.13,0.11,0.01,0.12,0.11,0.12,Matches
107,Cauê,br BRA,"FW,MF",Casa Pia,22-170,2002,11,3,348,3.9,1,0,1,1,0,0,2,0,1.0,1.0,0.0,1.0,3,8,19,0.26,0.00,0.26,0.26,0.26,0.27,0.00,0.27,0.27,0.27,Matches
108,César,br BRA,GK,Boavista,33-098,1992,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
109,Tidjany Chabrol,fr FRA,"FW,MF",Gil Vicente FC,22-294,2002,25,13,1046,11.6,1,2,3,1,0,0,4,1,1.8,1.8,1.0,2.8,37,29,78,0.09,0.17,0.26,0.09,0.26,0.16,0.08,0.24,0.16,0.24,Matches
110,Kevin Chamorro,cr CRC,GK,Estoril,25-027,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
111,Francisco Chissumba,pt POR,DF,Braga,19-341,2005,14,14,1260,14.0,0,1,1,0,0,0,2,0,0.5,0.5,0.8,1.3,26,59,99,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.09,0.04,0.09,Matches
112,Till Cissokho,fr FRA,DF,Estrela,25-086,2000,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
113,Clayton,br BRA,DF,AVS Futebol,25-031,2000,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
114,Clayton,br BRA,FW,Rio Ave,26-114,1999,28,28,2438,27.1,13,2,15,11,2,2,11,1,11.5,9.9,1.6,11.5,33,25,130,0.48,0.07,0.55,0.41,0.48,0.42,0.06,0.48,0.37,0.43,Matches
115,Diego Collado,es ESP,"MF,FW",Gil Vicente FC,24-116,2001,5,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
116,Semeu Commey,gh GHA,DF,Estrela,20-358,2004,2,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
117,Fábio Conceição,pt POR,"FW,MF",Estrela,24-007,2001,9,7,615,6.8,0,0,0,0,0,0,0,0,0.5,0.5,0.7,1.2,9,18,39,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17,Matches
118,Fábio Conceição,pt POR,"FW,DF",Rio Ave,24-007,2001,12,2,423,4.7,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.1,19,12,39,0.21,0.21,0.43,0.21,0.43,0.10,0.13,0.23,0.10,0.23,Matches
119,Leo Cordeiro,br BRA,MF,Estrela,29-220,1995,24,18,1735,19.3,1,1,2,1,0,0,3,0,1.6,1.6,0.5,2.1,22,100,45,0.05,0.05,0.10,0.05,0.10,0.08,0.03,0.11,0.08,0.11,Matches
120,Félix Correia,pt POR,"FW,MF",Gil Vicente FC,24-103,2001,31,30,2712,30.1,9,3,12,6,3,3,3,0,8.6,6.2,5.2,11.3,74,150,223,0.30,0.10,0.40,0.20,0.30,0.28,0.17,0.46,0.21,0.38,Matches
121,Alberto costa,pt POR,DF,Vitória,21-218,2003,10,7,675,7.5,0,2,2,0,0,0,0,0,0.2,0.2,1.5,1.7,30,31,52,0.00,0.27,0.27,0.00,0.27,0.03,0.20,0.23,0.03,0.23,Matches
122,Bruno Xavier Almeida Costa,pt POR,"MF,FW",Nacional,28-016,1997,18,11,927,10.3,2,1,3,1,1,1,0,0,1.7,0.9,1.8,2.7,16,40,35,0.19,0.10,0.29,0.10,0.19,0.17,0.17,0.34,0.09,0.26,Matches
123,Diogo Costa,pt POR,GK,Porto,25-228,1999,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
124,Gonçalo Costa,pt POR,"DF,MF",Estoril,25-076,2000,16,2,393,4.4,2,0,2,2,0,0,1,0,0.1,0.1,0.2,0.4,15,9,31,0.46,0.00,0.46,0.46,0.46,0.03,0.05,0.08,0.03,0.08,Matches
125,Hélder Costa,ao ANG,"FW,MF",Estoril,31-113,1994,13,8,606,6.7,1,0,1,1,0,0,1,0,0.5,0.5,0.7,1.2,19,20,44,0.15,0.00,0.15,0.15,0.15,0.07,0.10,0.18,0.07,0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,João Costa,pt POR,FW,Santa Clara,25-059,2000,22,8,719,8.0,3,0,3,3,0,0,1,0,4.0,4.0,1.1,5.2,3,9,27,0.38,0.00,0.38,0.38,0.38,0.50,0.14,0.65,0.50,0.65,Matches
127,João Paulo Santos Costa,pt POR,GK,Estrela,29-092,1996,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
128,Michel Costa,br BRA,MF,Estoril,23-136,2001,10,7,597,6.6,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,3,26,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
129,Rui Costa,pt POR,"FW,MF",Farense,29-074,1996,13,4,533,5.9,2,0,2,2,0,0,0,0,1.7,1.7,0.4,2.1,5,5,40,0.34,0.00,0.34,0.34,0.34,0.29,0.06,0.35,0.29,0.35,Matches
130,Marco Cruz,pt POR,DF,Vitória,21-071,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
131,Sandro Cruz,ao ANG,DF,Gil Vicente FC,23-358,2001,25,24,2082,23.1,0,0,0,0,0,0,11,1,0.8,0.8,0.9,1.7,33,73,63,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches
132,Augusto Dabo,gw GNB,DF,Boavista,21-053,2004,13,7,546,6.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,6,17,10,0.00,0.16,0.16,0.00,0.16,0.02,0.01,0.03,0.02,0.03,Matches
133,Samuel Dahl,se SWE,"DF,MF",Benfica,25-062,2000,10,6,588,6.5,0,4,4,0,0,0,0,0,0.3,0.3,2.2,2.5,11,36,60,0.00,0.61,0.61,0.00,0.61,0.04,0.34,0.38,0.04,0.38,Matches
134,Amadou Dante,ml MLI,"DF,MF",Arouca,24-210,2000,14,12,1040,11.6,0,0,0,0,0,0,1,0,0.1,0.1,1.3,1.4,24,42,45,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12,Matches
135,Mathias De Amorim,fr FRA,MF,Famalicão,20-146,2004,22,9,970,10.8,1,1,2,1,0,0,4,0,1.0,1.0,1.2,2.2,9,58,55,0.09,0.09,0.19,0.09,0.19,0.10,0.11,0.20,0.10,0.20,Matches
136,Zeno Debast,be BEL,"DF,MF",Sporting CP,21-193,2003,29,21,1979,22.0,0,3,3,0,0,0,2,0,0.5,0.5,1.9,2.4,21,181,20,0.00,0.14,0.14,0.00,0.14,0.02,0.09,0.11,0.02,0.11,Matches
137,Depú,ao ANG,FW,Gil Vicente FC,25-117,2000,3,0,43,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,3,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.53,0.53,0.53,Matches
138,Derick,br BRA,"DF,MF",Farense,31-246,1993,22,17,1413,15.7,1,3,4,1,0,0,3,0,0.6,0.6,2.0,2.7,31,25,59,0.06,0.19,0.25,0.06,0.25,0.04,0.13,0.17,0.04,0.17,Matches
139,Ángel Di María,ar ARG,FW,Benfica,37-080,1988,23,19,1569,17.4,8,4,12,3,5,5,5,0,8.7,4.8,5.0,9.9,66,153,182,0.46,0.23,0.69,0.17,0.40,0.50,0.29,0.79,0.28,0.57,Matches
140,Abdoulay Diaby,ml MLI,"FW,MF",Boavista,33-349,1991,9,6,631,7.0,0,0,0,0,0,0,1,0,1.3,1.3,0.3,1.6,4,13,30,0.00,0.00,0.00,0.00,0.00,0.19,0.04,0.23,0.19,0.23,Matches
141,Matheus Dias,br BRA,"MF,DF",Nacional,28-087,1997,24,19,1633,18.1,0,1,1,0,0,0,6,0,0.3,0.3,0.8,1.0,17,79,8,0.00,0.06,0.06,0.00,0.06,0.01,0.04,0.06,0.01,0.06,Matches
142,Tiago Dias,pt POR,"DF,FW",Casa Pia,27-001,1998,6,0,54,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,8,0,15,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.00,0.48,Matches
143,Ousmane Diomande,ci CIV,DF,Sporting CP,21-152,2003,29,27,2407,26.7,2,0,2,2,0,0,7,2,1.7,1.7,0.6,2.3,13,79,4,0.07,0.00,0.07,0.07,0.07,0.06,0.02,0.08,0.06,0.08,Matches
144,Tiago Djaló,pt POR,DF,Porto,25-026,2000,8,6,590,6.6,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.5,13,23,5,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
145,Maxime Dominguez,ch SUI,MF,Gil Vicente FC,29-093,1996,4,3,249,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.6,5,11,9,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.21,0.09,0.21,Matches
146,Issiar Dramé,ml MLI,DF,Estrela,26-078,1999,18,15,1319,14.7,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.8,10,13,4,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
147,Dudu,br BRA,"FW,MF",Nacional,25-268,1999,20,17,1341,14.9,3,2,5,2,1,2,0,0,4.8,3.3,1.1,4.3,27,19,63,0.20,0.13,0.34,0.13,0.27,0.31,0.07,0.38,0.21,0.28,Matches
148,Carlos Eduardo,br BRA,"FW,MF",Gil Vicente FC,22-268,2002,7,3,244,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,3,1,17,0.00,0.00,0.00,0.00,0.00,0.03,0.24,0.28,0.03,0.28,Matches
149,Marcus Edwards,eng ENG,"MF,FW",Sporting CP,26-153,1998,6,1,111,1.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.7,15,11,16,0.81,0.00,0.81,0.81,0.81,0.46,0.14,0.60,0.46,0.60,Matches
150,Marvin Elimbi,fr FRA,DF,Gil Vicente FC,22-074,2003,9,3,315,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Simon Elisor,fr FRA,FW,Famalicão,25-287,1999,14,5,507,5.6,2,0,2,2,0,0,2,0,1.7,1.7,0.5,2.3,11,9,32,0.36,0.00,0.36,0.36,0.36,0.31,0.10,0.40,0.31,0.40,Matches
152,Úmaro Embaló,pt POR,"FW,MF",Vitória,23-364,2001,7,0,148,1.6,2,0,2,2,0,0,0,0,1.7,1.7,0.0,1.7,4,4,16,1.22,0.00,1.22,1.22,1.22,1.06,0.00,1.06,1.06,1.06,Matches
153,Rui Encarnação,pt POR,GK,Nacional,27-030,1998,1,0,45,0.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
154,Ricardo Esgaio,pt POR,DF,Sporting CP,31-354,1993,9,2,230,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,5,13,4,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches
155,Tiago Esgaio,pt POR,DF,Arouca,29-277,1995,25,25,2180,24.2,2,1,3,2,0,0,2,0,1.7,1.7,1.8,3.5,27,91,78,0.08,0.04,0.12,0.08,0.12,0.07,0.07,0.14,0.07,0.14,Matches
156,Dario Essugo,pt POR,MF,Sporting CP,20-052,2005,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
157,Luís Esteves,pt POR,MF,Nacional,27-026,1998,31,31,2719,30.2,0,3,3,0,0,0,6,0,2.7,2.7,3.0,5.8,52,161,75,0.00,0.10,0.10,0.00,0.10,0.09,0.10,0.19,0.09,0.19,Matches
158,Stephen Eustáquio,ca CAN,"MF,DF",Porto,28-135,1996,29,21,1840,20.4,0,0,0,0,0,0,6,0,1.0,1.0,1.4,2.3,11,143,36,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.11,0.05,0.11,Matches
159,Evanilson,br BRA,FW,Porto,25-211,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
160,Claudio Falcão,br BRA,"DF,MF",Farense,30-306,1994,30,30,2671,29.7,1,2,3,1,0,0,10,1,2.2,2.2,1.7,3.9,7,77,13,0.03,0.07,0.10,0.03,0.10,0.07,0.06,0.13,0.07,0.13,Matches
161,Eduardo Felicíssimo,pt POR,MF,Sporting CP,18-117,2007,6,2,195,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,2,7,1,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11,Matches
162,Nuno Felix,pt POR,MF,Benfica,21-050,2004,2,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
163,Vando Félix,gw GNB,"FW,MF",Vitória,22-244,2002,14,5,479,5.3,0,0,0,0,0,0,2,0,0.3,0.3,0.5,0.8,17,16,47,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
164,Jorge Filipe Oliveira Fernandes,pt POR,DF,Vitória,28-033,1997,6,5,415,4.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,25,1,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
165,Lucas Fernandes,br BRA,"MF,FW",AVS Futebol,27-227,1997,8,6,496,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,11,7,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.00,0.06,Matches
166,Martim Fernandes,pt POR,DF,Porto,19-107,2006,23,14,1257,14.0,0,5,5,0,0,0,5,0,0.7,0.7,4.7,5.4,36,42,104,0.00,0.36,0.36,0.00,0.36,0.05,0.35,0.40,0.05,0.40,Matches
167,Mateus Fernandes,pt POR,"FW,MF",Sporting CP,20-299,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,2,0.00,0.00,0.00,0.00,0.00,0.08,0.25,0.33,0.08,0.33,Matches
168,Roger Fernandes,gw GNB,"FW,MF",Braga,19-165,2005,26,19,1559,17.3,3,3,6,3,0,0,2,0,2.6,2.6,3.5,6.1,80,47,165,0.17,0.17,0.35,0.17,0.35,0.15,0.20,0.35,0.15,0.35,Matches
169,Rúben Fernandes,pt POR,DF,Gil Vicente FC,38-364,1986,28,28,2503,27.8,1,1,2,1,0,0,4,1,1.2,1.2,0.6,1.8,21,85,10,0.04,0.04,0.07,0.04,0.07,0.04,0.02,0.06,0.04,0.06,Matches
170,Roberto Férnandez,es ESP,FW,Braga,22-306,2002,15,5,505,5.6,2,0,2,2,0,0,1,0,1.5,1.5,0.2,1.7,6,5,31,0.36,0.00,0.36,0.36,0.36,0.27,0.04,0.31,0.27,0.31,Matches
171,João Ferreira Barros,pt POR,"MF,FW",Boavista,19-115,2006,12,2,260,2.9,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,8,5,11,0.00,0.00,0.00,0.00,0.00,0.13,0.03,0.16,0.13,0.16,Matches
172,Filipe Ferreira,pt POR,DF,Boavista,34-220,1990,24,23,1972,21.9,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.6,18,60,22,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
173,Fernando Ferreira Fonseca,pt POR,"DF,MF",AVS Futebol,28-052,1997,23,18,1638,18.2,0,0,0,0,0,0,6,0,0.3,0.3,1.6,1.9,35,63,55,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.10,0.02,0.10,Matches
174,João Ferreira,pt POR,DF,Braga,24-044,2001,19,13,1299,14.4,0,1,1,0,0,0,6,0,0.6,0.6,0.9,1.5,25,67,37,0.00,0.07,0.07,0.00,0.07,0.04,0.06,0.10,0.04,0.10,Matches
175,Marcelo dos Santos Ferreira,br BRA,DF,Moreirense,35-282,1989,31,31,2790,31.0,0,0,0,0,0,0,7,0,0.9,0.9,0.6,1.5,3,49,3,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Pedro Ferreira,pt POR,MF,Santa Clara,27-120,1998,30,19,1708,19.0,0,3,3,0,0,0,8,0,0.9,0.9,1.2,2.0,8,47,27,0.00,0.16,0.16,0.00,0.16,0.05,0.06,0.11,0.05,0.11,Matches
177,Tiago Ferreira,pt POR,FW,Estrela,23-048,2002,1,1,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
178,Daniel Figueira,pt POR,GK,Estoril,26-289,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
179,Sidoine Fogning,cm CMR,"DF,MF",Boavista,23-175,2001,10,10,900,10.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,19,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
180,Tiago Fonseca Morais,pt POR,"FW,MF",Rio Ave,21-244,2003,29,16,1424,15.8,4,0,4,4,0,1,1,0,3.6,2.8,1.7,4.5,31,58,97,0.25,0.00,0.25,0.25,0.25,0.23,0.11,0.33,0.18,0.28,Matches
181,José Fontán,es ESP,DF,Arouca,25-083,2000,28,28,2499,27.8,1,0,1,1,0,0,10,0,1.0,1.0,0.1,1.1,9,75,3,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04,Matches
182,José Fonte,pt POR,DF,Casa Pia,41-134,1983,24,23,1935,21.5,0,0,0,0,0,0,5,1,1.0,1.0,0.1,1.0,4,31,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,Matches
183,Lucas França,br BRA,GK,Nacional,29-106,1996,32,32,2835,31.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
184,André Franco,pt POR,"MF,FW",Porto,27-023,1998,16,4,473,5.3,1,0,1,1,0,0,4,0,0.5,0.5,1.3,1.8,8,25,19,0.19,0.00,0.19,0.19,0.19,0.11,0.27,0.38,0.11,0.38,Matches
185,Afonso freitas,pt POR,DF,Nacional,25-028,2000,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
186,Iván Fresneda,es ESP,"DF,MF",Sporting CP,20-219,2004,17,11,958,10.6,3,0,3,3,0,0,2,0,1.9,1.9,1.0,3.0,28,42,70,0.28,0.00,0.28,0.28,0.28,0.18,0.10,0.28,0.18,0.28,Matches
187,Godfried Frimpong,nl NED,DF,Moreirense,25-288,1999,29,28,2449,27.2,1,3,4,1,0,0,6,0,0.5,0.5,2.8,3.3,28,64,96,0.04,0.11,0.15,0.04,0.15,0.02,0.10,0.12,0.02,0.12,Matches
188,Kanya Fujimoto,jp JPN,MF,Gil Vicente FC,25-308,1999,30,28,2219,24.7,5,5,10,4,1,1,1,0,4.0,3.2,4.2,7.4,34,93,124,0.20,0.20,0.41,0.16,0.37,0.16,0.17,0.33,0.13,0.30,Matches
189,Taichi Fukui,jp JPN,MF,Arouca,20-294,2004,29,24,2093,23.3,0,1,1,0,0,0,5,0,0.8,0.8,1.3,2.1,24,98,30,0.00,0.04,0.04,0.00,0.04,0.03,0.06,0.09,0.03,0.09,Matches
190,Rúben Furtado,pt POR,"FW,MF",Braga,19-155,2005,4,0,51,0.6,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,4,2,5,0.00,0.00,0.00,0.00,0.00,0.87,0.11,0.98,0.87,0.98,Matches
191,Tiago Gabriel,pt POR,DF,Estrela,20-130,2004,11,11,980,10.9,1,0,1,1,0,0,2,0,0.6,0.6,0.0,0.6,2,22,1,0.09,0.00,0.09,0.09,0.09,0.05,0.00,0.06,0.05,0.06,Matches
192,Galeno,br BRA,"FW,DF",Porto,27-195,1997,18,17,1445,16.1,8,0,8,4,4,6,4,0,9.1,4.2,2.2,6.4,56,58,175,0.50,0.00,0.50,0.25,0.25,0.57,0.14,0.71,0.26,0.40,Matches
193,Tiago Galletto,uy URU,MF,AVS Futebol,22-359,2002,2,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
