Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
274,Nazareno Funez,ar ARG,"FW,DF",Newell's OB,23-337,2001,2.6,94,7,13,33,49,19,94,3,1,33.3,1,33.3,49,240,68,1,1,0,13,1,64,12,Matches
275,Matías Galarza,py PAR,"FW,MF",Talleres,23-083,2002,9.6,358,11,52,185,123,13,358,19,5,26.3,13,68.4,184,793,369,13,6,2,18,14,227,59,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Matías Galarza,ar ARG,MF,Talleres,23-062,2002,6.8,456,8,77,342,46,1,456,15,12,80.0,3,20.0,272,1412,724,10,12,1,6,10,321,4,Matches
277,Pablo Galdames Millán,cl CHI,"MF,FW",Independiente,28-126,1996,4.9,241,5,47,139,58,7,241,5,1,20.0,4,80.0,116,457,206,4,2,1,5,4,145,15,Matches
278,Hernán Galíndez,ec ECU,GK,Huracán,38-036,1987,16.0,486,373,480,6,0,0,486,0,0,,0,,239,1266,890,0,0,0,0,0,196,0,Matches
279,Matías Gallardo,ar ARG,"FW,MF",Instituto,21-163,2003,0.2,26,1,4,12,10,0,26,3,0,0.0,3,100.0,12,86,55,2,1,0,0,0,12,4,Matches
280,Baltasar Gallego,ar ARG,MF,Racing Club,21-300,2003,1.1,54,1,6,27,22,2,54,1,0,0.0,1,100.0,34,152,64,0,1,0,4,1,33,3,Matches
281,Rodrigo Gallo,ar ARG,DF,Deportivo Riestra,24-182,2000,4.0,132,21,72,43,17,1,132,1,1,100.0,0,0.0,30,144,76,0,0,0,1,0,28,0,Matches
282,Giuliano Galoppo,ar ARG,MF,River Plate,25-321,1999,6.3,343,5,28,220,100,9,343,10,4,40.0,5,50.0,181,817,321,4,9,1,8,7,224,16,Matches
283,Jonathan Galván,ar ARG,"DF,MF",Cen. Córdoba–SdE,32-314,1992,10.0,594,47,270,300,28,13,594,3,1,33.3,2,66.7,316,1675,914,7,2,0,2,2,330,5,Matches
284,Tomás Galván,ar ARG,"MF,FW",Vélez Sarsfield,25-024,2000,5.0,250,2,19,150,84,10,250,17,9,52.9,7,41.2,144,776,358,11,12,2,10,3,174,27,Matches
285,Ariel Gamarra,py PAR,"DF,MF",Arg Juniors,22-068,2003,0.3,23,3,11,10,2,0,23,1,1,100.0,0,0.0,7,59,26,1,1,0,0,1,6,0,Matches
286,Lucas Gamba,ar ARG,"FW,MF",Unión,37-315,1987,10.3,483,0,13,155,318,44,483,16,4,25.0,12,75.0,281,1233,525,16,13,6,23,17,366,116,Matches
287,Martín Garay,ar ARG,"DF,MF",Tigre,25-327,1999,7.5,405,17,107,203,102,5,405,18,8,44.4,9,50.0,171,957,494,14,11,1,15,8,210,26,Matches
288,Nicolás Garayalde,ar ARG,MF,Gimnasia–LP,25-288,1999,3.1,203,4,35,126,42,4,203,0,0,,0,,101,374,146,1,2,0,2,1,128,2,Matches
289,Agustín García Basso,ar ARG,DF,Racing Club,33-040,1992,3.9,249,20,110,126,13,2,249,1,0,0.0,1,100.0,145,679,473,5,2,0,1,0,173,4,Matches
290,Joaquín García,ar ARG,DF,Vélez Sarsfield,23-258,2001,0.4,23,0,1,9,13,0,23,1,0,0.0,1,100.0,14,101,50,2,2,0,0,2,15,7,Matches
291,Manuel García,ar ARG,MF,Sarmiento,25-328,1999,6.4,366,13,83,226,59,5,366,9,4,44.4,5,55.6,159,761,280,3,6,0,9,5,197,9,Matches
292,Matías García,ar ARG,FW,Aldosivi,33-195,1991,0.6,28,1,3,21,4,0,28,0,0,,0,,9,29,7,0,0,0,0,0,15,2,Matches
293,Mariano Gerez,ar ARG,MF,Lanús,19-106,2006,0.1,8,0,1,5,2,0,8,0,0,,0,,1,2,0,0,0,0,0,0,2,0,Matches
294,Francisco Gerometta,ar ARG,DF,Unión,25-246,1999,7.6,430,13,102,199,134,14,430,17,8,47.1,9,52.9,217,1448,769,29,19,4,5,9,240,37,Matches
295,Joaquín Gho,ar ARG,"MF,FW",Sarmiento,21-356,2003,12.2,536,25,109,237,204,21,536,34,16,47.1,18,52.9,305,1983,847,30,18,4,24,16,332,72,Matches
296,Laurtaro Giaccone,ar ARG,"FW,MF",Rosario Central,24-093,2001,5.8,262,3,31,137,98,12,262,14,8,57.1,6,42.9,149,1113,639,23,9,3,16,7,182,40,Matches
297,Renzo Giampaoli,ar ARG,DF,Gimnasia–LP,25-118,2000,3.4,191,18,113,78,1,1,191,1,1,100.0,0,0.0,70,419,221,1,0,0,3,0,94,1,Matches
298,Justo Giani,ar ARG,"MF,FW",Aldosivi,26-028,1999,9.4,500,13,55,252,200,16,500,34,13,38.2,18,52.9,263,1153,476,8,11,0,30,27,319,57,Matches
299,Thiago Gigena,ar ARG,"FW,MF",Newell's OB,19-217,2005,0.2,5,1,1,3,1,1,5,0,0,,0,,2,2,0,0,0,0,1,1,2,0,Matches
300,Leonardo Gil,ar ARG,MF,Huracán,33-339,1991,15.0,1117,27,134,707,283,11,1117,17,9,52.9,7,41.2,550,2688,1417,32,16,5,19,22,715,52,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Orlando Gil,py PAR,GK,San Lorenzo,24-328,2000,16.0,440,392,439,1,0,0,440,0,0,,0,,207,1185,671,0,0,0,0,0,121,0,Matches
302,Elián Giménez,ar ARG,MF,Sarmiento,21-043,2004,8.2,367,14,107,218,49,0,367,11,8,72.7,3,27.3,169,823,308,6,5,1,12,6,185,5,Matches
303,Enzo Giménez,py PAR,"DF,MF",Rosario Central,27-077,1998,3.9,283,20,79,111,94,6,283,8,2,25.0,6,75.0,111,535,251,6,3,2,9,4,141,30,Matches
304,Juan Giménez,ar ARG,DF,Rosario Central,19-008,2006,2.7,144,14,79,67,3,1,144,4,3,75.0,1,25.0,83,473,365,3,0,0,4,0,80,0,Matches
305,Luciano Giménez,ar ARG,"FW,MF",Estudiantes–LP,25-076,2000,2.3,71,5,7,20,44,20,71,4,2,50.0,2,50.0,31,119,57,4,3,3,5,2,44,13,Matches
306,Matías Giménez,ar ARG,FW,Independiente,26-060,1999,5.1,227,7,19,109,101,22,227,13,4,30.8,9,69.2,124,492,122,3,3,1,21,14,175,34,Matches
307,Milton Giménez,ar ARG,FW,Boca Juniors,28-266,1996,8.4,195,11,23,72,105,39,195,13,5,38.5,8,61.5,106,648,310,12,7,9,25,13,138,43,Matches
308,Federico Girotti,ar ARG,FW,Talleres,25-337,1999,8.4,252,8,18,114,122,29,252,6,1,16.7,5,83.3,103,404,96,3,3,2,22,4,189,35,Matches
309,Dylan Glaby,ar ARG,MF,Cen. Córdoba–SdE,29-028,1996,6.7,297,8,60,212,25,3,297,3,1,33.3,2,66.7,143,660,257,2,1,0,4,1,153,4,Matches
310,Erik Godoy,ar ARG,DF,Arg Juniors,31-262,1993,14.3,936,97,519,404,18,6,936,0,0,,0,,494,2362,1484,10,3,0,5,2,618,2,Matches
311,Joel Godoy,ar ARG,DF,Sarmiento,20-074,2005,6.7,307,29,135,109,66,12,307,17,10,58.8,7,41.2,108,767,394,11,8,6,7,5,102,15,Matches
312,Lautaro Godoy,py PAR,"MF,DF",Atlé Tucumán,22-051,2003,0.9,88,1,9,51,31,0,88,6,2,33.3,4,66.7,49,273,153,3,5,0,6,1,54,11,Matches
313,Matías Godoy,ar ARG,"MF,FW",Instituto,23-115,2002,4.5,174,3,18,61,96,17,174,21,8,38.1,13,61.9,97,599,280,8,6,5,9,13,119,40,Matches
314,Jonatan Goitía,ar ARG,"MF,DF",Deportivo Riestra,30-276,1994,12.5,373,28,101,191,84,1,373,5,1,20.0,4,80.0,89,401,120,1,1,0,13,8,93,8,Matches
315,Elías Gómez,ar ARG,DF,Vélez Sarsfield,30-330,1994,13.1,864,34,243,419,211,12,864,32,16,50.0,16,50.0,396,1961,1161,29,23,1,24,13,473,73,Matches
316,Iván Gómez,ar ARG,MF,Cen. Córdoba–SdE,28-066,1997,9.7,602,5,84,395,130,14,602,13,5,38.5,8,61.5,340,1439,674,8,8,2,20,8,382,22,Matches
317,Lucas Gómez,ar ARG,MF,Arg Juniors,20-322,2004,2.6,200,5,40,132,28,2,200,1,0,0.0,1,100.0,114,380,173,0,2,0,5,4,149,4,Matches
318,Luciano Gómez,ar ARG,"DF,MF",Ind. Rivadavia,29-044,1996,10.7,566,38,182,270,118,11,566,12,5,41.7,7,58.3,289,1788,948,19,22,4,14,9,323,28,Matches
319,Matias Gomez,ar ARG,MF,Talleres,19-163,2005,0.1,8,0,4,4,0,0,8,0,0,,0,,2,7,1,0,0,0,0,0,3,0,Matches
320,Román Gómez,ar ARG,DF,Estudiantes–LP,20-295,2004,1.0,70,5,26,26,18,1,70,2,0,0.0,2,100.0,29,179,62,1,2,0,2,1,27,5,Matches
321,Valentín Gómez,ar ARG,DF,Vélez Sarsfield,21-313,2003,7.6,450,59,254,188,12,3,450,3,2,66.7,1,33.3,236,1389,1028,6,3,2,6,0,258,1,Matches
322,Gonzalo Goñi,ar ARG,FW,Platense,26-262,1998,0.1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
323,Diego González,ar ARG,MF,San Martín de San Juan,37-085,1988,4.3,205,15,55,120,32,5,205,1,1,100.0,0,0.0,72,322,124,1,1,0,9,1,94,6,Matches
324,Carlos González Espínola,py PAR,FW,Newell's OB,32-090,1993,9.1,251,11,27,129,97,29,251,14,6,42.9,7,50.0,124,656,264,6,4,1,19,17,184,18,Matches
325,Federico González,ar ARG,"FW,MF",San Martín de San Juan,38-119,1987,1.9,81,5,8,30,44,13,81,5,2,40.0,3,60.0,40,212,65,2,0,1,9,1,55,16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Francisco González,ar ARG,"MF,FW",Belgrano,28-037,1997,9.9,503,16,89,279,139,10,503,18,10,55.6,7,38.9,246,1206,526,11,9,1,13,8,307,26,Matches
327,Francisco González,ar ARG,"FW,MF",Newell's OB,24-029,2001,0.7,25,0,5,6,14,3,25,0,0,,0,,13,82,26,1,2,0,2,0,19,6,Matches
328,Francisco González,ar ARG,"FW,MF",Defensa y Just,24-029,2001,7.1,290,5,38,103,152,18,290,13,3,23.1,10,76.9,185,1330,603,22,10,4,15,14,213,79,Matches
329,Gaston Gonzalez,ar ARG,"FW,MF",Defensa y Just,23-312,2001,1.9,73,0,4,35,36,5,73,12,6,50.0,6,50.0,46,381,111,5,5,1,9,1,53,20,Matches
330,Juan González,uy URU,GK,Atlé Tucumán,31-299,1993,5.0,163,125,162,2,0,0,163,1,1,100.0,0,0.0,91,557,343,0,0,0,0,0,65,0,Matches
331,Lucas González,ar ARG,"FW,MF",Defensa y Just,24-336,2000,5.8,257,3,30,134,95,6,257,13,6,46.2,7,53.8,157,800,425,13,10,1,17,16,188,35,Matches
332,Matías González,ar ARG,FW,Banfield,23-066,2002,0.1,7,0,1,5,3,0,7,1,1,100.0,0,0.0,6,42,26,0,1,0,1,0,6,1,Matches
333,Matías González,ar ARG,FW,Godoy Cruz,26-059,1999,3.2,,,,,,,,,,,,,,,,,,,,,,,Matches
334,Maxi González,ar ARG,MF,Defensa y Just,21-001,2004,3.9,191,16,64,110,22,3,191,4,3,75.0,1,25.0,68,319,98,1,0,0,2,3,96,3,Matches
335,Leandro González Pirez,ar ARG,DF,River Plate,33-068,1992,2.0,152,22,88,64,2,1,152,0,0,,0,,76,309,168,1,0,0,1,0,97,0,Matches
336,Rodrigo González,ar ARG,DF,Aldosivi,25-021,2000,11.6,764,32,243,327,209,13,764,31,16,51.6,15,48.4,326,1615,769,19,16,1,14,12,338,71,Matches
337,Santiago González,ar ARG,MF,Tigre,22-002,2003,12.8,614,14,109,393,120,9,614,29,16,55.2,13,44.8,258,1154,421,7,13,4,27,19,305,9,Matches
338,Sebastián González,ar ARG,"FW,MF",San Martín de San Juan,33-062,1992,6.0,332,0,26,194,114,6,332,3,0,0.0,3,100.0,194,869,424,6,6,1,13,6,218,18,Matches
339,Jano Gordon,ar ARG,DF,Vélez Sarsfield,20-323,2004,8.2,566,39,194,279,98,11,566,10,7,70.0,3,30.0,232,884,412,9,5,1,10,3,285,24,Matches
340,Fausto Grillo,ar ARG,DF,Belgrano,32-074,1993,9.3,447,35,191,190,68,10,447,7,2,28.6,5,71.4,166,786,407,6,4,1,13,4,197,6,Matches
341,Ignacio Guerrico,ar ARG,DF,Aldosivi,26-300,1998,15.8,1026,58,343,489,211,7,1026,11,4,36.4,6,54.5,374,1692,959,21,18,1,8,6,442,38,Matches
342,Tomas Guiacobini,ar ARG,MF,Sarmiento,20-351,2004,2.1,162,3,25,108,29,2,162,3,1,33.3,2,66.7,86,427,245,2,6,0,1,2,117,2,Matches
343,Tomás Guidara,ar ARG,DF,Huracán,29-053,1996,11.0,617,40,187,261,175,10,617,16,3,18.8,13,81.3,224,1034,537,19,9,2,14,7,258,47,Matches
344,Braian Guille,ar ARG,"MF,FW",Deportivo Riestra,27-278,1997,1.0,51,0,5,24,25,1,51,8,5,62.5,3,37.5,28,222,83,0,2,0,6,7,25,8,Matches
345,Adrián Guillermo Sánchez,ar ARG,MF,Atlé Tucumán,25-356,1999,15.4,968,19,182,646,149,1,968,14,6,42.9,8,57.1,463,2147,1087,19,16,0,23,10,600,40,Matches
346,Natanael Guzmán,ar ARG,"MF,FW",Aldosivi,25-267,1999,3.5,132,0,15,55,65,7,132,18,2,11.1,16,88.9,77,514,176,8,4,2,10,9,84,26,Matches
347,Ezequiel Ham,sy SYR,MF,Unión,31-056,1994,8.9,619,12,67,372,188,8,619,5,2,40.0,3,60.0,347,1720,891,15,18,2,11,8,422,37,Matches
348,Agustin Hausch,ar ARG,FW,Defensa y Just,21-349,2003,0.2,4,0,1,2,1,1,4,0,0,,0,,4,9,3,0,0,0,1,0,4,1,Matches
349,Gerónimo Heredia,ar ARG,"DF,MF",Belgrano,20-085,2005,6.6,289,16,79,128,83,8,289,12,4,33.3,8,66.7,108,503,276,10,10,5,10,3,142,16,Matches
350,Leonardo Heredia,ar ARG,FW,Cen. Córdoba–SdE,29-114,1996,11.6,427,6,30,245,157,30,425,9,2,22.2,7,77.8,265,864,288,7,15,1,26,13,333,54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,Ramiro Hernandes,ar ARG,MF,Belgrano,20-174,2004,1.7,102,0,9,52,42,5,102,6,4,66.7,2,33.3,58,243,109,5,3,3,5,5,64,14,Matches
352,Gastón Hernández,ar ARG,DF,San Lorenzo,27-106,1998,6.0,448,31,205,226,18,3,448,7,4,57.1,2,28.6,282,1718,1170,12,3,0,1,0,305,3,Matches
353,Ander Herrera,es ESP,MF,Boca Juniors,35-264,1989,2.8,244,9,52,152,40,3,244,2,1,50.0,1,50.0,131,363,160,0,4,0,4,2,167,5,Matches
354,Daniel Herrera,ar ARG,DF,San Lorenzo,21-088,2004,10.5,486,57,261,207,19,11,486,4,3,75.0,1,25.0,220,945,414,4,1,0,8,3,253,1,Matches
355,Ezequiel Herrera,ar ARG,DF,San Lorenzo,22-103,2003,15.0,731,26,232,356,151,4,731,22,12,54.5,10,45.5,300,1552,724,12,11,0,19,8,317,26,Matches
356,Guido Herrera,ar ARG,GK,Talleres,33-065,1992,14.5,496,366,492,4,0,0,496,0,0,,0,,267,1465,1041,0,0,0,1,0,227,0,Matches
357,Jonathan Herrera,ar ARG,FW,Deportivo Riestra,33-231,1991,12.8,300,13,22,103,183,57,299,26,11,42.3,15,57.7,163,763,212,11,4,7,34,15,203,73,Matches
358,José Herrera,ar ARG,"MF,FW",Arg Juniors,20-072,2005,10.5,527,8,46,229,262,50,527,30,11,36.7,19,63.3,297,1766,931,37,26,13,26,22,386,89,Matches
359,Rodrigo Herrera,ar ARG,MF,Platense,24-276,2000,10.1,482,10,85,298,102,15,482,8,5,62.5,3,37.5,166,588,151,2,4,2,12,12,207,10,Matches
360,Santiago Hidalgo,ar ARG,"FW,MF",Independiente,20-077,2005,5.3,179,3,13,75,91,21,179,17,2,11.8,13,76.5,98,538,257,10,6,1,11,17,125,31,Matches
361,Marco Iacobellis,ar ARG,"MF,FW",San Martín de San Juan,24-129,2000,8.6,391,2,38,148,214,20,391,34,14,41.2,20,58.8,216,1530,626,19,24,5,34,19,240,59,Matches
362,César Ibáñez,ar ARG,DF,Huracán,25-322,1999,13.1,761,42,263,350,156,4,761,14,7,50.0,5,35.7,318,1560,1020,22,15,0,18,8,355,34,Matches
363,Franco Ibarra,ar ARG,MF,Rosario Central,24-007,2001,13.5,658,37,202,394,67,4,658,13,8,61.5,4,30.8,273,1317,529,10,6,0,18,14,339,11,Matches
364,Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,28-232,1996,16.0,392,338,390,2,0,0,392,0,0,,0,,190,1499,1051,0,0,0,0,0,54,0,Matches
365,Juan Ignacio Méndez,ar ARG,"MF,DF",Newell's OB,28-007,1997,1.9,113,4,34,77,4,0,113,1,0,0.0,0,0.0,69,378,216,0,0,0,1,2,64,1,Matches
366,Rodrigo Iñaki Melo,ar ARG,MF,Atlé Tucumán,29-223,1995,1.3,111,1,27,71,13,0,111,3,2,66.7,1,33.3,57,333,172,2,2,0,1,0,74,1,Matches
367,Juan Infante,ar ARG,DF,Atlé Tucumán,29-118,1996,9.1,481,20,127,259,99,7,481,1,1,100.0,0,0.0,189,832,388,15,9,1,9,3,231,29,Matches
368,Luis Ingolotti,ar ARG,GK,Gimnasia–LP,25-111,2000,3.0,83,68,81,2,0,0,83,0,0,,0,,33,228,110,0,0,0,0,0,21,0,Matches
369,Manuel Insaurralde,ar ARG,MF,San Lorenzo,26-094,1999,0.7,53,0,7,34,15,1,53,1,1,100.0,0,0.0,31,129,42,1,2,0,3,0,38,3,Matches
370,Nelson Insfrán,ar ARG,GK,Gimnasia–LP,29-346,1995,13.0,396,313,393,3,0,0,396,0,0,,0,,225,1522,1013,0,0,0,1,0,154,1,Matches
371,Rodrigo Insúa,ar ARG,"DF,MF",Barracas Central,27-140,1997,16.0,716,41,184,302,237,24,714,23,8,34.8,15,65.2,328,1649,1015,26,14,3,15,11,381,54,Matches
372,Elian Irala,ar ARG,MF,San Lorenzo,20-303,2004,12.5,720,24,173,465,92,2,720,18,9,50.0,9,50.0,376,1760,761,11,11,0,32,19,381,12,Matches
373,Juan Iribarren,ar ARG,DF,Banfield,22-103,2003,2.7,142,16,59,55,29,1,142,5,3,60.0,2,40.0,53,262,118,3,3,1,1,0,49,9,Matches
374,Carlos Izquierdoz,ar ARG,DF,Lanús,36-183,1988,14.5,891,121,524,351,22,16,891,3,3,100.0,0,0.0,436,1869,1134,6,3,1,5,1,518,5,Matches
375,Tomás Jacob,ar ARG,"DF,MF",Newell's OB,21-015,2004,11.6,521,71,255,226,56,5,521,19,15,78.9,3,15.8,227,1359,872,19,10,2,17,6,225,18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
376,Lucas Janson,ar ARG,FW,Boca Juniors,30-262,1994,1.2,50,0,3,12,35,9,50,3,2,66.7,1,33.3,26,149,51,0,1,0,8,4,36,10,Matches
377,Kevin Jappert,ar ARG,DF,Barracas Central,21-069,2004,15.0,595,89,328,250,28,12,595,8,4,50.0,4,50.0,206,1062,486,4,5,0,14,1,192,4,Matches
378,Franco Jara,ar ARG,FW,Belgrano,36-294,1988,12.8,433,11,33,188,217,42,431,33,12,36.4,21,63.6,276,1488,535,18,13,9,42,17,345,82,Matches
379,Leonardo Jara,ar ARG,DF,Godoy Cruz,33-350,1991,5.7,274,24,114,131,31,0,274,3,2,66.7,0,0.0,79,335,151,5,2,0,7,3,76,8,Matches
380,Sebastián Jaurena,ar ARG,"MF,FW",San Martín de San Juan,25-287,1999,9.7,454,9,89,227,155,9,454,30,17,56.7,13,43.3,186,1146,515,10,11,1,27,11,191,23,Matches
381,Eric Joel Tovo,ar ARG,DF,Deportivo Riestra,33-060,1992,2.2,58,18,35,16,7,5,58,0,0,,0,,11,33,27,0,0,0,1,0,9,1,Matches
382,Jony,ar ARG,"MF,FW",San Martín de San Juan,31-061,1994,2.1,98,0,5,44,51,7,98,9,2,22.2,6,66.7,58,340,146,6,2,1,3,7,69,23,Matches
383,Maximiano Juambeltz,uy URU,FW,Ind. Rivadavia,22-330,2002,0.3,9,2,2,3,4,2,9,0,0,,0,,4,9,0,0,0,0,1,0,4,1,Matches
384,Fernando Juárez,ar ARG,MF,Platense,26-255,1998,5.8,217,11,62,130,28,0,217,3,3,100.0,0,0.0,70,353,117,0,2,0,9,2,70,3,Matches
385,Luca Klimowicz,ar ARG,"FW,MF",Instituto,20-351,2004,5.1,130,4,11,48,73,30,130,11,4,36.4,7,63.6,70,352,156,9,3,4,16,9,89,23,Matches
386,Bautista Kociubinski,ar ARG,"MF,FW",Estudiantes–LP,24-009,2001,2.0,124,6,26,79,19,1,124,2,1,50.0,1,50.0,49,219,79,1,2,0,4,3,57,0,Matches
387,Matías Kranevitter,ar ARG,MF,River Plate,31-349,1993,2.2,126,9,29,93,7,0,126,3,2,66.7,1,33.3,57,256,162,2,1,0,0,0,68,0,Matches
388,Tomás Kummer,ar ARG,MF,Aldosivi,20-176,2004,0.3,20,1,7,12,1,0,20,0,0,,0,,8,58,35,1,0,0,0,0,9,0,Matches
389,Agustín Ladstatter,ar ARG,"FW,MF",San Lorenzo,19-334,2005,0.3,9,0,1,0,8,1,9,0,0,,0,,8,91,30,1,1,1,2,1,7,3,Matches
390,Agustín Lagos,ar ARG,DF,Vélez Sarsfield,23-208,2001,4.3,327,8,93,164,73,4,327,12,5,41.7,7,58.3,136,807,469,10,3,2,12,3,144,17,Matches
391,Nicolás Laméndola,ar ARG,MF,Atlé Tucumán,26-144,1998,4.6,216,3,23,91,103,10,216,18,5,27.8,12,66.7,103,682,365,17,9,2,13,6,128,33,Matches
392,Manuel Lanzini,ar ARG,"MF,FW",River Plate,32-079,1993,4.4,259,2,22,151,91,11,259,16,6,37.5,10,62.5,153,844,448,14,12,1,10,5,200,24,Matches
393,Santiago Laquidaín,ar ARG,DF,Aldosivi,23-281,2001,1.0,43,3,22,23,0,0,43,1,0,0.0,1,100.0,23,72,43,0,0,0,2,0,20,0,Matches
394,Valentín Larralde,ar ARG,MF,Defensa y Just,24-171,2000,1.1,68,0,9,45,14,0,68,1,1,100.0,0,0.0,37,208,104,3,1,0,6,0,53,1,Matches
395,Joaquín Laso,ar ARG,DF,Tigre,34-305,1990,13.0,708,90,385,295,31,13,708,1,1,100.0,0,0.0,286,1489,1017,5,2,0,6,2,356,5,Matches
396,Jeremías Lázaro,ar ARG,"MF,FW",Instituto,20-311,2004,4.7,199,3,26,85,95,12,199,15,7,46.7,8,53.3,111,643,308,11,6,2,18,7,124,35,Matches
397,Lucas Lazarte,ar ARG,MF,Aldosivi,19-280,2005,0.2,10,0,0,3,8,2,10,0,0,,0,,8,84,32,1,2,0,2,0,8,1,Matches
398,Tomás Lecanda,ar ARG,DF,San Martín de San Juan,23-096,2002,6.0,253,27,145,96,13,5,253,4,1,25.0,3,75.0,82,424,244,3,2,1,3,2,98,0,Matches
399,Anibal Leguizamón,ar ARG,DF,Belgrano,33-115,1992,9.0,453,57,228,200,25,12,453,1,0,0.0,1,100.0,180,881,471,7,1,1,4,0,249,5,Matches
400,Tobías Leiva,ar ARG,MF,Aldosivi,21-085,2004,10.5,555,9,73,374,117,17,555,30,13,43.3,17,56.7,314,1460,669,12,11,2,19,7,354,20,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
401,Santiago Lencina,ar ARG,FW,River Plate,19-243,2005,0.7,37,0,2,10,25,3,37,0,0,,0,,21,136,18,0,0,1,2,1,26,9,Matches
402,Alan Lescano,ar ARG,"MF,FW",Arg Juniors,23-175,2001,14.9,850,8,87,527,245,50,849,37,20,54.1,16,43.2,526,2913,1308,25,19,2,27,25,636,64,Matches
403,Leandro Lescano,ar ARG,DF,Huracán,22-063,2003,2.9,222,4,59,91,72,7,222,8,2,25.0,6,75.0,108,545,313,10,7,1,6,1,126,24,Matches
404,Bruno Leyes,ar ARG,MF,Godoy Cruz,23-187,2001,10.6,649,31,193,432,34,1,649,5,3,60.0,2,40.0,270,1259,507,3,6,0,16,5,335,5,Matches
405,Francesco Lo Celso,ar ARG,MF,Instituto,25-061,2000,0.4,32,0,1,20,11,0,32,0,0,,0,,15,58,15,0,0,0,0,0,24,1,Matches
406,Gastón Lodico,ar ARG,MF,Instituto,26-342,1998,12.2,743,15,101,446,203,5,743,15,8,53.3,7,46.7,320,1255,565,7,11,0,14,5,418,23,Matches
407,Luciano Lollo,ar ARG,DF,Newell's OB,38-037,1987,11.2,489,100,298,179,12,8,489,5,5,100.0,0,0.0,229,1038,479,0,2,0,6,2,244,2,Matches
408,Kevin Lomónaco,ar ARG,DF,Independiente,23-117,2002,14.9,990,86,468,498,42,8,990,26,14,53.8,10,38.5,600,3906,2345,24,14,1,12,7,628,2,Matches
409,Santiago Longo,ar ARG,MF,Belgrano,27-023,1998,9.7,484,27,158,300,31,2,484,6,3,50.0,3,50.0,206,1022,430,7,1,0,6,5,253,5,Matches
410,Hernán Lopes,ar ARG,DF,San Martín de San Juan,34-038,1991,3.6,194,24,126,62,8,7,194,0,0,,0,,82,391,197,2,0,0,1,1,86,2,Matches
411,Elías López,ar ARG,DF,Belgrano,24-301,2000,3.5,165,12,64,68,35,5,165,6,4,66.7,2,33.3,65,354,159,2,3,1,4,0,68,9,Matches
412,Fabricio López,ar ARG,DF,San Lorenzo,22-165,2002,1.0,86,6,24,40,22,0,86,1,1,100.0,0,0.0,58,164,67,1,3,0,2,2,55,6,Matches
413,Julián López,ar ARG,MF,Tigre,25-117,2000,5.2,300,8,54,199,52,2,300,14,12,85.7,2,14.3,147,646,344,5,5,0,8,5,188,16,Matches
