Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
92,Mateusz Bogusz,pl POL,"MF,FW",Cruz Azul,23-256,2001,11,9,722,8.0,1,2,3,1,0,0,2,0,2.5,2.5,1.5,4.0,16,40,69,0.12,0.25,0.37,0.12,0.37,0.31,0.19,0.50,0.31,0.50,Matches
93,Franck Boli,ci CIV,FW,Atlético,31-149,1993,14,9,813,9.0,4,0,4,3,1,1,1,0,5.5,4.7,0.2,4.9,16,12,50,0.44,0.00,0.44,0.33,0.33,0.61,0.03,0.63,0.52,0.54,Matches
94,Léo Bonatini,br BRA,FW,Atlético,31-038,1994,21,12,1058,11.8,3,2,5,2,1,1,0,0,4.2,3.4,1.3,4.7,6,22,50,0.26,0.17,0.43,0.17,0.34,0.36,0.11,0.47,0.29,0.40,Matches
95,Cristian Borja,co COL,DF,América,32-076,1993,22,14,1322,14.7,1,1,2,1,0,0,0,0,0.2,0.2,1.6,1.8,38,49,74,0.07,0.07,0.14,0.07,0.14,0.02,0.11,0.12,0.02,0.12,Matches
96,Frank Boya,cm CMR,MF,Tijuana,28-308,1996,10,10,740,8.2,2,0,2,2,0,0,5,0,0.5,0.5,0.3,0.7,5,23,9,0.24,0.00,0.24,0.24,0.24,0.05,0.03,0.09,0.05,0.09,Matches
97,Juan Brigido,mx MEX,"FW,MF",Pachuca,23-218,2001,3,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
98,Antonio Briseño,mx MEX,DF,Toluca,31-089,1994,5,3,288,3.2,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,6,0,0.31,0.00,0.31,0.31,0.31,0.11,0.00,0.11,0.11,0.11,Matches
99,Antonio Briseño,mx MEX,DF,Guadalajara,31-089,1994,7,6,541,6.0,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,1,14,0,0.00,0.17,0.17,0.00,0.17,0.03,0.14,0.17,0.03,0.17,Matches
100,Isaác Brizuela,mx MEX,"MF,DF",Guadalajara,34-250,1990,9,1,127,1.4,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,6,2,15,0.00,0.00,0.00,0.00,0.00,0.10,0.33,0.43,0.10,0.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
101,Juan Brunetta,ar ARG,MF,UANL,27-358,1997,32,26,2219,24.7,10,5,15,10,0,0,2,1,9.6,9.6,5.3,14.9,102,171,163,0.41,0.20,0.61,0.41,0.61,0.39,0.22,0.61,0.39,0.61,Matches
102,Gustavo Cabral,ar ARG,DF,Pachuca,39-203,1985,14,13,1093,12.1,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,5,40,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
103,Luciano Cabral,cl CHI,"FW,MF",León,30-009,1995,15,13,1071,11.9,1,3,4,1,0,0,3,1,1.0,1.0,1.6,2.7,12,91,57,0.08,0.25,0.34,0.08,0.34,0.09,0.14,0.22,0.09,0.22,Matches
104,Sebastián Cáceres,uy URU,DF,América,25-260,1999,13,11,822,9.1,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0,14,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
105,Jhonder Cádiz,ve VEN,FW,León,29-280,1995,32,22,2094,23.3,12,4,16,11,1,2,5,0,12.9,11.3,1.7,13.0,28,36,114,0.52,0.17,0.69,0.47,0.64,0.56,0.07,0.63,0.49,0.56,Matches
106,José Caicedo,co COL,MF,UNAM,22-347,2002,34,34,2873,31.9,2,1,3,2,0,0,7,0,1.7,1.7,1.1,2.8,21,190,32,0.06,0.03,0.09,0.06,0.09,0.05,0.03,0.09,0.05,0.09,Matches
107,Cristian Calderón,mx MEX,DF,América,27-346,1997,25,19,1650,18.3,1,0,1,1,0,0,4,0,0.6,0.6,0.7,1.3,11,57,76,0.05,0.00,0.05,0.05,0.05,0.03,0.04,0.07,0.03,0.07,Matches
108,Francisco Calvo,cr CRC,DF,FC Juárez,32-301,1992,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
109,Raúl Camacho,mx MEX,"FW,DF",Mazatlán,23-047,2002,12,4,341,3.8,2,0,2,2,0,0,2,0,1.5,1.5,0.2,1.7,2,2,11,0.53,0.00,0.53,0.53,0.53,0.40,0.04,0.44,0.40,0.44,Matches
110,Hugo Camberos,mx MEX,"FW,MF",Guadalajara,18-288,2006,15,10,871,9.7,1,1,2,1,0,0,0,0,1.1,1.1,1.0,2.2,38,18,63,0.10,0.10,0.21,0.10,0.21,0.12,0.11,0.22,0.12,0.22,Matches
111,Diber Cambindo,co COL,FW,Necaxa,29-077,1996,30,25,2159,24.0,16,0,16,16,0,0,5,0,10.7,10.7,1.6,12.4,39,15,141,0.67,0.00,0.67,0.67,0.67,0.45,0.07,0.52,0.45,0.52,Matches
112,Diego Campillo,mx MEX,MF,FC Juárez,23-198,2001,32,24,2209,24.5,1,0,1,1,0,0,5,0,0.7,0.7,0.9,1.6,28,124,31,0.04,0.00,0.04,0.04,0.04,0.03,0.04,0.06,0.03,0.06,Matches
113,Omar Campos,mx MEX,DF,Cruz Azul,22-289,2002,5,2,141,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,8,7,14,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches
114,Sergio Canales,es ESP,"MF,FW",Monterrey,34-078,1991,30,30,2637,29.3,14,8,22,9,5,6,4,0,11.0,6.4,7.2,13.6,91,235,209,0.48,0.27,0.75,0.31,0.58,0.38,0.25,0.62,0.22,0.46,Matches
115,Luis Cañamar,mx MEX,DF,Atlético,22-354,2002,3,1,89,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
116,Camilo Cándido,uy URU,"DF,MF",Cruz Azul,29-337,1995,11,1,229,2.5,0,0,0,0,0,0,0,1,1.0,1.0,0.3,1.3,2,10,16,0.00,0.00,0.00,0.00,0.00,0.39,0.10,0.49,0.39,0.49,Matches
117,Luis Cárdenas,mx MEX,GK,Monterrey,31-232,1993,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
118,Rafael Carioca,br BRA,MF,UANL,35-321,1989,23,18,1411,15.7,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.8,9,91,12,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Matches
119,Jan Carmona,mx MEX,"MF,FW",FC Juárez,21-014,2004,2,1,104,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
120,Héctor Carranza,mx MEX,MF,Santos,21-122,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
121,Adalberto Carrasquilla,pa PAN,MF,UNAM,26-158,1998,15,11,1010,11.2,1,1,2,0,1,1,4,0,1.7,1.0,1.8,2.8,30,70,39,0.09,0.09,0.18,0.00,0.09,0.16,0.16,0.32,0.09,0.25,Matches
122,Jordan Carrillo,mx MEX,"MF,FW",Santos,23-156,2001,26,14,1388,15.4,0,0,0,0,0,0,2,0,1.2,1.2,2.4,3.6,41,76,80,0.00,0.00,0.00,0.00,0.00,0.08,0.16,0.23,0.08,0.23,Matches
123,Stephano Carrillo,mx MEX,"FW,MF",Santos,19-059,2006,12,4,408,4.5,0,0,0,0,0,0,1,0,0.9,0.9,0.1,1.0,10,4,32,0.00,0.00,0.00,0.00,0.00,0.19,0.03,0.22,0.19,0.22,Matches
124,Guilherme Carvalho,br BRA,MF,FC Juárez,25-228,1999,27,25,2175,24.2,5,4,9,5,0,0,5,0,2.6,2.6,4.1,6.6,30,103,68,0.21,0.17,0.37,0.21,0.37,0.11,0.17,0.27,0.11,0.27,Matches
125,Kevin Castañeda,mx MEX,"MF,FW",Tijuana,25-189,1999,30,25,1971,21.9,7,4,11,6,1,1,2,0,4.8,4.0,4.5,8.5,68,186,115,0.32,0.18,0.50,0.27,0.46,0.22,0.21,0.42,0.18,0.39,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
126,Christian Castillo,cl CHI,FW,Querétaro,28-153,1996,1,1,45,0.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,1,1,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.65,0.65,0.65,Matches
127,Klever Castillo,mx MEX,FW,Toluca,19-266,2005,3,0,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,5,2,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches
128,Moises Castillo,co COL,DF,FC Juárez,23-346,2001,26,22,1938,21.5,0,0,0,0,0,0,9,1,0.5,0.5,0.2,0.6,19,47,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
129,José Castillo Pérez,mx MEX,DF,Guadalajara,23-154,2001,26,26,2249,25.0,0,2,2,0,0,0,4,1,1.0,1.0,0.8,1.8,30,83,49,0.00,0.08,0.08,0.00,0.08,0.04,0.03,0.07,0.04,0.07,Matches
130,Raúl Castillo,mx MEX,"MF,FW",Puebla,23-154,2001,29,19,1493,16.6,1,3,4,1,0,0,7,0,1.5,1.5,2.7,4.2,32,62,73,0.06,0.18,0.24,0.06,0.24,0.09,0.16,0.25,0.09,0.25,Matches
131,Christopher Castro,mx MEX,DF,Mazatlán,19-315,2005,2,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
132,Manuel Castro,uy URU,"MF,FW",FC Juárez,29-220,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
133,Lucas Cavallini,ca CAN,FW,Puebla,32-128,1992,4,4,328,3.6,4,0,4,2,2,2,1,0,3.4,1.9,0.4,2.3,2,5,17,1.10,0.00,1.10,0.55,0.55,0.95,0.11,1.06,0.51,0.63,Matches
134,Alan Cervantes,mx MEX,MF,Santos,27-108,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
135,Alan Cervantes,mx MEX,MF,América,27-108,1998,22,14,1292,14.4,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.9,11,68,14,0.07,0.00,0.07,0.07,0.07,0.03,0.03,0.06,0.03,0.06,Matches
136,Luís Cervantes,mx MEX,DF,León,24-085,2001,1,1,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
137,Ángel Chávez,mx MEX,DF,Necaxa,20-075,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
138,Mateo Chávez,mx MEX,DF,Guadalajara,20-358,2004,26,19,1787,19.9,0,4,4,0,0,0,9,0,0.3,0.3,2.3,2.6,53,62,81,0.00,0.20,0.20,0.00,0.20,0.02,0.12,0.13,0.02,0.13,Matches
139,Ricardo Chávez Soto,mx MEX,"DF,MF",Atlético,30-167,1994,17,13,1229,13.7,1,2,3,1,0,0,3,0,1.8,1.8,0.7,2.5,34,54,100,0.07,0.15,0.22,0.07,0.22,0.13,0.05,0.18,0.13,0.18,Matches
140,Ricardo Chávez Soto,mx MEX,DF,Monterrey,30-167,1994,14,10,1013,11.3,2,1,3,2,0,0,3,0,1.3,1.3,1.3,2.6,20,55,64,0.18,0.09,0.27,0.18,0.27,0.11,0.11,0.23,0.11,0.23,Matches
141,Ronaldo Cisneros,mx MEX,FW,Querétaro,28-117,1997,18,8,734,8.2,2,0,2,2,0,0,0,0,1.9,1.9,0.3,2.2,4,5,33,0.25,0.00,0.25,0.25,0.25,0.23,0.04,0.27,0.23,0.27,Matches
142,Matías Cóccaro,uy URU,"FW,MF",Atlas,27-171,1997,12,0,218,2.4,1,1,2,1,0,0,2,0,1.3,1.3,1.4,2.7,3,6,20,0.41,0.41,0.83,0.41,0.83,0.54,0.57,1.11,0.54,1.11,Matches
143,Josué Colmán,py PAR,"MF,FW",Querétaro,26-284,1998,13,10,759,8.4,0,4,4,0,0,1,0,0,1.2,0.4,0.9,1.3,23,28,20,0.00,0.47,0.47,0.00,0.47,0.14,0.10,0.24,0.05,0.15,Matches
144,Josué Colmán,py PAR,"MF,DF",Mazatlán,26-284,1998,15,5,552,6.1,2,0,2,2,0,0,0,0,2.2,2.2,1.2,3.4,20,33,41,0.33,0.00,0.33,0.33,0.33,0.36,0.19,0.55,0.36,0.55,Matches
145,Bryan Colula,mx MEX,DF,Mazatlán,29-029,1996,31,27,2205,24.5,0,0,0,0,0,0,7,0,1.4,1.4,2.7,4.1,29,119,110,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.17,0.06,0.17,Matches
146,Francisco Contreras,mx MEX,"DF,MF",Tijuana,25-324,1999,14,7,656,7.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,1.0,14,35,20,0.00,0.00,0.00,0.00,0.00,0.02,0.12,0.14,0.02,0.14,Matches
147,Mario Cordero,mx MEX,FW,Santos,21-156,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
148,Jesús Corona,mx MEX,"FW,MF",Monterrey,32-119,1993,28,14,1316,14.6,2,8,10,2,0,0,2,0,2.7,2.7,3.5,6.2,64,59,222,0.14,0.55,0.68,0.14,0.68,0.19,0.24,0.43,0.19,0.43,Matches
149,Joe Corona,us USA,MF,Tijuana,34-300,1990,21,13,985,10.9,1,1,2,1,0,0,4,0,1.3,1.3,0.8,2.0,9,62,21,0.09,0.09,0.18,0.09,0.18,0.11,0.07,0.18,0.11,0.18,Matches
150,José Corona,mx MEX,GK,Tijuana,44-099,1981,11,10,910,10.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
151,Rogelio Cortéz Pineda,mx MEX,"FW,MF",Necaxa,20-302,2004,7,0,171,1.9,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.4,4,10,8,0.53,0.00,0.53,0.53,0.53,0.62,0.12,0.74,0.62,0.74,Matches
152,Jordi Cortizo,mx MEX,"MF,FW",Monterrey,28-309,1996,23,11,915,10.2,2,1,3,2,0,0,5,0,0.9,0.9,1.5,2.4,19,51,64,0.20,0.10,0.30,0.20,0.30,0.09,0.15,0.24,0.09,0.24,Matches
153,Rodolfo Cota,mx MEX,GK,América,37-306,1987,6,5,495,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
154,Cade Cowell,us USA,"FW,MF",Guadalajara,21-203,2003,23,13,1221,13.6,5,2,7,5,0,0,0,1,4.1,4.1,2.2,6.3,56,26,156,0.37,0.15,0.52,0.37,0.52,0.30,0.16,0.46,0.30,0.46,Matches
155,Aldo Cruz,mx MEX,DF,Atlético,27-223,1997,30,27,2402,26.7,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,39,129,33,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
156,Cristián Dajome,co COL,"FW,MF",Santos,31-122,1994,12,9,681,7.6,0,0,0,0,0,0,0,1,0.5,0.5,0.3,0.8,14,13,50,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.10,0.07,0.10,Matches
157,Jürgen Damm,mx MEX,DF,Atlético,32-179,1992,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
158,Jesús David Murillo,co COL,DF,FC Juárez,31-076,1994,10,9,780,8.7,1,0,1,1,0,0,4,0,0.5,0.5,0.0,0.5,5,15,1,0.12,0.00,0.12,0.12,0.12,0.06,0.00,0.06,0.06,0.06,Matches
159,José David Ramírez,mx MEX,"MF,DF",León,29-142,1995,25,12,1202,13.4,0,4,4,0,0,0,1,0,0.3,0.3,1.7,1.9,13,50,33,0.00,0.30,0.30,0.00,0.30,0.02,0.13,0.15,0.02,0.15,Matches
160,Víctor Dávila,cl CHI,"FW,MF",América,27-182,1997,21,14,1154,12.8,8,0,8,7,1,1,1,0,7.3,6.5,1.3,7.9,18,37,78,0.62,0.00,0.62,0.55,0.55,0.57,0.11,0.68,0.51,0.61,Matches
161,Diego De Buen,mx MEX,MF,Puebla,33-306,1991,17,17,1427,15.9,1,0,1,1,0,0,2,0,1.4,1.4,0.2,1.6,6,42,5,0.06,0.00,0.06,0.06,0.06,0.09,0.01,0.10,0.09,0.10,Matches
162,Diego De Buen,mx MEX,"MF,DF",Necaxa,33-306,1991,10,8,727,8.1,1,0,1,1,0,0,3,0,0.1,0.1,0.4,0.6,2,23,9,0.12,0.00,0.12,0.12,0.12,0.02,0.05,0.07,0.02,0.07,Matches
163,Sergio De los Ríos,mx MEX,"MF,DF",Pachuca,21-311,2003,5,0,108,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,6,7,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
164,Gustavo Del Prete,ar ARG,"MF,FW",Atlas,28-327,1996,14,7,562,6.2,1,1,2,1,0,0,0,0,0.5,0.5,0.6,1.1,3,20,27,0.16,0.16,0.32,0.16,0.32,0.08,0.10,0.18,0.08,0.18,Matches
165,Gustavo Del Prete,ar ARG,"MF,FW",Mazatlán,28-327,1996,3,3,230,2.6,1,0,1,1,0,0,1,0,1.1,0.3,0.2,0.5,5,17,8,0.39,0.00,0.39,0.39,0.39,0.42,0.09,0.51,0.11,0.20,Matches
166,Everardo Del Villar,mx MEX,DF,Toluca,20-043,2005,12,8,775,8.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,8,27,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
167,Diego Delgadillo,mx MEX,FW,Guadalajara,21-104,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
168,Arturo Delgado,mx MEX,GK,FC Juárez,23-076,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
169,Nelson Deossa,co COL,MF,Pachuca,25-088,2000,16,14,1212,13.5,2,2,4,2,0,0,5,0,1.5,1.5,1.5,3.0,39,89,26,0.15,0.15,0.30,0.15,0.30,0.11,0.11,0.22,0.11,0.22,Matches
170,Nelson Deossa,co COL,"MF,FW",Monterrey,25-088,2000,17,11,1092,12.1,3,1,4,3,0,0,2,0,1.1,1.1,2.0,3.1,41,69,47,0.25,0.08,0.33,0.25,0.33,0.09,0.16,0.25,0.09,0.25,Matches
171,Benny Díaz,mx MEX,GK,FC Juárez,26-141,1998,11,11,990,11.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
172,Nicolás Díaz Huincales,cl CHI,DF,Tijuana,25-350,1999,9,7,679,7.5,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,7,25,17,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
173,Jair Díaz,mx MEX,DF,Mazatlán,26-257,1998,27,24,2047,22.7,0,0,0,0,0,0,9,0,0.4,0.4,0.4,0.8,34,74,34,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.03,0.02,0.03,Matches
174,Javairô Dilrosun,nl NED,"FW,MF",América,26-317,1998,21,11,1051,11.7,1,3,4,1,0,0,3,0,1.2,1.2,3.4,4.5,49,39,88,0.09,0.26,0.34,0.09,0.34,0.10,0.29,0.39,0.10,0.39,Matches
175,Willer Ditta,co COL,DF,Cruz Azul,28-102,1997,33,33,2940,32.7,0,1,1,0,0,0,8,0,1.1,1.1,1.2,2.4,40,160,23,0.00,0.03,0.03,0.00,0.03,0.03,0.04,0.07,0.03,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
176,Alexei Dominguez,mx MEX,"FW,MF",Pachuca,20-122,2005,8,2,170,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,7,12,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,Matches
177,Idekel Domínguez,mx MEX,DF,Atlas,24-337,2000,9,8,581,6.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,7,10,13,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
178,Joel Domínguez,mx MEX,MF,Monterrey,20-116,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
179,Jose Domínguez,py PAR,DF,Querétaro,28-289,1996,22,22,1847,20.5,1,0,1,1,0,0,6,2,0.4,0.4,0.1,0.6,3,35,0,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches
180,Juan Domínguez,mx MEX,"FW,MF",Toluca,26-187,1998,29,16,1479,16.4,1,3,4,1,0,0,1,0,1.0,1.0,2.3,3.3,47,59,113,0.06,0.18,0.24,0.06,0.24,0.06,0.14,0.20,0.06,0.20,Matches
181,Julio Domínguez,mx MEX,DF,Atlético,37-178,1987,22,21,1789,19.9,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.4,9,57,4,0.00,0.05,0.05,0.00,0.05,0.04,0.03,0.07,0.04,0.07,Matches
182,Misael Domínguez,mx MEX,"FW,MF",Querétaro,25-190,1999,2,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
183,Dória,br BRA,DF,Atlas,30-178,1994,30,29,2613,29.0,2,0,2,2,0,0,9,0,1.7,1.7,0.4,2.1,8,87,9,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches
184,Jonathan dos Santos,mx MEX,MF,América,35-009,1990,20,16,1122,12.5,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,10,75,19,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches
185,Rodrigo Dourado,br BRA,MF,Atlético,30-322,1994,33,33,2945,32.7,4,0,4,4,0,0,9,0,1.6,1.6,1.1,2.6,27,155,30,0.12,0.00,0.12,0.12,0.12,0.05,0.03,0.08,0.05,0.08,Matches
186,Anderson Duarte,uy URU,"MF,FW",Toluca,21-043,2004,7,0,136,1.5,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,3,5,13,0.66,0.00,0.66,0.66,0.66,0.46,0.13,0.60,0.46,0.60,Matches
187,Anderson Duarte,uy URU,"FW,MF",Mazatlán,21-043,2004,9,6,583,6.5,1,1,2,1,0,0,4,0,1.6,1.6,0.5,2.1,5,11,39,0.15,0.15,0.31,0.15,0.31,0.24,0.08,0.33,0.24,0.33,Matches
188,Rubén Duarte,es ESP,DF,UNAM,29-199,1995,27,25,2291,25.5,0,1,1,0,0,0,5,0,0.3,0.3,1.5,1.9,26,141,13,0.00,0.04,0.04,0.00,0.04,0.01,0.06,0.07,0.01,0.07,Matches
189,Jeyson Duran,mx MEX,MF,Cruz Azul,20-099,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
190,Rafael Durán,mx MEX,"MF,FW",Puebla,27-258,1997,8,0,151,1.7,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.6,2,3,6,0.60,0.00,0.60,0.60,0.60,0.27,0.09,0.36,0.27,0.36,Matches
191,Emmanuel Echeverría,mx MEX,DF,Santos,21-213,2003,28,23,2158,24.0,1,0,1,1,0,0,7,0,0.9,0.9,1.7,2.6,63,66,108,0.04,0.00,0.04,0.04,0.04,0.04,0.07,0.11,0.04,0.11,Matches
192,Rodrigo Echeverría,cl CHI,"MF,FW",León,30-018,1995,15,14,1248,13.9,3,0,3,3,0,0,6,0,1.2,1.2,0.6,1.9,9,44,21,0.22,0.00,0.22,0.22,0.22,0.09,0.04,0.13,0.09,0.13,Matches
193,Edson,br BRA,DF,FC Juárez,27-011,1998,13,6,523,5.8,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,11,29,10,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
