Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
124,Diego Campillo,mx MEX,MF,FC Juárez,23-198,2001,32,2209,69,72.2,24.5,24,81,12,8,33,0,1.15,28,44,-16,-0.65,-0.33,23.7,40.9,-17.2,-0.70,-0.64,Matches
125,Karel Campos,mx MEX,MF,FC Juárez,22-108,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
126,Omar Campos,mx MEX,DF,Cruz Azul,22-289,2002,5,141,28,4.6,1.6,2,57,0,3,9,8,1.20,1,3,-2,-1.28,-2.48,1.1,1.7,-0.6,-0.36,-1.12,Matches
127,Sergio Canales,es ESP,"MF,FW",Monterrey,34-078,1991,30,2637,88,86.2,29.3,30,88,21,0,,0,1.70,50,35,+15,+0.51,+0.30,47.4,34.0,+13.4,+0.46,+0.37,Matches
128,Luis Cañamar,mx MEX,DF,Atlético,22-354,2002,3,89,30,2.9,1.0,1,77,0,2,6,2,1.00,1,3,-2,-2.02,-1.93,0.3,2.2,-1.9,-1.94,-1.68,Matches
129,Camilo Cándido,uy URU,"DF,MF",Cruz Azul,29-337,1995,11,229,21,7.5,2.5,1,90,1,10,14,4,2.42,7,3,+4,+1.57,+0.52,4.4,3.6,+0.9,+0.34,-0.39,Matches
130,Luis Cárdenas,mx MEX,GK,Monterrey,31-232,1993,10,900,90,29.4,10.0,10,90,10,0,,24,1.81,20,13,+7,+0.70,+0.32,20.4,11.9,+8.6,+0.86,+0.64,Matches
131,Rafael Carioca,br BRA,MF,UANL,35-321,1989,23,1411,61,46.1,15.7,18,74,7,5,18,5,2.04,23,15,+8,+0.51,-0.14,22.2,17.8,+4.4,+0.28,-0.22,Matches
132,Jan Carmona,mx MEX,"MF,FW",FC Juárez,21-014,2004,2,104,52,3.4,1.2,1,59,0,1,45,3,1.50,0,1,-1,-0.87,-0.32,0.1,1.4,-1.3,-1.10,-0.60,Matches
133,Héctor Carranza,mx MEX,MF,Santos,21-122,2004,1,7,7,0.2,0.1,0,,0,1,7,0,0.00,1,1,0,0.00,+1.15,0.1,1.0,-0.9,-11.62,-10.84,Matches
134,Kléber Carranza,mx MEX,DF,UNAM,21-099,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
135,Adalberto Carrasquilla,pa PAN,MF,UNAM,26-158,1998,15,1010,67,33.0,11.2,11,81,5,4,30,0,1.12,16,17,-1,-0.09,-0.35,13.7,14.6,-0.8,-0.07,-0.68,Matches
136,Jordan Carrillo,mx MEX,"MF,FW",Santos,23-156,2001,26,1388,53,45.4,15.4,14,77,6,12,26,4,0.42,13,32,-19,-1.23,-0.16,15.7,32.7,-16.9,-1.10,-0.55,Matches
137,Stephano Carrillo,mx MEX,"FW,MF",Santos,19-059,2006,12,408,34,13.3,4.5,4,59,1,8,22,1,0.17,4,11,-7,-1.54,-0.46,7.2,10.1,-2.9,-0.65,+0.17,Matches
138,Guilherme Carvalho,br BRA,MF,FC Juárez,25-228,1999,27,2175,81,71.1,24.2,25,84,16,2,38,0,1.43,28,34,-6,-0.25,+1.07,23.9,36.0,-12.1,-0.50,+0.08,Matches
139,Kevin Castañeda,mx MEX,"MF,FW",Tijuana,25-189,1999,30,1971,66,64.4,21.9,25,73,10,5,29,0,1.50,36,33,+3,+0.14,+0.96,28.7,35.7,-7.0,-0.32,+0.17,Matches
140,Christian Castillo,cl CHI,FW,Querétaro,28-153,1996,1,45,45,1.5,0.5,1,45,0,0,,0,0.00,0,0,0,0.00,+0.75,0.3,0.6,-0.3,-0.51,+0.27,Matches
141,Klever Castillo,mx MEX,FW,Toluca,19-266,2005,3,70,23,2.3,0.8,0,,0,3,23,6,3.00,2,1,+1,+1.29,+0.08,0.9,1.3,-0.3,-0.44,-0.95,Matches
142,Moises Castillo,co COL,DF,FC Juárez,23-346,2001,26,1938,75,63.3,21.5,22,86,18,4,13,4,1.19,22,37,-15,-0.70,-0.38,21.5,32.2,-10.8,-0.50,+0.07,Matches
143,José Castillo Pérez,mx MEX,DF,Guadalajara,23-154,2001,26,2249,87,73.5,25.0,26,87,19,0,,3,1.30,27,26,+1,+0.04,-0.51,28.6,24.4,+4.2,+0.17,-0.19,Matches
144,Raúl Castillo,mx MEX,"MF,FW",Puebla,23-154,2001,29,1493,51,48.8,16.6,19,66,1,10,25,5,0.69,15,25,-10,-0.60,+0.37,14.8,21.3,-6.5,-0.39,+0.04,Matches
145,Christopher Castro,mx MEX,DF,Mazatlán,19-315,2005,2,110,55,3.6,1.2,2,55,0,0,,5,2.00,3,3,0,0.00,+0.58,1.1,2.0,-0.9,-0.73,-0.52,Matches
146,Erubiel Castro,mx MEX,GK,Santos,22-222,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
147,Manuel Castro,uy URU,"MF,FW",FC Juárez,29-220,1995,1,90,90,2.9,1.0,1,90,1,0,,0,1.00,2,2,0,0.00,+0.58,1.1,1.0,+0.1,+0.11,+0.66,Matches
148,Lucas Cavallini,ca CAN,FW,Puebla,32-128,1992,4,328,82,10.7,3.6,4,82,3,0,,0,1.00,5,8,-3,-0.82,-0.03,5.8,4.3,+1.6,+0.43,+0.95,Matches
149,Alan Cervantes,mx MEX,MF,Santos,27-108,1998,1,90,90,2.9,1.0,1,90,1,0,,0,0.00,0,1,-1,-1.00,+0.15,0.5,1.5,-1.0,-1.05,-0.26,Matches
150,Alan Cervantes,mx MEX,MF,América,27-108,1998,22,1292,59,42.2,14.4,14,81,11,8,20,5,2.00,30,16,+14,+0.98,+0.16,22.5,13.9,+8.6,+0.60,-0.45,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
151,Luís Cervantes,mx MEX,DF,León,24-085,2001,1,33,33,1.1,0.4,1,33,0,0,,3,0.00,1,2,-1,-2.73,-2.79,0.6,0.4,+0.2,+0.51,+0.67,Matches
152,Ángel Chávez,mx MEX,DF,Necaxa,20-075,2005,1,6,6,0.2,0.1,0,,0,1,6,0,0.00,0,0,0,0.00,-0.03,0.1,0.3,-0.2,-2.53,-2.44,Matches
153,Mateo Chávez,mx MEX,DF,Guadalajara,20-358,2004,26,1787,69,58.4,19.9,19,83,13,7,29,4,1.42,23,17,+6,+0.30,+0.30,22.1,21.5,+0.7,+0.03,-0.44,Matches
154,Ricardo Chávez Soto,mx MEX,"DF,MF",Atlético,30-167,1994,17,1229,72,40.2,13.7,13,87,8,4,25,0,1.76,21,13,+8,+0.59,+1.22,16.4,16.7,-0.4,-0.03,+0.47,Matches
155,Ricardo Chávez Soto,mx MEX,DF,Monterrey,30-167,1994,14,1013,72,33.1,11.3,10,89,8,4,32,3,1.56,23,17,+6,+0.53,+0.09,18.1,11.2,+6.9,+0.62,+0.31,Matches
156,Ronaldo Cisneros,mx MEX,FW,Querétaro,28-117,1997,18,734,41,24.0,8.2,8,58,0,10,27,6,0.94,10,14,-4,-0.49,+0.32,7.9,11.2,-3.3,-0.41,+0.48,Matches
157,Matías Cóccaro,uy URU,"FW,MF",Atlas,27-171,1997,12,218,18,7.1,2.4,0,,0,12,18,2,1.08,7,4,+3,+1.24,+1.75,4.4,4.0,+0.4,+0.17,+0.22,Matches
158,Josué Colmán,py PAR,"MF,FW",Querétaro,26-284,1998,13,759,58,24.8,8.4,10,66,1,3,32,3,1.23,11,10,+1,+0.12,+1.14,5.8,12.9,-7.1,-0.84,-0.09,Matches
159,Josué Colmán,py PAR,"MF,DF",Mazatlán,26-284,1998,15,552,37,18.0,6.1,5,56,1,10,27,2,0.87,7,7,0,0.00,+0.68,9.6,7.5,+2.1,+0.35,+0.71,Matches
160,Bryan Colula,mx MEX,DF,Mazatlán,29-029,1996,31,2205,71,72.1,24.5,27,79,16,4,16,0,0.87,14,29,-15,-0.61,-0.19,24.0,30.2,-6.2,-0.25,-0.06,Matches
161,Ángel Contreras,mx MEX,MF,América,20-037,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
162,Francisco Contreras,mx MEX,"DF,MF",Tijuana,25-324,1999,14,656,47,21.4,7.3,7,66,2,7,28,11,1.57,6,11,-5,-0.69,-0.61,9.7,14.1,-4.4,-0.61,-0.29,Matches
163,Mario Cordero,mx MEX,FW,Santos,21-156,2003,1,10,10,0.3,0.1,0,,0,1,10,0,0.00,0,0,0,0.00,+1.15,0.0,0.0,0.0,+0.17,+0.97,Matches
164,Jesús Corona,mx MEX,"FW,MF",Monterrey,32-119,1993,28,1316,47,43.0,14.6,14,68,1,14,26,4,1.70,24,21,+3,+0.21,-0.47,22.8,17.4,+5.4,+0.37,-0.06,Matches
165,Joe Corona,us USA,MF,Tijuana,34-300,1990,21,985,47,32.2,10.9,13,59,2,8,27,11,1.48,14,20,-6,-0.55,-0.50,15.6,17.4,-1.9,-0.17,+0.31,Matches
166,José Corona,mx MEX,GK,Tijuana,44-099,1981,11,910,83,29.7,10.1,10,90,10,1,10,20,1.09,13,18,-5,-0.49,-0.41,13.6,19.3,-5.7,-0.57,-0.27,Matches
167,Rogelio Cortéz Pineda,mx MEX,"FW,MF",Necaxa,20-302,2004,7,171,24,5.6,1.9,0,,0,7,24,8,0.43,5,5,0,0.00,-0.03,4.1,3.4,+0.7,+0.36,+0.48,Matches
168,Jordi Cortizo,mx MEX,"MF,FW",Monterrey,28-309,1996,23,915,40,29.9,10.2,11,62,0,12,19,6,1.76,14,11,+3,+0.30,-0.25,12.4,11.3,+1.1,+0.11,-0.43,Matches
169,Rodolfo Cota,mx MEX,GK,América,37-306,1987,6,495,83,16.2,5.5,5,90,5,1,45,28,1.33,6,4,+2,+0.36,-0.62,9.8,4.1,+5.7,+1.04,+0.22,Matches
170,Cade Cowell,us USA,"FW,MF",Guadalajara,21-203,2003,23,1221,53,39.9,13.6,13,75,3,10,24,5,1.42,18,12,+6,+0.44,+0.44,17.7,14.0,+3.7,+0.28,+0.10,Matches
171,Aldo Cruz,mx MEX,DF,Atlético,27-223,1997,30,2402,80,78.5,26.7,27,87,23,3,16,4,1.44,39,45,-6,-0.22,-0.36,28.2,37.6,-9.3,-0.35,-0.19,Matches
172,Cristián Dajome,co COL,"FW,MF",Santos,31-122,1994,12,681,57,22.3,7.6,9,61,1,3,45,2,0.58,7,13,-6,-0.79,+0.46,6.9,12.7,-5.8,-0.76,+0.05,Matches
173,Jürgen Damm,mx MEX,DF,Atlético,32-179,1992,1,25,25,0.8,0.3,0,,0,1,25,9,0.00,0,0,0,0.00,+0.15,0.2,0.2,+0.1,+0.18,+0.49,Matches
174,Jesús David Murillo,co COL,DF,FC Juárez,31-076,1994,10,780,78,25.5,8.7,9,83,7,1,32,2,1.64,11,8,+3,+0.35,+1.21,11.3,13.2,-1.9,-0.22,+0.41,Matches
175,José David Ramírez,mx MEX,"MF,DF",León,29-142,1995,25,1202,48,39.3,13.4,12,79,6,13,19,2,1.48,21,14,+7,+0.52,+0.81,16.6,18.6,-2.0,-0.15,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
176,Víctor Dávila,cl CHI,"FW,MF",América,27-182,1997,21,1154,55,37.7,12.8,14,68,3,7,30,0,1.87,29,8,+21,+1.64,+1.21,23.1,10.0,+13.1,+1.03,+0.26,Matches
177,Diego De Buen,mx MEX,MF,Puebla,33-306,1991,17,1427,84,46.6,15.9,17,84,12,0,,0,0.82,16,28,-12,-0.76,+0.07,16.5,23.8,-7.3,-0.46,-0.09,Matches
178,Diego De Buen,mx MEX,"MF,DF",Necaxa,33-306,1991,10,727,73,23.8,8.1,8,87,5,2,15,3,1.60,16,19,-3,-0.37,-0.53,10.0,13.6,-3.5,-0.44,-0.45,Matches
179,Sergio De los Ríos,mx MEX,"MF,DF",Pachuca,21-311,2003,5,108,22,3.5,1.2,0,,0,5,22,3,0.80,0,1,-1,-0.83,-0.77,1.3,1.5,-0.2,-0.19,-0.46,Matches
180,Gustavo Del Prete,ar ARG,"MF,FW",Atlas,28-327,1996,14,562,40,18.4,6.2,7,57,0,7,24,1,1.14,9,10,-1,-0.16,+0.27,5.5,7.4,-2.0,-0.32,-0.34,Matches
181,Gustavo Del Prete,ar ARG,"MF,FW",Mazatlán,28-327,1996,3,230,77,7.5,2.6,3,77,1,0,,0,0.33,2,3,-1,-0.39,+0.18,3.4,4.1,-0.7,-0.28,-0.05,Matches
182,Everardo Del Villar,mx MEX,DF,Toluca,20-043,2005,12,775,65,25.3,8.6,8,86,7,4,23,5,2.17,19,11,+8,+0.93,-0.37,14.1,10.6,+3.5,+0.41,-0.10,Matches
183,Diego Delgadillo,mx MEX,FW,Guadalajara,21-104,2004,1,6,6,0.2,0.1,0,,0,1,6,0,1.00,0,1,-1,-15.00,-15.21,0.1,1.0,-1.0,-14.74,-14.98,Matches
184,Arturo Delgado,mx MEX,GK,FC Juárez,23-076,2002,2,180,90,5.9,2.0,2,90,2,0,,11,2.00,2,1,+1,+0.50,+1.12,2.4,2.5,-0.1,-0.06,+0.49,Matches
185,Nelson Deossa,co COL,MF,Pachuca,25-088,2000,16,1212,76,39.6,13.5,14,83,9,2,25,0,0.81,17,24,-7,-0.52,-0.71,16.0,16.4,-0.4,-0.03,-0.46,Matches
186,Nelson Deossa,co COL,"MF,FW",Monterrey,25-088,2000,17,1092,64,35.7,12.1,11,84,6,6,28,0,1.63,21,18,+3,+0.25,-0.35,17.6,12.3,+5.2,+0.43,+0.04,Matches
187,Benny Díaz,mx MEX,GK,FC Juárez,26-141,1998,11,990,90,32.4,11.0,11,90,11,0,,23,1.09,14,26,-12,-1.09,-0.79,11.6,22.3,-10.7,-0.97,-0.66,Matches
188,Nicolás Díaz Huincales,cl CHI,DF,Tijuana,25-350,1999,9,679,75,22.2,7.5,7,84,4,2,45,5,1.18,9,13,-4,-0.53,-0.42,8.0,11.8,-3.8,-0.50,-0.16,Matches
189,Jair Díaz,mx MEX,DF,Mazatlán,26-257,1998,27,2047,76,66.9,22.7,24,81,12,3,35,5,0.89,14,32,-18,-0.79,-0.70,19.3,32.6,-13.3,-0.59,-1.06,Matches
190,Javairô Dilrosun,nl NED,"FW,MF",América,26-317,1998,21,1051,50,34.3,11.7,11,73,2,10,25,10,1.91,18,11,+7,+0.60,-0.43,21.2,10.9,+10.4,+0.89,+0.04,Matches
191,Ronaldo Dimas,mx MEX,GK,Toluca,23-038,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
192,Willer Ditta,co COL,DF,Cruz Azul,28-102,1997,33,2940,89,96.1,32.7,33,89,32,0,,0,2.11,63,27,+36,+1.10,+0.35,53.5,29.8,+23.8,+0.73,+0.50,Matches
193,Alexei Dominguez,mx MEX,"FW,MF",Pachuca,20-122,2005,8,170,21,5.6,1.9,2,62,0,6,8,4,1.78,6,2,+4,+2.12,+2.34,2.9,1.9,+1.0,+0.52,+0.28,Matches
194,Idekel Domínguez,mx MEX,DF,Atlas,24-337,2000,9,581,65,19.0,6.5,8,72,1,1,3,25,0.60,8,13,-5,-0.77,-0.48,5.5,7.3,-1.8,-0.29,-0.30,Matches
195,Joel Domínguez,mx MEX,MF,Monterrey,20-116,2005,1,4,4,0.1,0.0,0,,0,1,4,3,3.00,0,1,-1,-22.50,-23.00,0.3,0.0,+0.2,+5.59,+5.19,Matches
196,Jose Domínguez,py PAR,DF,Querétaro,28-289,1996,22,1847,84,60.4,20.5,22,84,19,0,,1,1.09,18,33,-15,-0.73,+0.01,14.7,29.6,-14.9,-0.73,+0.11,Matches
197,Juan Domínguez,mx MEX,"FW,MF",Toluca,26-187,1998,29,1479,51,48.3,16.4,16,74,4,13,23,5,2.07,42,17,+25,+1.52,+0.61,24.3,19.7,+4.6,+0.28,-0.40,Matches
198,Julio Domínguez,mx MEX,DF,Atlético,37-178,1987,22,1789,81,58.5,19.9,21,83,14,1,45,8,1.60,30,26,+4,+0.20,+0.84,23.9,27.2,-3.3,-0.16,+0.34,Matches
199,Misael Domínguez,mx MEX,"FW,MF",Querétaro,25-190,1999,2,78,39,2.5,0.9,1,45,0,1,33,1,0.00,0,3,-3,-3.46,-2.80,0.1,2.7,-2.5,-2.93,-2.21,Matches
200,Dória,br BRA,DF,Atlas,30-178,1994,30,2613,87,85.4,29.0,29,90,28,1,10,1,1.19,34,47,-13,-0.45,-0.45,32.1,32.5,-0.4,-0.01,+0.18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
201,Jonathan dos Santos,mx MEX,MF,América,35-009,1990,20,1122,56,36.7,12.5,16,67,1,4,13,3,1.81,14,11,+3,+0.24,-1.01,16.8,10.6,+6.3,+0.50,-0.57,Matches
202,Rodrigo Dourado,br BRA,MF,Atlético,30-322,1994,33,2945,89,96.2,32.7,33,89,32,0,,0,1.46,46,51,-5,-0.15,-0.15,35.7,46.1,-10.5,-0.32,-0.33,Matches
203,Anderson Duarte,uy URU,"MF,FW",Toluca,21-043,2004,7,136,19,4.4,1.5,0,,0,7,19,5,1.57,3,3,0,0.00,-1.26,2.3,2.0,+0.3,+0.20,-0.30,Matches
204,Anderson Duarte,uy URU,"FW,MF",Mazatlán,21-043,2004,9,583,65,19.1,6.5,6,84,3,3,26,0,1.44,7,9,-2,-0.31,+0.31,6.2,6.5,-0.3,-0.04,+0.24,Matches
205,Rubén Duarte,es ESP,DF,UNAM,29-199,1995,27,2291,85,74.9,25.5,25,89,22,2,37,1,1.32,30,32,-2,-0.08,-0.90,35.6,25.3,+10.3,+0.40,+0.09,Matches
206,Jeyson Duran,mx MEX,MF,Cruz Azul,20-099,2005,1,9,9,0.3,0.1,0,,0,1,9,1,1.00,0,0,0,0.00,-1.09,0.3,0.0,+0.2,+2.28,+1.58,Matches
207,Rafael Durán,mx MEX,"MF,FW",Puebla,27-258,1997,8,151,19,4.9,1.7,0,,0,8,19,3,0.88,4,2,+2,+1.19,+2.09,3.5,2.3,+1.1,+0.67,+1.14,Matches
208,Emmanuel Echeverría,mx MEX,DF,Santos,21-213,2003,28,2158,77,70.5,24.0,23,87,20,5,33,0,0.57,23,48,-25,-1.04,+0.35,25.8,40.4,-14.6,-0.61,+0.64,Matches
209,Rodrigo Echeverría,cl CHI,"MF,FW",León,30-018,1995,15,1248,83,40.8,13.9,14,88,12,1,11,0,1.80,20,18,+2,+0.14,+0.19,16.5,17.3,-0.8,-0.06,+0.16,Matches
210,Edson,br BRA,DF,FC Juárez,27-011,1998,13,523,40,17.1,5.8,6,61,1,7,23,4,0.77,7,18,-11,-1.89,-1.61,5.5,12.5,-7.1,-1.22,-0.84,Matches
211,José Eduardo Castillo,mx MEX,DF,Pachuca,21-078,2004,1,90,90,2.9,1.0,1,90,1,0,,1,0.00,0,1,-1,-1.00,-0.94,0.6,0.6,0.0,+0.02,-0.24,Matches
212,Javier Eduardo López,mx MEX,"MF,FW",Pachuca,30-230,1994,15,424,28,13.9,4.7,1,55,0,14,26,2,1.40,5,7,-2,-0.42,-0.39,7.1,4.0,+3.0,+0.65,+0.46,Matches
213,Jorge Eduardo Sánchez,mx MEX,"DF,FW",Cruz Azul,27-146,1997,28,2293,82,74.9,25.5,27,84,19,1,18,2,2.03,50,20,+30,+1.18,+0.36,42.0,21.2,+20.8,+0.82,+0.43,Matches
214,Francisco Eduardo Venegas,mx MEX,DF,Querétaro,26-293,1998,26,1937,75,63.3,21.5,24,79,13,2,17,0,0.96,16,32,-16,-0.74,-0.02,15.8,36.5,-20.7,-0.96,-0.51,Matches
215,Roberto Elicerio,mx MEX,GK,Atlético,21-120,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
216,Luis Enrique Quiñones,co COL,"FW,MF",Puebla,33-313,1991,18,1364,76,44.6,15.2,16,81,9,2,35,0,0.56,12,28,-16,-1.06,-0.47,15.4,22.9,-7.5,-0.50,-0.16,Matches
217,Luis Enrique Quiñones,co COL,"FW,MF",UANL,33-313,1991,4,171,43,5.6,1.9,2,65,0,2,21,0,2.50,3,0,+3,+1.58,+1.05,3.2,2.3,+0.9,+0.47,+0.08,Matches
218,Robert Ergas,uy URU,DF,UNAM,27-110,1998,30,2246,75,73.4,25.0,26,85,18,4,12,3,1.35,32,23,+9,+0.36,+0.80,32.0,21.8,+10.3,+0.41,+0.12,Matches
219,Carlos Ernesto Cisneros,mx MEX,"FW,MF",Guadalajara,31-248,1993,9,321,36,10.5,3.6,5,57,0,4,9,4,1.00,2,4,-2,-0.56,-0.82,4.8,3.6,+1.3,+0.35,+0.15,Matches
220,Carlos Ernesto Cisneros,mx MEX,"FW,MF",León,31-248,1993,9,198,22,6.5,2.2,1,76,0,8,15,7,1.67,4,2,+2,+0.91,+0.94,3.6,1.8,+1.8,+0.84,+1.06,Matches
221,Kevin Escamilla,mx MEX,"MF,DF",Querétaro,31-073,1994,28,1988,71,65.0,22.1,22,82,13,6,32,3,1.14,19,35,-16,-0.72,+0.03,17.5,34.2,-16.7,-0.76,+0.04,Matches
222,Alonso Escoboza,mx MEX,"DF,MF",Mazatlán,32-103,1993,13,861,66,28.1,9.6,10,73,1,3,43,0,0.69,4,6,-2,-0.21,+0.49,11.9,9.9,+2.0,+0.21,+0.62,Matches
223,Samuel Espinosa,mx MEX,FW,Mazatlán,22-055,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
224,Dagoberto Espinoza,mx MEX,"DF,MF",América,21-018,2004,18,994,55,32.5,11.0,11,76,5,7,22,9,1.72,15,11,+4,+0.36,-0.77,18.7,8.6,+10.1,+0.92,+0.08,Matches
225,Luis Espinoza,mx MEX,"DF,FW",Santos,21-101,2004,6,164,27,5.4,1.8,1,90,1,5,15,10,0.17,1,1,0,0.00,+1.21,1.3,3.9,-2.6,-1.42,-0.66,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
226,Rogelio Espinoza,mx MEX,FW,Cruz Azul,32-102,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
227,Diego Esqueda,mx MEX,DF,América,22-357,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
228,Ángel Estrada,mx MEX,MF,León,22-105,2003,22,1311,60,42.8,14.6,16,77,5,6,15,11,1.73,21,18,+3,+0.21,+0.31,14.2,18.2,-3.9,-0.27,-0.22,Matches
229,Jonathan Estrada,mx MEX,GK,América,27-050,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
230,Oscar Estupiñan,co COL,FW,FC Juárez,28-127,1996,25,1903,76,62.2,21.1,21,85,12,4,32,0,1.38,24,35,-11,-0.52,+0.10,21.8,35.5,-13.7,-0.65,-0.32,Matches
231,José Eulogio,mx MEX,GK,Pachuca,21-083,2004,2,180,90,5.9,2.0,2,90,2,0,,27,0.00,1,4,-3,-1.50,-1.50,2.1,1.1,+1.0,+0.49,+0.25,Matches
232,Franco Fagúndez,uy URU,"MF,FW",Santos,24-290,2000,18,820,46,26.8,9.1,7,81,4,11,23,5,0.61,9,21,-12,-1.32,-0.23,11.3,14.6,-3.2,-0.36,+0.60,Matches
233,Lorenzo Faravelli,ar ARG,MF,Cruz Azul,32-037,1993,30,2082,69,68.0,23.1,25,79,9,5,22,0,2.09,44,20,+24,+1.04,-0.16,36.2,20.1,+16.1,+0.70,-0.04,Matches
234,Juan Fedorco,ar ARG,DF,Puebla,24-158,2000,11,829,75,27.1,9.2,11,75,7,0,,1,0.36,6,15,-9,-0.98,-0.25,8.7,13.3,-4.6,-0.50,-0.11,Matches
235,Carlos Felipe Rodríguez,mx MEX,GK,UANL,36-032,1989,3,270,90,8.8,3.0,3,90,3,0,,8,2.33,3,1,+2,+0.67,+0.09,4.3,2.9,+1.4,+0.48,+0.09,Matches
236,Gabriel Fernández,uy URU,FW,Cruz Azul,30-357,1994,18,688,38,22.5,7.6,6,76,2,12,20,2,1.86,13,8,+5,+0.65,-0.56,9.7,7.8,+1.9,+0.25,-0.59,Matches
237,Joaquín Fernández,uy URU,DF,Tijuana,26-103,1999,5,195,39,6.4,2.2,1,90,1,4,26,4,1.20,2,5,-3,-1.38,-1.26,1.0,4.9,-3.9,-1.82,-1.53,Matches
238,Rafael Fernández,mx MEX,DF,Tijuana,24-273,2000,25,1754,70,57.3,19.5,21,76,12,4,38,5,1.48,27,35,-8,-0.41,-0.48,27.2,32.7,-5.5,-0.28,+0.23,Matches
239,Gustavo Ferrareis,br BRA,"DF,MF",Puebla,29-123,1996,29,2087,72,68.2,23.2,24,83,12,5,18,1,0.69,19,39,-20,-0.86,-0.22,23.2,31.6,-8.4,-0.36,+0.16,Matches
240,Álvaro Fidalgo,es ESP,MF,América,28-026,1997,29,2141,74,70.0,23.8,24,82,15,5,33,1,1.81,46,22,+24,+1.01,+0.42,39.6,18.4,+21.2,+0.89,+0.10,Matches
241,Sebastián Fierro,mx MEX,MF,UANL,23-261,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
242,Sebastián Fierro,mx MEX,MF,León,23-261,2001,8,193,24,6.3,2.1,2,75,0,6,7,8,2.38,2,4,-2,-0.93,-1.03,0.9,3.8,-2.9,-1.36,-1.30,Matches
243,Iker Fimbres,mx MEX,MF,Monterrey,19-337,2005,25,1288,52,42.1,14.3,15,78,4,10,12,9,1.88,28,16,+12,+0.84,+0.64,21.8,17.6,+4.2,+0.29,-0.20,Matches
244,Daniel Flores,us USA,DF,Guadalajara,21-359,2003,1,13,13,0.4,0.1,1,13,0,0,,0,1.00,1,0,+1,+6.92,+6.78,0.1,0.1,0.0,-0.07,-0.29,Matches
245,Jason Flores,mx MEX,DF,Pachuca,21-242,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
246,Jonathan Flores,mx MEX,DF,UNAM,18-295,2006,1,90,90,2.9,1.0,1,90,1,0,,4,0.00,0,1,-1,-1.00,-1.18,0.9,0.5,+0.4,+0.38,0.00,Matches
247,Leonardo Flores,mx MEX,"FW,MF",Atlas,22-014,2003,15,667,44,21.8,7.4,6,83,3,9,19,2,1.24,12,13,-1,-0.13,+0.32,9.6,8.7,+0.9,+0.12,+0.21,Matches
