Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
184,Igor Gomes,br BRA,"MF,FW",Atlético Mineiro,26-049,1999,1.1,1,3,1,33.3,2.62,0.87,0.33,1.00,19.1,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
185,Gustavo Gómez,py PAR,DF,Palmeiras,31-364,1993,5.0,0,2,1,50.0,0.40,0.20,0.00,0.00,12.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
186,Nuno Gonçalo Moreira,pt POR,FW,Vasco da Gama,25-323,1999,4.7,1,8,5,62.5,1.72,1.07,0.13,0.20,17.7,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
187,Matheus Gonçalves,br BRA,FW,Flamengo,19-260,2005,0.1,0,1,1,100.0,12.86,12.86,0.00,0.00,27.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
188,Gregore,br BRA,MF,Botafogo (RJ),31-064,1994,5.6,0,4,1,25.0,0.72,0.18,0.00,0.00,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
189,Guga,br BRA,DF,Fluminense,26-249,1998,1.6,0,1,0,0.0,0.63,0.00,0.00,,15.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
190,Guilherme,br BRA,FW,Santos,30-022,1995,5.8,0,16,4,25.0,2.74,0.69,0.00,0.00,21.0,1,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
191,Guilherme,br BRA,DF,RB Bragantino,23-080,2002,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
192,Gustavinho,br BRA,MF,RB Bragantino,21-012,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
193,Gustavo,br BRA,GK,Juventude,32-056,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
194,Luiz Gustavo,br BRA,MF,São Paulo,37-286,1987,1.0,0,2,0,0.0,2.00,0.00,0.00,,12.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
195,Luiz Gustavo,br BRA,DF,Vasco da Gama,19-023,2006,0.5,0,0,0,,0.00,0.00,,,,,0,0,,,,,,Matches
196,Ryan Gustavo,br BRA,MF,Corinthians,21-294,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
197,Lucas Halter,br BRA,DF,Vitória,25-003,2000,7.0,1,2,1,50.0,0.29,0.14,0.50,1.00,9.8,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
198,Héctor,es ESP,"FW,MF",Corinthians,29-233,1995,0.7,1,2,1,50.0,2.95,1.48,0.50,1.00,14.1,0,0,0,0.2,0.2,0.11,+0.8,+0.8,Matches
199,Bruno Henrique,br BRA,"FW,MF",Flamengo,34-126,1990,3.4,1,12,3,25.0,3.55,0.89,0.08,0.33,12.3,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
200,Bruno Henrique,br BRA,MF,Internacional,35-196,1989,4.4,1,6,1,16.7,1.36,0.23,0.17,1.00,21.4,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
201,Dalbert Henrique,br BRA,DF,Sport Recife,31-239,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
202,Gustavo Henrique,br BRA,DF,Corinthians,32-042,1993,3.0,0,3,0,0.0,1.00,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
203,Matheus Henrique,br BRA,MF,Cruzeiro,27-137,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
204,Paulo Henrique,br BRA,DF,Vasco da Gama,28-284,1996,5.9,0,5,1,20.0,0.84,0.17,0.00,0.00,23.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
205,Pedro Henrique,br BRA,FW,Ceará,34-323,1990,1.7,1,8,3,37.5,4.80,1.80,0.13,0.33,19.2,2,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
206,Pedro Henrique,br BRA,DF,RB Bragantino,29-215,1995,6.0,0,3,1,33.3,0.50,0.17,0.00,0.00,8.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
207,Hércules,br BRA,MF,Fluminense,24-197,2000,3.7,0,5,1,20.0,1.36,0.27,0.00,0.00,23.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
208,Diogo Hereda,br BRA,DF,Sport Recife,26-227,1998,6.2,0,8,2,25.0,1.29,0.32,0.00,0.00,27.3,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
209,Hugo,br BRA,DF,Corinthians,27-249,1997,1.7,0,2,1,50.0,1.17,0.58,0.00,0.00,24.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
210,Vitor Hugo,br BRA,DF,Atlético Mineiro,33-350,1991,1.0,0,2,0,0.0,2.00,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
211,Hulk,br BRA,"FW,MF",Atlético Mineiro,38-284,1986,5.6,1,21,9,42.9,3.73,1.60,0.00,0.00,26.4,7,1,1,1.6,0.8,0.04,-0.6,-0.8,Matches
212,José Hurtado,ec ECU,DF,RB Bragantino,23-133,2001,5.5,0,7,1,14.3,1.27,0.18,0.00,0.00,20.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
213,Hyan,br BRA,MF,Santos,21-042,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
214,Iago,br BRA,DF,Bahia,28-043,1997,1.2,0,3,1,33.3,2.41,0.80,0.00,0.00,17.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
215,Ignácio,br BRA,DF,Fluminense,28-155,1996,4.0,0,4,2,50.0,1.00,0.50,0.00,0.00,10.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
216,Juan Ignacio Dinenno,ar ARG,FW,Cruzeiro,30-250,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
217,Zé Ivaldo,br BRA,DF,Santos,28-073,1997,7.0,1,8,1,12.5,1.14,0.14,0.13,1.00,19.3,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
218,Jadson,br BRA,MF,Juventude,31-248,1993,6.0,0,2,1,50.0,0.33,0.17,0.00,0.00,11.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
219,Jair,br BRA,MF,Vasco da Gama,30-252,1994,3.4,0,1,0,0.0,0.29,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
220,Jamerson,br BRA,DF,Vitória,26-238,1998,6.9,0,10,4,40.0,1.45,0.58,0.00,0.00,27.3,2,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
221,Janderson,br BRA,FW,Vitória,25-364,1999,6.5,1,8,2,25.0,1.22,0.31,0.13,0.50,12.7,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
222,Léo Jardim,br BRA,GK,Vasco da Gama,30-046,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,Jeffinho,br BRA,MF,Botafogo (RJ),25-126,1999,0.1,0,1,0,0.0,8.18,0.00,0.00,,15.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
224,Jemerson,br BRA,DF,Grêmio,32-254,1992,6.6,1,2,1,50.0,0.31,0.15,0.50,1.00,5.3,0,0,0,0.9,0.9,0.43,+0.1,+0.1,Matches
225,Jemmes,br BRA,DF,Mirassol,25-026,2000,6.0,0,4,0,0.0,0.67,0.00,0.00,,10.9,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
226,Igor Jesus,br BRA,FW,Botafogo (RJ),24-069,2001,7.0,2,30,12,40.0,4.31,1.73,0.07,0.17,15.5,0,0,0,2.1,2.1,0.07,-0.1,-0.1,Matches
227,John,br BRA,GK,Botafogo (RJ),29-081,1996,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
228,Jonathan,br BRA,DF,Cruzeiro,20-343,2004,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
229,Kaio Jorge,br BRA,FW,Cruzeiro,23-101,2002,5.3,4,18,6,33.3,3.38,1.13,0.22,0.67,16.1,0,0,1,3.4,2.6,0.14,+0.6,+1.4,Matches
230,José,br BRA,DF,Cruzeiro,19-247,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
231,Willian José,br BRA,FW,Bahia,33-163,1991,3.4,0,7,3,42.9,2.07,0.89,0.00,0.00,16.9,1,0,0,1.0,1.0,0.14,-1.0,-1.0,Matches
232,Jhonatan Jowjow,br BRA,MF,RB Bragantino,22-238,2002,5.2,1,6,2,33.3,1.16,0.39,0.17,0.50,25.1,2,0,0,0.7,0.7,0.12,+0.3,+0.3,Matches
233,Luciano Juba,br BRA,"DF,MF",Bahia,25-249,1999,6.3,1,4,1,25.0,0.64,0.16,0.25,1.00,18.9,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
234,Juninho,br BRA,FW,Flamengo,28-165,1996,1.9,0,8,2,25.0,4.26,1.07,0.00,0.00,15.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
235,Juninho,br BRA,DF,Internacional,29-130,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
236,Kaiki,br BRA,DF,Cruzeiro,22-058,2003,6.9,0,6,1,16.7,0.87,0.14,0.00,0.00,16.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
237,Walter Kannemann,ar ARG,DF,Grêmio,34-052,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
238,Kanu,br BRA,DF,Bahia,28-059,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
239,Keno,br BRA,FW,Fluminense,35-237,1989,1.0,0,4,1,25.0,4.00,1.00,0.00,0.00,16.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
240,Kevyson,br BRA,DF,Santos,21-037,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
241,Benjamín Kuscevic,cl CHI,DF,Fortaleza,29-003,1996,6.9,0,3,0,0.0,0.44,0.00,0.00,,10.1,0,0,0,0.2,0.1,0.05,-0.2,-0.1,Matches
242,Ignacio Laquintana,uy URU,FW,RB Bragantino,26-093,1999,1.4,2,4,2,50.0,2.77,1.38,0.50,1.00,19.2,0,0,0,0.4,0.4,0.09,+1.6,+1.6,Matches
243,Joaquín Lavega,uy URU,DF,Fluminense,20-091,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
244,Lelê,br BRA,"FW,MF",Ceará,27-216,1997,0.4,0,3,1,33.3,8.18,2.73,0.00,0.00,13.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
245,Mauricio Lemos,uy URU,DF,Vasco da Gama,29-128,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
246,Rubén Lezcano,py PAR,MF,Fluminense,21-085,2004,0.5,0,2,0,0.0,4.19,0.00,0.00,,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
247,Lima,br BRA,MF,Fluminense,28-328,1996,3.5,1,8,2,25.0,2.26,0.57,0.13,0.50,19.8,0,0,0,1.2,1.2,0.16,-0.2,-0.2,Matches
248,Lucas Lima,br BRA,MF,Ceará,24-305,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
249,Lucas Lima,br BRA,"FW,MF",Sport Recife,34-300,1990,5.8,0,8,4,50.0,1.37,0.68,0.00,0.00,22.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
250,Lenny Lobato,br BRA,FW,Sport Recife,24-091,2001,2.7,0,8,1,12.5,2.95,0.37,0.00,0.00,16.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
251,David Loiola,br BRA,DF,Botafogo (RJ),22-135,2002,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
252,José López,ar ARG,FW,Palmeiras,24-150,2000,3.3,2,13,2,15.4,3.99,0.61,0.08,0.50,16.9,0,1,1,2.3,1.5,0.12,-0.3,-0.5,Matches
253,Lourenço,br BRA,MF,Ceará,27-240,1997,1.8,0,3,0,0.0,1.65,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
254,Lucão,br BRA,GK,RB Bragantino,24-068,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
255,Ayrton Lucas,br BRA,DF,Flamengo,27-320,1997,2.3,0,3,1,33.3,1.33,0.44,0.00,0.00,30.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
256,Jean Lucas,br BRA,MF,Bahia,26-317,1998,5.2,0,7,0,0.0,1.35,0.00,0.00,,22.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
257,João Lucas,br BRA,DF,Grêmio,27-057,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
258,Zé Lucas,br BRA,MF,Sport Recife,17-043,2008,2.1,0,2,1,50.0,0.97,0.49,0.00,0.00,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
259,Luciano,br BRA,"MF,FW",São Paulo,31-352,1993,3.6,0,8,2,25.0,2.23,0.56,0.00,0.00,16.3,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
260,Victor Luis,br BRA,DF,Vasco da Gama,31-316,1993,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,10.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
261,Luisão,br BRA,DF,Santos,21-238,2003,1.6,0,2,0,0.0,1.22,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
262,David Luiz,br BRA,DF,Fortaleza,38-013,1987,3.4,0,4,0,0.0,1.17,0.00,0.00,,18.2,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
263,Guilherme Luiz,br BRA,FW,Ceará,20-010,2005,1.1,0,1,0,0.0,0.94,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
264,Lyanco,br BRA,DF,Atlético Mineiro,28-093,1997,4.0,0,3,2,66.7,0.75,0.50,0.00,0.00,13.1,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
265,Everton Maceió,br BRA,"FW,MF",Mirassol,21-295,2003,1.5,0,5,1,20.0,3.41,0.68,0.00,0.00,20.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
266,Willian Machado,br BRA,DF,Ceará,28-173,1996,6.8,0,3,0,0.0,0.44,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
267,Talles Magno,br BRA,"FW,MF",Corinthians,22-313,2002,1.7,0,4,1,25.0,2.35,0.59,0.00,0.00,16.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
268,Gustavo Maia,br BRA,FW,Sport Recife,24-103,2001,0.2,0,1,1,100.0,5.29,5.29,0.00,0.00,25.3,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
269,Thiago Maia,br BRA,"MF,FW",Internacional,28-043,1997,2.0,1,1,1,100.0,0.51,0.51,1.00,1.00,8.8,0,0,0,0.6,0.6,0.63,+0.4,+0.4,Matches
270,Léo Mana,br BRA,DF,Corinthians,21-029,2004,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
271,Gustavo Mancha,br BRA,DF,Fortaleza,20-284,2004,3.9,0,2,1,50.0,0.51,0.26,0.00,0.00,24.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
272,Eros Mancuso,ar ARG,"DF,FW",Fortaleza,26-018,1999,4.6,0,4,0,0.0,0.86,0.00,0.00,,28.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
273,Luis Mandaca,br BRA,"MF,FW",Juventude,23-215,2001,3.8,1,5,1,20.0,1.32,0.26,0.20,1.00,11.7,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
274,Elias Manoel,br BRA,MF,Botafogo (RJ),23-156,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
275,Marcão,br BRA,GK,Juventude,33-060,1992,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
276,João Marcelo,br BRA,FW,Atlético Mineiro,20-020,2005,0.5,0,3,2,66.7,5.63,3.75,0.00,0.00,12.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
277,Zé Marcos,br BRA,DF,Vitória,27-093,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
278,Marinho,br BRA,FW,Fortaleza,34-341,1990,1.9,0,1,0,0.0,0.51,0.00,0.00,,40.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
279,Marlon,br BRA,DF,Cruzeiro,27-350,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
280,Marlon,br BRA,DF,Grêmio,27-350,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,21.9,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
281,Marquinhos,br BRA,"FW,MF",Cruzeiro,22-028,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
282,Juan Martín Lucero,ar ARG,FW,Fortaleza,33-156,1991,4.3,1,5,1,20.0,1.17,0.23,0.20,1.00,16.0,0,0,1,2.1,1.3,0.27,-1.1,-0.3,Matches
283,Martinelli,br BRA,MF,Fluminense,23-360,2001,6.6,1,6,3,50.0,0.91,0.46,0.17,0.33,19.8,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Matches
284,Alejandro Martínez,ar ARG,FW,Ceará,28-019,1997,0.5,0,1,1,100.0,1.84,1.84,0.00,0.00,34.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
285,Emiliano Martínez,uy URU,MF,Palmeiras,25-261,1999,4.0,1,3,2,66.7,0.74,0.50,0.33,0.50,29.4,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
286,Adriano Martins,br BRA,DF,Juventude,28-034,1997,4.0,0,3,0,0.0,0.75,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
287,Andre Martins,br BRA,FW,Grêmio,23-139,2001,0.5,0,6,4,66.7,13.17,8.78,0.00,0.00,14.2,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
288,Matheus Martins,br BRA,"FW,MF",Botafogo (RJ),21-293,2003,3.1,0,5,3,60.0,1.61,0.96,0.00,0.00,16.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
289,Gonzalo Mastriani,uy URU,FW,Botafogo (RJ),32-007,1993,1.8,0,6,1,16.7,3.33,0.56,0.00,0.00,14.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
290,Matheusinho,br BRA,MF,Vitória,27-199,1997,5.8,2,10,8,80.0,1.72,1.38,0.20,0.25,17.9,0,0,0,1.5,1.5,0.17,+0.5,+0.5,Matches
291,Matheuzinho,br BRA,DF,Corinthians,24-239,2000,5.0,0,3,1,33.3,0.60,0.20,0.00,0.00,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
292,Guillermo Matías Fernández,ar ARG,MF,Fortaleza,33-206,1991,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,8.7,0,0,0,0.3,0.3,0.35,-0.3,-0.3,Matches
293,Mauricio,br BRA,"MF,FW",Palmeiras,23-348,2001,1.0,0,2,0,0.0,2.05,0.00,0.00,,12.6,0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
294,Maycon,br BRA,MF,Corinthians,27-294,1997,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
295,Mayke,br BRA,DF,Palmeiras,32-176,1992,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
296,Luca Meirelles,br BRA,MF,Santos,18-051,2007,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
297,Memphis,nl NED,FW,Corinthians,31-081,1994,5.4,3,18,6,33.3,3.32,1.11,0.17,0.50,17.7,0,0,0,3.0,3.0,0.17,0.0,0.0,Matches
298,Vinicius Mendonça,br BRA,FW,RB Bragantino,21-074,2004,3.5,0,5,2,40.0,1.42,0.57,0.00,0.00,17.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
299,Jean Meneses,cl CHI,FW,Vasco da Gama,32-050,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
300,Gabriel Menino,br BRA,MF,Atlético Mineiro,24-218,2000,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,16.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
301,Micael,br BRA,DF,Palmeiras,24-266,2000,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
302,Michael,br BRA,FW,Flamengo,29-054,1996,3.1,0,6,2,33.3,1.92,0.64,0.00,0.00,15.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
303,Fernando Miguel,br BRA,GK,Ceará,40-092,1985,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
304,Moises,br BRA,"FW,MF",Fortaleza,28-245,1996,1.6,0,4,1,25.0,2.57,0.64,0.00,0.00,17.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
305,Miguel Monsalve,co COL,"MF,FW",Grêmio,21-067,2004,1.8,0,2,1,50.0,1.09,0.55,0.00,0.00,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
306,Aníbal Moreno,ar ARG,MF,Palmeiras,25-357,1999,2.7,0,2,1,50.0,0.73,0.37,0.00,0.00,25.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
307,Henry Mosquera,co COL,FW,RB Bragantino,23-171,2001,3.2,0,10,4,40.0,3.11,1.25,0.00,0.00,19.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
308,Gustavo Mosquito,br BRA,FW,Vitória,27-240,1997,3.3,0,5,3,60.0,1.53,0.92,0.00,0.00,15.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
309,Hugo Moura,br BRA,MF,Vasco da Gama,27-122,1998,6.2,0,4,1,25.0,0.65,0.16,0.00,0.00,17.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
310,Lucas Moura,br BRA,FW,São Paulo,32-265,1992,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
311,Neto Moura,br BRA,MF,Mirassol,28-272,1996,4.2,0,2,0,0.0,0.47,0.00,0.00,,29.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
312,Lucas Mugni,ar ARG,MF,Ceará,33-113,1992,4.5,0,4,0,0.0,0.89,0.00,0.00,,21.9,2,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
313,Alex Muralha,br BRA,GK,Mirassol,35-176,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
314,Nata,br BRA,MF,Juventude,23-334,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
315,Natanael,br BRA,DF,Atlético Mineiro,23-120,2002,4.5,0,1,0,0.0,0.22,0.00,0.00,,16.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
316,Nathan,br BRA,DF,Internacional,23-242,2001,1.0,0,1,0,0.0,1.00,0.00,0.00,,14.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
317,Nathan,br BRA,FW,Grêmio,29-053,1996,0.4,0,2,2,100.0,5.63,5.63,0.00,0.00,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
318,Kaiky Naves,br BRA,DF,Palmeiras,22-362,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
319,Negueba,br BRA,FW,Mirassol,25-153,1999,2.0,0,4,0,0.0,2.00,0.00,0.00,,23.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
320,Nenê,br BRA,MF,Juventude,43-290,1981,0.3,0,3,0,0.0,9.00,0.00,0.00,,26.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
321,Neris,br BRA,DF,Vitória,32-322,1992,1.5,0,1,1,100.0,0.67,0.67,0.00,0.00,9.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
322,Rodrigo Nestor,br BRA,MF,Bahia,24-269,2000,1.5,0,2,1,50.0,1.37,0.69,0.00,0.00,35.5,1,0,0,0.0,0.0,0.02,0.0,0.0,Matches
323,Newton,br BRA,MF,Botafogo (RJ),25-054,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
324,Neymar,br BRA,MF,Santos,33-089,1992,0.9,0,1,1,100.0,1.15,1.15,0.00,0.00,16.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
325,Nicolas,br BRA,"DF,FW",Ceará,28-070,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
