Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
220,João Graça,pt POR,"MF,FW",Rio Ave,29-321,1995,5.2,264,11,61,136,71,5,264,5,0,0.0,5,100.0,171,977,315,10,1,1,11,12,177,23,Matches
221,Samuel Granada,br BRA,FW,AVS Futebol,25-084,2000,2.7,90,7,14,45,31,9,90,4,0,0.0,4,100.0,34,166,38,1,0,0,6,3,53,12,Matches
222,Jaume Grau,es ESP,MF,AVS Futebol,28-000,1997,20.5,1022,64,290,616,129,6,1022,15,7,46.7,6,40.0,510,2717,1094,10,12,1,19,7,589,9,Matches
223,Marko Grujić,rs SRB,MF,Porto,29-022,1996,0.4,35,3,4,14,17,4,35,0,0,,0,,19,80,24,1,1,1,1,0,23,5,Matches
224,Marko Gudžulić,rs SRB,GK,Estrela,22-304,2002,2.0,80,74,80,0,0,0,80,0,0,,0,,42,209,133,0,0,0,0,0,26,0,Matches
225,Rafik Guitane,fr FRA,"FW,MF",Estoril,25-344,1999,8.6,415,2,28,189,210,22,415,60,33,55.0,24,40.0,303,2001,887,23,32,6,26,34,343,60,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
226,Rafik Guitane,fr FRA,FW,Braga,25-344,1999,0.0,6,0,0,2,5,0,6,0,0,,0,,5,33,20,0,1,0,0,0,4,0,Matches
227,Deniz Gül,tr TUR,FW,Porto,20-307,2004,4.6,146,1,7,75,66,15,146,14,5,35.7,9,64.3,64,384,135,6,5,2,17,6,115,24,Matches
228,Viktor Gyökeres,se SWE,FW,Sporting CP,26-335,1998,29.2,1068,18,31,309,743,272,1056,123,56,45.5,63,51.2,698,4980,2646,125,37,93,91,52,848,317,Matches
229,Justin de Haas,nl NED,DF,Famalicão,25-093,2000,26.4,1717,274,1065,611,45,24,1716,2,1,50.0,0,0.0,950,4149,2185,8,9,0,11,1,1062,3,Matches
230,Habraão,br BRA,FW,Santa Clara,23-313,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
231,Tomás Händel,pt POR,MF,Vitória,24-159,2000,27.0,1685,40,302,1106,300,15,1685,29,15,51.7,14,48.3,932,4567,2396,36,39,1,26,24,1237,49,Matches
232,Conrad Harder,dk DEN,"FW,MF",Sporting CP,20-028,2005,8.6,310,6,20,95,201,60,310,29,16,55.2,13,44.8,211,1065,453,19,12,7,26,17,243,79,Matches
233,Thiago Helguera,uy URU,MF,Braga,19-040,2006,0.1,8,1,2,5,1,0,8,0,0,,0,,5,18,3,0,0,0,0,0,5,0,Matches
234,Gustavo Henrique,br BRA,"MF,FW",Estrela,26-003,1999,2.5,110,5,24,58,29,3,110,13,2,15.4,11,84.6,54,328,80,3,4,2,11,3,59,14,Matches
235,Morten Hjulmand,dk DEN,MF,Sporting CP,25-314,1999,23.6,1674,50,275,1059,358,20,1673,26,16,61.5,9,34.6,1001,3852,1903,12,26,0,19,14,1223,32,Matches
236,Jordan Holsgrove,sct SCO,MF,Estoril,25-237,1999,24.5,2039,47,495,1236,328,12,2039,44,23,52.3,18,40.9,1107,5242,2039,25,21,4,27,20,1376,35,Matches
237,Lukáš Horníček,cz CZE,GK,Braga,22-296,2002,15.0,596,463,591,5,0,0,596,0,0,,0,,376,1484,767,0,0,0,1,0,332,0,Matches
238,André Horta,pt POR,MF,Braga,28-179,1996,5.6,471,5,53,279,145,5,471,10,7,70.0,2,20.0,277,1678,909,21,15,1,10,2,351,18,Matches
239,Ricardo Horta,pt POR,"MF,FW",Braga,30-232,1994,29.5,1339,25,131,612,602,96,1339,28,11,39.3,13,46.4,672,2413,950,25,19,7,31,20,906,156,Matches
240,Igor,br BRA,MF,Estrela,22-059,2003,8.9,441,20,108,276,62,5,441,20,12,60.0,6,30.0,184,894,349,3,2,0,16,12,237,3,Matches
241,André Inácio,br BRA,"MF,FW",Estrela,23-071,2002,7.1,270,6,44,122,115,25,270,29,14,48.3,13,44.8,159,1360,638,25,12,6,37,8,195,34,Matches
242,André Inácio,br BRA,"FW,MF",Rio Ave,23-071,2002,10.1,355,10,52,134,184,30,355,47,28,59.6,17,36.2,244,2141,1148,40,31,12,35,14,252,75,Matches
243,Gonçalo Inácio,pt POR,DF,Sporting CP,23-253,2001,23.1,2148,116,650,1318,188,17,2148,4,3,75.0,1,25.0,1489,6557,4369,31,30,0,7,8,1643,14,Matches
244,Isaac,br BRA,FW,Nacional,21-040,2004,13.7,443,13,44,234,173,44,443,30,9,30.0,20,66.7,239,978,310,7,4,3,67,15,294,58,Matches
245,Ismael,pt POR,MF,Moreirense,26-041,1999,22.5,1261,53,360,737,182,13,1261,13,7,53.8,5,38.5,603,2578,1048,14,14,2,30,18,791,35,Matches
246,Franco Israel,uy URU,GK,Sporting CP,25-013,2000,11.0,277,254,274,3,0,0,277,0,0,,0,,165,651,381,0,0,0,0,0,148,0,Matches
247,Ivan Jaime Pajuelo,es ESP,FW,Porto,24-221,2000,4.9,204,3,15,68,122,24,204,16,7,43.8,8,50.0,145,699,275,8,10,7,13,12,175,37,Matches
248,Jason,es ESP,"FW,MF",Arouca,30-303,1994,23.1,970,13,126,361,491,52,967,59,16,27.1,38,64.4,536,2370,1012,24,21,6,70,18,643,167,Matches
249,Jhonatan,br BRA,GK,Rio Ave,33-362,1991,8.0,330,307,330,2,0,0,330,0,0,,0,,170,832,396,0,0,0,1,0,142,0,Matches
250,Diederrick Joel,cm CMR,FW,Nacional,31-150,1993,8.0,194,5,10,99,89,26,194,10,4,40.0,6,60.0,84,371,128,5,6,2,13,9,125,22,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
251,Joel Jorquera,es ESP,FW,Moreirense,24-259,2000,3.1,114,0,17,51,49,7,114,14,2,14.3,12,85.7,73,467,261,9,7,1,7,6,77,13,Matches
252,Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,24-111,2001,1.0,40,33,40,0,0,0,40,0,0,,0,,24,163,109,0,0,0,0,0,15,0,Matches
253,Samuel Justo,pt POR,MF,Farense,21-033,2004,0.4,42,1,3,24,16,0,42,0,0,,0,,23,68,44,1,3,0,0,1,21,4,Matches
254,Issa Kaboré,bf BFA,DF,Benfica,23-358,2001,0.1,20,0,3,9,8,1,20,0,0,,0,,12,58,27,1,1,1,1,0,13,3,Matches
255,Kaio,br BRA,FW,Vitória,21-079,2004,14.4,571,5,46,196,339,63,571,58,16,27.6,34,58.6,351,2351,1181,45,33,16,45,20,396,125,Matches
256,Kaique,br BRA,GK,Farense,22-019,2003,4.0,163,142,163,0,1,0,163,0,0,,0,,98,570,245,0,0,0,0,0,69,0,Matches
257,Osman Kakay,sl SLE,"DF,MF",Boavista,27-253,1997,4.4,209,8,57,100,53,2,209,6,1,16.7,5,83.3,72,331,129,4,6,0,14,5,90,17,Matches
258,Issiaka Kamate,fr FRA,"FW,MF",AVS Futebol,20-276,2004,3.9,163,4,33,75,62,10,163,18,9,50.0,8,44.4,84,551,215,8,2,4,12,5,98,19,Matches
259,Kazu,br BRA,DF,Gil Vicente FC,25-048,2000,5.9,403,11,144,185,75,2,403,10,3,30.0,6,60.0,235,935,397,7,6,0,5,3,257,30,Matches
260,Keliano,ao ANG,MF,Estrela,22-109,2003,10.6,477,19,115,307,61,4,477,11,5,45.5,4,36.4,219,1021,437,8,9,1,12,8,241,8,Matches
261,Kewin,br BRA,GK,Moreirense,29-192,1995,29.0,1094,966,1090,4,0,0,1094,1,1,100.0,0,0.0,621,2717,1631,0,0,0,1,0,486,0,Matches
262,Kikas,pt POR,FW,Estrela,26-230,1998,20.8,443,19,51,198,205,54,443,22,8,36.4,14,63.6,222,1251,477,25,12,10,33,20,310,99,Matches
263,Gustavo Klismahn,br BRA,"MF,FW",Santa Clara,25-163,1999,9.1,440,8,76,201,170,22,440,14,6,42.9,8,57.1,233,1330,540,15,7,4,25,7,254,30,Matches
264,Ruben Kluivert,nl NED,DF,Casa Pia,23-349,2001,13.7,784,108,432,329,25,15,784,2,1,50.0,1,50.0,421,1792,944,2,2,0,7,0,456,5,Matches
265,Koka,eg EGY,"FW,MF",Rio Ave,32-061,1993,1.9,62,5,7,32,24,8,62,3,2,66.7,1,33.3,27,177,85,3,2,0,3,2,43,5,Matches
266,Orkun Kökçü,tr TUR,MF,Benfica,24-127,2000,27.3,2106,24,230,1174,722,41,2104,34,11,32.4,21,61.8,1297,6302,2933,54,44,3,36,19,1537,109,Matches
267,Moussa Koné,sn SEN,"MF,FW",Boavista,28-126,1996,3.3,85,0,13,42,31,8,85,7,1,14.3,3,42.9,48,237,80,1,0,0,6,1,60,11,Matches
268,Konstantinos Kostoulas,gr GRE,DF,Rio Ave,20-086,2005,1.1,55,11,30,25,0,0,55,0,0,,0,,30,162,68,0,0,0,0,0,31,0,Matches
269,Vladen Kovačević,ba BIH,GK,Sporting CP,27-024,1998,6.0,122,110,121,1,0,0,122,0,0,,0,,88,377,212,0,0,0,0,0,62,0,Matches
270,Andrian Kraev,bg BUL,MF,Casa Pia,26-080,1999,16.5,729,40,200,432,100,21,729,11,6,54.5,5,45.5,315,1198,388,4,8,0,26,12,401,11,Matches
271,Layvin Kurzawa,fr FRA,"DF,MF",Boavista,32-243,1992,1.9,109,7,30,49,30,0,109,5,1,20.0,4,80.0,40,214,78,2,2,0,2,3,53,10,Matches
272,Chiheb Labidi,tn TUN,"MF,FW",Nacional,23-338,2001,4.1,209,7,48,114,51,7,209,11,5,45.5,5,45.5,115,665,217,4,13,0,11,5,132,5,Matches
273,André Lacximicant,pt POR,FW,Estoril,23-351,2001,10.0,320,14,31,123,172,41,320,33,10,30.3,23,69.7,191,1031,474,26,11,12,41,16,228,46,Matches
274,Chico Lamba,pt POR,DF,Arouca,22-056,2003,23.3,1552,221,860,663,39,15,1552,5,5,100.0,0,0.0,891,4001,2387,9,4,1,11,2,1034,5,Matches
275,Larra,es ESP,"MF,DF",Casa Pia,27-139,1997,23.1,1197,68,373,524,321,41,1197,53,23,43.4,25,47.2,621,3600,1793,49,21,11,37,12,626,112,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
276,Leonardo Lelo,pt POR,"MF,DF",Casa Pia,25-036,2000,31.6,1624,70,434,658,541,28,1624,37,18,48.6,16,43.2,738,3605,1720,32,25,5,31,15,818,141,Matches
277,Marcos Leonardo,br BRA,MF,Benfica,22-003,2003,0.9,23,0,0,7,17,9,22,1,1,100.0,0,0.0,19,94,51,4,1,2,2,5,21,6,Matches
278,Guilherme Liberato,br BRA,MF,Moreirense,23-323,2001,0.5,38,1,10,21,7,1,38,0,0,,0,,23,105,24,0,1,0,2,1,25,0,Matches
279,Otso Liimatta,fi FIN,"FW,MF",Famalicão,20-299,2004,1.3,65,0,6,22,38,5,65,4,0,0.0,3,75.0,38,261,93,2,3,1,9,1,44,12,Matches
280,Rúben Lima,pt POR,DF,Estrela,35-214,1989,19.8,1100,87,513,522,70,3,1100,6,4,66.7,2,33.3,489,2113,1110,6,4,0,6,1,616,3,Matches
281,Yan Lincon,br BRA,FW,Moreirense,22-234,2002,2.6,57,3,4,35,18,7,57,0,0,,0,,28,140,64,2,2,0,4,2,42,7,Matches
282,Jérémy Livolant,fr FRA,"FW,MF",Casa Pia,27-116,1998,18.0,667,11,104,292,282,48,667,38,17,44.7,19,50.0,409,2484,1157,47,24,16,43,19,455,109,Matches
283,Danny Loader,cm CMR,"FW,MF",Porto,24-250,2000,11.2,441,10,36,181,236,63,440,37,13,35.1,23,62.2,260,1466,451,17,12,13,30,33,319,69,Matches
284,Samuel Lobato,pt POR,"FW,MF",Famalicão,23-198,2001,0.8,46,1,12,23,12,2,46,4,1,25.0,3,75.0,26,158,52,2,1,1,1,4,30,7,Matches
285,Tom van de Looi,nl NED,MF,Famalicão,25-307,1999,17.5,1063,56,323,638,111,6,1063,8,3,37.5,4,50.0,522,2189,840,8,9,1,12,5,635,13,Matches
286,Miguel Lopes,pt POR,DF,Estrela,38-137,1986,12.2,724,105,429,283,14,5,724,7,6,85.7,1,14.3,317,1452,716,3,3,1,5,2,424,1,Matches
287,Rony Lopes,pt POR,"MF,FW",Farense,29-128,1995,10.9,501,5,52,214,242,17,501,12,7,58.3,3,25.0,228,1069,391,11,12,4,30,8,275,41,Matches
288,Vasco Lopes,cv CPV,"FW,MF",AVS Futebol,25-245,1999,11.1,511,6,59,213,255,32,511,71,31,43.7,37,52.1,319,2452,1384,52,35,10,42,27,394,77,Matches
289,Mamadou Loum,sn SEN,"MF,DF",Arouca,28-126,1996,7.7,506,53,169,301,39,8,506,8,3,37.5,4,50.0,235,845,337,5,4,0,8,6,291,2,Matches
290,Jonatan Lucca,br BRA,MF,AVS Futebol,30-337,1994,3.0,163,11,40,94,29,2,163,0,0,,0,,91,338,112,1,3,0,2,3,116,5,Matches
291,Florentino Luís,pt POR,MF,Benfica,25-259,1999,20.2,1269,60,301,774,205,10,1269,20,10,50.0,10,50.0,693,2867,1124,12,24,0,19,11,790,15,Matches
292,Zé Luís,cv CPV,FW,AVS Futebol,34-101,1991,13.5,452,20,43,252,164,53,450,20,7,35.0,12,60.0,211,831,292,10,9,6,41,10,331,47,Matches
293,Luismi,gq EQG,FW,Moreirense,23-300,2001,15.0,465,20,48,234,196,51,465,44,20,45.5,24,54.5,222,1272,588,21,10,11,55,25,301,64,Matches
294,Vitali Lystsov,ru RUS,DF,Boavista,29-298,1995,5.2,231,41,141,75,16,11,231,1,0,0.0,1,100.0,75,194,111,1,2,0,4,1,99,1,Matches
295,Rúben Macedo,pt POR,"FW,MF",Nacional,29-057,1996,12.0,374,13,56,125,212,38,373,42,17,40.5,21,50.0,231,2280,1317,52,29,12,18,19,226,71,Matches
296,Tiago Machado,pt POR,"FW,MF",Boavista,21-033,2004,1.4,50,1,4,22,24,4,50,2,1,50.0,1,50.0,30,80,14,0,1,0,2,1,36,10,Matches
297,Madson,br BRA,FW,Moreirense,25-252,1999,13.0,503,11,72,196,243,39,503,37,12,32.4,17,45.9,302,1854,998,42,25,18,34,12,343,90,Matches
298,Miguel Maga,pt POR,DF,Vitória,22-170,2002,14.0,830,32,221,390,226,19,830,6,4,66.7,2,33.3,357,1525,735,20,10,3,10,11,467,86,Matches
299,Otar Mamageishvili,ge GEO,MF,Famalicão,22-110,2003,0.5,19,0,2,14,3,0,19,0,0,,0,,6,8,2,0,0,0,0,0,9,0,Matches
300,Eliaquim Mangala,fr FRA,DF,Estoril,34-081,1991,4.7,263,43,171,89,3,2,263,5,3,60.0,2,40.0,143,601,295,2,0,0,2,2,170,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
301,Ricardo Mangas,pt POR,FW,Vitória,27-047,1998,3.8,109,5,20,27,63,13,109,8,3,37.5,3,37.5,61,440,254,9,6,4,9,0,77,25,Matches
302,Brian Mansilla,uy URU,"FW,MF",Arouca,22-356,2002,3.1,158,3,15,72,73,11,157,16,9,56.3,7,43.8,74,444,174,3,7,1,17,7,76,12,Matches
303,Nico Mantl,de GER,GK,Arouca,25-088,2000,29.0,1021,895,1013,9,0,0,1021,0,0,,0,,563,2488,1373,0,0,0,1,0,483,1,Matches
304,Manú,ao ANG,"FW,DF",Estrela,19-177,2005,0.5,12,1,4,2,7,1,12,2,0,0.0,2,100.0,4,56,0,0,1,0,3,1,4,2,Matches
305,Manuel Manu,pt POR,MF,Vitória,23-327,2001,7.6,552,19,103,371,85,11,552,15,7,46.7,7,46.7,263,939,356,1,4,0,11,7,336,14,Matches
306,Manuel Manu,pt POR,MF,Benfica,23-327,2001,1.5,94,2,15,70,9,1,94,2,1,50.0,1,50.0,51,185,57,0,0,0,2,1,60,1,Matches
307,Maracás,br BRA,DF,Moreirense,31-008,1994,26.6,1485,280,1028,438,20,15,1485,7,4,57.1,3,42.9,811,2842,1194,3,1,0,10,3,953,2,Matches
308,Iván Marcano,es ESP,DF,Porto,37-316,1987,8.5,700,55,270,381,50,7,700,1,1,100.0,0,0.0,425,1854,976,9,1,0,4,0,531,4,Matches
309,Adrián Marín,es ESP,DF,Braga,28-116,1997,7.9,650,20,195,360,99,2,650,7,3,42.9,3,42.9,353,1279,674,6,5,1,3,3,401,15,Matches
310,João Mário,pt POR,"FW,MF",Benfica,32-106,1993,1.7,121,0,11,49,61,3,121,3,0,0.0,3,100.0,73,356,154,3,2,0,4,4,89,17,Matches
311,João Mário Lopes,pt POR,DF,Porto,25-122,2000,17.4,1169,22,196,497,491,41,1169,64,29,45.3,33,51.6,649,4190,2495,71,53,12,22,13,799,168,Matches
312,Uładzisłaŭ Marozaŭ,by BLR,FW,Arouca,24-205,2000,3.1,78,4,7,36,38,13,78,7,1,14.3,6,85.7,45,214,87,3,2,2,4,5,54,10,Matches
313,Alejandro Marqués,ve VEN,FW,Estoril,24-274,2000,18.3,432,17,46,199,191,56,428,37,11,29.7,25,67.6,239,1160,326,10,12,4,46,37,299,56,Matches
314,Alex Marques,pt POR,DF,Boavista,19-194,2005,1.1,57,6,27,23,7,0,57,0,0,,0,,26,67,17,0,0,0,0,0,30,0,Matches
315,João Marques,pt POR,"MF,FW",Braga,23-081,2002,0.4,26,0,5,11,11,1,26,0,0,,0,,8,39,17,0,0,0,1,1,14,6,Matches
316,João Marques,pt POR,"FW,MF",Gil Vicente FC,23-081,2002,4.8,219,4,41,105,78,8,219,13,6,46.2,7,53.8,112,557,255,7,2,0,7,4,131,24,Matches
317,Gabri Martínez,es ESP,"FW,MF",Braga,22-103,2003,17.0,947,21,152,359,447,97,947,69,32,46.4,35,50.7,542,3855,2046,96,35,52,45,29,648,171,Matches
318,Toni Martínez,es ESP,FW,Porto,27-309,1997,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
319,Bernardo Martins,pt POR,"FW,MF",Moreirense,27-152,1997,16.2,824,12,133,452,248,18,824,50,26,52.0,20,40.0,469,2512,961,20,14,6,42,30,562,69,Matches
320,Matheus,br BRA,GK,Braga,32-290,1992,17.0,616,453,606,10,0,0,616,0,0,,0,,365,1729,1113,0,0,0,0,0,310,0,Matches
321,Matheusinho,br BRA,"FW,MF",Santa Clara,27-083,1998,0.8,41,1,7,22,13,1,41,4,2,50.0,2,50.0,27,126,79,1,2,1,1,0,30,10,Matches
322,Marco Matias,pt POR,"FW,MF",Farense,35-360,1989,12.1,441,10,80,161,208,30,441,26,6,23.1,16,61.5,214,1289,527,13,14,3,29,13,239,53,Matches
323,Jordi Mboula,es ESP,"FW,MF",Gil Vicente FC,26-050,1999,12.8,463,7,96,201,178,23,463,37,13,35.1,23,62.2,259,1516,638,28,13,6,24,17,327,72,Matches
324,Tobías Medina,ar ARG,"MF,FW",Rio Ave,21-063,2004,0.3,9,0,2,5,2,1,9,1,0,0.0,0,0.0,5,64,46,2,0,0,1,0,7,1,Matches
325,Mauro Meireles Couto,pt POR,DF,Sporting CP,19-171,2005,0.0,12,0,0,3,9,0,12,0,0,,0,,8,36,13,0,0,0,0,0,9,2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
326,Francisco Meixedo,pt POR,GK,Estrela,23-351,2001,0.5,23,22,23,0,0,0,23,0,0,,0,,9,44,25,0,0,0,0,0,7,0,Matches
327,Yair Mena Palacios,co COL,"MF,FW",AVS Futebol,24-311,2000,1.0,44,0,9,17,18,5,44,9,2,22.2,4,44.4,31,191,45,1,1,2,5,4,30,8,Matches
328,João Mendes,pt POR,"MF,FW",Vitória,30-196,1994,18.3,824,14,90,367,374,54,824,40,17,42.5,21,52.5,523,2661,1303,37,33,7,36,20,605,120,Matches
329,João Mendes,pt POR,DF,Vitória,25-022,2000,26.9,1993,68,548,907,552,28,1993,13,6,46.2,7,53.8,917,3869,2186,62,40,5,28,11,1199,193,Matches
330,Joe Mendes,se SWE,DF,Braga,22-125,2002,2.0,149,5,27,70,52,3,149,2,1,50.0,1,50.0,81,593,294,11,12,1,3,2,96,19,Matches
331,Gustavo Mendonça,pt POR,MF,AVS Futebol,22-055,2003,7.2,354,9,87,207,63,3,354,5,2,40.0,3,60.0,140,523,133,1,7,0,14,9,207,5,Matches
332,Miguel Menino,pt POR,MF,Farense,22-115,2003,20.3,706,36,151,401,163,28,706,37,14,37.8,20,54.1,304,1386,657,16,11,3,42,18,347,50,Matches
333,John Mercado,ec ECU,"FW,MF",AVS Futebol,22-336,2002,23.3,838,26,145,339,382,70,838,110,53,48.2,55,50.0,469,3821,1750,76,37,23,65,26,550,147,Matches
334,Mehdi Merghem,fr FRA,"MF,FW",Farense,27-290,1997,5.1,224,2,35,94,97,13,224,15,10,66.7,5,33.3,108,967,524,17,7,5,13,7,132,24,Matches
335,Bruno Messi,pt POR,"FW,MF",Santa Clara,28-238,1996,1.3,90,1,7,27,57,3,90,9,1,11.1,8,88.9,55,363,155,8,4,0,6,2,61,18,Matches
336,Michel,br BRA,DF,Moreirense,21-350,2003,1.1,61,9,49,12,1,1,61,0,0,,0,,28,166,90,1,0,0,0,0,28,0,Matches
337,Dieu-Merci Michel,ca CAN,FW,Vitória,21-085,2004,3.9,81,1,3,42,37,15,81,6,4,66.7,2,33.3,32,170,59,2,4,2,14,6,49,12,Matches
338,Enea Mihaj,al ALB,DF,Famalicão,26-304,1998,28.1,1838,298,1101,702,42,15,1838,14,8,57.1,5,35.7,1069,5245,2780,8,5,0,14,4,1166,2,Matches
339,Álex Millán,es ESP,"FW,MF",Farense,25-179,1999,4.5,107,7,16,59,33,11,107,10,2,20.0,8,80.0,50,192,41,2,1,2,13,4,70,8,Matches
340,Cezary Miszta,pl POL,GK,Rio Ave,23-187,2001,23.0,881,755,878,3,0,0,881,0,0,,0,,444,2280,1214,0,0,0,1,0,360,0,Matches
341,Iyad Mohamed,km COM,MF,Casa Pia,24-061,2001,4.6,217,13,47,123,47,2,217,5,1,20.0,3,60.0,111,420,167,2,0,0,8,3,131,11,Matches
342,Rodrigo Mora,pt POR,MF,Porto,18-000,2007,13.9,567,3,43,204,324,74,567,49,16,32.7,32,65.3,362,2160,1066,36,21,19,29,24,408,85,Matches
343,Morato,br BRA,DF,Benfica,23-309,2001,1.0,85,8,31,49,7,2,85,1,1,100.0,0,0.0,52,413,297,4,4,0,0,0,59,0,Matches
344,Paulo Moreira,pt POR,MF,Estrela,25-077,2000,12.1,472,11,108,264,109,9,472,29,18,62.1,10,34.5,217,1131,454,14,7,2,22,23,268,17,Matches
345,Marco Moreno,es ESP,DF,Farense,24-074,2001,20.7,937,142,557,343,41,28,937,3,2,66.7,1,33.3,430,2277,1350,7,2,0,10,3,509,3,Matches
346,Dani Morer,es ESP,DF,Moreirense,27-089,1998,0.1,11,2,5,5,1,0,11,0,0,,0,,5,17,5,0,0,0,0,1,5,1,Matches
347,Hidemasa Morita,jp JPN,MF,Sporting CP,29-360,1995,13.2,858,28,139,547,182,30,858,16,9,56.3,7,43.8,499,1986,976,18,12,2,19,8,611,38,Matches
348,Moura,pt POR,DF,Famalicão,25-262,1999,4.0,224,11,84,86,55,9,224,6,3,50.0,3,50.0,91,548,338,9,4,1,5,0,110,19,Matches
349,Moura,pt POR,DF,Porto,25-262,1999,22.6,1454,45,328,655,484,50,1454,28,8,28.6,19,67.9,702,3641,1853,47,33,4,22,16,880,165,Matches
350,João Moutinho,pt POR,MF,Braga,38-239,1986,16.8,1260,32,196,859,212,15,1260,13,9,69.2,4,30.8,688,2860,1433,15,9,0,7,4,861,19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
351,MT,br BRA,"DF,MF",Santa Clara,24-065,2001,30.0,1924,131,780,926,238,21,1924,38,24,63.2,12,31.6,940,4612,2744,40,32,2,29,13,1040,47,Matches
352,Jonathan Mutombo,fr FRA,DF,Gil Vicente FC,22-251,2002,6.5,414,29,145,208,65,8,414,17,10,58.8,7,41.2,199,1031,527,12,2,4,8,8,225,29,Matches
353,Manuel Namora,pt POR,"MF,FW",Boavista,27-082,1998,3.4,90,4,12,41,37,2,90,3,0,0.0,3,100.0,34,106,32,0,1,0,10,4,59,9,Matches
354,Dylan Nandín,uy URU,FW,Arouca,23-066,2002,6.6,206,4,17,87,104,21,206,18,10,55.6,7,38.9,130,720,319,10,9,2,38,15,155,36,Matches
355,Nani,pt POR,"FW,MF",Estrela,38-169,1986,5.2,289,2,33,147,113,7,289,15,4,26.7,9,60.0,151,771,362,9,10,2,11,5,201,20,Matches
356,Fran Navarro,es ESP,FW,Porto,27-091,1998,1.0,23,0,1,6,16,7,23,0,0,,0,,11,50,2,0,0,0,2,1,13,5,Matches
357,Fran Navarro,es ESP,FW,Braga,27-091,1998,6.7,142,3,15,69,59,15,141,5,0,0.0,4,80.0,85,271,104,2,4,1,18,9,100,22,Matches
358,Christian Neiva Afonso,pt POR,"DF,MF",AVS Futebol,30-146,1994,16.7,906,55,305,401,210,5,906,8,4,50.0,3,37.5,381,1680,772,13,11,1,17,10,447,41,Matches
359,Nenê,br BRA,FW,AVS Futebol,41-281,1983,8.2,274,5,24,148,104,28,273,12,2,16.7,9,75.0,154,510,145,2,2,0,35,16,221,37,Matches
360,Neto,br BRA,MF,Farense,33-245,1991,17.8,859,54,246,510,108,2,859,19,11,57.9,7,36.8,325,1461,500,3,4,0,20,4,427,6,Matches
361,Martim Neto,pt POR,MF,Rio Ave,22-111,2003,12.9,710,14,139,420,157,12,710,31,21,67.7,7,22.6,415,2309,1167,24,19,1,23,15,502,23,Matches
362,Renato Nhaga,gw GNB,MF,Casa Pia,18-039,2007,0.0,6,0,0,5,1,0,6,0,0,,0,,3,17,0,0,0,0,0,0,3,0,Matches
363,Sikou Niakaté,ml MLI,DF,Braga,25-299,1999,20.0,1569,129,683,846,53,23,1569,6,4,66.7,2,33.3,998,4361,2438,9,11,0,14,2,1118,4,Matches
